col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,division
John J O Connor Jr,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deborah D Cianfrani,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1,0,0,0,0,0,0,0,1
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,0,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,12,6,5,5,5,4,4,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,8,7,6,1,1,0,0,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,2
,Anne Marie Coyle,Joe Fernandes,Sierra Thomas Street,Daniel D Mccaffery,Deborah D Cianfrani,Vince Giusini,Dawn M Tancredi,James C Crumlish,John J O Connor Jr,Kenneth J Powell Jr,Sean P Stevens,Timika Lane,Tracy B Roman,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Fran Shields,Frank Bennett,Giovanni Campbell,Jon Marshall,Katie Scrivner,Leon A King Ii,Rania Major,Stephanie M Sawyer,Martin Coleman,Joe Fernandes,Robert M Kline,Conor Corcoran,Henry Lewandowski,Shoshana Bricklin,Tracy B Roman,Daine A Grey Jr,Derrick W Coker,Fran Shields,Frank Bennett,2
Anne Marie Coyle,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,0,0,2
Joe Fernandes,,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
Sierra Thomas Street,,,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
Daniel D Mccaffery,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2
Deborah D Cianfrani,,,,,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,2
Vince Giusini,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2
Dawn M Tancredi,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2
James C Crumlish,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2
John J O Connor Jr,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Kenneth J Powell Jr,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Sean P Stevens,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Timika Lane,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Giovanni Campbell,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,2
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,2
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,4,4,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,1,1,1,0,0,0,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,3
,Martin Coleman,Joe Fernandes,Conor Corcoran,Daine A Grey Jr,Derrick W Coker,Fran Shields,Frank Bennett,Henry Lewandowski,Robert M Kline,Shoshana Bricklin,Tracy B Roman,Rania Major,Deborah D Cianfrani,Joe Fernandes,Sierra Thomas Street,Tracy B Roman,Vince Giusini,Anne Marie Coyle,Conor Corcoran,Daine A Grey Jr,Daniel D Mccaffery,Dawn M Tancredi,Derrick W Coker,Fran Shields,Frank Bennett,Giovanni Campbell,James C Crumlish,John J O Connor Jr,Jon Marshall,Katie Scrivner,Kenneth J Powell Jr,Leon A King Ii,Sean P Stevens,Stephanie M Sawyer,Timika Lane,3
Martin Coleman,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Joe Fernandes,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Conor Corcoran,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fran Shields,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Henry Lewandowski,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Robert M Kline,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shoshana Bricklin,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Deborah D Cianfrani,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Joe Fernandes,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sierra Thomas Street,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Anne Marie Coyle,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Conor Corcoran,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Giovanni Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
John J O Connor Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Timika Lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,2,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,4
,Joe Fernandes,Tracy B Roman,Sierra Thomas Street,Anne Marie Coyle,Kenneth J Powell Jr,Timika Lane,Daniel D Mccaffery,Dawn M Tancredi,Rania Major,Derrick W Coker,John J O Connor Jr,Jon Marshall,Leon A King Ii,Vince Giusini,Conor Corcoran,Deborah D Cianfrani,Giovanni Campbell,James C Crumlish,Stephanie M Sawyer,Daine A Grey Jr,Frank Bennett,Sean P Stevens,Fran Shields,Katie Scrivner,Joe Fernandes,Tracy B Roman,Frank Bennett,Martin Coleman,Henry Lewandowski,Robert M Kline,Conor Corcoran,Shoshana Bricklin,Fran Shields,Daine A Grey Jr,Derrick W Coker,4
Joe Fernandes,2,2,2,4,1,3,1,0,1,1,1,0,2,3,1,1,0,0,0,0,1,0,0,0,3,4,1,2,3,0,1,1,0,0,0,4
Tracy B Roman,,1,5,2,3,3,2,2,1,2,1,1,1,2,1,0,1,1,0,0,0,0,0,0,2,5,1,4,2,3,1,0,1,0,0,4
Sierra Thomas Street,,,1,3,2,2,2,2,2,1,0,1,1,2,1,1,1,1,1,0,0,0,0,0,2,5,2,4,2,2,0,0,1,0,0,4
Anne Marie Coyle,,,,0,2,3,2,1,1,0,2,1,0,3,0,1,1,0,1,0,0,0,0,0,2,5,1,2,3,0,0,2,0,0,0,4
Kenneth J Powell Jr,,,,,0,2,3,2,1,2,3,1,1,0,0,0,2,0,0,0,0,0,0,0,3,4,0,1,1,3,1,2,0,0,0,4
Timika Lane,,,,,,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,2,3,1,1,1,0,0,0,4
Daniel D Mccaffery,,,,,,,0,2,1,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,1,1,1,1,0,2,1,0,0,4
Dawn M Tancredi,,,,,,,,0,1,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,1,2,1,2,0,1,0,1,1,0,0,4
Rania Major,,,,,,,,,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,4
Derrick W Coker,,,,,,,,,,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,3,1,1,0,0,2,2,0,0,0,0,4
John J O Connor Jr,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,2,0,0,0,4
Jon Marshall,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,1,0,0,1,1,0,0,0,0,4
Leon A King Ii,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,4
Vince Giusini,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,0,1,0,1,0,0,4
Deborah D Cianfrani,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,4
Giovanni Campbell,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,4
James C Crumlish,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
Sean P Stevens,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,0,0,2,2,1,0,0,0,4
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,0,2,0,0,0,4
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0,0,4
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,0,0,4
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,4
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,12,8,7,6,5,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,9,9,4,4,3,3,2,2,1,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,,,5
,Joe Fernandes,Anne Marie Coyle,Sierra Thomas Street,Vince Giusini,Timika Lane,Daniel D Mccaffery,Tracy B Roman,Rania Major,James C Crumlish,Jon Marshall,Sean P Stevens,Stephanie M Sawyer,Daine A Grey Jr,Dawn M Tancredi,Deborah D Cianfrani,Derrick W Coker,Giovanni Campbell,John J O Connor Jr,Kenneth J Powell Jr,Conor Corcoran,Fran Shields,Frank Bennett,Katie Scrivner,Leon A King Ii,Tracy B Roman,Henry Lewandowski,Martin Coleman,Joe Fernandes,Conor Corcoran,Fran Shields,Shoshana Bricklin,Daine A Grey Jr,Frank Bennett,Derrick W Coker,Robert M Kline,5
Joe Fernandes,1,5,4,5,2,3,3,3,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,4,5,7,5,0,1,2,0,0,0,0,5
Anne Marie Coyle,,1,5,3,3,2,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,6,5,2,0,0,1,0,0,0,0,5
Sierra Thomas Street,,,1,5,3,1,4,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,5,5,0,0,1,2,0,0,0,0,5
Vince Giusini,,,,0,2,3,3,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,5,5,0,0,1,2,0,0,0,0,5
Timika Lane,,,,,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,3,0,1,0,0,0,1,0,0,5
Daniel D Mccaffery,,,,,,0,1,2,2,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,3,4,3,0,1,0,1,0,1,0,0,5
Tracy B Roman,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,1,0,0,0,0,5
Rania Major,,,,,,,,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2,2,3,0,0,2,1,0,0,0,0,5
James C Crumlish,,,,,,,,,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,0,0,5
Jon Marshall,,,,,,,,,,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,5
Sean P Stevens,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,5
Stephanie M Sawyer,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
Deborah D Cianfrani,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5
Giovanni Campbell,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5
John J O Connor Jr,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5
Kenneth J Powell Jr,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Scrivner,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,0,1,0,0,0,1,0,0,5
Henry Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,0,0,1,0,0,0,0,5
Martin Coleman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,5
Joe Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Conor Corcoran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,5
Fran Shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,5
Shoshana Bricklin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Daine A Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Frank Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Derrick W Coker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Robert M Kline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,13,9,9,7,6,5,5,4,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,12,10,9,6,2,2,2,1,1,0,0,5
