col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
Anthony Kyriakakis,,0,158,149,144,143,137,0,137,125,125,111,94,73,60,8,11,3,3,2,0,7,3,4,3,0,1
Jennifer Schultz,,,0,147,144,143,137,0,137,124,124,112,93,71,59,9,11,3,2,2,0,6,3,3,3,0,1
James C Crumlish,,,,0,144,143,138,0,130,121,125,110,96,65,51,8,10,4,3,2,1,7,4,4,3,0,1
Carmella Jacquinto,,,,,0,143,136,0,125,117,120,110,91,60,48,6,9,2,1,2,0,6,3,3,3,0,1
Joshua Roberts,,,,,,0,134,0,123,116,119,110,91,58,46,6,9,2,1,2,0,6,3,3,3,0,1
Crystal B Powell,,,,,,,1,0,119,114,118,104,86,57,46,6,8,2,1,2,0,5,3,2,3,0,1
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,0,118,117,102,93,65,50,7,8,1,2,1,0,2,3,1,1,2,1
Isaiah Thomas,,,,,,,,,,0,111,98,88,48,37,3,4,0,0,2,0,2,1,3,0,0,1
Katherine Gilmore Richardson,,,,,,,,,,,0,101,85,47,35,2,5,2,3,2,0,1,2,1,1,0,1
Derek S Green,,,,,,,,,,,,0,80,30,22,3,3,1,0,2,0,2,2,1,0,0,1
Allan Domb,,,,,,,,,,,,,1,16,10,7,3,2,2,1,0,2,0,2,0,2,1
Kendra Brooks,,,,,,,,,,,,,,1,67,3,10,0,1,0,0,5,2,2,3,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,0,2,7,0,0,0,0,3,2,2,1,0,1
David Oh,,,,,,,,,,,,,,,,1,3,10,8,7,7,3,0,1,1,2,1
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,0,4,0,1,3,0,1
Matt Wolfe,,,,,,,,,,,,,,,,,,0,9,8,9,2,1,0,0,0,1
Dan Tinney,,,,,,,,,,,,,,,,,,,1,7,7,0,0,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,,,,0,8,1,0,0,0,0,1
Bill Heeney,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,162,160,159,154,146,143,141,0,151,131,131,114,103,85,67,21,13,12,11,10,9,8,4,4,3,2,1
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,2
Tiffany Palmer,0,153,150,150,142,139,133,0,129,116,112,111,88,71,56,14,10,8,6,9,12,10,5,4,5,0,2
Anthony Kyriakakis,,0,150,148,141,140,133,0,128,114,111,111,89,69,54,13,10,8,6,8,11,10,5,3,5,0,2
James C Crumlish,,,0,144,141,138,132,0,125,111,108,108,88,65,51,14,11,9,8,8,11,10,4,3,4,0,2
Jennifer Schultz,,,,0,142,140,132,0,125,114,111,111,85,67,54,11,9,6,6,6,12,10,5,3,5,0,2
Carmella Jacquinto,,,,,0,137,130,0,120,109,107,108,84,60,47,10,8,6,6,6,10,10,4,3,4,0,2
Joshua Roberts,,,,,,0,130,0,115,108,105,106,84,57,45,10,7,6,6,6,10,10,5,2,5,0,2
Crystal B Powell,,,,,,,0,0,111,104,101,100,82,52,42,10,5,6,5,5,10,8,5,1,5,0,2
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
Helen Gym,,,,,,,,,1,108,103,102,89,64,47,11,4,3,1,2,6,9,1,2,1,0,2
Isaiah Thomas,,,,,,,,,,1,98,95,81,46,34,4,2,1,1,2,4,4,1,1,0,0,2
Katherine Gilmore Richardson,,,,,,,,,,,0,94,72,45,36,3,3,0,0,0,7,4,4,2,2,0,2
Derek S Green,,,,,,,,,,,,0,78,38,24,6,3,2,0,2,6,7,2,2,1,0,2
Allan Domb,,,,,,,,,,,,,0,17,11,14,6,7,3,6,1,2,1,2,0,0,2
Kendra Brooks,,,,,,,,,,,,,,0,61,4,3,0,1,1,7,10,3,2,3,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,0,3,3,0,1,1,6,6,3,1,3,0,2
David Oh,,,,,,,,,,,,,,,,1,22,23,21,21,3,3,1,3,1,0,2
Dan Tinney,,,,,,,,,,,,,,,,,0,22,19,21,0,0,0,2,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,,,,0,18,20,0,0,1,1,0,0,2
Bill Heeney,,,,,,,,,,,,,,,,,,,2,18,1,1,0,1,1,0,2
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,3,5,2,4,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,158,156,152,152,143,140,133,1,143,124,119,117,100,80,63,39,28,26,25,25,15,13,7,6,5,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Carmella Jacquinto,Crystal B Powell,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Maj Toure,Matt Wolfe,Clarc King,Sherrie Cohen,Write-In,Al Taubenberger,Bill Heeney,Dan Tinney,Steve Cherniavsky,3
Carmella Jacquinto,0,67,67,66,64,63,63,0,65,65,64,61,60,10,8,2,2,1,1,0,1,1,0,0,0,0,3
Crystal B Powell,,0,66,65,63,62,62,0,64,64,63,60,60,8,6,2,1,1,2,0,1,1,0,0,0,0,3
Tiffany Palmer,,,0,66,64,63,63,0,64,64,64,61,60,9,7,1,1,1,0,0,1,1,0,0,0,0,3
Jennifer Schultz,,,,0,64,63,63,0,63,63,64,61,59,8,7,1,1,1,0,0,0,1,0,0,0,0,3
Anthony Kyriakakis,,,,,0,63,63,0,62,61,63,60,57,7,6,1,1,1,0,0,0,1,0,0,0,0,3
James C Crumlish,,,,,,0,63,0,61,60,63,59,57,6,5,1,1,1,0,0,0,1,0,0,0,0,3
Joshua Roberts,,,,,,,0,0,61,60,63,59,57,6,5,1,1,1,0,0,0,1,0,0,0,0,3
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,0,62,63,59,59,7,5,2,1,1,1,0,1,1,0,0,0,0,3
Isaiah Thomas,,,,,,,,,,0,62,59,60,8,7,1,1,0,0,0,1,1,0,0,0,0,3
Derek S Green,,,,,,,,,,,0,60,58,7,6,1,1,1,0,0,0,1,0,0,0,0,3
Katherine Gilmore Richardson,,,,,,,,,,,,0,56,5,4,0,1,0,0,0,0,0,0,0,0,0,3
Allan Domb,,,,,,,,,,,,,0,2,1,1,0,0,0,0,1,1,0,0,0,0,3
Kendra Brooks,,,,,,,,,,,,,,0,9,0,2,1,0,0,1,0,0,0,0,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,3
David Oh,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,69,68,67,66,64,63,63,0,66,66,65,61,60,11,9,3,2,2,2,1,1,1,0,0,0,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Matt Wolfe,Sherrie Cohen,Joe Cox,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,4
Tiffany Palmer,0,161,157,158,148,147,139,1,146,126,117,98,111,75,58,21,8,6,6,6,15,8,3,4,3,0,4
Anthony Kyriakakis,,0,152,155,146,145,137,1,140,118,114,97,109,72,55,21,8,7,7,7,16,7,3,4,3,0,4
Jennifer Schultz,,,0,151,147,146,140,1,133,115,108,99,106,68,55,18,11,8,8,6,12,7,3,4,3,0,4
James C Crumlish,,,,0,146,148,138,0,134,117,111,97,105,66,52,21,8,6,7,6,15,6,3,4,3,0,4
Carmella Jacquinto,,,,,0,145,137,1,125,108,102,93,101,62,50,18,7,6,4,5,12,7,3,4,3,0,4
Joshua Roberts,,,,,,0,136,0,127,109,104,95,100,61,49,19,8,6,4,5,13,6,3,4,3,0,4
Crystal B Powell,,,,,,,1,1,120,104,99,92,97,56,44,17,8,6,5,6,10,7,3,3,3,0,4
Write-In,,,,,,,,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,,,,0,120,113,96,107,70,51,17,3,3,3,3,13,9,2,2,2,0,4
Isaiah Thomas,,,,,,,,,,0,106,87,92,52,37,12,2,2,1,2,5,5,1,0,2,0,4
Derek S Green,,,,,,,,,,,0,85,91,42,28,12,0,2,1,0,9,2,1,2,2,0,4
Allan Domb,,,,,,,,,,,,1,81,26,21,15,9,9,6,5,1,1,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,,,,,0,37,25,5,2,1,3,0,6,4,2,1,1,0,4
Kendra Brooks,,,,,,,,,,,,,,0,65,7,1,0,1,0,11,8,3,2,2,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,0,9,1,1,1,1,6,4,2,0,0,0,4
David Oh,,,,,,,,,,,,,,,,0,27,27,25,27,4,2,1,2,2,0,4
Dan Tinney,,,,,,,,,,,,,,,,,0,28,25,28,1,1,0,2,1,0,4
Al Taubenberger,,,,,,,,,,,,,,,,,,0,25,25,1,0,0,0,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,,,,1,25,1,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,1,3,1,2,1,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,172,165,163,161,150,149,143,2,160,135,128,117,117,87,68,52,34,33,33,30,18,13,5,5,5,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Bill Heeney,Al Taubenberger,Matt Wolfe,Dan Tinney,Maj Toure,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,5
Tiffany Palmer,0,166,165,161,158,155,150,0,147,127,117,114,87,85,65,14,11,7,8,4,14,16,16,4,1,0,5
Anthony Kyriakakis,,0,162,161,157,154,147,0,146,126,115,111,88,84,64,14,11,7,6,4,13,17,15,3,0,0,5
Jennifer Schultz,,,0,158,156,153,149,0,143,124,113,110,86,81,63,14,11,7,8,4,15,18,18,5,1,0,5
James C Crumlish,,,,0,153,151,144,0,140,122,114,109,86,78,61,14,11,8,9,6,15,16,14,4,0,0,5
Carmella Jacquinto,,,,,1,153,145,0,135,118,112,106,84,77,59,13,10,7,6,4,13,16,14,2,1,0,5
Joshua Roberts,,,,,,0,145,0,132,115,112,108,84,74,58,13,9,7,6,4,12,14,12,0,0,0,5
Crystal B Powell,,,,,,,0,0,128,112,108,105,83,71,56,12,10,7,7,4,12,13,9,0,1,0,5
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,,,,0,124,116,109,89,86,63,7,2,1,3,1,10,19,16,6,1,0,5
Katherine Gilmore Richardson,,,,,,,,,,0,107,100,74,56,39,5,3,0,2,1,6,13,4,3,1,0,5
Derek S Green,,,,,,,,,,,0,96,77,47,30,6,2,3,2,2,10,10,6,1,1,0,5
Isaiah Thomas,,,,,,,,,,,,0,75,43,36,4,2,2,0,1,8,7,2,0,0,0,5
Allan Domb,,,,,,,,,,,,,2,24,12,8,3,5,3,1,7,2,4,2,0,0,5
Kendra Brooks,,,,,,,,,,,,,,0,72,9,1,1,1,2,5,12,13,5,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,0,5,1,0,0,0,3,7,9,2,0,0,5
David Oh,,,,,,,,,,,,,,,,0,50,48,45,41,4,1,2,3,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,6,45,44,40,4,0,1,2,0,0,5
Al Taubenberger,,,,,,,,,,,,,,,,,,1,42,42,4,0,1,2,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,41,4,0,0,2,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,,1,1,6,1,1,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,173,171,168,166,160,156,151,0,171,138,133,124,100,100,74,66,60,53,50,47,20,20,19,9,1,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Bill Heeney,Dan Tinney,Al Taubenberger,Matt Wolfe,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,6
Tiffany Palmer,0,199,198,194,185,186,170,0,175,150,147,145,126,95,75,23,6,12,10,9,19,14,11,4,1,0,6
Anthony Kyriakakis,,0,190,194,185,183,169,0,168,144,148,140,125,93,75,21,8,13,8,9,19,14,10,4,1,0,6
Jennifer Schultz,,,0,186,188,185,172,0,174,148,143,139,120,91,77,21,5,12,8,7,16,15,9,3,2,0,6
James C Crumlish,,,,0,183,185,167,0,164,144,143,141,125,86,68,20,6,11,7,9,18,11,11,4,1,0,6
Carmella Jacquinto,,,,,0,184,172,0,165,143,141,137,118,81,67,18,5,11,7,7,14,13,7,3,1,0,6
Joshua Roberts,,,,,,0,169,0,162,142,139,136,117,77,64,20,6,11,7,8,16,11,8,3,1,0,6
Crystal B Powell,,,,,,,0,0,151,134,134,128,111,66,61,16,5,7,5,6,14,12,6,3,2,0,6
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,,,,0,143,139,130,117,81,68,19,2,5,3,3,15,12,6,4,2,0,6
Katherine Gilmore Richardson,,,,,,,,,,0,124,121,99,60,46,6,1,7,2,3,3,6,2,1,0,0,6
Isaiah Thomas,,,,,,,,,,,0,120,105,58,46,8,1,2,2,1,8,4,0,1,0,0,6
Derek S Green,,,,,,,,,,,,0,106,48,35,12,1,4,5,3,6,3,4,1,1,0,6
Allan Domb,,,,,,,,,,,,,0,26,14,20,5,10,6,5,9,4,8,1,3,0,6
Kendra Brooks,,,,,,,,,,,,,,0,80,2,0,3,3,0,12,13,5,3,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,0,2,1,0,0,0,10,9,3,1,2,0,6
David Oh,,,,,,,,,,,,,,,,1,37,37,38,35,7,0,8,1,3,0,6
Bill Heeney,,,,,,,,,,,,,,,,,6,37,34,36,1,0,1,1,1,0,6
Dan Tinney,,,,,,,,,,,,,,,,,,0,36,34,1,0,0,1,1,0,6
Al Taubenberger,,,,,,,,,,,,,,,,,,,0,33,2,1,3,0,1,0,6
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,7,5,4,3,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,212,208,205,199,194,191,178,0,193,161,157,152,139,105,85,63,48,47,43,40,24,17,13,7,5,0,6
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Allan Domb,Nicolas O'Rourke,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,7
Tiffany Palmer,0,197,192,191,184,178,162,0,179,137,124,125,109,102,96,20,7,8,6,2,19,16,8,7,4,2,7
Jennifer Schultz,,0,188,187,182,177,160,0,174,135,120,122,105,102,93,18,6,6,3,2,17,14,7,7,4,0,7
Carmella Jacquinto,,,0,183,182,176,160,0,170,129,121,119,102,101,89,19,5,5,5,1,19,15,8,7,4,0,7
Anthony Kyriakakis,,,,0,181,174,153,0,169,127,122,119,100,101,86,20,6,6,5,2,18,14,5,7,4,2,7
James C Crumlish,,,,,0,174,154,0,163,124,118,115,97,102,84,21,6,8,5,4,17,14,5,7,4,2,7
Joshua Roberts,,,,,,0,153,0,156,118,114,115,91,98,79,16,5,6,3,2,16,13,5,6,3,0,7
Crystal B Powell,,,,,,,0,0,141,111,103,104,79,89,72,17,5,4,5,2,17,9,8,5,3,0,7
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,,,,0,130,118,121,101,100,86,15,1,3,3,2,16,13,5,3,2,2,7
Katherine Gilmore Richardson,,,,,,,,,,0,95,100,65,84,57,5,2,3,2,1,6,4,4,2,1,0,7
Derek S Green,,,,,,,,,,,0,90,51,83,43,13,1,3,4,3,9,4,1,3,1,0,7
Isaiah Thomas,,,,,,,,,,,,0,53,74,51,5,1,3,3,0,7,5,1,2,2,0,7
Kendra Brooks,,,,,,,,,,,,,0,30,100,5,0,1,1,1,10,11,4,3,2,2,7
Allan Domb,,,,,,,,,,,,,,0,20,16,3,6,4,4,6,3,3,2,2,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,0,3,3,1,1,2,6,9,3,3,1,2,7
David Oh,,,,,,,,,,,,,,,,0,28,29,28,27,3,2,1,3,1,0,7
Bill Heeney,,,,,,,,,,,,,,,,,2,28,28,25,2,0,1,1,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,,,0,28,26,1,1,0,1,0,0,7
Dan Tinney,,,,,,,,,,,,,,,,,,,0,24,1,1,1,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,206,198,194,192,189,178,163,0,188,145,133,132,117,114,105,49,39,36,34,30,21,16,9,7,4,2,7
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,Tiffany Palmer,Crystal B Powell,James C Crumlish,Carmella Jacquinto,Write-In,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Maj Toure,Sherrie Cohen,Al Taubenberger,Bill Heeney,David Oh,Steve Cherniavsky,Clarc King,Dan Tinney,Matt Wolfe,Write-In,8
Anthony Kyriakakis,0,39,39,40,39,39,38,0,39,37,38,38,37,3,2,0,0,1,1,0,0,0,0,0,0,0,8
Jennifer Schultz,,0,39,39,38,38,38,0,39,37,38,37,36,4,2,1,1,2,1,0,0,1,0,0,0,0,8
