col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,0,1,2,0,4,1,4,3,3,2,2,0,2,2,1,3,1,0,0,1,0,0,0,4,2,3,1,0,2,1,3,5,2,3,4,2,3,2,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,4,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,4,3,3,2,0,1,2,4,3,2,2,1,2,1,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,5,3,3,3,2,2,1,4,1,5,0,1,2,3,0,2,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,4,5,2,3,4,3,3,0,3,1,1,1,1,0,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,1,2,1,1,1,0,2,1,0,1,0,0,0,0,3,1,2,2,1,5,2,3,4,3,2,3,0,2,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,2,4,2,2,0,1,2,3,4,2,3,1,1,0,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,1,1,1,1,1,0,0,1,0,0,0,2,1,3,2,1,3,3,1,3,1,1,2,1,2,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,2,1,2,2,1,1,1,0,0,0,4,1,2,1,0,3,2,2,4,2,0,1,0,3,1,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,2,1,1,0,1,0,0,0,1,1,3,1,1,2,2,3,2,0,2,2,0,1,2,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,2,0,3,2,0,0,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,0,1,0,0,2,1,2,1,1,2,1,2,1,1,0,2,1,1,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,0,0,3,2,1,0,0,3,0,3,1,3,1,0,1,0,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,3,0,3,1,2,1,1,1,1,1,2,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,2,2,1,0,0,3,1,2,3,2,0,1,2,0,1,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,2,1,0,1,0,2,2,1,2,0,1,0,0,0,3,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,2,1,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,2,0,1,1,2,2,1,0,1,0,2,1,1,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,1,1,1,2,1,2,1,1,0,0,0,0,2,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,31,29,26,5,3,5,6,4,4,3,5,2,2,2,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,26,25,6,8,3,6,6,4,1,3,0,2,0,1
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,28,3,7,4,3,1,3,4,2,1,0,1,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,2,6,4,4,3,1,3,0,2,1,1,1
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,1,0,0,1,0,0,0,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,6,1,1,3,0,4,1,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,2,2,0,1,2,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,5,4,2,2,3,2,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,1,1
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,3,1,2,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,0,2,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,50,49,46,45,43,42,40,38,36,33,32,30,14,14,12,12,11,10,10,9,8,8,8,8,8,6,6,6,5,4,4,4,4,4,3,3,3,3,1,1,1,0,0,45,40,37,36,28,19,16,14,13,13,11,7,7,5,5,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Blondell Reynolds Brown,Allan Domb,Derek S Green,W Wilson Goode Jr,Isaiah Thomas,Helen Gym,William K Greenlee,Jenne Ayers,Sherrie Cohen,Ed Neilson,Thomas Wyatt,Paul Steinke,Carla M Cain,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,Daine Grey Jr,Tracy B Roman,Ken Powell,Kai Scott,Lyris Younge,Frances Fattah,Mia Roberts Perez,Scott Diclaudio,Abbe Fletman,Leon Goodman,Jon Marshall,Stephanie M Sawyer,Deborah Watson Stokes,Michael Fanning,Chris Mallios,Leon A King Ii,Jennifer Schultz,Rainy Papademetriou,Edward William Louden Jr,Lucretia Clemons,Lynne M Summers,Thomas Martin,Sherman Toppin,Sandjai Weaver,Jodi Lobel,Marissa Brumbach,Stella Tsai,Anthony Kyriakakis,James F Berardinelli,Shanese Johnson,Vincent Furlong,Vincent N Melchiorre,Brian T Ortelere,Rania Major,Joshua Hill,Wayne M D Bennett,Betsy Wahl,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Vince Giusini,Chris Mccabe,William J Ciancaglini,2
Blondell Reynolds Brown,3,22,19,39,31,22,25,13,21,16,10,10,8,6,7,3,34,31,33,32,29,27,33,19,22,15,12,23,19,16,15,15,9,11,10,11,13,10,11,9,7,11,8,8,9,12,8,13,6,7,6,7,4,7,8,5,5,4,2,2
Allan Domb,,1,22,16,18,8,17,12,6,7,7,4,6,4,7,6,24,18,16,15,19,22,14,8,11,17,13,10,11,9,8,8,11,13,8,7,12,10,7,6,5,7,5,8,9,9,8,2,8,5,6,4,5,6,5,3,2,1,5,2
Derek S Green,,,2,11,17,7,15,13,2,8,12,5,7,7,3,5,19,19,25,12,18,16,11,11,12,17,21,6,10,10,5,11,6,12,11,9,7,14,7,9,9,9,6,6,5,6,4,2,5,7,5,6,1,4,4,2,2,1,2,2
W Wilson Goode Jr,,,,2,27,11,22,7,12,14,3,4,3,4,6,1,27,24,25,22,23,23,25,17,16,16,11,21,16,16,10,9,7,6,7,8,13,7,8,10,6,6,6,4,4,9,7,13,3,5,4,7,5,5,5,4,4,5,2,2
Isaiah Thomas,,,,,0,17,17,10,10,12,7,9,4,3,7,2,20,23,18,21,18,23,19,11,11,11,11,13,23,13,7,11,8,5,8,12,10,8,10,12,11,10,9,6,5,11,8,5,2,5,8,6,7,5,8,3,4,5,3,2
Helen Gym,,,,,,1,9,9,14,8,6,10,6,0,4,5,14,13,14,18,9,11,18,9,14,8,6,11,9,6,10,9,6,5,3,5,10,3,7,6,6,8,8,7,4,3,8,4,2,6,5,4,6,2,3,3,3,2,2,2
William K Greenlee,,,,,,,0,5,12,18,2,5,4,1,3,2,26,19,25,21,22,16,26,14,16,13,12,18,8,15,16,8,6,10,5,5,4,10,9,7,8,5,4,6,5,2,6,12,5,7,4,2,4,4,2,2,1,3,3,2
Jenne Ayers,,,,,,,,1,8,2,5,5,9,8,4,5,13,18,14,12,13,12,13,10,8,10,13,4,9,5,3,8,10,9,9,5,6,4,5,5,6,5,10,7,6,6,5,2,7,5,4,3,3,4,3,4,4,3,1,2
Sherrie Cohen,,,,,,,,,0,10,4,8,4,1,4,0,13,14,12,17,9,7,13,10,13,3,3,14,5,8,11,4,7,4,3,3,2,5,1,3,4,5,6,4,5,4,2,7,3,5,3,2,5,2,4,3,3,3,0,2
Ed Neilson,,,,,,,,,,0,2,2,2,2,1,2,17,17,15,10,15,6,11,16,11,7,9,9,4,14,10,2,5,5,2,6,5,4,5,2,6,3,2,2,3,1,3,8,3,3,4,3,2,1,1,4,1,2,2,2
Thomas Wyatt,,,,,,,,,,,0,7,3,4,1,2,6,7,9,6,6,8,5,5,5,7,8,4,4,8,2,2,4,5,5,2,3,4,2,4,2,3,1,3,4,2,5,1,6,1,2,4,0,4,2,2,2,2,2,2
Paul Steinke,,,,,,,,,,,,0,1,1,2,1,6,4,5,11,6,4,8,0,8,4,3,4,4,3,6,3,2,7,2,3,0,3,5,2,4,1,7,3,3,2,1,3,2,1,3,1,3,2,0,1,0,4,0,2
Carla M Cain,,,,,,,,,,,,,0,4,2,3,13,11,9,7,9,7,6,7,5,4,6,7,8,3,1,4,5,2,3,3,4,3,4,3,6,5,2,2,4,4,5,2,4,5,5,2,2,3,4,3,3,1,0,2
Wilson Alexander,,,,,,,,,,,,,,0,0,0,6,11,10,3,10,3,5,11,5,7,7,2,1,3,1,2,1,4,5,1,1,1,1,1,1,0,1,2,3,0,1,2,5,0,0,1,0,1,0,1,2,0,0,2
Frank Rizzo,,,,,,,,,,,,,,,0,1,6,6,4,6,1,4,4,2,1,3,3,4,6,3,0,4,4,1,5,4,5,4,2,5,2,2,5,2,3,0,2,2,1,3,1,3,4,0,2,2,2,1,2,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,6,2,5,2,4,2,3,4,0,4,3,1,2,2,0,2,2,2,2,1,2,1,1,2,0,3,1,1,3,1,2,1,2,2,2,3,0,3,2,3,1,0,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,1,31,35,28,29,17,27,22,26,17,16,23,17,16,19,11,8,10,11,5,11,10,10,6,6,6,8,4,10,6,10,10,8,9,8,8,6,7,6,4,3,3,4,2
Tracy B Roman,,,,,,,,,,,,,,,,,,0,32,14,31,20,21,29,18,15,17,13,15,13,11,11,8,5,12,7,13,6,8,7,6,4,6,5,4,7,6,8,8,7,6,6,8,3,6,4,5,4,1,2
Ken Powell,,,,,,,,,,,,,,,,,,,0,23,29,21,25,27,21,20,21,17,10,15,12,8,5,10,16,6,10,12,11,9,3,5,6,4,8,6,11,11,8,5,7,6,4,4,4,3,5,2,4,2
Kai Scott,,,,,,,,,,,,,,,,,,,,0,23,17,29,8,20,8,7,23,13,16,19,10,4,7,4,5,7,8,10,10,7,7,11,7,6,7,7,14,2,6,5,4,5,5,5,4,4,7,5,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,17,23,25,21,15,13,16,10,13,13,7,4,8,8,4,6,6,9,5,5,5,5,3,3,6,2,11,4,5,5,4,2,4,4,3,3,6,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,1,22,8,10,14,14,13,18,10,3,8,10,4,8,9,13,10,7,9,9,7,4,5,5,12,10,5,3,5,6,7,5,5,7,5,4,6,4,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,13,20,10,9,21,14,15,16,10,5,7,5,6,9,7,10,11,8,9,9,8,6,4,7,15,4,7,5,3,5,9,3,4,4,6,3,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,1,15,13,12,9,4,11,8,1,7,4,9,3,4,4,4,2,3,1,2,2,5,2,3,8,9,3,3,3,1,1,2,4,3,1,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,0,8,9,15,7,9,19,6,5,10,2,3,3,5,4,1,6,4,9,5,7,3,3,10,6,3,3,1,3,0,2,0,2,2,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,6,4,3,5,10,8,8,10,2,6,9,5,8,2,2,5,1,10,3,5,2,7,3,5,4,2,3,2,4,4,0,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,10,3,6,6,9,10,9,6,11,3,3,8,5,3,4,3,0,6,0,5,3,2,6,2,1,1,2,3,2,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,14,13,6,5,6,2,3,7,5,3,7,2,5,6,5,6,5,5,12,2,4,4,4,5,4,8,2,2,2,3,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,11,5,1,3,9,8,3,8,9,8,5,9,2,4,10,7,3,1,7,7,4,6,5,9,3,2,5,3,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,3,5,4,6,8,6,5,6,3,7,5,2,5,1,3,6,11,1,3,3,4,1,4,2,4,2,4,3,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,6,0,1,1,3,5,1,3,2,7,3,3,0,0,7,3,2,3,0,2,3,0,0,1,2,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,4,4,6,3,5,8,3,3,8,4,7,3,4,1,2,3,6,3,3,1,2,2,4,1,1,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,5,5,5,2,2,4,5,3,3,8,5,3,1,5,5,2,3,3,0,2,1,2,2,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,2,7,3,0,3,4,6,7,9,2,2,1,8,2,1,1,0,1,0,0,1,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,6,6,2,3,4,2,1,4,2,2,1,4,3,3,3,0,4,0,2,3,1,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,7,6,3,8,7,4,6,0,4,2,2,0,3,0,4,2,0,1,0,2,2,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,4,6,3,5,2,5,5,2,1,2,5,5,3,3,2,2,3,1,3,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,6,3,4,3,3,1,1,2,4,3,1,1,3,1,2,3,2,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,5,1,2,4,6,2,2,3,3,3,2,3,1,0,1,4,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,3,4,3,6,3,0,4,5,3,3,2,4,2,3,0,3,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,4,6,1,1,2,3,1,5,2,0,3,3,0,2,2,4,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,3,1,1,0,5,2,1,2,6,1,1,2,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,2,2,2,4,2,4,1,2,1,2,2,1,1,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,2,4,0,1,4,1,1,1,2,2,1,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,7,1,3,2,0,2,2,2,3,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,5,5,3,1,2,6,1,1,2,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,2,3,1,3,2,0,0,5,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,1,0,2,1,2,3,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,1,2,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,1,4,1,1,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,4,1,1,3,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,2,2,1,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,2,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,3,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,80,58,55,54,52,45,41,39,31,27,23,22,18,17,15,10,58,58,57,49,48,46,45,39,36,36,34,32,30,28,24,24,23,23,22,22,22,20,19,18,17,17,17,16,16,16,16,16,14,14,13,13,11,11,11,9,9,8,6,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
