col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Lynne M Summers,,,,,,,,,,,,,,,,,,0,18,25,19,28,20,16,26,23,26,41,35,34,22,30,20,25,21,29,28,15,13,10,18,15,15,11,All
Jon Marshall,,,,,,,,,,,,,,,,,,,3,59,23,58,26,29,14,17,22,8,7,8,13,8,15,6,14,6,7,14,6,9,9,9,4,5,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,4,24,57,36,25,15,18,27,21,14,16,12,9,21,13,17,11,9,10,13,10,12,14,6,1,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,1,16,13,13,20,12,21,16,12,10,20,10,15,8,19,8,6,10,9,15,9,10,7,1,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,3,28,31,10,15,19,14,16,14,13,10,18,7,11,11,9,16,9,9,9,11,10,4,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,44,20,26,21,13,26,12,16,14,19,21,14,12,14,8,15,14,10,12,5,7,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,1,14,23,24,11,17,7,19,12,17,11,12,10,9,13,8,12,8,7,6,7,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,2,25,19,24,14,22,25,13,7,13,11,17,6,14,7,9,9,12,10,5,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,13,18,11,28,17,16,14,15,17,10,17,10,7,6,7,5,5,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,18,17,11,23,15,24,13,16,18,12,13,14,8,10,6,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,27,15,26,18,25,12,25,17,16,19,12,12,8,22,11,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,9,30,17,22,11,19,21,9,13,8,12,9,10,7,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,34,11,17,12,23,13,11,12,4,14,10,8,6,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,4,9,11,5,17,6,12,9,10,8,4,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,16,5,19,13,5,11,9,13,6,11,7,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,19,9,12,12,15,10,11,6,7,4,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,21,10,9,9,14,11,6,9,7,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,8,6,11,12,8,4,10,2,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,11,8,11,14,7,10,5,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,9,11,12,4,9,5,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,10,6,5,5,7,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,14,8,5,3,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,12,1,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,4,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,776,358,250,242,241,234,197,196,176,173,172,164,157,155,148,139,134,126,125,122,121,120,109,104,104,101,96,92,88,86,83,79,69,67,65,64,57,54,52,51,47,42,38,23,All
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Mark F Squilla,Scott Diclaudio,Ken Powell,Vincent N Melchiorre,James F Berardinelli,Tracy B Roman,Vincent Furlong,Anthony Kyriakakis,Abbe Fletman,Michael Fanning,Vince Giusini,Jennifer Schultz,Jon Marshall,Lyris Younge,Chris Mallios,Chris Mccabe,Rainy Papademetriou,Leon Goodman,Lynne M Summers,Mia Roberts Perez,Wayne M D Bennett,William J Ciancaglini,Brian T Ortelere,Kai Scott,Stephanie M Sawyer,Stella Tsai,Edward William Louden Jr,Thomas Martin,Daine Grey Jr,Leon A King Ii,Lucretia Clemons,Deborah Watson Stokes,Jodi Lobel,Joshua Hill,Marissa Brumbach,Franklin A Bennett Iii,Sherman Toppin,Rania Major,Frances Fattah,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Betsy Wahl,Tangie M Boston,1
Mark F Squilla,12,20,16,14,17,15,16,14,11,9,13,11,10,11,11,8,8,9,7,9,8,7,7,8,6,7,7,6,4,6,4,3,5,4,4,3,4,3,2,1,1,1,1,0,1
Scott Diclaudio,,2,11,12,9,15,8,6,7,8,7,7,9,11,4,3,4,9,6,4,4,5,4,3,4,3,7,5,3,4,1,2,3,2,1,3,3,1,1,1,1,1,0,0,1
Ken Powell,,,0,6,5,14,6,4,9,3,3,6,8,10,4,3,3,6,5,7,5,2,4,3,3,3,5,3,3,1,2,2,1,1,1,0,3,2,1,1,1,1,0,0,1
Vincent N Melchiorre,,,,1,4,6,7,7,4,10,7,4,3,5,5,5,2,2,3,5,3,5,4,4,4,2,1,2,2,1,2,1,1,1,0,3,1,0,1,2,0,2,0,0,1
James F Berardinelli,,,,,0,7,7,8,7,2,9,9,4,2,4,5,6,5,6,4,6,5,6,3,3,5,3,4,4,4,3,0,4,3,2,2,3,1,0,0,0,0,0,0,1
Tracy B Roman,,,,,,0,4,3,9,4,6,7,7,11,3,1,5,8,7,6,5,4,5,2,3,4,7,6,4,3,1,2,1,2,1,0,3,2,0,1,1,1,0,0,1
Vincent Furlong,,,,,,,1,7,3,4,5,7,4,3,4,4,3,3,3,2,3,5,4,1,2,2,4,1,2,2,1,3,3,3,2,3,1,1,2,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,1,4,4,7,4,4,1,4,7,3,0,5,3,4,7,3,3,4,4,1,1,2,1,2,0,4,3,2,1,2,0,1,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,0,4,3,5,2,6,5,4,5,3,4,7,5,2,4,7,4,3,3,3,5,0,3,1,2,0,3,0,1,1,0,1,1,1,0,0,1
Michael Fanning,,,,,,,,,,0,4,2,1,4,4,6,2,0,1,3,2,3,2,4,5,3,0,3,0,0,2,2,0,2,1,1,0,0,0,0,1,0,1,0,1
Vince Giusini,,,,,,,,,,,0,5,4,2,3,4,2,5,5,3,5,6,3,1,1,3,2,3,2,3,2,0,1,2,3,2,2,1,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,0,4,3,1,3,5,5,6,5,1,3,4,1,4,4,3,4,3,2,3,1,2,4,1,1,1,1,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,0,6,1,2,2,6,5,1,2,2,2,0,3,1,4,2,2,2,1,1,1,2,1,1,2,1,1,0,1,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,0,3,2,5,7,1,4,2,0,3,3,3,2,6,3,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,0,4,2,2,0,4,3,1,2,7,3,3,1,2,1,2,2,2,3,1,1,1,0,1,1,1,0,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,0,2,1,2,3,4,2,2,4,5,4,0,0,0,1,3,1,2,2,2,2,0,0,1,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,5,1,3,2,1,5,3,3,3,4,2,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,3,2,1,3,1,1,2,6,2,2,3,2,1,0,1,1,1,1,1,0,0,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,0,3,4,4,2,0,4,2,1,3,3,1,2,1,2,3,2,1,3,1,1,1,1,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,0,3,2,2,5,4,4,1,4,2,1,3,0,1,2,2,0,0,1,1,1,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,0,3,4,2,1,3,0,1,3,2,1,0,1,1,1,2,2,1,0,1,1,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,3,1,1,1,1,2,4,1,1,0,0,0,1,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,3,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,2,1,2,3,2,3,0,2,1,0,0,1,1,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,0,1,3,2,2,3,2,1,0,0,1,0,1,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,2,3,2,2,2,0,1,0,2,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,0,1,1,1,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,57,28,20,20,19,19,18,17,15,15,15,14,12,12,11,11,11,10,10,10,10,10,9,9,9,8,7,7,6,6,6,5,5,5,5,4,4,3,2,2,2,2,1,0,1
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Mark F Squilla,Scott Diclaudio,Tracy B Roman,Michael Fanning,Ken Powell,Edward William Louden Jr,Jennifer Schultz,Jon Marshall,Abbe Fletman,James F Berardinelli,Vincent N Melchiorre,Chris Mccabe,Daine Grey Jr,Leon Goodman,Vincent Furlong,Wayne M D Bennett,Betsy Wahl,Lynne M Summers,Lyris Younge,Marissa Brumbach,Stella Tsai,Anthony Kyriakakis,Deborah Watson Stokes,Leon A King Ii,Lucretia Clemons,Mia Roberts Perez,Sandjai Weaver,Thomas Martin,Brian T Ortelere,Chris Mallios,Jodi Lobel,Kai Scott,Rainy Papademetriou,Rania Major,Sherman Toppin,Stephanie M Sawyer,William J Ciancaglini,Franklin A Bennett Iii,Joshua Hill,Shanese Johnson,Starr Marshall Cash,Frances Fattah,Tangie M Boston,Vince Giusini,2
Mark F Squilla,3,12,9,7,7,7,6,7,5,5,4,4,5,5,4,6,5,3,3,4,5,4,4,3,3,3,4,3,2,3,3,2,2,3,2,3,2,2,2,2,2,1,1,1,2
Scott Diclaudio,,0,7,6,5,5,4,7,3,3,5,4,2,4,3,3,2,1,4,1,2,2,2,1,2,2,0,3,2,0,1,1,1,1,0,1,1,2,1,1,1,0,0,0,2
Tracy B Roman,,,0,3,6,5,4,8,3,2,2,3,3,5,5,3,4,1,4,4,1,3,1,2,1,3,2,3,2,1,2,1,1,2,1,3,1,1,0,2,0,1,1,1,2
Michael Fanning,,,,1,3,1,1,2,2,3,6,2,1,0,1,2,2,0,1,1,2,2,1,0,2,1,0,3,0,2,0,1,2,1,0,2,2,1,1,1,1,1,1,1,2
Ken Powell,,,,,0,3,2,4,3,3,2,2,2,3,2,2,1,1,4,1,1,2,2,0,1,2,1,2,1,1,1,2,1,1,1,2,2,0,0,1,1,1,1,1,2
Edward William Louden Jr,,,,,,0,2,4,2,1,2,1,2,6,2,2,0,2,3,1,1,2,1,3,3,0,1,0,2,0,1,0,1,1,2,0,0,2,1,0,1,0,0,0,2
Jennifer Schultz,,,,,,,0,3,3,2,0,3,2,2,5,2,3,2,1,2,0,1,2,2,1,1,2,1,2,0,3,0,1,0,1,2,0,0,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,0,3,2,1,2,3,4,3,3,3,0,4,2,1,1,1,1,0,3,1,3,2,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,2
Abbe Fletman,,,,,,,,,0,3,2,1,3,2,2,3,1,1,2,1,3,0,2,1,2,2,2,3,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,0,2,3,3,0,2,4,2,1,0,1,3,1,2,0,2,2,1,3,1,0,0,1,2,0,1,1,1,1,1,0,2,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,0,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,0,2,0,1,0,1,1,0,1,0,2,1,1,0,1,0,0,0,2
Chris Mccabe,,,,,,,,,,,,0,1,1,3,3,2,3,0,2,1,0,3,1,2,2,0,2,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,0,2,2,3,2,1,1,2,1,1,1,1,0,2,1,1,3,1,0,1,1,1,1,0,2,1,0,0,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,0,2,2,0,2,3,1,0,1,1,3,2,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,0,1,3,1,1,3,0,1,1,1,1,1,1,1,2,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,0,2,2,0,1,2,1,3,2,2,2,2,3,1,0,1,1,0,1,2,1,1,1,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,0,0,0,4,1,1,1,0,0,2,2,2,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,2,2,1,2,0,0,0,1,2,0,1,3,0,1,0,1,0,1,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,2,2,1,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,2,2,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,0,2,2,0,2,0,2,1,1,1,1,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,0,2,1,0,0,2,0,1,0,0,1,1,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,0,1,0,1,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,1,1,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,1,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,27,15,11,10,9,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2
,District Council 1st District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Mark F Squilla,Ken Powell,Michael Fanning,Tracy B Roman,Chris Mallios,Scott Diclaudio,Vincent Furlong,Daine Grey Jr,Vincent N Melchiorre,Jennifer Schultz,Mia Roberts Perez,Leon Goodman,Lynne M Summers,Abbe Fletman,Chris Mccabe,James F Berardinelli,Deborah Watson Stokes,Kai Scott,Lyris Younge,Rainy Papademetriou,Jodi Lobel,Marissa Brumbach,Thomas Martin,Brian T Ortelere,Edward William Louden Jr,Joshua Hill,Stephanie M Sawyer,Vince Giusini,Wayne M D Bennett,Anthony Kyriakakis,Betsy Wahl,Jon Marshall,Stella Tsai,William J Ciancaglini,Franklin A Bennett Iii,Rania Major,Lucretia Clemons,Starr Marshall Cash,Sandjai Weaver,Frances Fattah,Leon A King Ii,Shanese Johnson,Sherman Toppin,Tangie M Boston,3
Mark F Squilla,12,22,17,21,19,17,18,18,15,16,17,16,15,15,14,15,14,12,13,13,12,11,13,11,11,10,10,9,9,6,7,9,8,8,7,8,6,7,6,5,5,4,3,1,3
Ken Powell,,1,10,11,12,10,7,9,10,4,7,11,5,8,7,6,5,8,11,9,5,6,9,5,8,8,3,4,4,5,1,7,0,1,3,2,3,3,3,2,3,1,1,0,3
Michael Fanning,,,0,9,8,8,2,5,13,3,9,1,2,8,3,0,4,9,7,2,5,2,7,1,1,3,4,2,2,2,2,0,1,3,1,0,1,1,0,1,1,1,1,1,3
Tracy B Roman,,,,0,5,13,8,9,9,6,9,6,7,9,3,8,7,7,11,3,4,2,7,5,7,2,6,3,2,2,4,5,4,1,1,3,1,3,2,1,1,2,0,0,3
Chris Mallios,,,,,0,5,2,7,7,4,9,7,3,8,8,2,6,9,5,5,5,3,7,3,1,6,5,3,4,1,1,1,2,4,2,2,3,4,2,2,2,1,1,1,3
Scott Diclaudio,,,,,,1,5,4,10,4,6,4,5,7,3,7,4,6,9,2,2,3,6,3,6,2,3,4,1,1,1,5,1,0,3,1,0,0,0,1,1,3,1,0,3
Vincent Furlong,,,,,,,2,8,5,6,4,7,6,4,4,9,3,1,4,8,3,5,3,5,5,5,2,3,5,2,2,4,2,2,3,3,1,0,2,3,5,2,2,1,3
Daine Grey Jr,,,,,,,,0,3,6,5,7,2,8,7,7,3,4,5,7,3,4,2,8,5,6,3,2,4,2,3,5,4,2,1,2,1,2,1,3,1,1,1,0,3
Vincent N Melchiorre,,,,,,,,,0,2,8,3,4,6,3,1,3,7,8,3,2,4,5,1,2,2,4,4,1,2,1,1,0,4,1,2,1,1,1,0,3,0,1,1,3
Jennifer Schultz,,,,,,,,,,0,7,1,9,5,3,5,6,2,2,3,7,5,4,3,3,3,5,4,2,2,7,2,8,1,3,4,4,4,2,2,1,2,1,0,3
Mia Roberts Perez,,,,,,,,,,,0,2,6,8,4,1,6,9,7,5,6,4,5,2,0,2,8,3,2,2,5,0,5,2,0,3,5,3,1,2,2,0,0,1,3
