col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Stephanie M Sawyer,,,,,,,,,4,93,49,33,67,18,105,85,14,33,45,31,38,61,38,74,22,6,86,13,32,39,12,36,20,23,27,11,15,29,25,16,17,11,19,14,All
Abbe Fletman,,,,,,,,,,10,92,36,38,25,87,74,41,21,36,10,36,20,27,75,32,43,73,33,19,22,23,19,12,12,24,12,13,16,7,6,10,6,7,8,All
Jennifer Schultz,,,,,,,,,,,8,69,63,52,35,16,57,46,68,35,61,38,39,12,49,66,12,54,35,36,26,41,35,29,39,24,22,34,16,14,15,19,15,16,All
Leon Goodman,,,,,,,,,,,,2,63,99,21,17,39,48,32,20,25,35,52,9,41,49,9,46,34,38,21,29,32,5,19,9,20,14,19,20,14,15,10,11,All
Frances Fattah,,,,,,,,,,,,,1,36,50,30,33,58,50,36,49,59,49,16,39,26,15,23,39,37,26,46,44,24,28,15,15,33,16,29,32,13,23,17,All
Edward William Louden Jr,,,,,,,,,,,,,,7,16,12,35,26,21,15,20,19,27,4,35,42,7,37,13,15,11,14,14,8,13,5,13,6,9,14,15,8,5,7,All
Mia Roberts Perez,,,,,,,,,,,,,,,0,81,14,18,30,30,23,39,24,79,19,11,75,9,23,18,16,26,22,24,31,12,13,25,19,12,13,7,15,17,All
Michael Fanning,,,,,,,,,,,,,,,,0,45,37,17,33,19,19,14,82,10,13,71,6,15,10,31,8,12,35,9,27,4,2,11,13,4,10,8,12,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,2,52,21,44,23,7,20,20,30,53,4,50,21,7,53,13,18,39,18,33,11,6,5,6,7,4,6,4,All
Thomas Martin,,,,,,,,,,,,,,,,,,2,35,52,30,25,33,12,24,18,5,17,29,28,47,25,26,41,13,32,24,15,12,22,19,12,12,16,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,0,38,40,46,35,9,19,11,10,11,29,21,25,39,21,27,35,19,15,26,21,16,18,9,13,9,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,0,27,32,28,7,13,7,8,12,29,18,48,26,22,47,24,39,15,15,16,17,9,11,8,8,All
Rania Major,,,,,,,,,,,,,,,,,,,,,0,40,29,4,15,14,10,13,36,29,25,31,16,19,35,15,10,19,16,22,10,9,9,5,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,35,5,21,8,18,11,28,26,12,44,16,20,35,15,12,26,29,20,16,8,20,15,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,1,13,22,18,10,27,25,42,21,24,30,7,25,12,19,14,13,21,21,11,9,6,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,66,5,12,5,4,5,11,9,6,5,8,3,5,7,2,4,3,11,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,3,45,7,33,15,19,5,10,13,4,8,7,13,10,11,17,11,7,5,3,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,51,13,18,12,7,24,4,14,6,13,8,7,9,7,6,4,1,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,7,7,10,11,5,10,5,5,7,4,6,2,6,8,7,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,20,13,8,24,4,14,2,17,6,9,10,11,3,3,3,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,17,21,20,14,30,14,18,7,16,11,5,4,5,7,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,13,22,6,10,7,23,14,14,16,14,11,3,8,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,15,38,17,40,11,10,3,9,8,7,1,4,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,18,30,10,9,20,14,11,12,9,13,11,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,6,16,10,7,15,10,7,11,12,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,31,11,13,6,7,2,9,10,11,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,18,21,17,8,10,9,10,5,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,12,5,7,5,10,5,4,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,7,3,5,1,8,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,8,7,13,2,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,4,4,8,2,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,8,2,6,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,203",421,407,347,342,324,266,256,251,247,247,236,210,178,173,160,154,152,133,126,126,125,125,120,113,111,104,103,101,101,99,95,93,88,85,66,66,64,63,60,51,44,41,40,All
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Darrell L Clarke,Tracy B Roman,Leon Goodman,Jennifer Schultz,Kai Scott,Ken Powell,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Abbe Fletman,Edward William Louden Jr,Frances Fattah,Jon Marshall,Lynne M Summers,Betsy Wahl,Deborah Watson Stokes,Rainy Papademetriou,Sherman Toppin,Thomas Martin,Leon A King Ii,Sandjai Weaver,James F Berardinelli,Jodi Lobel,Lucretia Clemons,Marissa Brumbach,Shanese Johnson,Stephanie M Sawyer,Vince Giusini,Vincent Furlong,Wayne M D Bennett,Brian T Ortelere,Rania Major,Stella Tsai,Tangie M Boston,William J Ciancaglini,Anthony Kyriakakis,Chris Mccabe,Franklin A Bennett Iii,Joshua Hill,Mia Roberts Perez,Michael Fanning,Chris Mallios,Vincent N Melchiorre,Starr Marshall Cash,1
Darrell L Clarke,13,14,15,12,13,12,9,5,9,7,7,8,8,6,6,6,5,6,4,5,5,4,4,4,3,4,3,4,3,4,2,3,3,3,3,2,2,1,2,2,1,1,1,0,1
Tracy B Roman,,0,7,6,6,8,7,3,6,5,6,5,4,4,6,2,2,4,3,4,0,2,0,0,0,1,3,1,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1
Leon Goodman,,,0,7,6,8,6,3,5,5,4,5,5,4,3,6,2,3,2,2,4,3,3,2,0,2,3,3,3,3,2,2,2,2,2,1,2,1,1,1,0,1,1,0,1
Jennifer Schultz,,,,0,6,8,4,4,2,6,2,6,5,4,4,4,3,5,2,5,3,3,2,1,1,1,1,2,3,3,3,3,1,0,0,0,2,1,1,1,0,0,1,0,1
Kai Scott,,,,,0,4,3,3,1,5,1,6,3,5,6,4,3,5,1,3,2,2,2,0,2,2,3,1,1,3,0,1,2,3,2,1,0,1,1,2,1,0,0,0,1
Ken Powell,,,,,,0,5,3,6,3,5,4,5,2,2,2,3,4,3,4,3,3,1,2,1,1,1,3,2,1,1,3,1,0,1,0,1,1,0,1,0,1,1,0,1
Lyris Younge,,,,,,,0,1,5,2,5,3,3,3,2,2,2,1,1,1,1,2,1,1,0,1,0,0,1,3,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1
Daine Grey Jr,,,,,,,,3,3,2,3,0,2,4,0,1,4,1,1,1,2,2,1,0,2,1,2,2,1,1,2,0,2,2,1,0,0,0,1,0,0,0,0,0,1
Scott Diclaudio,,,,,,,,,0,1,7,1,3,2,0,0,3,0,1,1,0,1,0,1,1,1,0,2,1,0,1,0,1,1,2,0,0,0,1,0,0,1,0,0,1
Abbe Fletman,,,,,,,,,,0,1,3,2,1,4,3,1,4,0,3,1,2,1,0,0,1,1,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,0,0,3,2,0,0,3,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,0,2,3,5,3,0,3,1,3,0,1,1,1,1,1,2,1,2,3,1,1,0,1,1,0,1,0,1,2,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,0,3,1,1,3,2,2,2,2,1,2,1,2,1,0,1,1,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,0,2,2,4,1,2,1,1,0,2,0,1,2,2,1,2,2,1,0,1,2,1,0,1,1,2,1,1,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,0,2,0,4,1,3,0,1,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,0,1,1,1,2,1,2,1,0,0,2,2,1,3,1,1,1,1,1,1,2,1,1,0,0,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,1,2,1,1,1,2,1,2,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,2,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,0,0,4,2,2,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,1,1,2,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,2,1,2,1,1,0,2,2,1,0,0,1,1,0,0,0,0,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2,1,1,0,0,0,1,2,1,0,1,0,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,2,2,1,0,0,0,1,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,47,17,15,14,14,14,12,11,10,8,8,8,8,8,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,0,1
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Darrell L Clarke,Stephanie M Sawyer,Ken Powell,Tracy B Roman,Lyris Younge,Abbe Fletman,Daine Grey Jr,Scott Diclaudio,Kai Scott,Frances Fattah,Jennifer Schultz,Leon Goodman,Jon Marshall,Thomas Martin,Edward William Louden Jr,Mia Roberts Perez,Rania Major,Sandjai Weaver,Michael Fanning,Chris Mallios,Deborah Watson Stokes,Vincent N Melchiorre,Lynne M Summers,Wayne M D Bennett,James F Berardinelli,Brian T Ortelere,Franklin A Bennett Iii,Joshua Hill,Leon A King Ii,Tangie M Boston,Vincent Furlong,Rainy Papademetriou,Shanese Johnson,Sherman Toppin,Anthony Kyriakakis,Betsy Wahl,Lucretia Clemons,Vince Giusini,Chris Mccabe,Marissa Brumbach,Stella Tsai,Starr Marshall Cash,Jodi Lobel,William J Ciancaglini,2
Darrell L Clarke,13,37,31,32,21,20,21,20,18,15,15,16,13,11,13,12,13,11,10,10,11,9,10,10,8,7,7,7,6,4,6,2,5,5,4,4,4,4,3,2,3,2,1,1,2
Stephanie M Sawyer,,1,13,14,10,12,13,9,15,9,7,4,3,6,4,9,4,4,7,9,6,8,5,4,2,0,1,4,2,2,1,1,2,2,0,2,1,1,0,2,1,1,0,0,2
Ken Powell,,,0,22,17,12,18,18,12,9,6,11,10,7,9,10,4,2,8,9,5,6,5,4,5,4,6,6,3,3,3,2,3,3,2,2,2,2,0,1,2,2,0,0,2
Tracy B Roman,,,,0,20,15,15,19,15,7,9,11,8,3,6,12,6,3,8,11,6,10,5,5,5,2,4,1,4,3,3,1,2,1,3,3,3,2,2,1,3,1,1,1,2
Lyris Younge,,,,,1,13,14,17,12,1,5,4,6,0,4,10,1,1,7,7,1,9,2,2,4,3,0,1,1,1,3,1,2,2,0,1,1,2,0,2,2,0,0,0,2
Abbe Fletman,,,,,,2,14,13,11,3,6,4,4,2,2,8,3,4,6,8,4,7,2,4,2,3,0,0,0,1,2,0,1,2,1,0,0,1,0,0,1,0,0,0,2
Daine Grey Jr,,,,,,,0,12,12,8,4,6,4,7,5,12,2,3,7,8,5,7,4,3,3,4,3,5,3,0,3,2,4,5,2,2,1,2,0,2,3,1,0,0,2
Scott Diclaudio,,,,,,,,0,10,2,3,6,7,1,4,9,1,0,7,7,1,7,0,2,3,2,2,2,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2
Kai Scott,,,,,,,,,0,6,8,2,3,2,2,11,4,3,7,8,4,9,2,4,4,0,2,2,2,0,2,1,2,1,1,2,2,2,0,2,3,0,0,0,2
Frances Fattah,,,,,,,,,,0,5,7,2,10,5,3,4,5,1,2,6,2,4,5,3,2,4,6,4,1,3,3,3,2,2,3,3,1,1,1,1,2,0,0,2
Jennifer Schultz,,,,,,,,,,,1,5,6,5,4,1,7,5,1,3,4,1,4,7,4,3,3,2,2,1,3,0,1,2,2,2,2,2,1,2,1,0,1,1,2
Leon Goodman,,,,,,,,,,,,0,9,6,8,1,4,4,2,3,3,1,5,4,2,5,3,2,3,3,2,2,1,3,3,3,2,0,1,0,0,2,0,0,2
Jon Marshall,,,,,,,,,,,,,1,2,7,1,3,1,2,2,1,0,2,4,4,4,3,1,0,2,2,1,0,2,1,1,1,2,0,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,1,4,1,3,5,1,2,4,1,4,4,1,3,4,6,4,1,2,2,2,3,1,3,2,0,1,1,0,2,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,0,0,4,1,1,1,4,0,3,2,3,3,3,4,3,1,2,1,1,2,1,0,1,2,0,1,0,1,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,0,0,1,6,7,1,8,2,0,3,1,1,1,1,0,1,1,2,2,1,2,1,2,1,1,3,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,0,7,4,2,5,0,4,5,2,2,4,1,3,1,1,1,1,1,3,0,1,1,1,1,0,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,3,0,3,1,1,2,1,0,1,1,2,1,1,0,0,2,0,0,1,1,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,0,7,1,7,2,3,0,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,2,7,2,1,0,0,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,0,3,3,3,0,1,1,3,1,1,0,1,0,1,0,1,0,1,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,2,2,1,1,0,1,2,2,3,2,3,2,1,2,1,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,1,1,3,0,1,2,2,1,1,1,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,3,1,0,2,2,0,2,4,1,1,1,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,1,0,3,1,1,0,1,0,0,0,1,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,0,1,1,2,0,1,1,1,0,1,0,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,1,1,1,0,1,0,0,1,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,2,0,0,1,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,2,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,91,40,34,34,26,24,23,22,20,16,16,16,14,14,13,13,13,13,12,11,11,11,10,10,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,2,1,1,2
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Darrell L Clarke,Ken Powell,Tracy B Roman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Jon Marshall,Edward William Louden Jr,Jennifer Schultz,Leon Goodman,Leon A King Ii,Michael Fanning,Chris Mallios,Frances Fattah,Vincent N Melchiorre,Lynne M Summers,Deborah Watson Stokes,Shanese Johnson,Wayne M D Bennett,Rainy Papademetriou,Rania Major,Brian T Ortelere,Stella Tsai,Thomas Martin,Vince Giusini,Vincent Furlong,James F Berardinelli,Sherman Toppin,Anthony Kyriakakis,Lucretia Clemons,Betsy Wahl,Franklin A Bennett Iii,Sandjai Weaver,Joshua Hill,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Chris Mccabe,Marissa Brumbach,Jodi Lobel,3
Darrell L Clarke,17,41,38,32,31,29,25,21,23,19,14,12,16,15,14,14,12,11,10,9,9,8,8,5,8,5,6,6,4,6,5,5,4,4,4,4,4,2,3,3,3,2,2,1,3
Ken Powell,,0,28,27,25,23,19,16,15,12,13,10,7,13,7,11,11,3,9,5,5,4,7,4,3,4,1,4,4,6,4,2,3,4,2,2,3,1,1,1,1,0,1,1,3
Tracy B Roman,,,0,25,25,22,20,14,12,12,10,11,10,10,8,11,10,6,8,9,4,7,5,3,5,3,5,4,5,3,3,1,2,3,3,2,4,3,1,0,2,1,1,0,3
Lyris Younge,,,,0,24,23,15,16,15,14,9,9,7,9,5,15,11,3,11,4,5,3,3,3,5,2,3,2,2,3,2,2,3,1,1,2,3,1,1,2,1,2,1,0,3
Scott Diclaudio,,,,,1,19,17,10,10,9,9,9,7,8,3,10,9,2,8,1,0,1,3,3,3,4,2,0,3,4,4,1,0,1,1,1,3,0,1,0,2,0,1,0,3
Daine Grey Jr,,,,,,1,22,18,15,17,7,5,9,4,10,14,11,4,10,6,5,4,6,5,5,6,5,5,7,5,5,4,3,3,0,3,2,2,1,2,2,2,2,0,3
Abbe Fletman,,,,,,,0,14,12,11,3,5,8,2,6,11,11,3,9,7,2,4,3,3,3,5,3,2,4,4,4,2,2,1,1,1,1,3,0,0,1,0,0,0,3
Kai Scott,,,,,,,,0,13,17,2,4,4,3,8,13,12,6,11,5,5,4,2,2,3,3,4,3,1,2,0,4,4,2,2,2,0,3,2,2,1,1,1,0,3
Stephanie M Sawyer,,,,,,,,,1,11,2,1,2,3,4,12,11,3,9,2,4,1,4,0,2,1,1,2,0,1,0,2,1,1,0,1,1,1,2,2,1,1,0,0,3
Mia Roberts Perez,,,,,,,,,,0,2,3,4,2,6,12,10,5,9,3,4,3,1,1,3,1,3,2,1,0,0,3,1,2,0,3,1,2,1,2,1,2,2,0,3
Jon Marshall,,,,,,,,,,,2,9,4,11,4,0,0,1,0,1,2,0,4,3,0,3,1,4,2,4,4,0,1,1,0,2,2,0,0,1,1,0,1,0,3
