col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Jenne Ayers,,,,,,,,,1,2,1,4,3,1,1,0,5,6,0,4,6,2,2,4,1,1,3,4,4,3,1,3,4,2,1,1,1,3,2,1,3,4,2,1,1,3,3,1,1,0,0,1,2,0,0,0,0,0,0,1
Sherrie Cohen,,,,,,,,,,0,3,1,0,2,0,0,4,4,4,2,4,0,4,4,3,3,2,1,4,3,2,1,1,2,4,1,0,0,4,3,2,0,2,1,1,2,0,1,0,1,0,2,0,0,0,1,0,0,0,1
W Wilson Goode Jr,,,,,,,,,,,0,1,1,3,2,0,5,3,1,2,3,3,2,4,3,3,2,5,4,2,2,3,4,2,2,2,1,0,3,3,2,2,1,2,1,2,2,1,1,3,0,1,1,0,0,2,0,0,0,1
Carla M Cain,,,,,,,,,,,,1,1,0,1,0,2,2,0,3,3,4,1,1,1,1,4,3,2,1,1,3,2,2,1,0,1,2,0,2,2,2,2,1,2,1,2,0,2,1,0,0,1,1,0,0,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,0,1,1,1,6,3,1,5,5,0,1,4,1,3,3,3,3,0,3,2,4,2,1,2,1,3,1,2,1,2,2,1,2,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,0,0,1,1,0,1,2,1,0,1,3,1,3,1,0,1,2,1,2,2,0,3,1,1,0,3,1,2,0,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,0,0,1,2,1,3,2,2,2,2,2,2,1,1,1,3,3,1,1,1,1,3,1,2,2,2,3,1,1,0,1,0,2,1,1,1,0,0,2,0,0,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,2,0,0,2,2,1,1,1,0,2,1,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,0,11,12,9,15,8,6,7,8,7,7,9,11,4,3,4,9,6,4,4,5,4,3,4,3,7,5,3,4,1,2,3,2,1,3,3,1,1,1,1,1,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,0,6,5,14,6,4,9,3,3,6,8,10,4,3,3,6,5,7,5,2,4,3,3,3,5,3,3,1,2,2,1,1,1,0,3,2,1,1,1,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,1,4,6,7,7,4,10,7,4,3,5,5,5,2,2,3,5,3,5,4,4,4,2,1,2,2,1,2,1,1,1,0,3,1,0,1,2,0,2,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,7,7,8,7,2,9,9,4,2,4,5,6,5,6,4,6,5,6,3,3,5,3,4,4,4,3,0,4,3,2,2,3,1,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,4,3,9,4,6,7,7,11,3,1,5,8,7,6,5,4,5,2,3,4,7,6,4,3,1,2,1,2,1,0,3,2,0,1,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,0,7,3,4,5,7,4,3,4,4,3,3,3,2,3,5,4,1,2,2,4,1,2,2,1,3,3,3,2,3,1,1,2,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,4,4,1,4,7,3,0,5,3,4,7,3,3,4,4,1,1,2,1,2,0,4,3,2,1,2,0,1,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,5,2,6,5,4,5,3,4,7,5,2,4,7,4,3,3,3,5,0,3,1,2,0,3,0,1,1,0,1,1,1,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,4,4,6,2,0,1,3,2,3,2,4,5,3,0,3,0,0,2,2,0,2,1,1,0,0,0,0,1,0,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,2,3,4,2,5,5,3,5,6,3,1,1,3,2,3,2,3,2,0,1,2,3,2,2,1,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,3,5,5,6,5,1,3,4,1,4,4,3,4,3,2,3,1,2,4,1,1,1,1,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,2,2,6,5,1,2,2,2,0,3,1,4,2,2,2,1,1,1,2,1,1,2,1,1,0,1,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,7,1,4,2,0,3,3,3,2,6,3,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,0,4,3,1,2,7,3,3,1,2,1,2,2,2,3,1,1,1,0,1,1,1,0,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,4,2,2,4,5,4,0,0,0,1,3,1,2,2,2,2,0,0,1,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,2,1,5,3,3,3,4,2,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,3,1,1,2,6,2,2,3,2,1,0,1,1,1,1,1,0,0,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,2,0,4,2,1,3,3,1,2,1,2,3,2,1,3,1,1,1,1,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,5,4,4,1,4,2,1,3,0,1,2,2,0,0,1,1,1,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,1,3,0,1,3,2,1,0,1,1,1,2,2,1,0,1,1,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,3,1,1,1,1,2,4,1,1,0,0,0,1,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,3,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,2,1,2,3,2,3,0,2,1,0,0,1,1,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,0,1,3,2,2,3,2,1,0,0,1,0,1,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,2,3,2,2,2,0,1,0,2,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,0,1,1,1,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,45,25,24,23,21,20,20,19,13,11,10,8,7,6,6,2,28,20,20,19,19,18,17,15,15,15,14,12,12,11,11,11,10,10,10,10,10,9,9,9,8,7,7,6,6,6,5,5,5,5,4,4,3,2,2,2,2,1,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
,Scott Diclaudio,Tracy B Roman,Michael Fanning,Ken Powell,Edward William Louden Jr,Jennifer Schultz,Jon Marshall,Abbe Fletman,James F Berardinelli,Vincent N Melchiorre,Chris Mccabe,Daine Grey Jr,Leon Goodman,Vincent Furlong,Wayne M D Bennett,Betsy Wahl,Lynne M Summers,Lyris Younge,Marissa Brumbach,Stella Tsai,Anthony Kyriakakis,Deborah Watson Stokes,Leon A King Ii,Lucretia Clemons,Mia Roberts Perez,Sandjai Weaver,Thomas Martin,Brian T Ortelere,Chris Mallios,Jodi Lobel,Kai Scott,Rainy Papademetriou,Rania Major,Sherman Toppin,Stephanie M Sawyer,William J Ciancaglini,Franklin A Bennett Iii,Joshua Hill,Shanese Johnson,Starr Marshall Cash,Frances Fattah,Tangie M Boston,Vince Giusini,Allan Domb,Derek S Green,Frank Rizzo,Ed Neilson,Jenne Ayers,Paul Steinke,Sherrie Cohen,Carla M Cain,William K Greenlee,Wilson Alexander,Helen Gym,Marnie Aument Loughrey,Thomas Wyatt,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,2
Scott Diclaudio,1,7,6,5,5,4,7,3,3,5,4,2,4,3,3,2,1,4,1,2,2,2,1,2,2,0,3,2,0,1,1,1,1,0,1,1,2,1,1,1,0,0,0,8,5,3,5,4,3,4,1,2,2,3,0,0,1,1,0,2
Tracy B Roman,,0,3,6,5,4,8,3,2,2,3,3,5,5,3,4,1,4,4,1,3,1,2,1,3,2,3,2,1,2,1,1,2,1,3,1,1,0,2,0,1,1,1,4,5,3,3,6,3,2,2,3,4,3,2,1,1,2,1,2
Michael Fanning,,,0,3,1,1,2,2,3,6,2,1,0,1,2,2,0,1,1,2,2,1,0,2,1,0,3,0,2,0,1,2,1,0,2,2,1,1,1,1,1,1,1,5,1,4,7,2,2,4,2,3,0,2,2,0,1,1,1,2
Ken Powell,,,,0,3,2,4,3,3,2,2,2,3,2,2,1,1,4,1,1,2,2,0,1,2,1,2,1,1,1,2,1,1,1,2,2,0,0,1,1,1,1,1,3,5,0,2,4,3,2,1,3,3,2,2,1,0,1,0,2
Edward William Louden Jr,,,,,0,2,4,2,1,2,1,2,6,2,2,0,2,3,1,1,2,1,3,3,0,1,0,2,0,1,0,1,1,2,0,0,2,1,0,1,0,0,0,1,6,1,1,3,1,1,2,1,2,0,2,2,2,1,0,2
Jennifer Schultz,,,,,,0,3,3,2,0,3,2,2,5,2,3,2,1,2,0,1,2,2,1,1,2,1,2,0,3,0,1,0,1,2,0,0,0,1,0,0,0,0,6,4,2,1,3,4,1,1,0,2,1,1,2,1,0,0,2
Jon Marshall,,,,,,,0,3,2,1,2,3,4,3,3,3,0,4,2,1,1,1,1,0,3,1,3,2,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,3,4,3,2,3,2,2,1,2,3,3,0,0,0,1,1,2
Abbe Fletman,,,,,,,,0,3,2,1,3,2,2,3,1,1,2,1,3,0,2,1,2,2,2,3,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,4,2,1,2,1,3,3,2,1,2,4,1,2,0,0,1,2
James F Berardinelli,,,,,,,,,0,2,3,3,0,2,4,2,1,0,1,3,1,2,0,2,2,1,3,1,0,0,1,2,0,1,1,1,1,1,0,2,0,0,0,3,2,3,2,1,3,2,3,1,1,2,1,2,1,0,1,2
Vincent N Melchiorre,,,,,,,,,,0,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,0,2,0,1,0,1,1,0,1,0,2,1,1,0,1,0,0,0,4,1,2,6,1,1,4,1,1,0,2,2,1,2,0,1,2
Chris Mccabe,,,,,,,,,,,0,1,1,3,3,2,3,0,2,1,0,3,1,2,2,0,2,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,0,4,1,2,3,2,4,2,0,1,0,2,2,2,1,0,0,2
Daine Grey Jr,,,,,,,,,,,,0,2,2,3,2,1,1,2,1,1,1,1,0,2,1,1,3,1,0,1,1,1,1,0,2,1,0,0,1,0,0,0,1,3,2,1,1,1,1,2,2,2,1,2,2,0,1,2,2
Leon Goodman,,,,,,,,,,,,,0,2,2,0,2,3,1,0,1,1,3,2,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,5,0,1,3,1,0,0,1,2,0,2,2,1,1,0,2
Vincent Furlong,,,,,,,,,,,,,,0,1,3,1,1,3,0,1,1,1,1,1,1,1,2,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,4,2,2,2,4,3,1,1,0,2,1,1,2,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,0,2,2,0,1,2,1,3,2,2,2,2,3,1,0,1,1,0,1,2,1,1,1,0,0,1,0,0,0,3,3,2,2,1,4,1,1,2,1,2,2,2,0,1,1,2
Betsy Wahl,,,,,,,,,,,,,,,,0,0,0,4,1,1,1,0,0,2,2,2,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,4,2,2,3,2,1,0,2,2,1,0,0,0,2,2
Lynne M Summers,,,,,,,,,,,,,,,,,0,0,1,1,0,2,2,2,1,2,0,0,0,1,2,0,1,3,0,1,0,1,0,1,0,0,0,2,2,0,1,1,2,0,0,1,1,0,3,3,1,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,2,0,1,0,1,2,1,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,2,2,1,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,3,2,2,2,2,1,0,2,2,2,1,1,0,2,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,2,2,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,1,1,2,1,0,2,3,2,0,2,3,0,0,1,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,0,2,2,0,2,0,2,1,1,1,1,1,1,1,3,1,0,2,1,1,2,2,1,0,1,0,1,2,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,0,2,1,0,0,2,0,1,0,0,1,1,0,0,0,3,2,1,1,0,4,2,0,1,0,2,2,2,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,3,0,1,1,1,0,0,1,0,0,2,2,2,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,2,2,1,2,1,2,2,1,0,0,1,2,2,2,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,2,1,2,1,0,2,2,1,2,1,3,1,1,0,0,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2,2,1,0,1,2,0,1,0,3,1,1,1,0,0,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,2,3,1,2,2,1,1,1,3,0,0,0,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,2,1,1,0,2,1,1,1,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,1,0,1,3,1,0,0,1,1,1,1,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,1,1,1,1,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,3,1,0,0,1,1,1,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,2,1,0,1,0,0,2,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,2,0,1,1,2,0,0,1,0,0,3,3,1,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,1,2,1,1,1,3,2,0,1,1,1,0,1,0,0,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,1,2,0,1,2,0,2,0,1,2,1,0,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,0,1,1,1,1,0,0,1,1,1,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,2,5,4,2,2,2,3,1,3,1,1,0,2
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,3,1,1,2,3,0,2,2,2,1,0,2
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,4,2,1,1,2,1,0,1,1,2,2
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,2,0,2,2,1,1,0,1,2
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,3,0,2,1,1,1,0,2
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,3,2,2,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,4,1,0,1,1,1,2
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,2,1,1,2
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,3,0,2
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,2
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,2
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,15,11,10,9,8,8,8,7,7,7,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,13,9,9,8,7,7,7,6,6,6,5,5,5,4,3,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
