col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
,Michael Fanning,Scott Diclaudio,Vincent N Melchiorre,Vincent Furlong,Abbe Fletman,Kai Scott,Mia Roberts Perez,Betsy Wahl,Ken Powell,Stephanie M Sawyer,Tracy B Roman,Chris Mallios,James F Berardinelli,Rainy Papademetriou,Jennifer Schultz,Chris Mccabe,Anthony Kyriakakis,Leon Goodman,Lucretia Clemons,Lynne M Summers,Daine Grey Jr,Lyris Younge,Thomas Martin,Vince Giusini,Marissa Brumbach,William J Ciancaglini,Edward William Louden Jr,Brian T Ortelere,Jodi Lobel,Frances Fattah,Jon Marshall,Deborah Watson Stokes,Franklin A Bennett Iii,Sandjai Weaver,Shanese Johnson,Leon A King Ii,Wayne M D Bennett,Rania Major,Starr Marshall Cash,Stella Tsai,Joshua Hill,Sherman Toppin,Tangie M Boston,2
Michael Fanning,6,9,15,6,7,8,8,8,9,8,7,8,5,4,4,8,6,0,4,4,3,5,2,5,6,4,2,2,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,2
Scott Diclaudio,,0,10,9,8,5,6,5,7,9,13,6,7,9,6,6,5,4,3,7,4,7,6,5,6,5,5,5,0,3,3,1,2,3,3,1,1,3,0,0,0,0,1,2
Vincent N Melchiorre,,,0,6,9,9,7,8,8,8,7,7,4,7,3,10,5,0,7,3,3,5,7,6,7,6,2,6,1,0,0,1,2,1,1,0,0,1,0,0,0,0,0,2
Vincent Furlong,,,,2,4,1,2,4,4,4,8,4,5,5,6,4,7,4,3,6,4,2,5,6,2,4,6,2,1,3,3,1,5,2,3,2,1,2,0,0,0,0,0,2
Abbe Fletman,,,,,1,11,6,6,8,8,8,8,1,9,6,5,2,4,7,3,8,6,6,1,3,0,4,5,3,1,3,2,0,0,0,3,2,0,1,2,1,1,0,2
Kai Scott,,,,,,1,10,6,8,7,3,7,3,7,2,5,5,1,8,2,6,6,5,3,4,0,1,4,1,0,0,1,0,1,1,2,3,1,0,2,1,0,1,2
Mia Roberts Perez,,,,,,,3,4,9,7,4,6,2,5,3,3,4,0,5,0,6,5,3,3,5,3,1,2,1,3,0,1,0,1,1,2,3,2,0,1,0,0,1,2
Betsy Wahl,,,,,,,,0,6,6,4,4,6,3,5,6,5,3,5,5,3,5,2,6,6,5,3,3,5,1,0,2,2,2,1,2,2,0,0,1,1,1,0,2
Ken Powell,,,,,,,,,1,4,7,6,3,5,5,1,2,3,3,1,7,9,1,3,4,2,3,2,1,2,2,2,1,0,1,3,3,0,0,1,1,0,0,2
Stephanie M Sawyer,,,,,,,,,,0,5,7,4,5,5,5,7,4,4,5,4,4,1,2,5,2,2,1,2,1,1,3,1,1,1,1,1,0,2,1,0,0,0,2
Tracy B Roman,,,,,,,,,,,0,4,3,6,7,3,2,7,3,7,5,7,5,5,5,3,6,3,1,1,3,2,3,1,1,1,1,3,1,0,0,0,1,2
Chris Mallios,,,,,,,,,,,,0,4,5,1,3,3,3,4,1,4,3,4,1,3,2,0,2,3,1,0,3,0,2,1,1,1,0,0,2,1,0,0,2
James F Berardinelli,,,,,,,,,,,,,0,2,6,3,5,6,1,7,2,1,2,5,2,8,3,3,3,1,1,1,3,4,1,1,1,0,1,1,1,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,1,3,4,4,4,6,2,3,5,6,3,3,1,2,7,1,1,2,0,0,2,0,0,0,1,0,1,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,1,4,3,6,2,6,6,4,1,4,4,3,5,1,2,1,2,3,3,0,2,3,3,1,1,1,1,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,2,5,0,6,4,1,1,4,3,5,3,1,3,1,0,0,1,2,0,2,0,0,1,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,3,6,7,1,2,2,5,3,3,2,0,2,1,1,1,4,1,2,0,0,1,1,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,6,5,4,1,3,1,2,5,0,4,0,3,2,1,3,0,0,0,0,2,0,0,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,0,4,2,3,7,5,4,1,2,4,1,2,1,3,1,0,1,1,0,0,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,1,3,3,7,2,5,4,1,3,2,2,2,3,2,2,1,0,1,2,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,6,2,1,1,0,3,1,2,1,2,0,1,1,2,2,2,0,0,0,0,1,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,1,3,2,0,1,2,1,0,1,2,1,1,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,2,7,1,2,1,1,1,2,2,1,1,2,0,0,0,0,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,2,1,2,1,1,2,3,1,1,0,1,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,0,0,0,2,0,0,1,1,2,1,0,0,0,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2,1,1,2,3,1,0,0,1,1,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,4,1,2,0,0,1,1,1,1,0,0,1,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,2,1,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,1,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,1,1,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,26,21,21,20,19,18,18,17,17,17,17,16,16,16,15,14,13,13,13,13,12,12,12,12,11,11,10,9,8,6,6,5,5,5,5,4,4,3,2,2,1,1,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jennifer Schultz,Michael Fanning,Tracy B Roman,James F Berardinelli,Scott Diclaudio,Ken Powell,Marissa Brumbach,Stephanie M Sawyer,Daine Grey Jr,Thomas Martin,Abbe Fletman,Chris Mccabe,Vincent Furlong,Betsy Wahl,Chris Mallios,Leon Goodman,Jodi Lobel,Lynne M Summers,Rainy Papademetriou,Stella Tsai,Vince Giusini,Anthony Kyriakakis,Brian T Ortelere,Deborah Watson Stokes,Kai Scott,William J Ciancaglini,Edward William Louden Jr,Mia Roberts Perez,Jon Marshall,Vincent N Melchiorre,Wayne M D Bennett,Joshua Hill,Leon A King Ii,Lyris Younge,Franklin A Bennett Iii,Sherman Toppin,Frances Fattah,Sandjai Weaver,Shanese Johnson,Lucretia Clemons,Rania Major,Starr Marshall Cash,Tangie M Boston,3
Jennifer Schultz,0,10,17,14,15,10,12,9,8,9,10,9,7,9,5,7,8,11,8,8,10,9,9,4,6,4,9,6,5,2,4,6,6,3,3,5,3,3,3,1,1,0,0,3
Michael Fanning,,8,8,4,5,7,10,6,5,4,2,3,5,4,5,5,3,1,6,4,3,3,3,4,3,2,4,4,2,4,1,3,1,4,0,0,0,1,0,1,1,1,1,3
Tracy B Roman,,,3,10,13,8,7,6,10,4,7,4,6,8,3,7,6,9,5,7,8,4,7,5,4,4,10,4,6,2,4,1,4,3,2,3,2,3,3,0,1,0,0,3
James F Berardinelli,,,,1,17,6,4,5,6,9,7,7,10,3,5,7,7,3,6,3,8,8,8,3,2,6,8,3,5,2,5,3,2,1,4,4,1,1,0,0,1,0,0,3
Scott Diclaudio,,,,,1,12,5,5,7,9,6,8,8,4,5,7,7,4,6,4,8,8,9,4,3,7,8,3,6,3,5,4,5,3,6,4,1,1,1,0,1,0,0,3
Ken Powell,,,,,,1,4,5,8,7,4,2,6,1,3,7,2,3,5,2,5,4,6,3,3,3,8,2,9,3,4,7,3,6,4,4,2,1,2,1,1,0,0,3
Marissa Brumbach,,,,,,,0,6,3,3,4,6,2,9,5,4,10,7,4,9,4,5,2,7,5,3,1,6,0,3,2,1,0,1,0,0,2,3,2,2,2,1,1,3
Stephanie M Sawyer,,,,,,,,0,7,3,4,6,5,7,6,3,3,6,4,7,3,4,1,6,4,6,2,4,2,5,2,5,1,1,2,0,3,1,2,2,0,1,1,3
Daine Grey Jr,,,,,,,,,0,2,8,1,2,5,6,6,4,4,5,6,3,6,4,4,6,4,5,2,5,2,2,2,2,3,1,3,2,1,1,1,1,0,0,3
Thomas Martin,,,,,,,,,,1,3,5,8,3,3,2,4,5,3,1,6,5,4,0,2,4,6,0,2,2,5,4,2,2,4,3,1,1,0,1,0,0,0,3
Abbe Fletman,,,,,,,,,,,1,2,2,6,5,3,2,4,6,7,3,7,5,4,8,0,4,4,2,4,1,2,3,0,1,4,1,3,1,1,1,0,0,3
Chris Mccabe,,,,,,,,,,,,1,4,3,2,3,6,4,4,3,3,4,4,3,3,9,1,3,0,3,3,1,2,1,2,0,1,0,1,2,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,1,1,4,5,3,5,1,0,5,4,3,2,1,2,6,1,3,1,5,3,3,2,3,2,1,1,2,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,0,6,0,6,7,3,10,2,4,2,6,7,2,2,5,1,3,0,0,1,1,1,0,2,2,2,1,1,1,1,3
Chris Mallios,,,,,,,,,,,,,,,0,3,6,5,4,6,2,5,2,6,6,2,1,5,0,4,1,2,0,2,1,0,1,1,1,1,0,1,1,3
Leon Goodman,,,,,,,,,,,,,,,,0,3,4,2,1,2,2,3,4,2,1,6,1,5,0,3,2,3,2,2,2,1,1,2,1,1,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,0,5,4,6,5,5,3,5,3,4,1,4,1,1,4,0,1,1,1,1,3,2,1,1,1,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,0,1,7,5,3,1,2,4,2,4,3,1,0,2,2,1,0,1,1,2,2,3,2,1,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,5,3,4,5,2,4,2,3,5,3,6,1,1,1,3,1,1,2,0,0,3,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,0,4,5,0,7,6,3,1,7,1,3,1,1,1,0,0,0,3,3,2,1,2,1,1,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,1,7,2,1,2,3,3,4,1,2,5,3,3,2,2,4,2,3,0,1,2,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,3,4,5,2,2,4,0,3,2,2,4,2,1,3,2,1,0,1,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,4,1,4,3,3,1,2,1,3,3,0,0,0,1,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,4,2,4,1,1,0,0,1,0,2,2,4,0,1,1,1,3
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,5,1,4,1,2,1,1,3,0,1,2,3,2,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,3,2,1,0,0,2,0,1,0,1,0,0,1,1,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,0,2,3,2,2,1,3,0,0,0,0,0,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,1,1,1,0,0,2,2,1,2,0,1,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,1,2,3,2,1,0,2,0,1,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,1,0,2,0,1,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,4,3,1,1,1,0,2,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,1,1,1,0,1,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,2,1,1,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,0,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,31,28,28,26,26,22,21,19,18,18,17,17,17,16,16,16,15,15,15,15,15,14,14,13,13,13,12,11,10,9,9,8,8,8,7,6,5,5,5,4,3,1,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Michael Fanning,James F Berardinelli,Scott Diclaudio,Tracy B Roman,Abbe Fletman,Ken Powell,Vincent Furlong,Jennifer Schultz,Lyris Younge,Daine Grey Jr,Lynne M Summers,Edward William Louden Jr,Rainy Papademetriou,Chris Mallios,Mia Roberts Perez,Vince Giusini,Betsy Wahl,Brian T Ortelere,Chris Mccabe,Jodi Lobel,Thomas Martin,Vincent N Melchiorre,Anthony Kyriakakis,Joshua Hill,Sandjai Weaver,Stella Tsai,Deborah Watson Stokes,Jon Marshall,Leon A King Ii,Marissa Brumbach,Kai Scott,Stephanie M Sawyer,Leon Goodman,William J Ciancaglini,Franklin A Bennett Iii,Rania Major,Frances Fattah,Lucretia Clemons,Shanese Johnson,Starr Marshall Cash,Wayne M D Bennett,Sherman Toppin,Tangie M Boston,4
Michael Fanning,22,6,7,4,3,8,6,5,4,5,3,2,3,4,3,5,5,0,4,2,2,4,6,2,1,2,1,2,0,2,3,2,2,2,2,0,0,1,1,1,1,0,0,4
James F Berardinelli,,2,13,9,10,9,10,10,5,7,7,7,11,6,2,7,4,8,5,5,5,4,6,7,3,5,3,8,5,3,0,4,2,5,1,2,2,2,0,3,2,2,0,4
Scott Diclaudio,,,1,15,7,11,7,8,10,5,9,7,6,5,2,5,7,5,7,6,4,5,5,6,2,3,5,6,6,3,3,4,1,5,1,3,1,1,1,2,3,1,0,4
Tracy B Roman,,,,1,9,10,4,5,7,3,6,5,6,3,4,2,3,7,2,3,3,2,5,7,3,3,3,4,4,3,3,2,2,3,0,3,2,2,2,4,3,1,0,4
Abbe Fletman,,,,,0,8,8,8,7,10,4,5,7,6,5,2,4,8,2,2,7,5,4,5,5,4,1,3,4,1,3,1,2,1,1,1,1,2,3,1,3,1,0,4
Ken Powell,,,,,,0,5,5,9,5,5,4,6,6,5,3,7,4,3,2,5,5,4,4,2,3,1,5,3,2,4,3,1,3,2,3,1,3,3,2,2,0,0,4
Vincent Furlong,,,,,,,2,10,4,8,6,5,6,1,3,6,4,5,3,4,4,3,2,3,1,1,2,5,3,1,1,2,2,2,2,1,1,1,1,1,2,0,0,4
Jennifer Schultz,,,,,,,,0,4,9,5,4,5,3,4,2,3,5,3,3,1,2,5,5,2,5,2,3,6,2,0,5,1,3,3,2,2,1,2,1,2,1,1,4
Lyris Younge,,,,,,,,,1,4,5,5,5,1,1,3,4,3,4,2,6,2,4,4,1,1,2,3,5,1,3,2,0,2,1,1,0,1,1,1,2,1,0,4
Daine Grey Jr,,,,,,,,,,0,3,1,5,5,5,1,4,6,3,3,4,3,2,0,5,4,3,1,1,2,2,5,0,0,3,2,0,2,1,0,0,0,1,4
Lynne M Summers,,,,,,,,,,,0,6,2,0,4,3,2,3,5,3,4,0,2,6,2,1,4,3,4,4,1,4,2,1,1,4,2,1,2,1,3,1,1,4
Edward William Louden Jr,,,,,,,,,,,,1,1,0,2,3,1,2,1,1,3,2,2,3,2,1,1,2,5,1,1,1,0,1,0,1,2,1,1,0,2,2,0,4
Rainy Papademetriou,,,,,,,,,,,,,0,3,1,6,2,8,0,1,3,2,5,2,2,2,1,4,1,1,3,1,0,4,0,1,1,2,1,2,1,0,0,4
Chris Mallios,,,,,,,,,,,,,,0,4,1,4,1,3,5,2,4,3,1,3,4,2,2,2,2,2,2,1,2,2,1,1,1,1,0,0,0,0,4
Mia Roberts Perez,,,,,,,,,,,,,,,1,1,3,2,2,2,2,5,2,3,4,3,1,1,2,4,3,3,2,0,2,2,2,2,3,0,1,0,1,4
Vince Giusini,,,,,,,,,,,,,,,,0,3,2,1,3,2,5,4,2,2,1,0,3,0,1,2,1,1,4,1,1,0,1,0,1,1,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,1,1,3,3,1,5,4,2,1,1,1,3,3,2,2,3,1,2,2,0,0,1,1,1,0,0,0,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,0,0,0,3,1,2,2,2,2,1,3,2,0,1,1,1,1,0,1,2,2,2,1,1,0,0,4
