col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Daine Grey Jr,,,,,,,,,,0,10,4,9,4,8,1,2,6,2,9,5,3,1,3,2,3,1,4,1,2,2,1,4,2,1,1,1,1,2,0,2,0,1,13,14,9,4,7,1,2,3,1
Deborah Watson Stokes,,,,,,,,,,,0,8,11,6,1,6,3,3,8,7,4,5,4,2,2,3,4,2,0,0,3,2,0,3,3,2,1,0,1,1,0,1,0,10,10,9,8,7,4,1,0,1
Jennifer Schultz,,,,,,,,,,,,0,3,9,2,11,3,3,11,0,3,4,6,0,4,4,5,4,2,3,2,4,2,2,3,2,2,1,2,0,0,1,1,16,4,12,8,2,3,3,1,1
Anthony Kyriakakis,,,,,,,,,,,,,0,4,3,5,5,3,3,7,3,3,5,5,2,1,2,2,1,0,3,1,1,2,1,1,1,0,0,1,0,2,0,7,12,7,6,5,2,1,2,1
Lynne M Summers,,,,,,,,,,,,,,0,4,8,5,3,7,0,3,5,5,1,4,3,2,2,2,1,1,3,2,3,0,5,2,1,1,1,1,1,1,12,1,11,9,1,4,3,0,1
Scott Diclaudio,,,,,,,,,,,,,,,0,1,1,8,1,2,5,3,1,2,2,2,1,4,1,4,3,1,3,2,1,1,1,1,2,0,2,1,1,11,6,8,4,1,4,1,2,1
Lucretia Clemons,,,,,,,,,,,,,,,,0,4,3,9,0,1,2,4,3,2,4,5,2,1,1,1,2,0,0,1,2,2,0,1,1,0,0,1,12,4,12,6,0,2,2,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,4,2,0,0,1,2,0,0,1,2,3,1,2,1,2,0,2,0,1,0,4,3,3,5,3,1,3,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,0,2,2,4,4,1,3,1,1,2,0,1,2,1,2,0,2,2,1,1,1,0,1,1,0,2,10,9,8,2,1,1,1,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,0,1,0,3,6,1,1,5,4,2,0,1,1,2,0,1,3,1,1,0,0,1,0,1,1,11,2,10,6,1,2,2,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,11,2,2,6,0,1,1,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,0,2,1,4,4,0,2,2,3,1,2,2,1,2,0,1,1,2,2,0,0,0,0,9,5,4,4,1,3,2,2,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,0,0,2,1,1,0,1,1,2,0,1,0,0,1,0,1,8,3,6,3,1,3,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,2,2,1,1,1,0,0,0,0,0,0,2,1,7,1,6,3,0,2,1,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,1,1,0,1,1,1,1,0,0,2,0,0,0,5,6,3,2,1,1,2,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,1,3,2,1,0,2,2,1,1,1,0,0,0,4,1,1,4,2,3,3,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,2,0,0,2,1,1,0,0,0,0,0,0,5,3,5,4,0,0,1,2,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,2,1,0,1,1,0,0,2,0,1,0,1,6,2,6,3,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,3,0,1,1,1,0,3,0,1,1,0,4,1,3,4,0,1,1,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,2,1,1,1,0,0,0,2,2,1,3,1,0,4,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,0,1,0,1,3,2,2,2,2,2,1,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,0,0,2,0,1,1,0,2,2,2,4,0,1,0,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,1,3,1,2,3,1,1,1,2,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,0,1,1,0,4,0,2,3,0,0,1,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,1,0,3,1,3,3,2,1,2,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,2,2,2,4,1,0,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,3,1,2,4,0,1,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,3,1,1,3,0,0,2,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,1,2,0,1,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3,0,2,3,0,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,2,1,0,2,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,1,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,0,0,1
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,23,10,1,4,2,2,1
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,10,4,1,3,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,3,1,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,1,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,1
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,39,32,31,28,25,24,24,24,24,22,20,20,19,15,15,14,13,13,13,13,12,10,9,9,8,7,7,7,6,6,6,6,5,5,5,5,4,3,3,3,2,2,2,35,30,26,18,15,13,6,5,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Joffie C Pittman,Sharon Williams Losier,Christine Hope,Matthew Perks,Daniel R Sulman,Christian Dicicco,Franklin A Bennett Iii,Gary S Silver,Tracy B Roman,Scott Diclaudio,Chris Mallios,Ken Powell,Vincent N Melchiorre,Lyris Younge,Daine Grey Jr,Abbe Fletman,Jennifer Schultz,Mia Roberts Perez,Stephanie M Sawyer,Betsy Wahl,Kai Scott,Michael Fanning,Stella Tsai,James F Berardinelli,Jon Marshall,Vince Giusini,Vincent Furlong,Rainy Papademetriou,Rania Major,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Thomas Martin,William J Ciancaglini,Frances Fattah,Jodi Lobel,Leon Goodman,Lynne M Summers,Anthony Kyriakakis,Brian T Ortelere,Deborah Watson Stokes,Edward William Louden Jr,Joshua Hill,Leon A King Ii,Lucretia Clemons,Wayne M D Bennett,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Starr Marshall Cash,Tangie M Boston,2
Joffie C Pittman,0,4,4,3,1,1,0,0,10,6,9,5,7,3,3,3,1,4,4,5,3,3,4,2,1,2,1,0,1,1,3,0,1,0,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2
Sharon Williams Losier,,0,5,0,1,1,1,1,5,7,3,6,3,7,5,3,4,4,4,3,3,4,3,2,2,1,1,2,2,1,2,1,1,0,1,1,2,2,0,1,0,1,1,1,1,1,0,0,0,0,0,2
Christine Hope,,,0,2,1,1,1,0,4,6,3,4,3,4,2,4,1,2,3,3,2,3,2,1,2,2,2,1,1,0,3,2,0,1,1,2,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,2
Matthew Perks,,,,0,3,2,0,1,2,4,2,4,2,1,2,3,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Daniel R Sulman,,,,,1,0,1,0,1,1,1,1,1,0,2,2,2,2,1,1,1,1,2,1,0,0,0,0,2,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
Christian Dicicco,,,,,,0,1,1,1,3,1,4,1,3,2,0,2,1,0,1,1,0,1,1,2,3,1,1,0,2,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
Gary S Silver,,,,,,,,0,1,2,0,2,1,1,1,1,2,0,0,0,1,0,0,2,2,1,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Tracy B Roman,,,,,,,,,0,6,9,6,8,3,4,3,2,4,3,2,2,3,2,1,2,1,2,1,1,2,2,0,2,0,1,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,,,,0,4,8,4,5,4,4,3,3,4,3,4,4,2,3,3,3,2,3,0,2,2,1,2,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,0,4,9,2,3,2,0,4,4,3,4,3,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,,,,,,,,,,0,4,7,5,4,3,4,4,3,4,4,2,3,4,3,3,2,0,2,2,1,2,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,0,3,2,2,1,3,3,1,4,4,1,2,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,0,3,2,3,3,3,2,3,3,1,1,3,2,1,1,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,0,4,4,5,2,3,2,2,4,2,1,1,1,1,2,2,1,0,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,0,2,3,2,2,2,2,2,2,1,0,2,1,1,0,2,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,0,2,0,1,1,0,2,2,2,1,1,2,3,2,1,1,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,3,3,3,3,4,1,0,1,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,3,4,4,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,0,2,2,4,2,1,2,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,3,2,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,14,11,9,6,5,4,2,2,14,12,11,11,11,9,7,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Christine Hope,Christian Dicicco,Joffie C Pittman,Sharon Williams Losier,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,Tracy B Roman,Abbe Fletman,Kai Scott,Ken Powell,Chris Mallios,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Jon Marshall,Stella Tsai,Edward William Louden Jr,Jennifer Schultz,Rainy Papademetriou,Vincent N Melchiorre,Brian T Ortelere,Leon Goodman,Jodi Lobel,Lucretia Clemons,Lynne M Summers,Anthony Kyriakakis,Betsy Wahl,James F Berardinelli,Leon A King Ii,Marissa Brumbach,Vincent Furlong,Rania Major,William J Ciancaglini,Deborah Watson Stokes,Joshua Hill,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,Wayne M D Bennett,Sherman Toppin,Tangie M Boston,Thomas Martin,Frances Fattah,3
Christine Hope,0,10,7,13,1,2,4,0,12,11,8,11,7,10,8,12,8,9,10,5,7,6,7,3,5,3,5,4,4,7,2,3,2,1,5,3,3,1,3,2,3,3,2,1,1,1,1,0,0,0,0,3
Christian Dicicco,,0,1,8,2,1,1,1,7,5,3,6,3,5,9,8,5,3,3,3,6,3,6,5,2,2,1,5,4,6,3,3,0,0,4,3,3,2,3,0,3,3,3,2,1,1,2,0,1,1,0,3
Joffie C Pittman,,,0,6,5,5,0,0,10,9,8,7,7,7,4,7,7,6,7,5,4,2,4,1,3,1,3,3,2,2,2,2,3,1,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Sharon Williams Losier,,,,2,2,0,1,0,10,9,6,9,5,7,5,9,7,6,9,5,7,5,5,3,4,1,4,4,3,6,2,1,0,0,4,2,2,1,2,0,3,3,3,1,0,1,0,0,1,1,0,3
Matthew Perks,,,,,0,6,1,1,2,7,7,5,6,4,0,2,2,2,2,6,4,3,2,5,1,4,2,2,3,0,2,2,3,4,0,2,1,2,0,1,0,0,1,0,2,2,0,0,1,1,0,3
Daniel R Sulman,,,,,,0,0,0,1,6,7,3,6,5,2,3,1,3,2,2,3,0,1,3,0,3,0,1,3,0,2,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Gary S Silver,,,,,,,1,0,3,1,0,2,0,0,1,0,2,2,2,3,0,3,1,2,0,3,3,0,0,0,1,1,2,1,0,4,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Tracy B Roman,,,,,,,,,1,9,6,11,8,7,9,9,13,7,10,5,5,7,5,1,7,1,5,3,1,5,1,4,1,1,4,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,3
Abbe Fletman,,,,,,,,,,0,15,11,14,12,7,11,7,10,6,5,8,3,6,5,6,3,2,4,3,3,3,4,3,2,4,2,1,1,1,0,2,1,1,1,0,1,0,0,1,1,0,3
Kai Scott,,,,,,,,,,,0,9,14,12,7,9,6,9,7,2,5,1,2,5,7,4,1,2,5,1,4,3,3,4,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,3
Ken Powell,,,,,,,,,,,,0,10,8,8,7,11,6,9,6,6,6,2,4,6,3,5,1,3,2,2,3,1,3,1,2,0,2,0,1,0,0,1,1,1,2,0,0,1,1,0,3
Chris Mallios,,,,,,,,,,,,,0,11,8,9,7,9,5,2,4,1,1,3,8,2,0,0,3,0,2,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,,1,6,11,5,9,5,2,7,1,3,4,5,3,0,3,6,4,3,5,2,2,3,0,2,0,3,0,2,2,2,1,0,0,0,0,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,1,8,9,7,5,1,1,2,1,2,6,1,1,0,1,1,2,2,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,6,9,6,3,6,2,5,1,5,0,1,3,3,5,1,3,2,0,4,0,3,0,3,0,2,2,1,1,0,0,0,0,0,0,0,3
Scott Diclaudio,,,,,,,,,,,,,,,,,0,6,9,5,2,6,3,2,6,1,4,0,0,2,1,2,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,6,3,2,2,3,1,6,1,1,0,1,1,0,1,3,0,1,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,0,5,3,5,3,2,4,2,5,2,2,3,2,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,2,7,3,2,0,1,7,2,0,2,1,0,3,1,2,3,0,2,0,1,0,0,1,0,2,2,0,0,1,1,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,2,6,5,1,3,1,5,6,5,3,4,0,3,5,1,4,1,3,0,2,2,2,1,0,1,0,0,1,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,6,1,0,3,0,0,1,1,2,2,1,1,0,1,1,1,0,0,2,1,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,5,3,5,2,2,1,1,6,1,4,0,3,0,2,2,1,0,1,0,0,0,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,0,3,5,1,5,3,1,3,0,3,1,2,0,0,1,1,2,2,1,1,0,0,1,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
