col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Jennifer Schultz,,,,,,,,,10,198,105,190,249,233,231,106,164,104,157,127,221,204,232,169,129,193,146,159,99,170,149,134,144,171,158,140,142,109,91,83,88,90,99,80,62,52,50,39,35,All
Scott Diclaudio,,,,,,,,,,11,198,229,249,209,178,168,190,185,122,101,91,168,113,114,114,98,115,147,95,70,177,131,176,64,70,69,105,47,71,95,48,61,61,42,51,45,57,25,27,All
Michael Fanning,,,,,,,,,,,24,172,136,84,138,257,139,236,123,128,97,106,86,123,132,114,86,77,118,84,57,95,50,65,54,73,82,52,54,72,30,34,44,24,42,27,49,35,22,All
Ken Powell,,,,,,,,,,,,11,187,183,136,136,196,140,143,146,111,164,90,143,132,111,120,119,79,73,154,109,171,74,57,61,107,48,70,44,52,75,44,53,53,34,47,27,27,All
James F Berardinelli,,,,,,,,,,,,,9,178,217,138,106,148,179,90,97,148,131,99,129,87,139,182,110,86,130,159,128,85,66,81,119,48,93,109,47,63,51,34,57,41,55,23,24,All
Leon Goodman,,,,,,,,,,,,,,19,147,70,145,73,99,88,81,135,130,73,109,84,89,93,55,85,150,82,180,83,76,109,102,51,80,49,60,69,38,56,45,37,37,32,22,All
Vincent Furlong,,,,,,,,,,,,,,,8,97,147,122,144,80,106,136,139,82,124,93,127,125,105,78,126,125,117,84,90,80,95,51,77,107,53,61,46,59,47,39,42,27,23,All
Chris Mallios,,,,,,,,,,,,,,,,5,125,242,132,182,121,106,62,141,120,109,117,81,130,73,45,86,35,75,76,84,69,67,54,53,33,46,24,16,39,28,28,28,15,All
Lyris Younge,,,,,,,,,,,,,,,,,7,82,146,138,97,170,88,127,97,112,108,86,77,71,149,82,138,62,77,55,60,59,43,28,53,44,47,43,50,29,21,36,28,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,4,150,157,112,77,71,105,132,110,112,111,154,84,56,121,46,70,49,87,64,99,32,94,34,36,23,24,21,39,29,18,13,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,2,151,111,158,68,95,154,73,139,185,107,73,90,92,84,105,63,70,51,102,45,47,41,49,39,33,40,34,25,22,19,All
Kai Scott,,,,,,,,,,,,,,,,,,,,3,140,130,77,162,135,131,128,103,140,89,51,87,45,101,86,92,92,118,81,34,51,63,48,56,42,50,20,30,20,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,5,94,146,163,72,163,124,67,93,176,50,81,34,155,132,125,73,113,54,45,58,47,70,47,30,36,31,28,31,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,4,97,130,81,125,83,126,64,74,104,74,100,87,87,60,77,56,62,29,57,63,43,50,46,47,32,34,26,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,1,120,101,158,75,52,70,137,72,78,77,117,132,109,84,99,84,67,75,55,77,74,47,35,47,27,31,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,8,73,161,93,46,72,122,43,70,39,126,118,87,79,93,55,43,73,44,74,52,47,39,27,36,27,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,8,67,64,105,132,60,76,75,71,60,63,70,96,92,80,39,59,58,37,47,52,43,36,28,16,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,1,72,45,82,135,44,61,40,118,147,100,66,85,54,49,55,42,53,64,31,35,23,41,40,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,5,88,94,96,67,143,53,98,68,71,103,70,57,71,37,66,36,28,40,36,39,20,16,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,99,40,86,78,82,49,28,46,66,72,49,45,20,40,37,21,43,27,26,13,17,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,72,64,89,40,44,72,66,67,87,53,65,27,30,25,32,38,25,38,36,21,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38,93,29,121,107,122,61,92,42,42,44,26,56,45,22,33,23,20,25,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,74,138,48,38,30,67,37,47,42,33,45,32,31,33,36,28,15,14,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,53,45,64,89,49,53,78,33,44,22,35,24,41,35,20,19,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,35,31,27,54,20,50,30,29,40,28,31,30,24,35,18,11,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,101,93,58,83,49,45,54,48,73,52,22,42,14,31,22,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84,64,81,59,34,62,57,63,61,35,32,22,47,45,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,60,61,46,24,29,41,38,29,35,23,23,19,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,48,69,51,40,62,47,34,35,26,63,21,30,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,30,43,47,51,51,18,33,21,19,27,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,38,53,29,38,40,16,35,19,16,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,19,24,17,16,21,29,15,8,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,33,56,26,34,27,24,16,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,37,36,26,24,13,23,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,27,27,35,16,33,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,35,24,27,25,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,16,21,15,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,16,17,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,19,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,525","1,174",630,572,323,217,777,772,739,677,607,585,583,557,554,538,533,524,507,464,463,448,440,439,424,415,413,381,378,349,346,346,341,341,337,325,323,289,240,233,219,208,208,181,174,153,144,115,99,All
,City Commissioners - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Leon Goodman,Scott Diclaudio,Tracy B Roman,Lyris Younge,Abbe Fletman,Jennifer Schultz,Brian T Ortelere,Rainy Papademetriou,Ken Powell,Betsy Wahl,Deborah Watson Stokes,Leon A King Ii,Michael Fanning,Thomas Martin,James F Berardinelli,Mia Roberts Perez,Stephanie M Sawyer,Jon Marshall,Daine Grey Jr,Edward William Louden Jr,Stella Tsai,Vincent Furlong,Vincent N Melchiorre,Wayne M D Bennett,Anthony Kyriakakis,Frances Fattah,Jodi Lobel,Joshua Hill,Kai Scott,Lucretia Clemons,Lynne M Summers,Marissa Brumbach,Chris Mallios,Chris Mccabe,Franklin A Bennett Iii,Rania Major,Sandjai Weaver,Shanese Johnson,Vince Giusini,Tangie M Boston,Sherman Toppin,Starr Marshall Cash,William J Ciancaglini,1
Lisa M Deeley,16,23,3,1,1,4,4,7,7,8,9,8,6,8,6,6,5,6,8,6,5,4,4,1,6,1,5,5,5,4,4,5,1,5,3,2,4,5,4,4,2,3,1,1,2,1,1,1,1,1
Anthony Clark,,2,4,0,4,0,11,9,9,7,7,5,6,3,7,4,5,6,3,4,5,2,1,5,5,6,4,3,3,5,2,2,1,4,5,4,1,1,2,2,2,2,3,2,0,1,1,0,0,1
Carol A Jenkins,,,6,3,2,0,5,6,4,3,5,7,4,4,4,4,3,0,0,2,4,3,4,3,2,3,2,1,2,1,1,1,2,0,1,1,3,2,0,0,1,2,3,1,1,0,0,0,0,1
Tracey L Gordon,,,,1,0,0,2,2,3,1,1,2,2,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
Will Mega,,,,,1,0,5,4,5,4,1,0,0,2,3,1,0,3,2,1,2,2,3,4,0,3,1,1,1,1,2,1,3,2,1,1,1,0,1,0,0,0,1,0,0,2,0,0,0,1
Omar Sabir,,,,,,0,0,0,1,4,1,1,0,3,0,1,2,1,2,2,0,1,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1
Leon Goodman,,,,,,,2,6,8,6,4,5,3,1,7,3,2,3,2,1,4,1,1,7,4,6,1,4,0,3,3,1,2,2,2,3,1,3,1,0,1,1,2,1,1,1,0,0,0,1
Scott Diclaudio,,,,,,,,1,8,6,5,4,4,2,4,0,3,4,4,2,5,1,2,4,3,2,3,3,5,1,2,0,2,2,2,2,3,1,1,2,0,1,2,1,2,1,0,0,0,1
Tracy B Roman,,,,,,,,,0,8,8,6,6,3,5,3,2,3,3,1,4,1,2,6,3,5,4,3,1,2,3,2,2,1,1,1,1,1,2,1,0,1,1,1,1,1,0,0,0,1
Lyris Younge,,,,,,,,,,1,4,4,3,5,6,3,2,4,3,2,4,2,2,6,2,5,2,4,0,1,2,3,0,1,2,1,0,2,3,1,1,2,1,2,0,1,0,0,0,1
Abbe Fletman,,,,,,,,,,,0,5,5,2,4,3,3,2,1,3,3,3,3,2,4,1,4,1,2,2,1,2,2,2,2,1,1,2,1,0,0,0,2,1,1,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,0,4,3,3,4,4,2,0,2,6,2,4,2,3,3,3,3,2,1,3,3,0,1,1,0,3,3,1,1,0,2,1,1,2,0,1,1,1,1
Brian T Ortelere,,,,,,,,,,,,,0,5,3,3,1,1,0,3,3,1,0,2,3,2,2,2,2,1,2,1,1,1,2,3,1,0,1,3,0,2,2,1,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,0,2,3,3,3,2,4,2,2,3,0,0,1,2,1,2,0,3,2,1,2,3,1,3,2,3,2,1,2,2,1,0,1,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,0,2,1,3,3,1,4,2,1,5,4,4,2,2,1,2,2,1,0,2,3,1,0,1,1,1,1,1,2,1,0,1,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,0,4,2,0,0,1,3,3,1,1,3,3,1,0,2,1,2,3,2,1,2,2,4,2,2,1,3,1,0,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,0,4,0,0,3,3,4,0,1,1,5,1,2,2,0,2,0,2,3,0,4,3,1,0,1,2,1,1,1,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,0,2,2,4,2,4,1,1,1,4,1,1,3,3,2,1,5,3,2,1,1,2,0,0,1,1,1,1,2,1,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,0,3,1,0,0,1,0,1,1,2,2,1,1,0,1,1,0,1,0,0,3,1,0,0,0,0,0,1,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,1,3,1,2,0,1,1,2,2,0,0,2,1,0,0,2,1,1,0,1,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,3,3,3,2,3,3,2,3,1,1,3,0,3,1,0,2,0,0,0,0,1,1,0,1,1,1,1,1,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,1,2,1,1,1,1,3,1,2,2,1,2,0,1,0,0,0,0,1,1,1,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,2,0,1,2,2,2,1,1,3,2,0,0,0,1,1,0,1,1,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,1,2,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,2,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,0,0,0,1,0,1,1,1,1,2,1,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,2,0,2,1,0,3,2,1,0,0,2,1,0,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,2,0,0,2,0,1,2,0,1,0,0,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,2,0,1,2,0,1,1,1,0,1,1,0,1,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,1,1,1,2,1,0,1,1,1,2,2,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,0,0,1,1,0,0,2,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,1,1,1,0,0,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,2,1,0,2,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,1,0,1,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,61,40,23,10,9,5,20,20,17,16,14,14,12,12,11,10,10,10,10,10,9,9,9,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,4,4,4,4,3,3,2,1,1,1,1
,City Commissioners - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Lisa M Deeley,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,Tracy B Roman,Jennifer Schultz,Scott Diclaudio,Betsy Wahl,Ken Powell,James F Berardinelli,Lynne M Summers,Lyris Younge,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Chris Mallios,Chris Mccabe,Kai Scott,Deborah Watson Stokes,Michael Fanning,Rania Major,Vincent Furlong,Vincent N Melchiorre,Anthony Kyriakakis,Leon Goodman,Marissa Brumbach,Stephanie M Sawyer,Edward William Louden Jr,Thomas Martin,Jodi Lobel,Lucretia Clemons,Brian T Ortelere,Daine Grey Jr,Joshua Hill,Shanese Johnson,Vince Giusini,William J Ciancaglini,Frances Fattah,Leon A King Ii,Franklin A Bennett Iii,Stella Tsai,Sherman Toppin,Wayne M D Bennett,Jon Marshall,Starr Marshall Cash,Sandjai Weaver,Tangie M Boston,2
Lisa M Deeley,5,10,6,7,3,1,16,16,9,13,6,9,11,12,11,9,10,9,9,8,10,6,10,8,10,7,5,9,6,5,6,7,8,2,4,3,6,4,4,3,5,1,4,1,1,0,0,1,1,2
Anthony Clark,,2,2,1,1,0,11,6,10,8,12,7,3,6,6,7,7,4,6,4,2,5,4,5,5,5,5,1,4,8,4,2,2,5,4,0,3,3,3,3,2,4,0,3,2,2,2,1,0,2
Carol A Jenkins,,,1,2,0,1,7,6,4,7,3,4,6,4,0,6,6,1,0,1,5,2,3,3,1,1,1,5,7,1,0,4,2,2,4,3,2,2,1,1,0,0,5,0,0,0,2,1,1,2
Tracey L Gordon,,,,0,0,0,5,5,2,5,2,3,7,2,4,5,3,4,2,5,2,3,2,2,3,2,2,4,2,1,2,3,3,1,1,3,0,2,2,1,1,0,1,1,0,0,1,1,0,2
Will Mega,,,,,0,2,3,3,3,2,2,2,2,2,3,1,1,3,5,3,3,3,1,1,1,3,2,1,1,1,2,2,2,3,1,4,2,2,1,2,2,1,0,0,2,2,0,0,0,2
Omar Sabir,,,,,,0,2,2,1,0,2,0,1,2,1,0,0,1,2,1,0,2,0,1,1,1,3,0,1,1,2,0,0,1,1,3,1,1,0,1,1,0,0,0,1,1,0,0,0,2
Tracy B Roman,,,,,,,1,12,13,11,8,8,8,13,8,11,9,6,6,6,4,6,7,7,8,4,5,5,7,7,5,5,5,3,6,2,5,3,2,4,1,1,3,1,0,3,2,0,1,2
Jennifer Schultz,,,,,,,,0,8,6,6,5,11,6,4,8,6,1,3,4,7,4,6,7,1,1,6,10,7,5,4,4,6,2,5,4,4,2,2,5,1,1,5,1,0,2,1,1,1,2
Scott Diclaudio,,,,,,,,,1,6,7,9,7,6,4,8,3,3,1,2,1,7,6,6,3,4,2,4,3,3,2,0,2,6,3,2,1,3,3,2,1,2,1,2,2,2,1,0,0,2
Betsy Wahl,,,,,,,,,,0,6,7,6,6,7,9,7,8,7,6,6,7,6,4,8,6,1,5,7,2,5,8,5,3,4,4,4,3,3,1,3,3,3,2,2,0,2,1,1,2
Ken Powell,,,,,,,,,,,1,6,1,5,3,3,3,3,3,2,2,3,3,4,3,4,3,1,2,6,5,0,1,3,2,2,2,2,1,3,1,4,0,3,2,3,1,0,0,2
James F Berardinelli,,,,,,,,,,,,0,5,5,2,6,3,2,3,2,0,8,7,5,6,4,2,2,2,5,2,1,1,6,2,2,1,4,5,2,0,4,0,1,3,1,0,1,0,2
Lynne M Summers,,,,,,,,,,,,,0,4,3,8,4,1,2,4,4,5,6,5,1,1,3,9,6,2,1,3,5,3,3,3,4,4,4,3,2,1,4,1,1,0,2,1,0,2
Lyris Younge,,,,,,,,,,,,,,0,5,8,6,5,3,5,1,3,6,1,6,2,5,2,4,4,3,2,2,2,3,1,2,0,1,4,1,1,2,0,0,3,1,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,0,4,2,11,6,11,3,3,2,1,6,5,0,2,2,1,5,4,3,1,1,3,4,2,1,1,4,1,0,1,1,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,0,6,4,3,6,4,5,6,3,4,3,3,5,6,2,2,4,3,3,3,2,1,1,1,3,0,2,3,1,1,0,2,2,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,3,4,3,4,2,2,3,3,2,3,3,6,4,3,5,3,4,4,0,2,3,1,1,0,0,3,0,0,1,1,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,0,7,9,3,4,1,2,7,7,0,1,2,1,4,4,3,2,1,3,2,2,1,0,3,1,0,0,2,0,1,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,5,4,5,2,5,6,6,3,0,2,4,6,5,3,3,2,4,3,4,3,2,2,2,0,0,3,1,1,1,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,4,4,1,1,2,2,4,5,4,1,2,4,4,1,1,2,3,1,0,1,1,0,0,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,1,0,2,2,1,3,3,5,4,0,1,5,3,0,2,3,4,2,0,1,2,0,4,0,0,0,1,1,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,4,1,2,5,2,2,2,2,5,3,4,0,4,4,2,0,3,0,1,4,1,0,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,2,3,1,2,1,0,3,2,1,0,1,1,2,3,0,2,2,2,2,0,0,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,3,2,5,4,1,2,3,3,2,1,4,3,1,0,1,1,0,1,0,1,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,2,1,2,6,2,2,2,1,1,0,4,3,1,1,2,0,0,2,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,4,2,3,4,1,4,2,5,3,1,3,2,0,0,2,0,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,2,1,1,2,1,2,1,1,1,3,1,0,1,0,0,3,1,1,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,3,5,1,2,2,2,3,2,2,2,1,5,0,0,0,1,0,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,2,2,5,3,2,2,1,1,0,0,4,0,0,1,2,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,2,4,1,2,1,2,2,0,2,0,0,1,2,1,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,2,1,4,2,2,1,1,0,1,1,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,4,4,1,1,0,2,0,3,0,0,0,1,1,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,1,3,4,1,2,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,5,3,1,0,2,0,1,3,1,1,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,0,0,0,2,0,0,1,1,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,0,1,0,1,1,1,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,2,1,0,0,1,0,1,2
