col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Rainy Papademetriou,,,,,,,,,0,124,147,121,35,115,114,31,40,29,28,21,37,20,17,16,38,17,11,12,17,10,5,20,14,14,16,13,14,13,12,9,12,11,12,10,8,All
Frances Fattah,,,,,,,,,,3,114,125,20,120,120,25,22,18,16,23,23,27,27,28,11,16,20,13,16,12,16,6,13,13,14,14,19,10,8,14,7,12,6,10,5,All
Abbe Fletman,,,,,,,,,,,1,113,34,113,107,31,49,18,24,26,37,20,20,18,30,14,14,15,21,11,11,21,16,16,12,18,14,17,14,12,12,8,9,6,6,All
Michael Fanning,,,,,,,,,,,,0,21,128,130,17,31,13,15,19,19,26,10,23,11,15,18,14,11,14,11,10,15,12,13,11,14,9,17,11,7,10,7,8,5,All
Scott Diclaudio,,,,,,,,,,,,,2,22,15,73,61,73,73,63,38,11,27,10,43,19,26,14,22,25,20,18,14,25,23,17,16,21,15,14,10,19,15,10,9,All
Vincent N Melchiorre,,,,,,,,,,,,,,0,116,10,14,14,14,17,20,24,18,16,11,11,11,14,8,10,11,11,12,13,11,6,10,8,11,10,12,8,12,8,4,All
Chris Mallios,,,,,,,,,,,,,,,0,12,23,4,7,13,16,19,15,14,14,7,14,8,6,11,8,4,10,14,11,12,11,13,11,8,10,6,8,5,4,All
Leon Goodman,,,,,,,,,,,,,,,,6,50,63,73,57,48,26,29,26,30,33,35,23,22,22,24,16,21,20,20,15,22,20,14,18,12,14,15,14,7,All
Jennifer Schultz,,,,,,,,,,,,,,,,,3,37,43,39,48,35,36,32,50,20,28,27,34,26,26,31,39,27,25,38,26,25,17,18,19,10,19,16,19,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,6,59,61,34,14,17,12,25,16,19,14,12,12,18,17,13,15,20,8,17,15,11,10,10,9,14,5,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,2,56,36,11,22,14,27,14,19,17,12,13,19,12,12,20,20,9,12,16,8,9,7,13,9,6,6,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,4,35,24,26,26,23,17,21,18,16,18,16,10,16,12,14,10,12,17,14,13,6,5,8,10,12,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,32,28,29,32,26,30,26,20,15,21,23,14,12,17,13,14,10,14,16,10,9,10,10,12,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,4,30,47,10,28,16,29,22,22,22,9,30,13,18,24,16,6,18,14,14,10,8,16,17,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,2,22,13,23,25,27,21,24,20,11,24,15,15,19,17,15,13,8,16,9,15,11,13,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,9,23,19,32,27,21,26,18,26,17,12,20,18,12,15,15,16,8,10,20,18,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,3,15,15,6,12,14,8,19,5,9,15,13,17,12,8,9,5,14,11,4,6,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,19,20,25,14,10,13,16,17,7,15,8,14,11,8,12,6,9,7,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,14,20,17,8,10,17,9,12,19,16,8,17,3,11,5,10,4,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,21,19,7,24,13,12,20,18,11,12,15,12,9,10,12,12,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,16,7,26,18,10,21,14,16,10,18,6,6,9,12,11,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,7,18,15,12,17,9,13,9,12,11,13,10,10,8,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,14,12,13,13,12,11,10,8,14,12,6,9,7,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,6,5,14,10,9,6,8,3,8,6,7,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,13,26,10,11,13,12,11,5,8,11,11,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,13,12,22,13,7,8,8,20,5,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,17,12,12,15,6,11,8,6,7,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,17,12,8,10,6,12,8,13,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,12,14,8,9,6,6,6,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,11,8,8,10,7,4,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,8,11,4,9,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,4,8,3,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,12,5,5,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,4,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,5,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,739,423,384,332,320,262,243,232,212,211,206,200,178,177,163,162,160,148,132,125,120,113,101,99,86,81,81,75,74,73,68,68,67,66,65,64,61,58,57,52,50,44,43,40,38,All
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Maria Quinones Sanchez,Manny Morales,Mia Roberts Perez,Tracy B Roman,Thomas Martin,Rainy Papademetriou,Ken Powell,Abbe Fletman,Brian T Ortelere,Kai Scott,Frances Fattah,Michael Fanning,Jennifer Schultz,Vincent N Melchiorre,Chris Mallios,Lynne M Summers,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Deborah Watson Stokes,Leon A King Ii,Leon Goodman,Betsy Wahl,Edward William Louden Jr,Jodi Lobel,Jon Marshall,Rania Major,Lucretia Clemons,James F Berardinelli,Lyris Younge,Marissa Brumbach,Anthony Kyriakakis,Wayne M D Bennett,Stella Tsai,Vincent Furlong,Sandjai Weaver,Sherman Toppin,Vince Giusini,William J Ciancaglini,Shanese Johnson,Chris Mccabe,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,Starr Marshall Cash,1
Maria Quinones Sanchez,14,0,33,29,25,27,22,26,24,26,22,21,12,21,18,9,6,9,9,9,9,9,9,8,6,6,10,8,6,5,7,4,8,5,4,4,4,6,5,5,3,3,2,3,1,1
Manny Morales,,5,9,9,7,4,7,1,4,4,4,3,7,1,2,7,7,5,5,5,4,4,2,3,6,5,2,3,2,4,3,3,0,3,2,3,3,1,2,1,2,1,3,0,0,1
Mia Roberts Perez,,,1,23,24,20,20,20,19,20,18,19,6,17,17,7,7,6,3,4,9,6,6,4,6,0,5,3,1,0,8,4,3,3,3,3,3,0,3,3,1,1,1,2,0,1
Tracy B Roman,,,,0,24,24,22,17,19,20,18,18,9,15,15,3,4,8,8,5,5,5,5,9,2,5,3,5,3,5,2,2,3,2,2,4,4,2,2,3,1,2,2,2,1,1
Thomas Martin,,,,,0,20,19,19,16,21,20,18,6,17,17,4,3,5,4,2,2,2,6,3,4,1,1,2,1,1,4,2,2,1,1,4,4,2,1,3,0,0,1,1,1,1
Rainy Papademetriou,,,,,,0,21,24,22,18,15,18,9,15,14,3,2,7,6,4,3,6,4,4,3,3,3,4,6,3,2,1,1,3,3,2,3,2,2,2,2,2,2,2,1,1
Ken Powell,,,,,,,0,18,22,19,18,17,7,15,14,4,4,5,5,4,4,6,5,6,3,5,4,3,2,6,1,3,3,3,0,4,3,2,1,1,0,1,4,2,0,1
Abbe Fletman,,,,,,,,1,19,18,16,18,6,18,14,2,0,5,3,2,0,5,3,1,2,3,2,1,3,0,3,3,2,2,3,3,1,3,2,1,0,1,1,2,0,1
Brian T Ortelere,,,,,,,,,0,20,15,19,8,15,14,4,2,7,4,2,4,5,1,4,4,3,3,2,5,4,1,3,2,2,5,3,0,1,2,3,1,0,1,1,0,1
Kai Scott,,,,,,,,,,0,19,18,5,17,17,4,2,2,2,3,2,1,3,1,3,0,3,2,1,4,2,1,2,1,1,3,1,3,0,4,0,1,1,1,1,1
Frances Fattah,,,,,,,,,,,1,16,2,15,15,5,1,3,0,1,2,2,5,4,2,1,4,2,0,4,3,1,2,1,0,6,2,2,1,1,1,0,2,1,0,1
Michael Fanning,,,,,,,,,,,,0,4,17,15,3,2,1,2,4,3,3,1,2,2,2,1,2,0,1,2,3,1,2,2,2,0,3,1,2,1,2,1,2,0,1
Jennifer Schultz,,,,,,,,,,,,,0,1,2,4,3,7,9,5,3,7,7,5,6,7,6,4,7,3,5,3,3,2,6,0,1,3,4,3,2,1,1,0,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,0,15,3,2,2,1,2,2,1,1,0,1,2,1,1,1,0,1,3,1,2,1,2,0,4,1,1,0,1,1,1,0,1
Chris Mallios,,,,,,,,,,,,,,,0,3,2,2,1,2,2,0,2,0,2,0,3,2,1,1,2,2,2,1,1,2,2,3,1,1,1,0,1,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,,0,6,3,3,2,5,6,4,1,8,4,6,4,0,4,5,3,4,2,1,1,2,3,4,1,1,0,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,2,4,2,5,6,3,2,1,4,0,3,3,1,1,3,1,2,2,0,1,4,0,1,1,1,2,1,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,3,3,4,5,4,5,4,4,2,3,5,3,1,2,3,1,4,3,3,1,2,2,1,0,1,0,1,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,1,1,2,8,3,4,3,7,5,1,5,3,2,2,2,1,0,0,2,3,2,0,3,1,1,1,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,3,2,3,2,3,3,2,5,1,1,1,1,3,2,3,0,1,2,0,3,0,3,2,2,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,1,4,3,4,4,2,4,4,0,1,3,2,4,2,1,1,2,0,2,2,2,1,2,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,4,5,7,7,6,2,2,3,5,2,4,2,0,1,1,1,4,1,1,1,0,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,6,4,1,2,5,1,4,2,1,2,3,2,2,2,2,0,2,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,4,2,4,3,1,2,1,1,2,3,0,2,1,1,1,2,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,5,0,1,5,3,2,3,1,1,1,1,5,3,1,0,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,4,1,3,4,1,1,0,0,2,3,1,1,1,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,5,1,5,4,0,2,1,2,3,1,3,1,2,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,3,2,5,1,1,3,2,3,3,2,1,4,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,4,0,1,2,1,0,1,1,1,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,3,1,1,1,0,2,0,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,1,0,2,2,1,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,2,5,0,1,0,1,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,2,0,1,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,1,2,1,3,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,2,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,3,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,78,29,45,38,34,33,32,30,30,30,28,25,22,22,20,17,17,16,15,14,14,14,13,12,12,12,12,11,10,10,10,9,9,8,8,7,7,7,7,6,5,5,5,3,1,1
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Manny Morales,Tracy B Roman,Mia Roberts Perez,Ken Powell,Kai Scott,Abbe Fletman,Scott Diclaudio,Lyris Younge,Rainy Papademetriou,Frances Fattah,Jennifer Schultz,Stephanie M Sawyer,Betsy Wahl,Brian T Ortelere,Daine Grey Jr,Edward William Louden Jr,Michael Fanning,Vincent Furlong,Vincent N Melchiorre,Anthony Kyriakakis,Leon Goodman,Shanese Johnson,Thomas Martin,Chris Mallios,James F Berardinelli,Jon Marshall,Wayne M D Bennett,William J Ciancaglini,Deborah Watson Stokes,Joshua Hill,Leon A King Ii,Lucretia Clemons,Rania Major,Stella Tsai,Chris Mccabe,Lynne M Summers,Marissa Brumbach,Sandjai Weaver,Tangie M Boston,Vince Giusini,Jodi Lobel,Sherman Toppin,Starr Marshall Cash,Franklin A Bennett Iii,2
Maria Quinones Sanchez,22,0,11,9,7,6,6,1,1,3,4,3,3,4,4,2,0,5,3,4,2,1,4,4,2,1,1,1,0,1,1,2,2,1,0,0,0,1,1,0,0,0,1,0,0,2
Manny Morales,,23,7,5,6,2,3,8,6,5,3,4,4,2,2,4,6,1,3,2,3,3,1,0,2,3,3,2,4,2,2,1,1,1,2,2,2,1,0,2,2,1,0,1,0,2
Tracy B Roman,,,0,6,7,2,6,4,3,6,3,4,2,3,5,3,4,4,4,3,3,4,0,3,2,2,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,2
Mia Roberts Perez,,,,0,5,6,3,0,3,3,3,3,4,4,2,2,0,5,2,3,1,0,0,2,3,1,0,1,2,1,1,0,1,1,1,1,1,1,0,2,0,0,0,1,0,2
Ken Powell,,,,,0,5,6,3,6,5,5,3,5,1,5,3,3,4,1,5,2,3,1,3,3,4,2,1,2,1,3,2,1,1,0,2,0,0,0,1,1,1,0,0,0,2
Kai Scott,,,,,,1,4,1,4,2,4,1,2,2,2,1,1,2,1,4,2,0,3,3,3,1,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2
Abbe Fletman,,,,,,,0,2,3,5,4,3,1,1,4,2,2,2,1,2,0,2,1,3,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,,0,3,3,0,1,0,1,2,3,6,0,2,1,3,2,1,0,1,2,3,1,2,0,1,1,0,1,1,1,1,0,0,0,2,1,0,0,0,2
Lyris Younge,,,,,,,,,0,1,3,3,3,1,1,2,3,1,2,2,1,3,2,0,2,4,2,1,2,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,0,3,2,1,1,4,3,3,2,0,2,2,1,0,3,2,1,1,1,1,1,1,1,1,0,2,1,2,1,0,1,1,1,0,0,0,2
Frances Fattah,,,,,,,,,,,0,1,2,0,2,1,0,2,0,3,0,1,2,2,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,0,3,2,0,2,1,1,2,2,1,2,1,0,1,3,2,2,2,2,2,1,2,0,1,1,1,2,1,2,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,3,1,2,0,2,0,2,1,1,0,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,0,0,2,1,2,1,1,2,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,0,2,2,3,1,1,1,1,0,3,2,1,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,0,3,0,1,1,2,2,1,0,0,2,2,1,0,1,0,1,1,0,2,0,2,1,0,1,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,0,2,1,3,2,1,0,1,2,3,1,2,0,1,1,0,1,1,1,1,0,0,0,2,1,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,1,1,2,1,2,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,1,1,1,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,2,0,1,0,1,0,0,0,0,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,2,0,0,0,1,2,1,0,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,1,2,1,1,0,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,1,0,0,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,45,39,18,16,13,11,9,9,8,8,7,7,7,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,0,2
,District Council 7th District - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Manny Morales,Maria Quinones Sanchez,Tracy B Roman,Mia Roberts Perez,Ken Powell,Kai Scott,Thomas Martin,Vincent N Melchiorre,Brian T Ortelere,Frances Fattah,Michael Fanning,Abbe Fletman,Edward William Louden Jr,Rainy Papademetriou,Rania Major,Scott Diclaudio,Leon Goodman,Chris Mallios,Deborah Watson Stokes,Jennifer Schultz,Lynne M Summers,Lyris Younge,Shanese Johnson,Daine Grey Jr,Jodi Lobel,Stephanie M Sawyer,Anthony Kyriakakis,Jon Marshall,Leon A King Ii,Lucretia Clemons,Marissa Brumbach,Stella Tsai,Vince Giusini,William J Ciancaglini,James F Berardinelli,Sandjai Weaver,Sherman Toppin,Wayne M D Bennett,Betsy Wahl,Franklin A Bennett Iii,Chris Mccabe,Starr Marshall Cash,Tangie M Boston,Vincent Furlong,Joshua Hill,3
Manny Morales,39,0,8,8,3,4,3,2,2,1,2,1,4,1,2,4,4,0,0,1,1,2,2,0,2,0,2,2,0,1,0,3,2,0,0,1,1,1,0,1,1,0,0,0,0,3
Maria Quinones Sanchez,,9,17,12,16,11,10,10,10,9,7,8,4,9,6,5,2,8,5,5,6,4,4,2,1,3,2,1,2,3,4,1,2,3,3,1,1,2,2,0,0,1,1,1,0,3
Tracy B Roman,,,0,13,15,14,11,10,11,9,9,9,7,10,6,6,4,8,3,4,5,4,5,0,2,3,3,3,1,4,2,4,4,2,1,2,3,1,1,2,1,0,1,0,0,3
Mia Roberts Perez,,,,0,8,11,9,10,9,8,11,8,1,8,7,0,1,7,6,4,3,2,1,1,3,3,1,0,1,2,3,2,1,2,0,2,1,0,1,0,1,0,1,0,0,3
Ken Powell,,,,,0,11,11,9,10,9,8,9,5,10,1,4,3,7,1,1,2,3,3,2,1,1,1,3,1,2,0,1,1,0,1,0,2,1,0,1,0,1,0,1,0,3
