col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,4,4,5,4,1,3,2,6,1,0,3,1,2,0,1,2,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,3,3,1,5,5,2,5,3,1,1,2,1,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,2,0,7,2,1,2,1,1,1,1,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,6,3,3,1,1,3,1,1,3,1,2,1,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,6,3,3,3,1,2,1,2,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,2,2,0,0,1,1,3,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,1,1,3,0,3,2,1,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,0,0,1,2,0,3,1,1,0,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,1,2,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,2,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,2,2,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,1,2,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,1,2,1,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,55,33,47,40,36,36,36,35,33,31,29,28,28,25,24,23,23,23,22,22,21,21,20,20,18,18,17,17,16,15,15,14,14,13,12,12,10,10,9,9,8,7,7,5,3,1
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Todd Eagen,Michael Wojcik,Ken Powell,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Leon Goodman,Mia Roberts Perez,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Vincent N Melchiorre,Chris Mallios,Michael Fanning,Jennifer Schultz,Edward William Louden Jr,Frances Fattah,Jon Marshall,James F Berardinelli,Thomas Martin,Brian T Ortelere,Leon A King Ii,Rainy Papademetriou,Vincent Furlong,Deborah Watson Stokes,Lynne M Summers,Sandjai Weaver,Shanese Johnson,Franklin A Bennett Iii,Rania Major,Vince Giusini,Wayne M D Bennett,Anthony Kyriakakis,Marissa Brumbach,Betsy Wahl,Joshua Hill,Lucretia Clemons,Starr Marshall Cash,Stella Tsai,William J Ciancaglini,Sherman Toppin,Tangie M Boston,Chris Mccabe,Jodi Lobel,2
Todd Eagen,2,0,32,28,30,33,24,17,23,19,22,19,20,18,16,9,10,7,12,11,6,9,8,8,4,2,5,4,3,3,4,2,6,5,2,4,3,0,2,5,3,3,2,1,2,2
Michael Wojcik,,3,19,24,14,10,14,19,9,13,7,5,7,8,8,13,10,12,8,4,10,6,8,7,6,8,7,7,7,7,6,7,3,4,6,4,3,7,4,2,3,3,2,3,1,2
Ken Powell,,,2,40,32,33,34,20,23,23,20,22,21,16,19,13,16,12,15,13,7,12,12,8,6,4,4,3,2,6,4,7,5,4,6,4,3,2,3,3,5,4,2,1,1,2
Tracy B Roman,,,,1,32,35,36,18,23,25,21,21,21,21,20,12,14,7,14,11,8,11,9,9,5,1,2,4,3,5,4,6,4,4,5,2,0,4,3,3,5,4,2,2,0,2
Daine Grey Jr,,,,,0,26,23,16,23,22,21,24,21,21,20,8,8,8,9,12,8,11,4,10,7,2,5,4,5,6,3,5,3,3,3,1,3,3,3,4,2,3,0,4,0,2
Scott Diclaudio,,,,,,2,32,15,19,17,17,19,19,18,16,8,10,1,13,9,2,8,5,7,2,1,1,2,1,1,1,4,3,3,1,1,0,1,2,3,2,2,0,0,0,2
Lyris Younge,,,,,,,1,14,20,21,22,21,20,19,16,11,12,2,12,7,2,6,6,7,4,2,3,3,5,3,3,4,3,3,3,2,0,2,2,3,3,2,1,0,0,2
Leon Goodman,,,,,,,,1,3,7,5,3,7,4,4,11,14,8,17,10,9,9,8,9,5,6,4,8,7,7,5,4,6,5,4,3,3,2,2,3,3,3,0,3,2,2
Mia Roberts Perez,,,,,,,,,1,22,23,18,22,21,19,7,4,8,2,3,3,3,5,3,2,2,5,3,4,2,3,4,1,2,2,4,3,3,3,2,4,1,1,0,1,2
Kai Scott,,,,,,,,,,0,22,19,17,18,18,7,2,9,1,1,7,4,6,5,4,5,4,5,5,5,6,2,2,3,5,4,2,5,2,2,3,4,2,2,2,2
Stephanie M Sawyer,,,,,,,,,,,0,19,20,20,17,5,2,6,3,2,5,1,4,2,0,3,5,4,6,4,3,1,2,2,3,3,4,2,1,3,2,3,1,0,2,2
Abbe Fletman,,,,,,,,,,,,0,17,17,15,4,2,2,2,4,2,6,2,3,4,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,0,0,1,2
Vincent N Melchiorre,,,,,,,,,,,,,0,19,18,4,4,3,4,4,1,0,2,2,1,2,2,3,3,1,4,2,1,2,2,1,1,0,1,2,3,0,0,1,1,2
Chris Mallios,,,,,,,,,,,,,,0,18,4,2,4,3,0,2,3,1,3,1,0,4,1,3,2,1,2,2,1,1,2,2,3,2,2,2,1,0,1,0,2
Michael Fanning,,,,,,,,,,,,,,,1,2,1,4,2,1,3,3,1,1,1,1,1,2,1,3,2,2,0,0,3,1,1,2,0,1,3,1,0,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,0,13,5,7,9,3,12,8,8,7,6,4,7,5,3,3,4,2,2,2,4,3,4,1,2,1,0,0,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,4,12,9,3,9,6,5,4,2,2,4,2,4,1,5,4,2,2,1,1,2,2,2,1,1,0,0,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,1,2,4,9,5,9,4,4,3,4,3,3,5,4,5,3,3,3,4,5,2,2,2,3,4,3,1,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,9,4,7,4,7,3,1,4,3,3,3,1,1,4,5,2,1,1,0,2,1,3,2,1,0,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,1,3,9,5,7,3,3,2,2,1,0,2,3,2,1,2,0,2,0,2,1,0,1,2,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,0,3,5,1,4,2,2,2,1,5,3,2,4,4,3,0,4,2,1,1,2,5,0,2,2,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,0,5,7,6,1,1,3,0,2,1,5,0,1,1,1,1,3,1,1,0,2,0,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,6,4,3,5,4,3,3,4,4,5,3,2,4,4,1,1,3,1,3,2,0,2,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,5,4,3,2,4,2,3,3,3,1,1,2,2,1,1,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,2,0,2,1,1,2,1,1,1,0,1,0,1,1,2,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,4,2,4,1,2,2,2,3,3,3,1,2,0,0,2,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,2,3,1,2,1,2,2,2,2,3,3,1,2,1,1,2,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,3,4,1,1,3,2,0,3,0,3,0,1,0,1,2,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,2,3,2,0,2,2,1,0,2,2,1,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,4,2,3,2,2,1,3,0,0,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,1,2,1,2,2,1,2,2,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,3,2,1,0,1,0,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,3,1,1,2,1,2,0,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,2,0,1,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,0,2,1,2,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,2,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,63,46,57,57,49,48,42,39,35,34,32,28,27,26,25,23,22,21,21,18,18,17,17,17,13,12,12,12,12,11,10,10,10,9,9,8,7,7,7,7,7,6,6,4,3,2
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Todd Eagen,Michael Wojcik,Kai Scott,Lyris Younge,Tracy B Roman,Daine Grey Jr,Deborah Watson Stokes,Ken Powell,Mia Roberts Perez,Stephanie M Sawyer,Scott Diclaudio,Abbe Fletman,Leon A King Ii,Leon Goodman,Chris Mallios,Lynne M Summers,Frances Fattah,Lucretia Clemons,Michael Fanning,Shanese Johnson,Vincent N Melchiorre,Betsy Wahl,Jennifer Schultz,Anthony Kyriakakis,Thomas Martin,Wayne M D Bennett,Jon Marshall,Rania Major,Chris Mccabe,Marissa Brumbach,Rainy Papademetriou,Sherman Toppin,Vincent Furlong,James F Berardinelli,Sandjai Weaver,Stella Tsai,Brian T Ortelere,Edward William Louden Jr,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,Vince Giusini,Jodi Lobel,Starr Marshall Cash,William J Ciancaglini,3
Todd Eagen,6,0,18,22,22,20,14,22,15,15,14,10,8,6,8,8,6,7,11,7,10,8,3,5,4,6,6,7,3,3,3,4,4,2,3,3,4,3,3,3,5,3,4,4,0,3
Michael Wojcik,,3,13,7,11,6,12,8,7,7,7,4,11,11,5,8,9,6,3,7,1,7,10,4,6,5,4,4,7,6,3,6,4,6,3,5,3,4,4,4,1,4,3,0,4,3
Kai Scott,,,1,29,17,21,18,14,22,23,13,13,10,8,15,12,13,8,11,12,11,9,5,6,3,7,3,6,6,3,4,5,4,8,5,6,3,2,4,4,4,1,4,3,2,3
Lyris Younge,,,,1,22,18,15,21,19,20,16,13,9,4,12,7,7,9,11,6,12,8,4,6,2,5,2,5,5,3,5,7,2,4,1,3,2,3,3,2,3,2,4,3,1,3
Tracy B Roman,,,,,0,16,9,18,14,17,17,14,7,7,12,8,6,5,9,2,10,7,7,4,3,6,4,5,2,2,1,5,1,4,2,5,2,2,2,1,1,1,3,2,1,3
Daine Grey Jr,,,,,,3,10,19,21,19,14,15,9,7,15,5,8,2,11,3,12,6,2,4,4,6,2,2,5,2,1,4,2,2,3,3,4,1,1,3,2,1,1,4,2,3
Deborah Watson Stokes,,,,,,,1,7,13,11,3,2,11,9,5,12,11,12,5,9,1,9,6,6,5,5,7,6,6,5,3,4,4,3,2,6,3,1,3,2,7,2,5,3,2,3
Ken Powell,,,,,,,,0,14,14,16,14,6,5,12,2,4,3,11,4,12,4,4,3,6,5,6,3,3,3,3,4,1,1,1,1,3,3,3,5,2,3,1,3,1,3
Mia Roberts Perez,,,,,,,,,0,19,12,13,9,2,13,6,8,4,10,7,12,9,3,2,1,5,0,5,5,1,3,4,0,1,1,4,1,1,1,1,3,3,2,3,1,3
Stephanie M Sawyer,,,,,,,,,,0,12,13,7,2,14,9,6,6,11,6,13,11,4,3,1,4,2,2,5,2,1,4,1,3,1,4,1,1,2,1,4,3,2,2,3,3
Scott Diclaudio,,,,,,,,,,,1,13,7,3,11,2,3,2,12,2,11,2,5,3,2,4,4,2,0,2,2,2,3,4,2,0,4,4,3,2,1,1,1,0,1,3
Abbe Fletman,,,,,,,,,,,,0,3,3,14,1,1,0,8,2,12,3,3,0,2,3,2,3,3,0,1,0,1,2,0,3,3,1,0,0,0,1,0,1,0,3
Leon A King Ii,,,,,,,,,,,,,0,8,3,6,9,4,3,7,2,7,5,3,2,5,2,6,3,2,2,5,3,5,2,4,3,3,5,4,5,3,0,1,3,3
Leon Goodman,,,,,,,,,,,,,,1,3,6,7,4,2,4,0,2,4,2,6,6,4,5,4,2,1,3,6,3,2,3,5,2,3,4,3,1,1,1,1,3
Chris Mallios,,,,,,,,,,,,,,,0,1,3,0,9,1,12,2,2,1,0,1,0,1,4,1,1,2,0,1,0,2,1,1,0,2,0,0,0,0,1,3
Lynne M Summers,,,,,,,,,,,,,,,,0,7,7,2,6,2,7,5,3,3,4,4,5,4,3,1,4,3,3,2,3,1,0,4,2,4,1,4,1,2,3
Frances Fattah,,,,,,,,,,,,,,,,,1,3,3,5,0,4,2,5,5,7,4,3,3,2,4,5,1,3,2,4,4,2,2,3,3,0,2,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,0,4,4,1,7,2,5,4,0,3,4,4,6,6,0,3,4,3,4,1,1,3,0,4,1,3,0,1,3
Michael Fanning,,,,,,,,,,,,,,,,,,,0,1,12,2,1,4,2,1,5,2,3,3,4,1,2,1,2,0,1,1,2,1,1,2,2,1,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,0,2,3,4,1,1,1,3,5,2,4,2,0,3,2,1,4,2,1,2,3,6,4,1,2,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,0,3,2,1,0,0,1,2,2,0,2,0,0,0,0,0,0,0,1,0,1,3,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,2,1,5,4,2,2,2,1,4,2,5,0,1,2,0,2,3,2,1,3,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,2,2,1,1,3,2,2,0,2,1,2,1,1,1,4,2,0,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,2,4,6,5,1,2,2,2,1,2,0,1,0,0,2,3,1,1,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,0,2,3,3,1,0,0,1,0,3,0,1,2,1,0,3,1,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,1,4,1,1,1,1,5,2,3,4,1,2,1,1,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,0,3,0,2,0,4,1,1,2,2,1,2,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,1,4,2,4,2,2,4,2,2,2,1,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,2,1,2,1,0,1,1,0,3,2,1,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,2,3,2,0,2,2,2,2,3,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,2,1,1,0,0,0,1,2,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,1,2,2,0,1,1,1,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,0,3,1,1,1,1,1,1,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,3,1,0,0,1,0,2,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,1,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,0,1,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,1,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,48,38,47,42,37,36,35,34,31,31,28,21,21,21,20,20,19,18,18,17,17,16,14,13,13,13,12,12,11,11,11,11,11,10,10,10,9,9,8,8,8,8,7,5,4,3
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Todd Eagen,Michael Wojcik,Ken Powell,Tracy B Roman,Lyris Younge,Leon Goodman,Scott Diclaudio,Jon Marshall,Daine Grey Jr,Frances Fattah,Stephanie M Sawyer,Kai Scott,Rainy Papademetriou,Deborah Watson Stokes,Mia Roberts Perez,Edward William Louden Jr,Michael Fanning,Sandjai Weaver,Vince Giusini,Abbe Fletman,Brian T Ortelere,Lucretia Clemons,Leon A King Ii,Chris Mallios,Shanese Johnson,Jennifer Schultz,Thomas Martin,Anthony Kyriakakis,James F Berardinelli,Marissa Brumbach,Vincent Furlong,Stella Tsai,Chris Mccabe,Sherman Toppin,Vincent N Melchiorre,Jodi Lobel,Lynne M Summers,Rania Major,Betsy Wahl,Wayne M D Bennett,Starr Marshall Cash,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,William J Ciancaglini,4
Todd Eagen,6,0,23,30,27,15,23,16,13,8,11,12,5,10,14,9,11,5,3,9,6,3,7,9,4,5,6,3,4,4,3,5,7,7,6,1,2,3,4,1,6,4,2,4,1,4
Michael Wojcik,,4,14,9,10,12,6,10,4,8,9,6,5,8,4,10,4,5,5,2,3,5,7,2,5,4,2,3,4,1,4,2,1,2,2,2,3,5,3,5,0,2,2,0,0,4
Ken Powell,,,4,25,27,19,20,18,16,9,12,10,6,6,14,15,7,3,3,8,6,5,9,7,5,6,4,4,5,3,3,4,3,3,7,2,6,2,2,3,0,3,4,1,1,4
Tracy B Roman,,,,0,27,21,23,18,9,10,9,9,5,11,10,15,8,6,2,8,5,6,8,5,6,6,3,4,4,4,4,7,2,2,5,2,1,5,3,4,1,3,1,4,1,4
Lyris Younge,,,,,4,17,20,19,16,7,15,16,6,11,14,10,11,4,2,7,4,4,7,11,6,4,5,4,3,3,2,4,7,5,7,1,2,2,2,1,5,0,1,3,0,4
