col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Frank Rizzo,,,,,,,,,10,57,49,45,41,48,45,31,113,56,53,108,47,77,74,55,58,47,48,43,50,57,60,47,42,55,49,57,49,42,38,48,72,37,24,38,35,36,43,45,55,39,47,28,34,25,47,20,27,16,16,All
W Wilson Goode Jr,,,,,,,,,,1,34,86,69,19,16,20,99,111,95,88,103,92,56,94,88,83,53,45,85,52,65,46,44,66,35,21,40,20,29,29,24,29,34,44,26,35,21,30,24,26,25,24,20,24,18,13,13,13,14,All
Thomas Wyatt,,,,,,,,,,,5,32,63,35,21,40,80,74,90,74,79,73,95,59,74,63,75,72,46,60,39,43,38,39,45,68,56,58,42,50,49,49,43,29,23,40,39,34,49,42,41,23,34,20,27,21,16,19,13,All
Ed Neilson,,,,,,,,,,,,23,27,15,30,14,103,100,86,105,78,93,43,89,86,88,39,26,86,29,96,36,30,80,23,28,24,22,27,25,29,18,18,25,17,18,15,28,24,17,26,9,15,5,24,15,13,15,7,All
Isaiah Thomas,,,,,,,,,,,,,5,25,20,17,60,72,73,38,86,44,62,65,60,56,65,57,46,70,30,39,45,29,31,29,33,29,41,22,22,39,43,38,27,41,21,32,22,27,26,25,20,23,18,12,11,19,15,All
Carla M Cain,,,,,,,,,,,,,,0,59,24,95,78,55,36,45,46,112,62,65,20,68,55,42,66,24,73,63,17,44,35,26,33,66,36,42,44,46,40,61,28,32,29,22,22,21,29,23,27,15,17,11,21,16,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,1,11,66,63,43,42,41,34,74,57,40,25,55,36,23,59,24,55,47,23,32,27,26,25,56,29,25,41,36,32,43,24,15,25,29,20,17,27,24,21,20,20,20,13,15,All
Wilson Alexander,,,,,,,,,,,,,,,,3,68,30,34,57,30,53,46,20,35,21,19,30,41,20,13,17,13,10,50,28,10,27,17,49,32,8,15,15,20,21,49,14,23,17,17,9,18,7,12,10,14,5,6,All
Tracy B Roman,,,,,,,,,,,,,,,,,6,201,174,240,141,201,168,172,176,107,115,87,200,109,113,121,86,114,105,65,48,62,94,88,64,57,71,73,88,50,94,40,61,44,53,59,41,44,35,34,22,26,29,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,4,211,132,229,135,150,219,176,172,180,123,134,152,116,104,105,122,53,61,79,55,92,37,41,77,92,78,87,60,26,44,54,52,34,55,40,36,21,24,15,26,21,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,1,136,246,147,120,170,194,213,128,137,135,105,106,53,71,115,52,75,82,84,66,35,37,67,74,47,46,48,26,49,44,47,32,32,42,25,21,19,13,12,8,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,12,119,206,82,118,143,113,47,65,178,45,121,47,36,113,90,86,54,64,31,88,62,32,25,40,39,45,80,34,56,41,48,26,33,14,44,26,34,14,18,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,3,145,102,181,168,224,125,127,129,111,115,48,59,117,42,57,79,63,45,29,36,72,74,50,51,68,21,53,36,51,36,37,42,25,21,23,24,18,18,All
Ken Powell,,,,,,,,,,,,,,,,,,,,,,6,78,124,163,123,53,67,176,43,122,38,39,112,91,56,47,46,30,95,50,36,36,39,30,57,76,35,33,39,45,23,35,22,27,26,24,9,18,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,1,120,104,67,148,112,80,149,40,140,104,45,72,83,75,71,119,65,78,79,90,64,80,46,49,45,61,48,48,57,40,44,27,30,26,27,28,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,1,167,136,132,77,115,134,114,91,115,122,32,36,61,43,86,29,21,68,69,60,60,44,13,51,31,39,26,39,23,34,27,20,14,28,28,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,133,91,108,134,84,106,55,60,103,54,66,49,60,49,46,51,48,36,42,46,41,44,41,38,41,37,31,33,27,14,23,12,18,15,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,1,84,90,101,72,115,23,43,116,35,52,72,56,23,24,31,48,35,24,18,48,12,48,28,35,17,14,29,16,20,19,16,13,6,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,0,122,48,157,34,94,102,41,31,50,78,56,103,27,25,72,83,74,75,55,16,46,35,46,27,45,26,44,19,21,13,29,19,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,52,91,25,43,44,41,48,77,80,82,52,43,45,49,47,41,48,46,42,33,34,43,22,28,29,25,22,21,14,9,13,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,99,39,32,99,61,38,32,33,35,69,32,26,40,26,38,29,60,16,26,16,27,25,27,21,13,20,9,12,12,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,101,113,43,29,32,59,41,111,24,30,80,72,56,67,42,15,43,29,47,31,37,23,42,19,10,13,24,23,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,29,107,17,32,26,23,22,20,38,20,22,17,22,18,15,34,30,18,25,16,25,12,30,14,26,8,14,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,91,25,41,26,34,26,84,38,38,58,80,64,72,32,24,28,28,38,34,37,21,44,20,19,28,20,27,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,34,27,39,32,89,28,36,64,63,56,56,29,14,39,30,29,24,32,15,40,19,16,11,29,30,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,38,39,22,26,24,28,23,13,15,9,24,16,27,39,27,21,12,18,13,35,17,11,9,7,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,52,34,45,23,78,48,24,32,29,27,40,60,25,35,37,41,27,30,20,26,14,14,13,13,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,79,25,45,55,28,20,20,17,33,37,26,44,39,23,16,36,12,27,20,12,7,11,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,30,24,34,40,37,29,20,38,18,31,39,35,20,21,28,11,25,16,17,6,5,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,38,46,29,29,26,27,37,29,40,30,22,15,10,31,11,18,15,20,6,9,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,26,66,74,43,62,15,15,32,31,16,12,36,19,35,16,12,10,24,22,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,15,20,25,15,32,63,13,32,29,35,17,22,17,19,20,11,9,9,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,18,29,19,28,38,22,46,30,27,19,32,16,30,15,20,11,10,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,21,52,29,11,28,16,26,20,34,18,26,15,9,17,15,13,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,57,35,11,21,18,32,20,33,22,31,11,13,17,19,15,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49,42,25,29,22,25,31,32,19,29,19,18,11,17,25,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,20,14,21,14,20,46,24,37,16,17,20,18,24,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,26,28,33,27,24,29,18,20,25,16,9,11,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,26,32,21,27,18,21,8,15,17,10,6,6,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,25,24,10,14,15,24,12,17,13,11,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,33,27,29,18,27,13,18,9,10,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,15,26,20,13,22,18,11,15,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,29,17,17,16,10,10,11,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,27,12,9,8,9,17,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,15,16,21,6,10,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,11,10,13,14,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,11,10,10,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,12,8,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,13,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,664,530,474,443,425,400,390,342,321,299,285,268,254,222,176,149,476,455,423,410,400,372,362,339,336,316,302,295,293,278,240,222,214,212,208,198,196,195,194,187,180,177,175,166,161,158,152,151,146,135,123,111,111,100,91,82,67,62,60,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Helen Gym,Sherrie Cohen,Blondell Reynolds Brown,Paul Steinke,William K Greenlee,Allan Domb,Jenne Ayers,W Wilson Goode Jr,Derek S Green,Frank Rizzo,Isaiah Thomas,Ed Neilson,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Tracy B Roman,Kai Scott,Scott Diclaudio,Ken Powell,Stella Tsai,Chris Mallios,Jennifer Schultz,Stephanie M Sawyer,Betsy Wahl,Daine Grey Jr,Lyris Younge,Marissa Brumbach,Vincent N Melchiorre,Deborah Watson Stokes,Brian T Ortelere,Leon Goodman,Lynne M Summers,Jodi Lobel,Lucretia Clemons,Rania Major,Joshua Hill,Vincent Furlong,Jon Marshall,Frances Fattah,James F Berardinelli,Michael Fanning,Chris Mccabe,Anthony Kyriakakis,Shanese Johnson,Sherman Toppin,Vince Giusini,Wayne M D Bennett,Leon A King Ii,Sandjai Weaver,Edward William Louden Jr,Thomas Martin,Franklin A Bennett Iii,Starr Marshall Cash,William J Ciancaglini,Tangie M Boston,1
Helen Gym,11,38,22,30,16,19,17,13,11,8,12,5,17,9,9,9,35,28,29,17,25,9,13,28,20,19,17,24,14,10,19,9,14,11,7,17,15,16,14,9,6,6,10,3,5,9,7,9,5,6,5,5,6,3,4,3,3,1,1,1
Sherrie Cohen,,0,22,23,21,12,13,13,8,5,12,13,9,6,4,3,31,27,19,19,21,14,17,22,21,14,20,18,16,11,12,11,15,9,4,9,9,8,11,6,4,6,6,3,10,5,3,8,3,4,1,4,5,2,2,2,4,0,0,1
Blondell Reynolds Brown,,,0,9,24,9,13,18,12,10,9,17,5,4,3,3,19,23,10,16,19,13,15,12,12,9,12,8,14,14,8,8,9,4,8,8,8,8,6,4,6,6,9,4,8,4,5,6,5,8,7,7,8,6,9,3,4,3,2,1
Paul Steinke,,,,0,10,15,6,2,4,5,13,3,10,5,5,6,22,12,14,7,14,9,7,11,11,8,11,11,6,4,10,8,7,6,3,8,7,8,6,7,4,2,4,6,3,6,6,3,3,5,4,4,4,2,2,4,0,0,0,1
William K Greenlee,,,,,1,10,3,18,10,11,7,20,6,1,3,4,20,16,9,11,13,13,14,11,11,9,10,6,13,11,7,11,7,1,4,5,8,6,5,5,5,3,2,2,9,4,2,4,1,3,5,3,3,3,2,3,0,2,1,1
Allan Domb,,,,,,0,13,5,7,10,6,5,6,6,3,2,11,12,14,9,9,14,9,5,11,7,7,6,9,5,3,8,4,11,9,7,3,2,3,8,10,8,6,8,4,5,6,2,3,4,3,7,6,1,3,3,1,2,1,1
Jenne Ayers,,,,,,,0,3,6,10,9,2,2,9,7,3,7,17,13,17,10,11,9,12,5,11,8,12,6,8,10,4,12,7,9,10,7,9,10,4,9,8,7,7,1,2,4,9,7,7,3,6,8,7,3,4,5,2,1,1
W Wilson Goode Jr,,,,,,,,1,2,4,2,14,3,1,1,3,9,12,2,6,9,8,12,6,6,2,7,3,9,10,5,6,3,0,3,2,5,2,2,3,2,3,4,1,5,5,2,2,1,4,3,1,1,2,1,1,1,0,1,1
Derek S Green,,,,,,,,,1,8,3,3,4,3,2,6,12,13,8,6,8,14,8,7,7,8,5,6,7,7,6,4,4,5,5,3,6,6,3,7,6,8,3,5,4,1,3,4,4,2,7,3,3,5,5,2,1,1,2,1
Frank Rizzo,,,,,,,,,,0,3,2,3,3,7,3,4,8,8,5,3,7,8,4,2,6,3,4,3,4,3,4,3,4,5,3,5,4,4,6,9,7,5,6,2,3,5,3,3,3,5,5,3,5,5,1,2,2,1,1
Isaiah Thomas,,,,,,,,,,,1,1,3,4,3,3,11,8,11,6,8,3,5,7,6,7,5,8,3,4,8,5,8,4,5,5,1,5,6,3,5,2,2,2,1,2,2,4,3,3,2,2,5,3,2,3,2,3,1,1
Ed Neilson,,,,,,,,,,,,0,1,1,0,1,12,12,1,9,9,10,10,5,9,1,9,2,10,8,2,9,2,1,1,1,2,1,1,2,0,0,0,1,9,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1
Thomas Wyatt,,,,,,,,,,,,,2,1,2,4,11,4,9,4,7,3,7,6,6,4,4,4,7,3,2,5,2,3,1,1,6,2,1,2,2,1,0,2,1,3,1,3,0,2,2,1,1,1,3,0,1,0,0,1
Carla M Cain,,,,,,,,,,,,,,0,6,2,8,7,8,6,2,3,4,5,0,10,5,5,5,2,8,2,4,3,4,6,6,6,8,3,5,2,2,5,1,3,2,3,3,4,2,2,2,2,1,1,2,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,2,3,7,5,5,3,2,3,7,1,6,5,4,2,1,6,3,4,0,3,4,6,4,5,2,3,1,1,4,0,2,3,2,5,2,4,1,1,1,1,2,2,1,0,1
Wilson Alexander,,,,,,,,,,,,,,,,0,7,5,3,4,5,3,6,3,2,5,3,4,3,3,3,2,3,2,5,2,3,2,3,2,5,2,1,1,2,2,0,2,0,2,3,0,1,4,2,1,2,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,0,27,19,17,26,15,19,20,26,15,20,18,20,14,15,13,13,10,4,7,12,10,8,6,4,1,3,5,12,8,4,5,0,4,3,3,1,2,1,2,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,15,20,26,15,16,20,19,14,24,18,19,14,12,13,15,10,9,12,10,12,14,9,7,4,11,4,14,4,3,7,4,6,6,4,8,4,5,5,4,1,2,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,3,12,14,7,6,19,14,13,11,14,12,6,12,9,10,12,5,5,8,10,10,8,4,6,3,7,3,8,7,8,6,6,1,4,4,3,5,1,3,3,1,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,2,13,18,16,13,9,11,14,10,13,14,11,10,7,4,8,10,5,9,13,1,4,6,6,3,9,2,2,7,5,5,1,4,5,6,3,0,3,1,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,12,15,12,24,7,18,9,14,15,5,13,7,7,3,5,10,6,3,4,3,1,6,2,12,6,3,4,2,4,4,3,6,4,2,4,1,2,2,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,2,18,4,12,4,11,3,12,14,3,14,3,5,10,5,4,2,5,7,7,9,3,11,10,2,4,2,4,3,2,7,4,4,2,4,1,0,2,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,1,8,13,7,14,8,15,16,6,12,6,5,7,3,9,4,4,6,7,7,3,4,13,5,4,2,3,5,7,4,3,8,4,2,1,2,2,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,11,15,15,18,11,5,16,5,18,9,5,12,14,14,12,8,3,5,7,3,3,6,3,8,4,2,3,3,4,1,3,2,4,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,0,4,14,8,12,11,2,13,7,7,2,0,6,0,0,4,3,2,1,3,12,5,4,2,1,2,3,3,2,0,1,2,1,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,17,8,5,14,3,10,3,4,14,8,10,9,4,6,5,5,5,2,1,5,7,4,3,3,2,4,2,0,1,2,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,16,10,7,12,9,5,2,4,6,9,6,5,2,2,3,1,13,4,1,1,2,2,2,3,2,2,2,1,2,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,15,4,13,6,2,11,8,9,9,4,3,2,6,0,4,4,3,4,2,3,1,2,2,2,1,1,3,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,6,11,4,6,2,4,9,4,5,5,4,3,4,3,11,5,0,5,2,4,2,2,3,3,4,1,1,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,3,3,2,3,3,5,2,1,4,5,2,2,10,0,3,5,1,1,4,3,2,3,2,1,1,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,10,3,2,9,8,12,9,3,2,2,4,2,1,4,5,6,4,5,3,1,3,4,0,1,2,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,4,1,5,2,1,6,4,2,0,3,10,5,3,1,3,3,3,2,3,3,3,2,0,2,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,6,9,7,4,6,3,5,1,1,4,1,5,3,4,3,2,6,3,1,3,4,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,2,3,3,6,6,5,3,6,1,3,2,2,2,1,3,3,1,1,3,2,1,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,4,4,8,8,4,4,0,3,3,1,2,4,4,4,5,5,4,3,2,1,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,11,5,3,3,7,2,0,1,1,6,3,1,1,1,4,0,1,3,1,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,5,2,0,3,3,2,4,3,6,2,4,4,1,2,2,3,2,1,1,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,6,1,2,3,1,0,1,2,6,4,0,2,1,3,1,3,1,2,1,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,5,3,2,2,3,7,3,3,1,2,4,1,1,3,4,2,2,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,3,4,2,4,2,2,4,2,4,3,2,2,4,3,0,1,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,4,1,1,1,3,2,3,7,5,5,5,3,3,2,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,1,2,2,3,1,3,6,3,4,4,0,2,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,4,0,3,0,4,5,2,3,3,3,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,2,2,2,3,3,2,1,2,3,1,0,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,0,1,2,0,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,1,3,1,2,0,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,4,2,0,2,1,0,1,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,3,2,2,2,3,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,3,3,3,2,0,1,2,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,6,4,1,2,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,5,3,0,1,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,2,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,2,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,90,58,53,46,45,43,36,33,32,29,25,23,23,19,17,17,52,52,43,42,39,39,37,34,31,29,29,28,28,26,26,24,23,21,21,21,20,20,20,18,18,17,16,16,16,15,14,14,14,14,14,13,13,12,11,8,6,4,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
