col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,0,0,0,1,1,0,2,0,0,0,0,0,3,1,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,2,1,0,0,0,0,0,0,3,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,1,0,2,0,0,0,0,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,3,1,1,1,0,1,0,1,0,0,2,3,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1,0,0,2,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,0,1,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,2,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,47,44,38,37,34,30,25,21,21,20,19,18,16,16,15,15,11,11,11,10,10,10,9,9,8,7,7,6,6,5,3,3,3,3,3,3,2,2,2,2,2,1,0,27,24,1
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Todd Eagen,Michael Wojcik,Ken Powell,Lyris Younge,Tracy B Roman,Scott Diclaudio,Kai Scott,Leon Goodman,Mia Roberts Perez,Daine Grey Jr,Frances Fattah,Chris Mallios,Jon Marshall,Abbe Fletman,Michael Fanning,Stephanie M Sawyer,Vincent N Melchiorre,Edward William Louden Jr,Leon A King Ii,Rainy Papademetriou,Shanese Johnson,Thomas Martin,Vincent Furlong,Jennifer Schultz,Lucretia Clemons,Rania Major,Brian T Ortelere,Lynne M Summers,Anthony Kyriakakis,Stella Tsai,Deborah Watson Stokes,Marissa Brumbach,James F Berardinelli,Betsy Wahl,Chris Mccabe,Jodi Lobel,Sandjai Weaver,Tangie M Boston,Wayne M D Bennett,Joshua Hill,Sherman Toppin,Starr Marshall Cash,Franklin A Bennett Iii,Vince Giusini,William J Ciancaglini,2
Todd Eagen,2,0,19,18,19,21,13,9,11,7,5,12,8,8,9,8,9,4,2,5,2,5,4,2,4,3,3,3,4,4,3,2,2,1,2,2,1,1,2,2,1,0,0,2,0,2
Michael Wojcik,,2,12,11,9,6,5,8,4,7,7,1,6,2,2,3,1,8,7,3,6,2,5,7,3,4,5,4,1,1,1,1,3,3,2,1,3,2,1,1,2,3,2,0,1,2
Ken Powell,,,1,26,22,23,13,12,11,13,5,9,11,8,8,10,9,10,7,6,5,2,6,5,2,4,6,2,2,2,1,1,3,3,2,1,1,2,0,0,2,2,2,1,1,2
Lyris Younge,,,,0,25,23,11,9,12,13,6,6,8,9,9,9,8,8,5,5,5,3,3,7,4,5,5,4,2,3,1,2,5,2,1,2,3,1,1,0,1,2,2,1,0,2
Tracy B Roman,,,,,0,22,11,9,12,12,8,8,9,8,9,8,9,6,4,5,4,5,3,5,3,5,3,6,2,4,4,2,4,2,3,1,3,0,3,0,1,1,0,1,0,2
Scott Diclaudio,,,,,,1,8,12,9,9,4,6,12,7,7,7,7,8,1,3,3,4,5,3,1,2,4,4,0,2,2,1,5,1,2,0,2,1,2,2,1,0,0,2,0,2
Kai Scott,,,,,,,0,3,14,9,8,12,3,10,9,9,9,0,7,4,4,3,4,3,3,3,3,1,2,3,2,2,1,1,2,1,1,2,1,1,0,1,2,0,0,2
Leon Goodman,,,,,,,,1,2,7,4,1,9,1,1,2,1,9,3,3,4,1,6,3,1,3,4,3,1,3,2,0,3,0,0,0,1,2,3,2,0,0,0,1,0,2
Mia Roberts Perez,,,,,,,,,0,7,9,10,2,8,8,9,10,0,3,3,4,1,2,3,3,4,1,4,1,4,2,2,0,2,2,0,2,2,1,2,0,0,1,0,0,2
Daine Grey Jr,,,,,,,,,,0,5,7,4,8,8,10,7,4,5,4,3,3,6,4,3,3,4,4,2,2,1,0,3,1,0,2,1,1,2,0,0,2,1,0,0,2
Frances Fattah,,,,,,,,,,,0,2,1,1,3,5,5,0,5,2,8,3,4,3,2,6,0,3,0,4,4,2,0,2,4,0,3,3,1,1,1,0,1,0,1,2
Chris Mallios,,,,,,,,,,,,0,2,9,8,9,10,0,2,3,1,1,0,1,3,2,1,1,3,2,1,0,0,2,1,1,0,0,1,0,1,0,0,0,1,2
Jon Marshall,,,,,,,,,,,,,0,1,3,2,2,7,0,5,0,3,3,3,1,0,4,1,2,0,1,2,3,0,1,2,0,0,0,1,1,0,0,1,0,2
Abbe Fletman,,,,,,,,,,,,,,0,5,5,5,2,2,2,1,1,2,0,1,1,2,2,1,1,0,0,2,2,0,1,0,0,1,0,0,1,0,1,0,2
Michael Fanning,,,,,,,,,,,,,,,0,10,9,0,2,2,3,5,1,1,2,0,0,0,2,0,0,1,2,0,0,2,2,1,1,0,0,1,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,11,0,3,1,4,2,2,1,2,2,0,0,1,1,0,0,0,1,1,1,1,2,0,1,1,1,1,0,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,0,2,2,3,1,1,1,1,3,0,0,1,2,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,2,2,1,1,4,2,0,1,3,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,4,6,3,3,2,3,5,3,3,3,4,0,1,0,3,1,2,1,1,2,1,2,2,1,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,1,4,1,4,5,3,5,1,7,4,2,4,2,1,1,3,0,0,1,0,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,4,3,2,2,6,0,2,0,4,1,1,1,1,1,0,2,3,2,1,1,1,2,1,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,0,1,3,1,2,3,2,0,2,2,1,0,2,0,0,1,1,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,3,1,0,1,1,0,2,0,1,0,1,2,0,1,0,0,0,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,5,2,3,2,1,2,2,1,1,2,2,1,0,0,1,0,1,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,5,4,2,4,0,2,1,2,2,0,1,0,0,1,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,6,1,2,0,2,1,2,1,2,2,1,1,1,1,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,0,1,3,1,0,1,0,0,0,1,2,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,0,2,1,1,2,0,3,2,1,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,0,1,0,3,0,0,1,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,1,1,2,1,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,3,0,1,0,1,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,1,1,0,0,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,36,24,34,33,32,30,24,20,20,19,18,16,15,14,14,14,13,12,12,11,11,10,10,9,9,9,8,8,7,7,6,6,5,4,4,4,4,4,4,3,3,3,2,2,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Tracy B Roman,Scott Diclaudio,Ken Powell,Lyris Younge,Daine Grey Jr,Kai Scott,Michael Fanning,Abbe Fletman,Stephanie M Sawyer,Mia Roberts Perez,Leon Goodman,Jennifer Schultz,Vincent N Melchiorre,Chris Mallios,Jon Marshall,Rainy Papademetriou,Thomas Martin,Deborah Watson Stokes,Shanese Johnson,Leon A King Ii,Frances Fattah,Lynne M Summers,Edward William Louden Jr,James F Berardinelli,Vincent Furlong,Betsy Wahl,Brian T Ortelere,Sherman Toppin,Wayne M D Bennett,Anthony Kyriakakis,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Stella Tsai,Joshua Hill,Marissa Brumbach,Rania Major,Tangie M Boston,Vince Giusini,William J Ciancaglini,Lucretia Clemons,Franklin A Bennett Iii,Chris Mccabe,Todd Eagen,Michael Wojcik,3
Tracy B Roman,2,33,30,32,25,21,18,19,17,18,17,13,16,15,14,10,13,8,5,8,7,9,11,6,6,3,6,6,4,5,3,3,4,1,6,4,4,3,5,2,2,1,0,30,20,3
Scott Diclaudio,,1,29,34,24,22,17,20,14,20,10,11,18,18,12,8,5,1,1,4,2,2,9,5,3,3,6,3,2,4,1,0,0,2,1,1,0,2,2,1,1,1,0,29,12,3
Ken Powell,,,2,29,23,20,19,21,16,19,17,9,17,14,13,8,6,6,5,7,3,6,10,4,5,2,3,3,4,2,2,1,2,2,3,0,2,0,1,2,0,1,0,25,14,3
Lyris Younge,,,,2,25,24,19,20,17,22,8,9,19,19,11,9,5,4,2,3,3,3,11,4,5,4,5,2,3,4,1,1,1,1,2,1,0,3,2,1,1,1,1,25,12,3
Daine Grey Jr,,,,,1,25,22,28,21,21,10,11,18,18,6,13,7,8,6,6,5,4,5,10,8,5,7,6,4,4,2,4,2,2,2,3,2,5,1,0,1,2,1,20,12,3
Kai Scott,,,,,,0,22,22,25,27,8,8,21,19,2,6,5,9,10,9,4,4,0,3,0,6,1,5,3,2,5,4,3,4,2,2,2,3,2,2,2,2,1,20,10,3
Michael Fanning,,,,,,,0,19,19,21,5,4,20,19,5,6,6,7,3,4,6,6,1,1,3,4,0,5,4,2,3,1,4,1,1,4,4,0,1,3,1,1,1,18,9,3
Abbe Fletman,,,,,,,,0,18,23,5,10,18,16,4,9,4,3,4,2,2,4,2,6,6,4,3,3,3,2,4,0,2,2,2,1,0,1,1,1,1,1,0,16,9,3
Stephanie M Sawyer,,,,,,,,,0,20,8,6,16,14,2,3,6,12,10,5,6,6,1,2,3,9,0,2,3,1,4,6,3,4,3,3,2,3,0,3,1,2,2,17,10,3
Mia Roberts Perez,,,,,,,,,,0,3,7,19,18,3,4,2,6,5,5,4,5,1,1,2,5,1,4,2,2,5,1,3,3,1,2,1,1,2,3,1,1,1,19,8,3
Leon Goodman,,,,,,,,,,,0,7,1,0,13,5,9,8,6,9,3,7,9,4,4,2,3,3,5,3,3,4,2,4,4,2,4,2,2,3,0,2,0,10,15,3
Jennifer Schultz,,,,,,,,,,,,1,3,2,10,11,5,6,6,4,5,6,4,6,5,5,9,5,3,4,2,2,6,4,1,2,2,2,1,2,2,1,0,6,13,3
Vincent N Melchiorre,,,,,,,,,,,,,0,18,0,3,2,2,1,2,1,0,1,0,0,3,0,1,1,0,2,1,0,0,1,0,0,0,1,2,0,0,0,15,3,3
Chris Mallios,,,,,,,,,,,,,,0,1,3,2,2,0,1,0,0,0,1,1,2,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,2,15,2,3
Jon Marshall,,,,,,,,,,,,,,,0,10,7,2,2,3,2,3,9,3,3,1,5,3,3,6,3,0,2,1,1,3,1,1,0,2,1,1,0,10,10,3
Rainy Papademetriou,,,,,,,,,,,,,,,,0,7,3,4,2,2,2,5,9,7,3,8,3,1,6,4,2,1,0,2,5,2,2,2,2,3,0,0,6,9,3
Thomas Martin,,,,,,,,,,,,,,,,,1,6,5,7,5,7,3,4,4,2,2,5,5,4,3,4,1,1,6,3,2,2,5,2,2,0,0,8,9,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,0,9,7,8,6,1,2,4,8,0,3,3,0,2,5,6,5,2,3,6,4,0,2,2,2,1,9,9,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,1,3,7,4,1,1,2,5,1,3,3,0,2,4,4,3,2,3,3,4,1,1,2,0,0,4,9,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,3,7,2,4,3,2,1,2,6,1,3,5,2,4,4,0,3,3,3,3,1,2,0,7,7,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,1,7,2,1,3,4,1,4,1,0,0,2,5,2,2,1,5,2,2,2,0,0,0,7,7,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,3,2,5,4,1,3,4,1,1,1,5,3,4,2,4,2,3,2,1,1,0,4,11,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,3,0,2,1,1,0,0,1,2,0,1,1,3,2,0,0,0,6,7,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,5,1,2,2,0,2,0,3,1,0,1,2,3,1,1,1,0,3,6,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,2,1,0,1,1,1,2,2,2,1,2,1,0,0,0,1,9,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,3,4,1,2,3,4,0,3,2,2,0,4,7,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,0,2,1,1,0,2,2,1,0,1,0,2,4,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,1,1,1,1,2,0,0,0,1,6,4,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,2,4,1,0,3,2,2,0,2,0,5,4,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,4,0,1,0,1,2,2,0,4,2,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,0,1,1,3,2,1,0,5,2,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,0,3,1,1,0,1,0,4,2,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,3,1,0,0,2,0,1,3,5,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,2,2,1,2,0,3,4,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,0,0,0,3,4,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,2,1,0,4,2,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,2,5,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,3,3,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,3,3,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,4,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,53,45,44,44,42,38,33,32,32,31,28,26,23,22,22,22,20,19,17,16,15,15,14,13,13,12,10,10,10,8,8,8,8,8,7,7,7,7,7,6,5,4,3,50,37,3
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Todd Eagen,Michael Wojcik,Tracy B Roman,Scott Diclaudio,Ken Powell,Jon Marshall,Kai Scott,Edward William Louden Jr,Jennifer Schultz,Leon Goodman,Rainy Papademetriou,Daine Grey Jr,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Wayne M D Bennett,Frances Fattah,Lucretia Clemons,Michael Fanning,Chris Mallios,Deborah Watson Stokes,Leon A King Ii,Marissa Brumbach,Jodi Lobel,Joshua Hill,Lynne M Summers,Thomas Martin,James F Berardinelli,Tangie M Boston,Anthony Kyriakakis,Shanese Johnson,Stella Tsai,Brian T Ortelere,Rania Major,Sherman Toppin,Vincent Furlong,Vincent N Melchiorre,Betsy Wahl,Chris Mccabe,Starr Marshall Cash,Vince Giusini,Sandjai Weaver,William J Ciancaglini,Franklin A Bennett Iii,4
Todd Eagen,3,0,9,11,12,9,3,7,4,5,3,4,4,4,8,4,5,2,2,4,2,2,1,1,1,1,2,2,1,0,2,1,1,2,0,1,2,2,2,0,0,2,0,0,0,4
Michael Wojcik,,0,8,4,5,2,4,3,4,5,4,5,5,0,1,4,4,7,2,3,1,3,5,1,3,2,4,0,1,4,0,3,3,1,3,3,2,0,1,1,1,0,1,1,0,4
Tracy B Roman,,,0,10,8,5,5,5,4,8,5,7,6,3,6,4,3,4,3,4,3,3,2,1,1,3,3,1,4,3,1,2,3,2,3,3,1,2,2,0,1,0,0,0,0,4
Scott Diclaudio,,,,1,10,6,6,6,4,7,4,7,3,5,8,3,2,2,0,5,3,2,0,0,1,2,0,2,3,0,0,0,0,3,1,1,2,3,0,0,1,1,0,0,0,4
Ken Powell,,,,,0,8,5,6,3,7,4,6,4,4,9,4,2,3,1,5,4,3,2,0,0,1,1,2,2,1,0,1,0,3,0,2,3,3,0,0,0,1,0,0,0,4
