col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,1,3,4,4,1,1,2,2,1,1,2,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,6,4,2,1,2,1,2,3,2,1,1,3,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,5,0,6,4,2,1,0,1,2,0,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,3,2,5,1,0,6,2,2,3,0,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,1,3,0,4,1,1,1,0,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,4,5,2,0,0,2,0,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,0,1,0,1,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,2,2,1,3,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,6,1,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,3,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,152,60,57,56,52,48,46,45,40,40,40,39,37,37,37,36,35,33,32,32,29,28,27,25,24,22,21,20,18,18,17,17,16,14,14,14,12,9,7,7,7,6,6,1,1
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ronald R Donatucci,Kai Scott,Rainy Papademetriou,Mia Roberts Perez,Scott Diclaudio,Abbe Fletman,Daine Grey Jr,Stella Tsai,Tracy B Roman,Deborah Watson Stokes,Lynne M Summers,Betsy Wahl,Jennifer Schultz,Ken Powell,Lyris Younge,James F Berardinelli,Stephanie M Sawyer,Lucretia Clemons,Marissa Brumbach,Chris Mallios,Leon Goodman,Anthony Kyriakakis,Rania Major,Vincent N Melchiorre,Vince Giusini,Jon Marshall,Brian T Ortelere,Chris Mccabe,Edward William Louden Jr,Jodi Lobel,Leon A King Ii,Wayne M D Bennett,Joshua Hill,Thomas Martin,Michael Fanning,Sherman Toppin,Vincent Furlong,Shanese Johnson,Frances Fattah,Sandjai Weaver,William J Ciancaglini,Starr Marshall Cash,Franklin A Bennett Iii,Tangie M Boston,2
Ronald R Donatucci,10,24,26,25,30,23,23,22,27,22,25,22,22,20,21,19,18,18,17,14,17,15,16,16,14,14,12,11,13,11,11,10,9,10,8,8,8,8,6,6,5,4,3,1,2
Kai Scott,,0,12,17,5,17,11,12,6,10,4,11,6,6,8,5,10,6,7,10,3,7,4,10,5,4,3,5,0,7,3,4,6,5,7,6,1,3,2,4,0,0,1,0,2
Rainy Papademetriou,,,1,11,9,16,9,15,11,10,10,14,13,6,5,6,6,10,11,8,5,8,10,8,6,2,8,5,3,7,5,6,3,6,2,2,6,5,3,3,0,1,1,0,2
Mia Roberts Perez,,,,0,6,15,13,13,8,11,9,12,14,8,8,4,13,8,10,12,6,4,5,7,0,2,5,4,1,8,3,3,5,2,5,2,0,4,2,2,0,2,0,1,2
Scott Diclaudio,,,,,0,5,9,9,18,5,7,6,9,12,14,11,6,4,4,8,12,8,6,7,8,9,6,4,11,2,4,3,4,4,4,4,5,1,1,2,2,1,1,0,2
Abbe Fletman,,,,,,0,11,10,5,6,3,10,9,4,6,4,10,9,10,10,7,7,7,8,3,1,6,7,1,6,2,4,5,3,4,3,4,2,3,0,0,0,0,1,2
Daine Grey Jr,,,,,,,1,5,9,6,7,6,10,9,9,7,10,3,8,6,5,4,4,5,3,4,5,4,5,4,4,3,1,4,4,4,3,1,2,3,1,0,1,1,2
Stella Tsai,,,,,,,,1,6,10,10,12,13,4,2,2,10,10,8,9,4,9,8,4,5,4,6,2,1,8,5,4,6,3,1,3,3,2,1,2,0,2,0,0,2
Tracy B Roman,,,,,,,,,0,6,9,9,10,11,13,9,6,5,8,5,8,3,9,3,3,5,5,3,8,5,4,2,1,3,3,2,3,4,4,3,0,0,2,0,2
Deborah Watson Stokes,,,,,,,,,,0,13,9,9,3,7,6,7,9,8,5,5,3,7,5,5,4,3,3,2,8,4,2,3,3,4,2,2,4,5,2,3,2,1,1,2
Lynne M Summers,,,,,,,,,,,0,10,11,7,4,2,8,10,10,3,5,3,8,5,6,4,3,3,2,6,6,4,3,5,2,3,4,6,5,3,3,3,3,1,2
Betsy Wahl,,,,,,,,,,,,0,11,4,3,3,5,6,9,8,6,7,7,5,1,3,4,3,2,6,4,1,2,2,2,1,2,5,2,1,1,1,1,0,2
Jennifer Schultz,,,,,,,,,,,,,0,4,5,5,11,10,12,7,7,2,9,4,3,5,7,3,3,7,4,2,3,3,0,2,2,4,3,1,1,4,1,1,2
Ken Powell,,,,,,,,,,,,,,2,10,6,8,3,3,4,10,3,1,6,4,7,3,4,7,2,3,4,2,0,5,2,2,3,0,0,1,1,1,0,2
Lyris Younge,,,,,,,,,,,,,,,0,10,7,2,6,5,8,4,6,5,3,6,2,5,9,1,2,3,2,3,5,3,2,1,1,2,1,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,1,3,0,5,4,4,4,3,6,7,4,4,5,7,1,3,3,2,2,6,0,3,1,1,1,2,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,7,8,7,3,3,4,8,4,3,3,3,1,6,3,1,1,0,4,2,1,1,3,0,1,3,0,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,0,8,5,5,2,8,5,2,3,6,4,0,7,1,3,3,3,1,2,2,4,2,1,1,3,2,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,0,5,3,2,7,4,3,1,2,4,2,7,1,1,1,3,3,1,3,4,2,0,1,1,1,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,4,6,1,6,0,2,4,3,1,5,2,1,2,2,4,1,1,1,1,0,1,1,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,3,5,1,3,8,5,6,8,2,4,3,5,1,1,3,2,2,2,0,1,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,1,4,4,5,2,2,0,4,2,4,6,4,1,0,3,4,0,1,2,1,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,2,4,3,5,4,2,2,4,0,5,3,3,3,5,0,1,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,4,4,0,0,1,4,1,3,7,1,2,1,1,0,2,3,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,4,0,4,4,3,3,2,4,5,1,1,3,3,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,1,3,3,3,1,1,4,1,2,0,1,2,2,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,3,2,2,0,3,0,1,2,0,2,0,0,2,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,2,3,3,2,2,1,2,1,0,1,0,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,0,0,1,4,0,0,1,2,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,2,1,2,3,2,0,1,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,0,3,0,2,4,2,0,1,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,1,2,1,1,2,1,2,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,2,0,2,0,0,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,2,2,4,0,1,2,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,4,0,1,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,2,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,91,31,31,30,30,28,27,27,27,26,26,25,25,24,24,21,21,19,19,18,18,17,17,17,16,14,13,13,13,13,13,11,10,10,9,9,9,8,7,6,5,4,3,1,2
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ronald R Donatucci,Rainy Papademetriou,Abbe Fletman,Daine Grey Jr,Scott Diclaudio,Ken Powell,Kai Scott,James F Berardinelli,Tracy B Roman,Jennifer Schultz,Chris Mallios,Mia Roberts Perez,Stephanie M Sawyer,Vince Giusini,Anthony Kyriakakis,Lynne M Summers,Marissa Brumbach,Stella Tsai,Deborah Watson Stokes,Leon Goodman,Brian T Ortelere,Lyris Younge,Jon Marshall,Thomas Martin,Vincent N Melchiorre,William J Ciancaglini,Chris Mccabe,Leon A King Ii,Vincent Furlong,Michael Fanning,Betsy Wahl,Edward William Louden Jr,Jodi Lobel,Rania Major,Wayne M D Bennett,Lucretia Clemons,Shanese Johnson,Sherman Toppin,Frances Fattah,Sandjai Weaver,Starr Marshall Cash,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,3
Ronald R Donatucci,13,19,15,20,20,19,14,15,16,13,9,12,13,12,8,12,12,11,11,11,9,10,9,7,7,8,6,7,8,6,5,6,4,5,4,5,4,4,3,3,4,3,3,2,3
Rainy Papademetriou,,1,14,11,12,10,13,10,7,8,8,8,4,4,5,4,3,7,4,5,8,5,3,8,4,4,3,2,5,3,3,2,4,2,2,3,3,3,2,4,2,1,2,1,3
Abbe Fletman,,,1,11,6,8,13,7,5,8,10,6,5,3,4,3,4,9,4,2,7,4,2,3,4,0,4,4,1,2,4,1,5,1,2,3,4,2,1,3,1,1,1,1,3
Daine Grey Jr,,,,0,9,14,13,6,8,8,6,9,9,2,3,6,5,8,7,7,3,9,3,3,1,2,1,5,3,4,5,5,3,1,2,3,3,2,2,2,1,2,1,1,3
Scott Diclaudio,,,,,1,10,7,8,10,4,3,8,3,4,5,6,3,4,4,9,4,7,6,3,4,8,2,2,4,4,0,4,0,2,1,1,1,3,0,2,2,1,1,1,3
Ken Powell,,,,,,1,8,9,8,5,7,6,6,3,3,6,6,3,3,7,5,8,3,5,2,2,4,4,4,4,2,5,2,2,4,0,2,2,1,2,0,2,1,0,3
Kai Scott,,,,,,,0,5,5,7,9,7,5,0,5,2,1,7,6,5,3,5,1,3,1,1,3,3,1,4,4,1,4,2,1,3,2,2,1,3,0,1,1,1,3
James F Berardinelli,,,,,,,,0,4,3,6,3,3,9,4,3,4,5,2,2,7,3,2,5,7,5,4,3,1,2,2,1,4,1,2,0,3,1,0,1,2,2,2,0,3
Tracy B Roman,,,,,,,,,0,7,3,5,3,2,2,6,3,4,5,4,3,7,5,2,2,3,2,1,4,3,0,2,1,4,1,2,1,1,2,1,1,0,1,2,3
Jennifer Schultz,,,,,,,,,,0,4,6,6,0,3,5,4,6,5,4,0,4,4,1,0,2,2,1,4,2,4,3,4,4,2,1,1,0,4,1,2,0,2,2,3
Chris Mallios,,,,,,,,,,,0,3,1,4,4,0,3,4,2,1,5,0,1,2,3,1,3,2,1,3,3,0,4,2,1,1,1,0,0,1,0,0,2,0,3
Mia Roberts Perez,,,,,,,,,,,,0,6,2,3,4,3,6,5,6,2,4,3,1,1,4,0,2,2,3,1,2,0,3,2,2,1,2,3,2,2,0,0,1,3
Stephanie M Sawyer,,,,,,,,,,,,,0,2,5,6,4,6,7,5,1,4,0,1,1,2,1,3,2,2,3,2,1,1,2,2,1,2,2,1,1,0,0,1,3
Vince Giusini,,,,,,,,,,,,,,0,4,2,4,3,1,2,5,1,2,4,6,4,3,3,1,1,1,1,1,1,1,0,2,1,0,0,2,1,1,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,2,2,1,3,1,4,2,0,2,2,2,4,2,1,2,2,1,1,0,1,1,0,0,1,0,0,1,1,1,0,3
Lynne M Summers,,,,,,,,,,,,,,,,0,4,4,5,5,2,3,2,1,0,4,0,2,3,1,2,4,1,1,3,2,2,2,2,1,2,1,0,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,0,3,2,1,2,3,1,2,2,0,3,1,0,0,3,2,1,3,1,1,1,0,1,0,1,1,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,0,5,1,5,2,1,0,3,2,1,2,0,3,4,0,2,2,2,2,4,1,2,3,2,1,0,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,5,1,2,1,0,1,2,1,3,2,2,3,0,3,2,1,4,1,3,1,2,2,0,1,2,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,0,4,5,1,1,4,2,2,4,2,0,5,0,1,2,1,0,2,1,1,1,1,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,0,1,4,6,2,4,2,1,2,0,0,1,0,1,2,2,2,0,1,1,1,1,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,1,1,2,1,4,1,1,0,0,2,1,1,2,0,0,0,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,3,1,0,3,0,2,0,0,1,0,0,0,3,1,0,1,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,1,2,0,0,1,0,1,1,0,1,1,0,1,0,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,1,0,2,0,1,1,0,0,0,1,0,2,1,1,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,0,2,1,2,2,0,0,1,1,1,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,2,0,0,0,2,0,1,1,2,1,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,2,0,0,1,1,0,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,1,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,1,1,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,1,1,0,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,0,1,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,66,26,22,22,22,21,20,18,18,17,14,14,14,14,13,13,13,13,12,12,11,11,10,10,9,9,8,8,8,7,6,6,6,6,6,5,5,5,4,4,4,3,3,2,3
,Register Of Wills - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Ronald R Donatucci,Tracy B Roman,Abbe Fletman,Rainy Papademetriou,Kai Scott,Scott Diclaudio,Mia Roberts Perez,Daine Grey Jr,Jennifer Schultz,Brian T Ortelere,Jon Marshall,Chris Mallios,Stella Tsai,James F Berardinelli,Stephanie M Sawyer,Ken Powell,Anthony Kyriakakis,Betsy Wahl,Lyris Younge,Vincent N Melchiorre,Marissa Brumbach,Thomas Martin,Vince Giusini,Leon Goodman,Jodi Lobel,Lucretia Clemons,Lynne M Summers,Rania Major,Chris Mccabe,Deborah Watson Stokes,Wayne M D Bennett,William J Ciancaglini,Frances Fattah,Sandjai Weaver,Edward William Louden Jr,Leon A King Ii,Michael Fanning,Joshua Hill,Sherman Toppin,Vincent Furlong,Shanese Johnson,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,4
Ronald R Donatucci,10,42,31,29,26,31,22,27,25,23,19,15,16,18,16,20,18,14,17,16,13,16,17,15,10,9,12,11,9,10,10,9,7,8,9,7,7,6,5,6,5,4,4,2,4
Tracy B Roman,,0,14,13,11,22,10,15,20,9,25,4,7,12,7,13,5,9,14,6,10,7,6,12,7,8,9,6,2,6,4,3,3,5,8,1,5,2,2,6,3,2,2,2,4
Abbe Fletman,,,0,22,29,10,19,20,14,16,7,22,21,10,19,13,11,10,9,11,6,10,5,7,10,8,4,4,9,6,7,1,3,3,4,5,6,3,2,4,1,0,0,2,4
Rainy Papademetriou,,,,2,23,11,15,15,14,14,7,13,16,14,14,9,14,11,7,7,5,9,2,7,6,7,4,5,5,6,4,1,7,4,4,6,5,3,2,2,3,1,2,3,4
Kai Scott,,,,,0,8,18,16,9,11,3,20,14,8,13,10,9,11,6,7,2,7,2,2,6,7,2,5,7,4,2,1,3,4,0,4,6,3,0,1,4,1,2,1,4
Scott Diclaudio,,,,,,0,8,15,12,11,11,3,5,12,4,14,6,6,13,4,3,9,8,10,2,4,2,6,3,2,4,4,3,5,8,3,5,3,3,4,1,4,0,1,4
Mia Roberts Perez,,,,,,,1,13,11,12,2,10,18,6,10,4,10,13,3,4,5,2,4,2,6,9,4,7,4,2,5,1,2,4,0,4,5,3,1,0,1,2,0,1,4
Daine Grey Jr,,,,,,,,0,12,13,9,11,10,10,12,15,9,6,12,6,2,8,7,11,5,2,3,3,4,6,4,2,4,3,8,4,6,4,1,4,2,0,0,0,4
Jennifer Schultz,,,,,,,,,0,10,10,5,10,11,8,9,5,12,8,4,9,5,5,11,9,8,11,9,1,6,5,1,4,7,8,3,1,3,3,4,4,2,2,4,4
Brian T Ortelere,,,,,,,,,,0,7,9,12,12,8,10,9,9,3,8,4,6,6,5,3,7,2,5,6,3,7,3,2,4,5,4,3,3,4,1,1,2,0,0,4
Jon Marshall,,,,,,,,,,,0,0,2,6,0,10,3,0,9,3,1,4,2,10,2,2,2,2,1,1,2,0,1,2,8,0,2,0,2,3,2,0,0,0,4
