col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Paul Steinke,,,,,,,,,,,0,81,18,13,12,18,61,77,52,58,78,44,33,50,58,33,48,62,47,42,48,62,35,40,42,40,36,40,26,26,54,45,42,33,43,39,24,34,17,32,32,17,14,19,16,30,13,12,10,All
Thomas Wyatt,,,,,,,,,,,,1,18,30,36,15,58,82,56,61,67,60,42,50,53,54,47,59,52,38,41,44,63,52,37,48,28,56,41,29,23,37,28,32,31,36,37,33,32,30,19,30,27,21,15,23,12,11,11,All
W Wilson Goode Jr,,,,,,,,,,,,,3,14,17,5,59,39,42,44,38,63,49,31,59,32,53,31,28,38,40,34,27,23,43,26,33,20,22,44,29,26,22,21,14,23,27,17,32,22,24,24,24,18,17,14,16,13,14,All
Carla M Cain,,,,,,,,,,,,,,1,21,23,54,72,27,43,34,56,29,24,30,28,33,35,42,16,10,18,35,36,31,20,25,28,25,36,15,38,37,28,22,18,16,11,17,15,15,16,26,30,18,12,7,16,6,All
Wilson Alexander,,,,,,,,,,,,,,,1,11,64,43,58,60,24,43,47,53,23,56,17,31,30,16,14,16,28,28,13,18,20,29,43,14,9,10,10,10,9,21,20,17,13,18,9,17,14,12,8,18,8,4,4,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,33,30,24,22,25,26,12,22,18,17,24,17,27,15,18,19,19,15,23,12,16,24,14,17,10,15,20,15,19,15,15,15,9,10,8,13,7,12,10,13,8,4,1,All
Tracy B Roman,,,,,,,,,,,,,,,,,1,128,128,116,90,114,126,118,90,85,75,62,75,57,49,60,43,53,72,51,65,61,93,54,54,52,60,46,32,45,49,26,46,38,20,46,47,45,31,23,19,23,13,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,2,85,104,100,89,73,78,61,70,69,83,98,37,39,59,84,65,67,47,57,74,63,65,38,69,73,60,44,53,42,40,45,45,31,38,41,44,26,31,17,21,16,All
Ken Powell,,,,,,,,,,,,,,,,,,,3,98,77,104,121,105,80,92,61,59,49,60,49,43,50,39,47,60,45,51,73,34,60,32,27,18,16,42,43,28,29,39,30,36,27,18,24,18,22,10,10,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,3,67,84,78,89,53,104,44,61,68,25,33,34,57,47,50,50,39,49,68,53,27,38,43,39,40,55,46,30,38,50,30,35,30,28,19,22,24,18,15,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,93,73,60,94,36,62,65,41,61,85,60,47,60,62,49,43,63,31,37,75,46,41,39,41,31,25,33,17,28,32,17,11,10,14,16,9,9,10,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,103,76,95,67,73,60,59,61,65,46,54,70,71,49,53,69,53,43,50,53,40,37,35,34,44,29,26,25,28,40,34,29,35,14,12,13,15,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,2,96,78,77,67,42,37,60,60,43,45,37,59,41,37,38,69,37,50,31,28,28,20,30,27,22,25,22,25,31,25,23,17,11,14,11,14,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,3,45,87,52,60,36,43,33,38,50,49,40,30,19,59,79,30,46,17,28,13,19,43,30,35,23,31,15,23,17,18,20,27,22,12,3,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,3,29,84,36,49,69,91,60,41,39,73,51,61,41,24,48,73,53,34,34,27,38,35,31,31,29,43,34,29,23,22,20,16,12,20,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,3,28,52,43,34,20,39,52,62,18,52,37,51,73,26,18,11,22,31,32,43,34,23,25,31,15,30,23,16,17,12,23,6,7,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,2,31,58,57,64,47,31,30,86,24,44,29,22,55,46,64,63,57,27,33,26,32,35,21,34,23,28,31,28,17,8,20,18,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38,29,41,43,58,64,26,33,27,65,53,24,31,20,29,19,22,37,27,38,20,26,25,14,13,15,17,31,15,13,7,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,23,39,47,32,57,45,47,27,30,53,26,56,51,45,36,35,43,30,42,37,24,27,41,32,20,27,18,19,13,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,59,26,33,57,50,47,24,14,22,72,22,24,44,39,25,12,21,9,22,29,14,11,12,13,24,15,12,10,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,24,35,58,39,32,27,11,37,57,33,27,22,25,19,15,27,13,18,32,18,11,9,14,17,11,7,19,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,62,36,54,59,34,26,28,48,42,39,53,41,34,29,37,12,23,24,20,12,17,20,26,8,15,9,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,46,25,41,14,47,39,29,23,28,27,23,26,34,32,30,25,28,23,24,19,19,19,28,15,12,12,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,41,48,66,42,19,34,25,27,39,36,21,16,25,16,13,18,12,12,15,17,17,4,8,7,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,29,34,15,16,66,52,53,43,43,33,26,20,19,28,22,28,29,26,25,17,19,8,17,18,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,27,24,31,41,29,25,35,34,34,24,33,24,29,27,29,26,16,18,24,11,12,8,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,13,36,38,38,35,56,31,20,25,17,21,20,19,16,25,30,28,10,10,15,7,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,11,28,16,22,14,15,31,17,26,11,19,24,19,8,14,11,13,13,8,2,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,14,10,18,11,8,29,22,24,16,23,8,18,11,14,12,17,7,9,5,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,20,46,39,36,24,22,27,9,26,22,25,27,34,29,22,16,12,22,17,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,21,19,33,20,11,24,11,17,28,7,8,14,22,25,10,8,7,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,60,39,19,19,23,26,21,29,14,25,21,25,16,4,17,9,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,37,14,19,26,29,21,15,18,30,27,27,16,4,10,8,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,18,10,15,23,18,18,9,27,23,12,12,3,12,6,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,16,17,15,18,15,10,8,15,20,15,5,8,7,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,28,18,25,16,20,18,21,10,15,23,17,7,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,25,25,12,28,20,16,17,10,16,14,10,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,20,19,17,10,8,17,24,8,6,6,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,8,24,29,17,20,8,11,12,12,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,23,12,15,4,15,13,8,3,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,7,6,4,23,12,6,17,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,14,15,7,7,15,12,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,18,6,7,13,10,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,14,10,13,7,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,14,7,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,3,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,426,409,404,286,254,253,248,223,222,220,215,206,183,139,130,77,332,294,263,255,247,244,240,231,226,203,200,196,179,179,178,177,176,170,169,164,154,151,151,148,148,141,140,128,125,124,118,102,101,99,96,95,87,83,83,74,59,54,42,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Derek S Green,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,Thomas Wyatt,Frank Rizzo,Allan Domb,Ed Neilson,Jenne Ayers,Paul Steinke,William K Greenlee,W Wilson Goode Jr,Carla M Cain,Marnie Aument Loughrey,Wilson Alexander,Helen Gym,Tracy B Roman,Leon Goodman,Scott Diclaudio,Jennifer Schultz,Ken Powell,Abbe Fletman,Chris Mallios,Jon Marshall,Lyris Younge,Mia Roberts Perez,Daine Grey Jr,James F Berardinelli,Lucretia Clemons,Stephanie M Sawyer,Lynne M Summers,Deborah Watson Stokes,Edward William Louden Jr,Kai Scott,Michael Fanning,Rainy Papademetriou,Rania Major,Thomas Martin,Vincent Furlong,Betsy Wahl,Wayne M D Bennett,Frances Fattah,Jodi Lobel,Marissa Brumbach,Sherman Toppin,Stella Tsai,Vincent N Melchiorre,Brian T Ortelere,Leon A King Ii,Vince Giusini,William J Ciancaglini,Anthony Kyriakakis,Chris Mccabe,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Joshua Hill,1
Derek S Green,1,10,9,6,7,3,7,5,4,5,9,3,2,2,3,1,14,8,12,7,11,8,7,8,10,8,7,6,5,5,3,3,6,6,7,5,4,4,4,4,5,4,3,4,4,2,4,3,2,2,3,1,1,1,1,1,2,2,2,1
Sherrie Cohen,,2,8,5,7,4,3,6,5,5,5,5,4,2,2,2,10,9,7,10,8,7,9,2,5,6,7,2,5,8,6,4,3,5,5,1,3,4,4,5,4,4,4,3,1,4,4,1,2,4,2,1,2,1,3,3,1,0,0,1
Isaiah Thomas,,,3,5,5,1,4,4,0,2,4,3,1,0,1,2,6,5,4,6,4,7,5,2,6,5,7,1,6,6,3,1,0,5,5,3,0,4,2,3,2,1,3,4,0,1,3,1,1,2,1,1,0,1,2,1,0,0,0,1
Blondell Reynolds Brown,,,,0,4,2,4,0,3,0,1,3,3,2,2,1,7,4,6,5,5,6,3,2,4,5,5,3,3,6,3,2,2,4,3,3,3,3,3,1,3,0,0,1,2,1,3,2,0,1,3,1,2,1,0,2,1,1,1,1
Thomas Wyatt,,,,,0,4,2,1,2,6,4,0,1,2,2,1,4,6,4,7,4,5,3,3,3,5,4,6,3,4,6,3,3,3,1,4,2,5,3,4,3,4,3,2,2,3,0,2,4,4,2,1,1,2,2,2,0,0,0,1
Frank Rizzo,,,,,,0,5,2,3,3,3,2,1,3,1,2,5,5,3,6,2,4,0,2,2,4,2,2,3,4,5,3,2,1,0,1,1,4,3,4,3,3,3,2,1,2,1,1,3,1,2,0,2,0,1,0,1,1,1,1
Allan Domb,,,,,,,0,4,1,3,5,2,0,2,0,2,5,2,5,2,4,5,2,2,4,5,3,2,3,3,2,0,2,2,4,2,1,3,1,2,3,1,2,3,2,1,2,2,1,0,1,1,1,0,1,0,1,2,2,1
Ed Neilson,,,,,,,,1,1,4,6,1,1,0,0,0,3,1,2,1,3,2,2,2,2,2,2,1,2,3,0,1,1,1,3,1,1,1,0,1,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1
Jenne Ayers,,,,,,,,,0,1,1,2,5,3,3,1,9,7,7,3,4,2,0,4,3,1,1,2,2,2,4,2,4,0,0,1,4,1,1,2,2,2,3,1,1,5,1,0,2,1,1,1,1,0,1,1,1,0,0,1
Paul Steinke,,,,,,,,,,0,3,0,1,2,0,1,2,3,1,3,1,2,2,3,1,2,0,5,3,0,2,1,2,2,0,2,2,3,2,3,2,2,2,2,1,2,0,2,1,3,2,1,1,1,1,1,0,1,1,1
William K Greenlee,,,,,,,,,,,0,0,0,3,0,0,5,0,5,2,5,3,3,3,3,6,3,4,2,4,2,2,2,2,4,2,2,3,1,3,2,3,2,1,3,1,2,1,3,1,1,1,0,1,0,1,1,1,1,1
W Wilson Goode Jr,,,,,,,,,,,,0,3,0,0,1,5,2,3,3,4,2,2,0,2,2,4,0,3,2,1,1,1,4,2,0,1,0,2,0,0,1,1,0,0,1,3,0,1,1,1,0,0,1,0,0,1,0,0,1
Carla M Cain,,,,,,,,,,,,,0,1,0,1,4,3,3,2,1,1,0,1,0,0,2,1,2,1,2,1,2,1,0,1,4,0,2,0,1,1,1,0,1,3,1,0,1,1,2,1,1,0,0,1,1,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,0,0,0,3,1,3,1,1,2,1,2,0,2,0,3,2,2,2,2,1,1,1,1,3,1,0,2,2,1,2,1,3,2,1,1,2,0,2,1,1,1,1,1,1,1,1,1
Wilson Alexander,,,,,,,,,,,,,,,0,0,3,5,3,2,4,1,1,3,3,1,1,0,1,2,1,1,2,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,,0,2,2,2,1,1,1,0,0,1,1,1,1,1,2,2,0,1,0,1,1,0,2,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1
Tracy B Roman,,,,,,,,,,,,,,,,,0,7,11,7,9,8,5,5,10,7,6,2,5,7,5,2,5,5,4,3,4,1,1,4,3,3,3,3,3,4,5,0,3,1,2,1,1,1,2,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,6,9,6,6,2,6,5,1,5,4,5,3,5,3,4,3,1,4,4,4,5,2,5,1,3,3,2,3,0,3,2,3,2,0,2,1,2,1,2,1,1,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,2,11,7,4,5,9,7,6,5,0,6,2,2,6,3,5,2,3,2,2,1,3,2,1,0,3,3,5,3,2,0,2,1,2,0,0,1,1,2,2,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,4,7,2,2,4,4,4,4,6,4,7,3,2,3,0,4,2,5,5,6,5,3,4,4,1,3,1,2,1,4,1,0,1,1,2,2,1,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,0,7,4,6,10,8,7,4,0,5,2,1,5,4,5,2,1,2,4,1,1,2,0,0,3,1,4,3,1,1,1,0,1,0,0,1,1,1,1,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,0,6,4,8,6,8,3,3,6,3,1,2,4,4,4,1,3,2,3,4,1,2,3,2,2,4,2,1,2,0,0,0,1,1,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,1,2,5,0,2,0,5,4,1,2,2,0,1,2,0,1,1,1,0,4,0,1,2,1,0,0,2,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,3,3,3,0,0,0,3,1,1,4,2,1,2,0,0,1,1,1,3,1,0,2,2,0,1,1,0,1,0,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,2,5,2,0,3,3,4,3,0,1,2,2,0,2,1,2,2,1,4,2,1,0,0,0,0,0,1,0,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,7,5,3,2,4,5,1,2,4,2,4,1,4,2,2,2,2,4,1,2,1,1,0,1,0,1,1,1,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,2,0,1,4,5,2,1,1,4,0,1,2,1,0,2,0,4,2,3,2,1,0,0,1,1,1,1,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,1,3,1,1,5,3,3,4,2,3,2,1,0,3,2,0,5,2,2,2,1,1,1,0,1,1,2,2,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,3,1,4,3,3,1,3,2,1,3,5,2,3,1,0,1,1,2,1,0,2,2,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,4,5,1,1,4,1,3,2,1,1,1,1,1,5,0,2,1,2,1,2,1,1,2,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,2,4,3,5,2,4,4,3,0,4,0,0,3,2,1,0,1,0,3,1,1,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,3,3,1,3,2,1,2,2,2,1,1,0,1,1,2,1,2,0,0,1,1,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,2,1,2,2,0,0,2,1,1,1,1,1,2,1,2,0,0,2,0,1,1,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,2,1,1,0,1,1,1,0,3,0,1,1,3,0,1,1,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,1,1,1,0,4,1,1,0,0,1,0,0,1,0,1,1,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,1,0,1,3,3,1,0,3,1,1,1,2,0,1,0,0,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,1,1,4,2,1,1,2,1,2,1,1,1,0,1,3,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,3,3,0,1,0,1,1,3,2,1,2,1,0,2,0,1,1,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,0,1,0,0,3,1,2,3,0,2,0,0,1,1,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,4,0,3,0,0,1,2,0,0,0,0,2,1,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,2,0,2,0,2,1,0,1,1,1,1,1,2,2,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,0,0,3,2,0,0,0,0,1,1,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,0,0,2,2,0,1,0,0,2,0,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,1,0,1,0,0,2,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,2,1,1,1,0,1,2,1,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,1,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,2,2,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,2,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,0,1,0,1,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,28,27,16,13,13,12,11,11,11,11,11,10,6,6,5,4,22,17,16,15,15,13,12,12,12,12,11,11,11,11,9,8,8,8,8,8,8,8,8,7,7,6,6,6,6,6,6,5,5,5,5,4,3,3,3,3,3,2,2,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
