col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,2,16,18,26,10,13,21,15,8,13,21,14,23,11,24,13,17,9,8,8,11,15,5,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,1,26,16,34,22,16,12,15,22,13,11,13,10,12,14,12,12,10,19,7,6,6,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,1,20,21,19,31,22,11,22,13,14,7,17,12,14,13,17,9,13,16,14,7,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,0,15,32,13,12,16,13,23,22,17,6,22,12,12,16,12,13,8,5,4,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,14,14,21,19,4,8,5,14,10,11,9,10,5,14,7,10,4,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,15,35,5,7,14,8,4,12,8,8,14,16,13,6,6,3,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,13,22,8,10,3,14,10,8,9,5,8,8,6,4,4,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,17,12,12,9,14,8,7,8,5,10,7,8,9,8,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,5,10,18,12,8,7,3,10,12,7,4,2,7,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,9,10,24,12,13,9,13,15,14,7,6,10,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,14,7,14,4,13,5,3,7,11,17,8,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,12,3,7,9,7,9,3,9,7,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,17,7,11,15,10,11,10,4,6,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,12,5,12,4,5,9,10,12,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,9,11,18,11,10,6,3,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,11,7,2,8,6,5,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,10,10,3,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,6,6,6,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,7,2,4,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,3,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,745,260,247,245,214,187,183,175,173,172,167,161,160,157,156,145,143,125,124,117,113,102,99,99,96,92,92,88,88,80,80,70,64,63,61,61,53,52,52,50,46,39,36,29,All
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Bobby Henon,Tracy B Roman,Ken Powell,Lynne M Summers,Scott Diclaudio,Marissa Brumbach,Lyris Younge,Jennifer Schultz,Vincent Furlong,Jon Marshall,Kai Scott,Abbe Fletman,Daine Grey Jr,James F Berardinelli,Mia Roberts Perez,Betsy Wahl,Stephanie M Sawyer,Michael Fanning,Anthony Kyriakakis,Brian T Ortelere,Chris Mallios,Rania Major,Wayne M D Bennett,Chris Mccabe,Thomas Martin,Jodi Lobel,Joshua Hill,Leon Goodman,Shanese Johnson,Stella Tsai,William J Ciancaglini,Edward William Louden Jr,Vincent N Melchiorre,Frances Fattah,Franklin A Bennett Iii,Leon A King Ii,Lucretia Clemons,Rainy Papademetriou,Sandjai Weaver,Sherman Toppin,Vince Giusini,Deborah Watson Stokes,Starr Marshall Cash,Tangie M Boston,1
Bobby Henon,18,25,23,24,24,20,21,18,19,16,17,15,16,14,15,15,16,15,12,8,10,11,9,10,9,8,8,7,7,9,8,8,8,6,5,7,7,6,5,4,3,4,5,2,1
Tracy B Roman,,0,13,11,12,11,13,9,8,6,9,10,11,8,8,6,8,7,3,3,7,3,5,4,3,1,3,3,4,2,4,3,6,1,2,1,2,2,2,2,4,1,3,2,1
Ken Powell,,,0,7,14,7,13,5,8,11,8,10,12,4,7,7,11,10,3,2,11,2,3,5,3,2,5,2,2,2,4,3,5,1,3,3,2,1,1,1,3,1,0,1,1
Lynne M Summers,,,,0,8,13,7,11,11,6,8,3,1,8,8,11,6,4,7,4,2,9,8,6,6,5,4,4,6,6,5,3,1,2,6,4,5,1,3,3,3,3,3,2,1
Scott Diclaudio,,,,,1,7,12,6,7,7,9,7,12,6,8,6,11,10,9,4,6,4,5,4,2,3,5,3,2,4,2,5,6,3,5,3,1,3,3,5,2,1,1,1,1
Marissa Brumbach,,,,,,1,9,11,7,2,9,5,3,3,8,8,8,3,4,3,1,7,4,3,2,4,4,4,3,5,2,4,0,3,2,3,5,2,2,1,3,2,3,1,1
Lyris Younge,,,,,,,0,8,6,6,11,9,12,3,8,6,9,11,3,2,8,6,2,0,2,4,6,2,1,4,2,2,5,2,1,3,3,2,1,0,0,2,0,0,1
Jennifer Schultz,,,,,,,,0,11,6,5,8,3,5,6,8,7,2,4,7,3,8,3,2,3,4,4,2,6,4,2,3,1,3,3,2,4,3,3,2,1,1,2,1,1
Vincent Furlong,,,,,,,,,0,9,2,6,6,11,5,9,5,5,4,5,4,6,5,7,5,2,5,4,4,4,6,4,1,3,3,5,4,4,2,2,2,1,1,0,1
Jon Marshall,,,,,,,,,,2,3,5,7,6,1,5,6,4,5,2,6,1,4,6,4,1,6,4,2,1,4,3,1,2,1,3,1,1,1,1,1,0,0,1,1
Kai Scott,,,,,,,,,,,0,9,9,2,9,4,9,7,6,4,6,5,6,1,4,5,4,4,3,4,0,3,4,3,3,3,3,2,3,3,2,1,2,0,1
Abbe Fletman,,,,,,,,,,,,0,11,4,7,4,6,4,1,5,6,2,0,0,4,3,1,2,3,5,1,2,4,3,0,0,1,5,2,1,2,0,2,1,1
Daine Grey Jr,,,,,,,,,,,,,0,6,6,2,7,8,3,4,7,1,3,1,3,1,4,3,1,1,2,1,4,1,1,1,0,4,0,3,2,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,0,3,4,2,4,4,7,3,2,5,6,5,2,2,4,1,3,5,3,1,1,1,3,2,5,1,3,3,1,0,1,1
Mia Roberts Perez,,,,,,,,,,,,,,,1,9,8,6,2,2,7,6,2,2,2,3,1,3,4,4,0,2,4,3,2,0,4,2,3,3,1,4,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,0,3,2,4,2,3,6,3,4,4,4,5,2,4,7,1,2,1,4,2,1,5,2,2,2,0,3,2,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,11,4,3,7,4,4,2,0,1,3,3,3,1,3,3,5,3,2,5,3,1,2,1,2,1,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,0,2,2,7,3,4,1,1,1,3,1,0,1,2,2,5,2,3,5,1,1,1,1,2,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,0,2,1,2,4,4,5,4,4,4,3,2,3,3,2,3,3,2,1,2,3,4,0,0,2,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,1,1,4,2,1,1,2,1,2,1,3,0,4,1,2,2,2,1,5,2,3,2,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,2,2,2,2,0,2,2,5,1,1,0,0,1,1,0,1,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,4,3,1,2,5,1,1,1,2,2,2,3,1,1,3,0,2,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,1,3,3,1,3,3,3,1,1,2,0,1,4,4,2,0,2,3,2,1,2,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,1,4,2,1,1,2,2,1,1,1,0,2,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,5,2,3,1,0,2,2,0,0,2,4,2,0,0,3,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,4,1,2,2,2,3,1,2,2,1,1,0,2,2,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,0,0,3,0,2,1,0,0,1,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,1,2,1,1,2,2,2,2,0,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,3,3,0,2,0,3,2,1,1,3,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3,0,0,2,4,1,1,0,2,1,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,0,0,0,1,1,1,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,3,2,1,1,0,1,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,1,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,1,0,1,1,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,3,2,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,79,28,26,26,26,23,22,21,21,19,19,18,18,18,18,17,17,16,13,12,12,12,12,11,11,10,10,10,9,9,9,8,8,7,7,7,7,7,6,6,6,5,5,2,1
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Bobby Henon,Michael Fanning,Ken Powell,Tracy B Roman,Scott Diclaudio,Abbe Fletman,Daine Grey Jr,Jennifer Schultz,Mia Roberts Perez,Kai Scott,Chris Mallios,Stephanie M Sawyer,Vincent N Melchiorre,Lyris Younge,Rainy Papademetriou,Anthony Kyriakakis,Betsy Wahl,Deborah Watson Stokes,James F Berardinelli,Jon Marshall,Leon Goodman,Brian T Ortelere,Edward William Louden Jr,Stella Tsai,Jodi Lobel,Thomas Martin,Vincent Furlong,Lynne M Summers,Vince Giusini,Chris Mccabe,Frances Fattah,Joshua Hill,Marissa Brumbach,Leon A King Ii,Rania Major,Sandjai Weaver,Wayne M D Bennett,Franklin A Bennett Iii,Lucretia Clemons,Shanese Johnson,Sherman Toppin,William J Ciancaglini,Starr Marshall Cash,Tangie M Boston,2
Bobby Henon,2,16,16,16,16,13,12,8,11,11,9,8,9,8,8,7,6,7,8,8,8,4,7,5,4,6,4,4,5,1,4,3,2,1,2,1,1,1,1,1,1,1,0,0,2
Michael Fanning,,4,6,6,7,7,7,0,6,6,6,5,5,5,1,0,0,2,2,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,1,10,11,8,7,4,4,7,8,5,5,8,5,2,2,1,4,6,4,4,4,2,2,2,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2
Tracy B Roman,,,,0,12,8,9,6,4,6,5,6,5,8,4,3,3,2,5,5,4,3,5,2,1,3,2,3,2,0,1,1,3,0,1,1,0,0,1,1,1,0,0,0,2
Scott Diclaudio,,,,,0,7,8,4,7,6,6,5,6,9,5,1,2,2,6,5,4,3,5,1,0,5,4,2,5,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,2
Abbe Fletman,,,,,,0,8,4,6,11,8,5,7,6,6,5,4,1,4,1,3,2,2,4,3,2,1,2,1,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,0,3,6,7,6,8,6,6,3,2,3,4,5,2,3,2,3,2,2,1,3,4,1,0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,2
Jennifer Schultz,,,,,,,,1,3,5,4,2,1,2,6,5,6,1,3,2,1,4,3,5,3,2,2,2,2,3,1,1,3,2,0,2,1,0,1,1,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,0,6,6,5,7,4,2,3,4,4,4,0,1,1,0,3,3,2,3,1,3,2,0,2,1,0,1,1,0,0,1,0,0,0,0,0,2
Kai Scott,,,,,,,,,,0,8,5,6,6,5,4,4,0,2,0,0,1,1,4,3,1,1,1,1,2,1,2,0,2,0,1,1,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,0,4,6,5,4,3,3,1,2,1,0,2,1,3,3,0,1,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,0,4,4,1,2,4,3,1,0,1,0,0,3,2,2,2,2,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,0,5,1,2,1,2,3,1,2,1,0,2,0,0,1,1,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,0,2,0,0,0,2,2,2,1,3,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,0,4,4,0,4,3,2,4,4,4,3,3,1,1,2,2,0,2,1,2,0,1,0,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,6,1,3,0,1,1,0,5,3,1,1,1,1,2,1,3,1,2,1,0,0,0,1,1,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,0,2,2,0,1,1,0,6,4,2,3,2,2,2,0,2,2,2,1,0,0,0,1,1,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,2,3,2,2,4,2,0,2,1,1,0,2,0,0,1,0,0,0,1,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,3,3,3,3,2,1,2,2,1,2,0,1,2,2,0,1,0,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,5,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,2,1,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,1,1,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,1,0,2,1,0,0,0,0,0,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,47,21,19,18,17,14,14,13,13,12,10,10,10,9,9,8,8,8,8,8,8,7,7,7,6,6,6,5,5,4,4,3,3,2,2,2,2,1,1,1,1,1,0,0,2
,District Council 6th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Bobby Henon,Ken Powell,Scott Diclaudio,Tracy B Roman,Lyris Younge,Abbe Fletman,Jon Marshall,Michael Fanning,Jennifer Schultz,Kai Scott,Vincent Furlong,Chris Mallios,Chris Mccabe,Daine Grey Jr,Edward William Louden Jr,Leon Goodman,Vincent N Melchiorre,Stephanie M Sawyer,James F Berardinelli,Marissa Brumbach,Anthony Kyriakakis,Lynne M Summers,Wayne M D Bennett,Betsy Wahl,Franklin A Bennett Iii,Rania Major,Mia Roberts Perez,Vince Giusini,Rainy Papademetriou,Stella Tsai,Shanese Johnson,Thomas Martin,Sandjai Weaver,Leon A King Ii,William J Ciancaglini,Brian T Ortelere,Frances Fattah,Lucretia Clemons,Sherman Toppin,Deborah Watson Stokes,Jodi Lobel,Joshua Hill,Tangie M Boston,Starr Marshall Cash,3
Bobby Henon,21,36,32,32,21,17,18,18,16,14,17,13,13,15,16,15,15,13,12,10,9,11,12,7,8,7,9,9,6,7,5,8,7,6,5,4,4,5,4,4,2,1,2,1,3
Ken Powell,,0,24,24,22,12,9,11,6,11,8,11,6,13,9,8,12,8,3,5,4,2,4,4,2,1,4,4,5,3,2,2,3,2,2,2,1,2,1,1,0,1,0,0,3
Scott Diclaudio,,,0,23,16,10,14,10,8,10,8,7,5,10,11,8,10,8,8,3,3,6,6,2,4,4,2,4,3,1,4,4,3,4,2,4,3,2,1,1,0,1,2,1,3
Tracy B Roman,,,,0,18,13,9,11,10,11,6,11,2,12,12,8,10,9,5,2,4,3,5,6,3,2,4,3,5,6,4,3,5,2,2,2,4,1,3,3,1,0,3,2,3
Lyris Younge,,,,,0,11,7,7,4,10,4,9,4,8,6,5,7,8,2,2,3,1,3,3,0,1,4,2,4,2,2,1,1,2,2,1,0,2,2,0,1,1,0,0,3
Abbe Fletman,,,,,,0,4,5,5,11,3,11,2,13,6,4,8,7,2,3,3,2,1,4,1,3,5,2,3,3,2,2,3,1,1,1,1,1,3,2,1,0,0,0,3
Jon Marshall,,,,,,,0,4,8,4,10,2,7,3,8,8,1,3,6,2,4,8,6,0,4,3,1,5,2,1,4,2,1,4,3,2,1,2,1,0,1,1,3,1,3
Michael Fanning,,,,,,,,0,4,11,6,9,7,8,1,4,11,8,5,4,4,4,5,3,4,1,6,4,0,2,0,3,0,2,1,3,1,2,2,1,1,1,1,0,3
Jennifer Schultz,,,,,,,,,0,4,8,2,8,5,6,6,2,3,5,4,4,6,4,6,4,4,3,3,5,6,4,3,4,3,2,4,3,4,2,1,2,1,1,1,3
Kai Scott,,,,,,,,,,0,3,13,5,8,3,2,10,8,1,1,5,2,2,5,3,1,5,1,2,2,2,1,1,3,1,1,0,1,2,0,3,0,2,0,3
Vincent Furlong,,,,,,,,,,,2,2,8,3,4,6,2,2,8,5,6,6,6,1,4,1,2,5,1,2,2,4,0,2,2,2,1,1,2,1,1,2,1,0,3
