col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,6,126,86,80,50,81,74,118,75,59,72,66,97,46,57,40,51,55,51,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,17,49,52,23,56,52,103,65,47,58,53,90,17,34,24,31,37,26,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,102,76,53,60,41,69,113,72,71,30,75,55,49,47,33,35,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,55,70,85,47,91,94,44,71,36,90,66,63,65,41,30,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,32,52,19,44,43,65,32,51,34,58,17,23,27,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,67,46,54,35,34,53,42,64,52,63,27,41,30,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,61,75,48,68,43,14,48,48,28,54,32,29,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,34,82,58,115,21,17,33,32,27,36,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,42,54,42,47,53,23,52,32,25,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,65,24,72,50,47,47,28,25,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,61,35,29,25,32,27,25,33,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,54,31,39,22,30,31,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,19,15,22,15,26,16,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,44,23,19,21,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47,54,26,20,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,22,17,24,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,25,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,919","1,959","1,766","1,624","1,564","1,559","1,299",997,972,970,956,930,903,886,838,778,770,767,704,699,693,618,607,601,546,542,506,500,496,419,390,371,363,339,317,308,289,280,272,255,248,243,197,158,All
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jewell Williams,Ken Powell,Tracy B Roman,Frances Fattah,Kai Scott,Thomas Martin,Lyris Younge,Stella Tsai,Rainy Papademetriou,Stephanie M Sawyer,Joshua Hill,Vincent N Melchiorre,Michael Fanning,Leon Goodman,Sandjai Weaver,Daine Grey Jr,Jon Marshall,Scott Diclaudio,Wayne M D Bennett,Deborah Watson Stokes,Leon A King Ii,Betsy Wahl,Edward William Louden Jr,Jennifer Schultz,Vincent Furlong,Shanese Johnson,Abbe Fletman,James F Berardinelli,Lynne M Summers,Franklin A Bennett Iii,Starr Marshall Cash,Brian T Ortelere,Chris Mallios,Rania Major,Chris Mccabe,Marissa Brumbach,Mia Roberts Perez,William J Ciancaglini,Jodi Lobel,Lucretia Clemons,Sherman Toppin,Anthony Kyriakakis,Vince Giusini,Tangie M Boston,1
Jewell Williams,9,53,50,44,42,42,43,41,38,42,33,36,34,16,11,9,11,10,11,8,10,9,9,7,7,8,4,4,6,5,5,2,4,4,3,3,3,3,1,2,2,1,1,0,1
Ken Powell,,0,39,38,35,37,39,34,33,34,32,31,28,10,4,6,8,6,7,5,7,3,7,3,5,4,1,2,3,4,3,1,0,0,1,2,1,1,2,1,2,0,1,0,1
Tracy B Roman,,,0,37,34,31,35,34,32,31,27,29,28,10,6,3,7,4,7,2,5,5,4,3,2,1,1,2,3,3,1,1,1,2,1,0,1,0,0,1,1,0,0,0,1
Frances Fattah,,,,3,37,38,32,39,34,38,30,35,31,7,5,4,2,0,6,6,5,6,3,1,3,4,1,0,5,4,2,1,1,1,0,1,1,1,0,0,2,0,0,0,1
Kai Scott,,,,,2,35,34,38,32,35,35,32,32,4,5,3,3,1,6,3,5,6,2,2,2,3,0,1,2,2,2,1,1,3,2,2,3,2,0,2,0,0,0,0,1
Thomas Martin,,,,,,0,33,36,33,35,32,31,30,3,2,4,1,1,5,3,3,4,1,2,4,5,1,1,3,3,3,1,2,1,0,1,1,2,1,1,0,1,1,0,1
Lyris Younge,,,,,,,0,29,29,31,27,26,24,8,4,6,6,4,6,4,7,5,6,3,4,4,2,2,2,2,2,1,1,0,0,0,2,0,0,1,0,0,0,0,1
Stella Tsai,,,,,,,,0,35,33,33,34,30,3,5,0,3,1,5,2,2,5,0,2,1,2,1,0,2,2,1,1,2,2,1,2,2,2,0,2,1,0,0,0,1
Rainy Papademetriou,,,,,,,,,1,30,27,29,26,3,3,3,3,2,4,1,2,3,1,4,3,1,3,3,2,2,0,2,0,1,0,1,1,0,0,1,1,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,0,29,32,31,5,4,5,1,2,4,6,6,5,2,1,3,5,0,1,5,2,2,1,1,2,0,1,1,1,0,0,2,1,0,0,1
Joshua Hill,,,,,,,,,,,0,27,27,1,2,1,2,1,4,1,2,3,1,1,0,3,0,0,1,1,0,1,1,1,1,3,1,2,0,1,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,0,28,3,3,1,0,0,3,2,3,3,2,1,0,2,0,0,3,1,0,1,1,2,0,2,1,2,0,0,2,0,0,0,1
Michael Fanning,,,,,,,,,,,,,0,2,2,1,1,1,3,1,0,4,0,3,1,3,0,2,3,2,1,1,2,4,1,2,1,2,0,0,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,0,5,4,8,6,5,4,5,3,6,5,2,3,2,4,4,2,2,1,2,2,1,0,1,0,0,0,2,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,3,2,3,0,4,3,5,3,1,2,1,1,2,0,2,2,1,0,2,2,0,1,1,2,1,0,1,0,1,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,1,1,1,3,4,4,1,2,3,5,2,3,3,2,2,1,3,1,0,1,1,0,0,0,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,1,5,3,1,2,2,4,4,1,1,2,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,1,0,1,0,3,3,1,1,1,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,0,1,6,2,1,2,1,2,1,1,0,2,2,1,1,1,2,1,0,2,1,0,1,0,1,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,1,4,3,2,0,2,2,1,0,3,2,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,2,4,0,2,2,1,0,1,2,2,0,1,0,0,0,1,1,1,0,2,0,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,1,1,1,2,0,2,2,1,1,1,1,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,6,1,0,1,3,2,3,1,1,0,1,0,0,0,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,2,4,3,0,0,1,0,1,1,1,1,0,0,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,2,1,1,1,1,1,2,1,0,0,0,1,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,2,1,0,0,0,0,0,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,2,0,0,0,0,0,0,1,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,1,1,1,0,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,0,0,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,98,57,52,51,47,45,44,44,43,43,37,37,35,16,14,12,12,11,11,10,10,9,9,9,9,8,6,6,6,5,5,4,4,4,3,3,3,3,2,2,2,1,1,0,1
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jewell Williams,Kai Scott,Lyris Younge,Stephanie M Sawyer,Frances Fattah,Ken Powell,Tracy B Roman,Daine Grey Jr,Lynne M Summers,Mia Roberts Perez,Abbe Fletman,Deborah Watson Stokes,Jennifer Schultz,Rainy Papademetriou,Wayne M D Bennett,Stella Tsai,Lucretia Clemons,Leon Goodman,Shanese Johnson,Michael Fanning,Thomas Martin,Betsy Wahl,Leon A King Ii,Scott Diclaudio,Vincent N Melchiorre,Joshua Hill,Jon Marshall,Marissa Brumbach,Sherman Toppin,Vincent Furlong,Chris Mallios,Jodi Lobel,Sandjai Weaver,Vince Giusini,Anthony Kyriakakis,Edward William Louden Jr,James F Berardinelli,Rania Major,Tangie M Boston,Chris Mccabe,Starr Marshall Cash,Brian T Ortelere,Franklin A Bennett Iii,William J Ciancaglini,2
Jewell Williams,10,79,75,57,60,48,47,42,43,39,30,40,34,32,34,32,29,25,26,26,29,22,25,23,23,24,21,17,20,15,13,16,15,12,11,14,9,11,13,10,9,6,8,6,2
Kai Scott,,3,54,43,41,34,32,33,19,33,22,23,15,27,30,24,20,13,18,22,19,12,20,17,20,18,10,9,15,5,16,6,7,9,9,8,2,8,6,6,8,1,4,3,2
Lyris Younge,,,2,40,37,39,38,29,24,28,21,23,18,20,21,18,16,13,16,20,20,14,16,15,19,20,12,11,14,6,12,7,7,6,7,9,2,9,6,7,6,1,5,2,2
Stephanie M Sawyer,,,,1,29,29,30,25,17,26,19,22,11,18,13,24,17,8,16,21,15,14,14,11,19,15,7,8,9,6,11,9,3,8,5,5,5,4,6,6,3,2,4,2,2
Frances Fattah,,,,,0,22,27,19,24,18,8,20,14,23,16,15,16,10,16,17,20,8,13,7,15,18,12,6,13,7,2,3,8,3,6,8,3,4,5,0,2,3,4,2,2
Ken Powell,,,,,,0,29,17,14,19,14,12,11,14,10,14,11,12,10,20,18,7,10,14,19,16,9,6,5,7,11,5,1,7,9,9,4,5,4,6,5,2,3,1,2
Tracy B Roman,,,,,,,1,19,18,18,19,17,15,15,8,17,9,13,10,20,16,7,7,12,18,16,10,8,5,7,6,6,5,3,3,7,2,3,5,0,2,2,1,2,2
Daine Grey Jr,,,,,,,,1,14,21,21,14,10,15,19,10,9,9,11,7,7,7,13,14,10,4,6,3,10,6,10,6,6,5,4,8,5,4,5,3,2,4,2,0,2
Lynne M Summers,,,,,,,,,0,18,13,26,19,9,16,11,16,15,19,4,12,14,14,10,3,8,6,11,9,9,1,9,12,4,4,3,4,4,10,2,6,2,4,3,2
Mia Roberts Perez,,,,,,,,,,0,20,17,13,7,15,8,16,9,10,10,7,11,10,14,9,3,7,9,9,7,13,7,6,5,8,6,3,3,5,5,5,1,1,2,2
Abbe Fletman,,,,,,,,,,,0,7,20,7,7,10,7,10,7,8,3,11,4,13,11,5,3,10,2,6,15,9,5,7,8,3,4,4,2,4,1,6,0,1,2
Deborah Watson Stokes,,,,,,,,,,,,0,14,3,13,12,19,13,18,7,7,11,11,6,2,6,7,9,2,9,1,10,7,3,4,6,2,5,8,3,6,1,6,2,2
Jennifer Schultz,,,,,,,,,,,,,0,7,10,13,9,9,9,5,5,17,5,6,2,6,4,13,3,5,5,8,6,7,9,5,4,8,4,4,2,6,2,2,2
Rainy Papademetriou,,,,,,,,,,,,,,0,11,14,7,4,8,12,15,3,3,2,12,13,7,2,9,2,0,1,5,2,2,1,3,2,2,1,1,5,2,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,0,7,10,9,9,4,10,5,16,6,2,3,2,8,11,5,4,1,7,6,6,4,3,4,5,3,3,1,3,3,2
Stella Tsai,,,,,,,,,,,,,,,,1,9,6,9,13,12,12,4,3,12,14,4,9,3,1,2,5,3,3,2,1,3,3,4,4,3,3,3,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,0,6,13,6,5,8,9,2,1,4,6,7,4,5,1,7,3,2,3,4,1,3,5,5,7,2,4,2,2
Leon Goodman,,,,,,,,,,,,,,,,,,1,7,2,8,5,8,11,2,4,10,2,4,4,2,7,5,6,4,5,6,6,4,2,2,4,1,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,0,2,6,8,12,2,3,5,5,8,7,3,1,4,3,3,1,3,3,3,5,2,8,2,4,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,15,2,1,6,18,15,4,1,3,4,6,0,3,1,3,4,2,0,1,2,1,1,0,3,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,0,2,7,2,10,16,7,3,8,5,1,1,5,1,0,5,3,5,1,2,3,3,1,3,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,1,3,13,1,5,6,6,2,6,6,1,2,2,3,4,0,1,2,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,3,3,8,4,1,1,4,4,2,2,5,3,6,3,3,0,2,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,5,2,5,3,9,6,4,3,2,5,2,4,2,1,2,2,1,2,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,13,3,2,1,3,7,3,2,4,1,2,1,0,0,1,0,1,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,3,0,1,4,1,1,3,1,2,0,0,1,1,1,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,1,3,2,3,2,8,3,3,1,0,0,2,0,3,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,6,2,5,4,1,1,3,0,3,1,0,1,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,1,0,1,2,2,2,1,3,1,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,0,4,5,0,2,0,1,2,0,3,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,6,0,1,0,0,3,1,0,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,0,3,2,2,1,0,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,3,0,1,1,1,2,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,3,2,3,3,0,2,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3,0,2,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,0,1,1,1,3,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,2,0,3,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,2,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,148,97,83,66,65,58,56,50,47,46,42,42,42,39,39,37,33,32,32,31,31,30,29,28,27,26,22,21,21,20,19,17,16,16,14,14,13,13,13,10,10,9,8,6,2
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jewell Williams,Kai Scott,Lyris Younge,Stella Tsai,Tracy B Roman,Abbe Fletman,Chris Mallios,Deborah Watson Stokes,Frances Fattah,James F Berardinelli,Jennifer Schultz,Jon Marshall,Ken Powell,Leon Goodman,Lynne M Summers,Rainy Papademetriou,Rania Major,Stephanie M Sawyer,Vincent Furlong,Edward William Louden Jr,Jodi Lobel,Lucretia Clemons,Marissa Brumbach,Mia Roberts Perez,Sherman Toppin,Starr Marshall Cash,Vince Giusini,Anthony Kyriakakis,Brian T Ortelere,Daine Grey Jr,Joshua Hill,Sandjai Weaver,Scott Diclaudio,Shanese Johnson,Tangie M Boston,Thomas Martin,Vincent N Melchiorre,Wayne M D Bennett,Betsy Wahl,Chris Mccabe,Franklin A Bennett Iii,Leon A King Ii,Michael Fanning,William J Ciancaglini,3
Jewell Williams,0,4,4,4,3,2,2,2,3,1,2,2,2,3,3,3,2,2,3,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3
Kai Scott,,0,2,2,2,0,1,2,1,0,0,0,1,1,1,1,1,2,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,3
Lyris Younge,,,0,3,2,1,1,1,2,1,1,1,0,1,1,2,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3
Stella Tsai,,,,0,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3
Tracy B Roman,,,,,0,2,0,3,1,2,2,2,1,2,2,2,2,3,2,0,1,1,0,1,0,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3
Abbe Fletman,,,,,,0,0,1,0,2,2,3,1,2,2,1,1,1,1,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Chris Mallios,,,,,,,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3
Deborah Watson Stokes,,,,,,,,0,1,1,1,1,1,1,1,1,2,3,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3
Frances Fattah,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,0,2,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,0,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
