col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Abbe Fletman,,,,,,,,,7,319,90,133,188,262,182,337,237,146,165,138,189,101,169,157,107,62,20,60,76,61,88,68,37,41,70,59,41,71,43,35,28,22,17,9,8,All
Chris Mallios,,,,,,,,,,3,156,108,151,224,103,294,202,118,137,135,123,77,136,85,90,26,34,40,66,21,70,75,25,23,60,61,28,58,20,12,17,7,10,7,2,All
Thomas Martin,,,,,,,,,,,0,129,123,40,60,38,46,70,41,41,38,69,26,70,54,43,51,35,26,44,23,38,40,25,38,26,29,35,19,19,14,16,12,7,6,All
Scott Diclaudio,,,,,,,,,,,,21,242,98,136,73,71,179,49,91,103,171,63,132,60,84,103,119,53,94,41,64,120,120,59,41,52,36,43,33,28,37,30,12,11,All
Ken Powell,,,,,,,,,,,,,10,120,109,130,87,138,84,99,139,163,91,134,56,43,51,108,38,62,40,58,107,108,48,41,30,48,29,27,21,32,20,6,4,All
Mia Roberts Perez,,,,,,,,,,,,,,5,185,273,264,112,186,139,152,79,183,83,117,85,35,44,106,31,98,60,16,22,61,72,58,68,64,41,35,18,17,15,13,All
Jennifer Schultz,,,,,,,,,,,,,,,6,139,193,139,175,94,114,102,120,93,104,142,43,89,113,106,96,54,79,79,76,65,63,54,78,57,55,33,20,28,19,All
Kai Scott,,,,,,,,,,,,,,,,2,215,96,166,135,130,74,156,82,91,39,26,48,81,26,78,74,23,18,65,76,37,63,30,31,32,22,16,6,6,All
Stella Tsai,,,,,,,,,,,,,,,,,5,128,195,158,119,41,145,107,130,96,31,56,112,48,108,59,29,34,57,87,63,67,68,47,39,20,15,16,15,All
James F Berardinelli,,,,,,,,,,,,,,,,,,19,66,131,132,53,63,147,59,56,96,92,48,101,46,63,78,68,65,43,28,49,27,29,20,30,22,9,6,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,9,99,69,44,116,46,103,83,25,31,106,39,92,54,21,23,41,58,42,43,48,37,29,13,12,16,15,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,3,84,40,81,96,64,45,49,52,55,50,55,51,35,34,56,54,38,47,24,25,9,21,14,10,8,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,4,89,120,111,52,40,20,64,42,68,36,44,67,59,47,38,33,41,27,24,19,25,9,9,3,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,2,67,54,53,48,20,83,34,44,31,38,76,86,26,19,21,12,29,22,22,17,5,9,6,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,2,42,72,79,16,28,103,23,68,47,14,15,32,27,45,19,43,26,32,16,3,22,15,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,7,38,27,26,55,32,61,25,35,53,52,45,46,28,29,27,14,12,19,15,4,7,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,4,72,19,42,69,36,75,34,17,18,35,35,40,30,52,41,37,18,7,21,12,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,56,80,46,62,36,39,32,41,22,62,29,68,32,46,23,11,21,14,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,25,47,21,50,30,24,26,10,24,18,19,16,12,11,13,4,5,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,47,53,34,31,82,91,45,31,31,24,23,31,17,20,14,6,4,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,31,72,35,15,23,33,32,57,21,47,32,37,15,13,28,19,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,23,30,62,52,37,23,25,19,20,22,13,18,9,11,4,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,21,19,31,22,26,23,45,20,30,11,4,16,13,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,18,11,42,18,28,35,16,13,12,8,10,13,6,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,92,31,17,28,23,16,15,15,18,8,5,4,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,20,21,22,19,14,13,20,11,2,1,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,40,34,40,22,14,19,25,17,11,5,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,18,20,14,17,28,3,4,4,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,37,28,39,13,11,11,9,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,11,11,11,17,9,3,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,37,10,11,16,15,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,18,10,7,12,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,6,13,7,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,4,4,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,887,647,861,790,723,697,685,636,596,559,558,541,490,485,471,467,464,425,355,331,322,301,301,295,260,249,242,241,236,221,220,215,206,193,185,170,160,156,154,109,101,83,63,51,38,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,1
,Vince Giusini,Tracy B Roman,Vincent N Melchiorre,Marissa Brumbach,Rainy Papademetriou,Thomas Martin,Mia Roberts Perez,James F Berardinelli,Michael Fanning,Anthony Kyriakakis,Chris Mallios,Stella Tsai,Abbe Fletman,Scott Diclaudio,Jennifer Schultz,William J Ciancaglini,Kai Scott,Betsy Wahl,Brian T Ortelere,Daine Grey Jr,Lynne M Summers,Stephanie M Sawyer,Deborah Watson Stokes,Ken Powell,Lucretia Clemons,Joshua Hill,Leon A King Ii,Leon Goodman,Lyris Younge,Chris Mccabe,Jodi Lobel,Vincent Furlong,Jon Marshall,Wayne M D Bennett,Edward William Louden Jr,Frances Fattah,Rania Major,Starr Marshall Cash,Franklin A Bennett Iii,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Tangie M Boston,Todd Eagen,Michael Wojcik,1
Vince Giusini,2,32,40,35,12,30,9,13,25,10,11,5,8,11,6,10,2,2,4,2,4,1,2,5,4,2,2,4,4,3,4,2,0,3,1,2,0,1,0,2,0,0,1,8,9,1
Tracy B Roman,,1,28,29,8,27,7,4,25,4,3,5,3,10,9,4,1,5,3,1,6,3,6,5,4,3,3,3,4,3,5,1,2,2,2,2,3,1,1,2,2,0,0,10,9,1
Vincent N Melchiorre,,,0,29,15,28,8,11,25,9,12,4,4,11,5,9,1,1,4,2,4,1,3,4,2,1,3,3,3,4,2,1,1,2,1,2,0,1,0,1,0,0,0,9,6,1
Marissa Brumbach,,,,0,7,28,5,4,23,2,6,7,5,3,6,3,3,5,2,0,5,3,4,4,6,1,0,1,1,2,5,0,1,2,0,2,2,2,0,1,0,0,1,7,5,1
Rainy Papademetriou,,,,,2,6,17,17,3,18,21,15,13,13,10,6,11,9,13,9,3,6,4,7,5,5,4,2,4,4,3,2,2,3,2,2,1,1,1,1,1,0,0,17,10,1
Thomas Martin,,,,,,0,1,5,22,2,6,3,4,3,4,2,1,0,3,0,1,1,0,6,3,2,1,1,1,2,2,0,2,2,1,0,0,0,0,1,0,0,0,7,3,1
Mia Roberts Perez,,,,,,,0,13,2,16,15,21,12,9,10,6,13,12,6,8,9,11,10,2,6,4,5,2,3,2,5,2,1,2,0,4,3,2,1,1,2,0,1,17,8,1
James F Berardinelli,,,,,,,,2,4,15,15,10,13,9,7,8,7,0,11,9,3,4,1,6,4,3,3,4,1,4,3,3,2,3,3,1,1,1,0,0,0,0,0,13,5,1
Michael Fanning,,,,,,,,,0,3,3,0,1,4,3,2,1,0,0,0,2,0,1,1,3,1,2,2,1,1,4,1,0,3,0,1,0,1,0,2,0,0,0,8,0,1
Anthony Kyriakakis,,,,,,,,,,0,18,10,11,10,6,5,10,5,7,7,2,5,4,4,4,5,2,4,2,1,2,1,1,4,1,2,0,2,1,0,1,0,1,13,9,1
Chris Mallios,,,,,,,,,,,0,13,15,11,4,5,12,4,9,6,1,6,3,7,7,6,1,2,2,3,3,0,2,4,1,0,0,1,1,0,1,1,0,13,7,1
Stella Tsai,,,,,,,,,,,,0,15,2,6,1,14,11,10,7,5,10,7,4,7,5,4,1,0,4,3,0,1,0,0,2,3,2,1,0,1,1,1,18,6,1
Abbe Fletman,,,,,,,,,,,,,0,1,6,0,13,5,11,12,2,9,3,5,7,5,1,4,3,3,2,2,0,3,1,0,1,0,0,0,0,1,0,12,6,1
Scott Diclaudio,,,,,,,,,,,,,,2,7,7,1,3,3,2,2,1,2,3,2,2,1,1,4,2,4,2,2,3,3,0,0,1,1,2,2,0,0,9,6,1
Jennifer Schultz,,,,,,,,,,,,,,,0,3,2,8,4,5,10,3,6,4,3,3,5,3,4,1,6,6,2,5,3,3,3,3,0,2,1,0,1,9,9,1
William J Ciancaglini,,,,,,,,,,,,,,,,3,0,1,1,1,3,0,2,1,0,1,1,3,1,3,0,3,1,1,1,2,0,0,0,0,0,0,0,2,5,1
Kai Scott,,,,,,,,,,,,,,,,,0,7,5,7,0,7,2,2,6,4,3,2,1,1,2,0,0,2,0,0,0,0,0,0,0,1,0,12,3,1
Betsy Wahl,,,,,,,,,,,,,,,,,,0,1,2,5,6,7,0,3,1,4,1,3,2,3,0,0,1,0,3,3,2,0,0,1,0,1,9,3,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,0,8,1,3,1,5,3,4,0,2,1,4,0,2,1,0,2,0,0,0,1,0,1,0,0,9,3,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,0,1,5,1,2,2,2,0,1,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,8,2,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,3,7,1,2,2,1,3,3,2,4,3,2,2,1,4,3,2,0,1,1,0,1,5,6,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,6,2,3,0,0,0,2,1,3,0,0,0,0,2,2,0,0,0,1,0,0,7,3,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,2,3,2,3,1,0,0,0,5,3,2,1,0,2,0,1,4,4,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,2,0,0,3,2,2,0,1,0,0,0,0,0,0,7,3,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,1,4,0,0,1,0,0,2,1,0,1,0,0,0,5,2,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,1,1,3,0,0,0,0,1,1,1,1,0,5,3,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,2,0,1,1,1,0,0,0,0,0,6,2,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,2,2,3,2,0,0,0,0,0,0,0,4,3,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,3,2,1,0,0,0,1,0,0,4,3,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,1,1,2,0,2,1,0,0,4,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,0,0,0,2,2,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,0,0,0,0,0,0,5,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,2,3,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,2,2,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,58,45,45,40,36,32,31,28,28,27,27,26,23,23,21,19,17,15,14,13,12,12,11,11,11,9,9,9,9,8,8,7,6,6,5,5,5,3,2,2,2,1,1,38,25,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Vince Giusini,Abbe Fletman,Kai Scott,Rainy Papademetriou,Marissa Brumbach,Mia Roberts Perez,Chris Mallios,Stella Tsai,Tracy B Roman,Jennifer Schultz,Vincent N Melchiorre,Michael Fanning,James F Berardinelli,Scott Diclaudio,Ken Powell,Stephanie M Sawyer,Daine Grey Jr,Anthony Kyriakakis,Betsy Wahl,Thomas Martin,Jodi Lobel,William J Ciancaglini,Brian T Ortelere,Lucretia Clemons,Rania Major,Lynne M Summers,Joshua Hill,Leon A King Ii,Leon Goodman,Wayne M D Bennett,Chris Mccabe,Deborah Watson Stokes,Jon Marshall,Lyris Younge,Vincent Furlong,Frances Fattah,Sandjai Weaver,Shanese Johnson,Edward William Louden Jr,Sherman Toppin,Franklin A Bennett Iii,Starr Marshall Cash,Tangie M Boston,Todd Eagen,Michael Wojcik,2
Vince Giusini,8,10,7,13,21,7,9,8,20,7,22,15,10,9,7,5,4,3,4,15,3,9,6,1,5,3,3,5,4,6,5,0,3,0,2,4,3,5,2,2,2,0,0,15,14,2
Abbe Fletman,,0,28,23,7,23,29,19,4,10,6,4,12,5,11,11,15,12,7,3,6,0,10,7,4,3,8,8,4,8,4,4,3,3,4,1,3,2,1,1,1,1,0,25,8,2
Kai Scott,,,1,21,8,27,25,22,5,10,4,2,6,5,9,11,11,12,10,1,9,0,6,7,4,5,8,8,2,5,3,5,1,1,1,2,2,2,0,2,0,0,0,23,9,2
Rainy Papademetriou,,,,0,8,24,22,22,6,9,8,6,9,4,9,10,14,15,10,4,5,2,8,7,3,2,5,7,5,5,3,3,2,3,1,4,4,2,3,0,0,1,0,23,9,2
Marissa Brumbach,,,,,2,11,8,11,18,9,14,13,4,4,4,7,4,8,7,14,10,4,2,7,6,8,2,2,4,3,3,6,4,2,2,3,3,2,2,1,0,1,0,11,12,2
Mia Roberts Perez,,,,,,0,25,26,5,11,6,4,5,1,9,11,11,13,12,2,10,0,6,8,5,6,5,7,3,3,3,4,1,3,0,3,1,2,1,0,0,0,0,24,7,2
Chris Mallios,,,,,,,0,20,1,8,5,5,6,2,10,10,10,10,5,3,6,0,7,3,4,3,7,7,3,5,4,3,1,3,1,1,0,2,0,0,0,0,0,20,8,2
Stella Tsai,,,,,,,,0,10,15,8,4,6,5,11,13,11,13,13,2,9,1,6,10,8,9,5,8,4,4,4,5,2,4,0,4,3,4,2,1,0,1,0,24,7,2
Tracy B Roman,,,,,,,,,0,12,14,11,7,9,6,6,7,2,5,11,6,5,4,5,7,7,0,2,5,2,3,4,5,4,2,3,3,5,4,2,2,1,0,11,9,2
Jennifer Schultz,,,,,,,,,,2,4,1,6,7,6,9,9,2,9,1,6,2,4,7,9,12,4,6,5,6,4,6,4,3,4,3,2,6,3,1,2,0,0,13,10,2
Vincent N Melchiorre,,,,,,,,,,,0,12,6,6,4,2,1,3,3,11,1,8,3,2,4,2,1,3,2,2,3,1,2,1,2,1,1,3,1,1,1,0,0,7,7,2
Michael Fanning,,,,,,,,,,,,3,0,3,1,2,3,2,0,14,1,3,0,0,2,1,1,2,1,3,1,0,1,2,0,2,0,1,1,0,0,0,0,5,2,2
James F Berardinelli,,,,,,,,,,,,,0,11,11,4,9,6,0,2,3,6,12,1,2,1,0,3,5,4,3,1,6,2,3,0,3,2,3,2,2,0,0,11,6,2
Scott Diclaudio,,,,,,,,,,,,,,3,7,5,5,3,1,2,3,7,5,2,3,5,2,3,5,5,3,2,6,5,4,3,3,2,5,3,1,0,0,11,5,2
Ken Powell,,,,,,,,,,,,,,,0,7,10,7,4,2,4,1,11,1,2,3,1,4,5,3,1,2,5,4,3,3,1,2,4,2,0,0,0,13,6,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,9,10,8,2,5,1,4,6,4,8,3,1,1,2,2,8,0,2,3,3,2,2,1,0,0,1,0,13,6,2
Daine Grey Jr,,,,,,,,,,,,,,,,,0,7,5,3,3,0,10,3,2,2,4,3,3,3,1,3,3,3,3,3,2,1,4,1,0,1,0,12,5,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,7,1,6,2,6,4,1,2,1,3,3,2,2,3,4,1,2,2,4,1,1,1,0,1,0,12,6,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,1,0,6,0,2,7,3,5,1,3,0,0,1,5,1,2,1,3,3,1,1,0,0,1,0,14,2,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,1,1,1,2,2,2,0,1,2,0,1,0,0,1,0,0,0,0,3,4,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,1,0,2,5,4,5,0,2,2,1,1,5,3,2,0,2,1,3,1,2,0,0,0,9,5,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,2,2,0,2,2,0,0,1,0,3,0,2,0,2,1,1,1,1,0,1,0,0,4,2,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,3,2,2,0,4,2,3,0,0,0,3,1,0,0,0,10,2,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,1,1,0,0,5,2,2,0,1,2,1,1,0,0,2,0,7,5,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,1,2,2,4,2,2,1,2,0,3,1,0,1,0,0,6,6,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,3,3,5,2,2,2,4,0,2,3,0,1,0,0,9,4,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,1,2,0,0,1,1,0,0,1,0,0,0,0,4,4,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,0,2,0,0,2,1,2,0,3,0,0,0,5,6,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,3,4,1,0,3,2,3,0,1,0,0,4,7,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,1,1,3,2,1,2,1,0,0,5,5,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,2,1,1,1,0,0,1,0,0,6,2,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,1,1,0,0,0,1,0,5,4,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,1,1,4,2,1,0,0,4,4,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,3,0,0,0,0,6,2,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,0,0,6,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,0,5,2,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,3,3,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,2,4,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2
Total,54,42,39,39,38,37,35,35,32,30,27,24,23,23,22,22,21,20,20,19,17,15,14,14,14,13,12,12,11,11,10,10,9,9,8,7,7,7,6,3,2,2,0,48,39,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,3
,Vince Giusini,Marissa Brumbach,Michael Fanning,Vincent N Melchiorre,Thomas Martin,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Jennifer Schultz,Abbe Fletman,Tracy B Roman,Mia Roberts Perez,James F Berardinelli,Kai Scott,Stella Tsai,Betsy Wahl,Ken Powell,Anthony Kyriakakis,Lucretia Clemons,Brian T Ortelere,Lynne M Summers,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Vincent Furlong,William J Ciancaglini,Frances Fattah,Leon A King Ii,Leon Goodman,Chris Mccabe,Edward William Louden Jr,Jodi Lobel,Joshua Hill,Deborah Watson Stokes,Rania Major,Shanese Johnson,Franklin A Bennett Iii,Jon Marshall,Wayne M D Bennett,Sandjai Weaver,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,Todd Eagen,Michael Wojcik,3
Vince Giusini,10,74,71,74,67,24,9,22,9,6,20,8,11,1,3,7,10,6,7,5,7,4,6,1,7,10,2,2,4,4,2,2,4,1,1,2,1,1,1,1,1,0,0,27,10,3
Marissa Brumbach,,4,73,69,69,25,13,18,15,6,21,12,9,4,9,9,12,6,12,6,7,6,6,1,7,8,7,1,3,3,3,3,3,3,3,3,1,1,2,2,1,0,0,32,12,3
Michael Fanning,,,6,70,67,25,10,14,10,4,18,9,8,3,6,6,10,5,5,5,6,5,6,0,6,7,3,2,4,4,1,1,3,1,2,2,1,1,2,2,0,0,0,25,10,3
Vincent N Melchiorre,,,,0,64,24,10,15,8,5,18,7,9,2,4,6,9,6,3,4,7,6,6,2,5,7,1,0,3,6,1,1,5,1,1,0,1,1,1,0,0,0,0,24,6,3
Thomas Martin,,,,,0,21,8,13,7,2,16,4,6,1,3,4,6,2,6,4,4,2,4,0,5,5,0,1,2,3,0,1,3,0,1,0,1,0,1,1,0,0,0,24,5,3
