col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Leon Goodman,,,,,,,,,4,2,4,3,7,2,5,2,8,2,2,3,1,0,0,2,0,2,1,1,2,3,1,2,2,1,0,1,2,1,0,1,0,2,2,1
Deborah Watson Stokes,,,,,,,,,,2,6,1,2,3,4,6,3,4,6,3,6,1,3,1,4,4,3,5,4,2,3,2,4,4,1,2,0,2,3,3,1,0,1,1
Jennifer Schultz,,,,,,,,,,,0,3,5,4,7,2,6,4,3,6,6,1,1,0,4,1,4,4,4,4,1,6,1,2,1,1,1,3,2,2,0,0,3,1
Mia Roberts Perez,,,,,,,,,,,,0,5,7,2,8,4,3,3,3,4,9,7,2,5,3,3,2,3,4,3,2,1,1,4,1,2,1,2,0,3,2,2,1
Vincent Furlong,,,,,,,,,,,,,2,2,5,4,4,2,2,4,2,1,1,1,2,1,5,2,3,5,5,2,2,1,2,0,3,3,1,2,0,1,2,1
Abbe Fletman,,,,,,,,,,,,,,1,3,6,3,2,0,2,3,7,6,1,4,0,1,2,1,1,1,0,1,3,1,1,1,1,2,2,0,0,2,1
Brian T Ortelere,,,,,,,,,,,,,,,1,4,6,0,1,8,1,2,0,2,2,2,5,2,1,2,3,4,0,1,1,0,1,4,1,3,1,1,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,4,1,4,4,1,8,7,3,1,4,3,1,2,2,4,1,0,1,0,2,0,2,0,2,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,0,3,0,4,3,2,2,3,2,3,4,2,1,1,2,4,0,2,2,3,2,1,0,2,1,4,3,1
Shanese Johnson,,,,,,,,,,,,,,,,,,1,3,1,5,0,2,1,0,3,0,3,4,3,1,1,3,1,1,1,0,0,0,1,0,2,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,0,1,3,2,2,4,1,6,1,2,4,3,2,1,5,1,0,1,0,1,1,1,2,0,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,2,0,1,1,3,3,2,5,1,1,1,0,0,2,0,2,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,0,2,0,1,5,3,1,3,6,2,0,1,2,2,2,1,0,0,3,0,1,1,2,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,0,1,1,2,1,3,0,1,1,1,1,0,0,1,2,2,0,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,1,3,1,3,2,0,1,0,0,0,1,1,1,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,2,0,1,0,1,0,0,0,1,1,1,1,0,0,1,2,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,3,1,1,2,1,4,4,1,1,1,4,2,1,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,0,1,0,0,1,1,0,1,3,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,0,2,1,1,3,2,1,1,1,2,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,2,2,1,2,1,0,1,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,3,2,2,1,0,0,2,1,0,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,2,0,1,0,0,2,0,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,0,1,1,0,2,1,0,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,1,0,0,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1,1,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1,3,0,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,2,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,27,27,24,24,22,22,21,21,20,19,18,18,18,17,17,17,15,14,12,12,12,11,11,11,10,10,10,10,10,10,9,8,7,7,6,6,5,5,5,5,4,4,4,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Tracy B Roman,Kai Scott,Ken Powell,Frances Fattah,Mia Roberts Perez,Leon Goodman,Lyris Younge,Deborah Watson Stokes,Daine Grey Jr,Stephanie M Sawyer,Jennifer Schultz,Lynne M Summers,Abbe Fletman,Thomas Martin,Scott Diclaudio,Brian T Ortelere,Rainy Papademetriou,Chris Mallios,Jon Marshall,Michael Fanning,Leon A King Ii,Shanese Johnson,Edward William Louden Jr,Vincent N Melchiorre,Sandjai Weaver,Lucretia Clemons,Marissa Brumbach,Stella Tsai,Betsy Wahl,James F Berardinelli,Rania Major,Vincent Furlong,Tangie M Boston,Wayne M D Bennett,Sherman Toppin,Starr Marshall Cash,Chris Mccabe,Anthony Kyriakakis,Jodi Lobel,Joshua Hill,Vince Giusini,William J Ciancaglini,Franklin A Bennett Iii,2
Tracy B Roman,3,27,30,24,30,27,17,19,19,17,16,21,23,24,19,20,17,18,11,18,10,11,14,17,11,12,8,10,9,8,10,7,8,8,2,4,2,2,4,3,1,2,1,2
Kai Scott,,4,20,22,32,13,16,21,22,26,9,17,25,21,11,11,14,22,4,18,14,16,4,15,8,11,5,5,8,3,6,7,7,5,5,8,4,2,3,3,3,3,2,2
Ken Powell,,,5,18,17,17,18,7,12,9,12,7,17,22,15,17,16,16,14,17,6,8,12,15,4,6,2,4,3,8,7,7,4,5,5,1,1,1,1,4,1,3,0,2
Frances Fattah,,,,4,22,15,8,18,11,15,10,16,15,17,4,18,19,11,11,12,12,9,4,15,7,7,10,6,4,4,6,6,10,4,3,2,2,2,4,1,2,1,2,2
Mia Roberts Perez,,,,,0,16,12,23,18,25,9,15,20,19,8,11,16,21,6,19,13,13,4,15,7,8,7,10,7,3,6,8,6,7,6,6,5,3,5,0,4,3,2,2
Leon Goodman,,,,,,4,11,11,15,12,15,11,5,10,15,12,10,2,19,7,11,7,13,4,9,9,7,7,3,11,6,7,5,4,4,3,1,3,2,1,3,2,1,2
Lyris Younge,,,,,,,6,12,18,14,8,10,10,6,16,5,3,6,9,7,7,10,12,3,2,2,4,3,5,6,3,6,4,7,6,6,5,3,0,3,2,2,0,2
Deborah Watson Stokes,,,,,,,,1,16,23,11,22,5,7,4,2,4,8,5,8,13,13,4,3,5,10,7,9,7,2,7,8,11,6,5,9,6,2,4,3,2,4,1,2
Daine Grey Jr,,,,,,,,,1,19,8,12,14,13,11,8,8,11,8,9,6,10,8,8,6,6,3,6,7,6,3,7,5,3,6,4,4,3,3,3,3,2,1,2
Stephanie M Sawyer,,,,,,,,,,0,5,16,11,7,10,1,4,12,5,9,9,10,1,6,5,7,4,7,6,0,4,9,10,1,4,7,4,2,5,2,2,2,2,2
Jennifer Schultz,,,,,,,,,,,1,12,7,9,9,11,10,4,14,5,7,10,7,2,5,10,14,7,7,7,7,5,4,5,4,4,2,3,2,3,3,5,2,2
Lynne M Summers,,,,,,,,,,,,1,6,9,7,5,3,2,4,4,13,13,4,2,9,11,10,9,9,2,10,10,9,4,4,5,3,0,4,3,0,3,2,2
Abbe Fletman,,,,,,,,,,,,,0,18,10,13,15,20,1,15,5,8,2,18,2,2,3,4,8,3,2,2,3,3,1,3,2,3,1,1,2,1,2,2
Thomas Martin,,,,,,,,,,,,,,0,5,14,13,15,4,15,8,8,3,13,4,7,4,2,5,2,6,8,4,6,5,2,1,0,2,4,1,3,2,2
Scott Diclaudio,,,,,,,,,,,,,,,4,6,4,6,10,7,7,3,11,5,2,1,1,6,5,8,3,4,3,4,3,5,2,3,2,1,1,1,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,1,21,13,11,11,3,1,8,11,4,2,6,4,0,6,1,3,2,3,1,1,0,1,0,0,0,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,1,17,11,13,2,2,4,13,1,2,6,5,4,6,2,3,1,1,2,0,0,2,0,0,2,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,0,2,19,3,1,0,16,1,1,1,3,5,1,0,3,1,2,3,3,2,2,1,1,2,0,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,5,4,3,11,1,3,0,6,1,3,6,2,6,2,2,3,1,1,2,3,1,2,2,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,4,2,1,14,1,1,1,1,1,2,1,4,0,3,3,4,3,0,0,1,1,2,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,11,2,1,4,9,3,3,4,5,5,7,8,4,4,5,2,1,2,3,1,3,3,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,2,1,5,8,6,7,7,5,7,6,5,4,4,4,2,0,1,2,1,3,2,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,0,2,1,7,3,1,0,4,1,1,0,2,0,0,1,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,2,0,1,0,1,1,1,1,0,2,1,0,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,4,7,3,2,3,1,4,2,5,1,3,1,1,0,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,6,2,9,2,5,1,3,4,0,0,0,2,1,2,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,2,4,4,2,2,1,2,1,1,1,1,2,2,1,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,5,2,2,1,1,2,0,2,2,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,2,1,3,2,3,0,3,2,1,2,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,3,0,0,1,0,1,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,3,1,2,0,0,1,1,1,1,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,5,2,2,1,1,2,1,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,0,2,2,0,2,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,3,0,1,3,1,2,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,0,2,1,1,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,0,0,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,62,53,51,50,47,45,39,38,36,36,35,35,33,33,32,30,30,27,27,26,25,25,22,22,19,18,18,17,16,16,16,16,15,14,13,12,8,6,6,6,6,6,5,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Frances Fattah,Tracy B Roman,Leon Goodman,Lyris Younge,Ken Powell,Deborah Watson Stokes,Daine Grey Jr,Jon Marshall,Jennifer Schultz,Brian T Ortelere,Stephanie M Sawyer,Kai Scott,Rainy Papademetriou,Thomas Martin,Lynne M Summers,Mia Roberts Perez,Scott Diclaudio,Shanese Johnson,Abbe Fletman,Rania Major,Wayne M D Bennett,Leon A King Ii,Marissa Brumbach,Sandjai Weaver,Betsy Wahl,Edward William Louden Jr,Vincent Furlong,Michael Fanning,Vincent N Melchiorre,Chris Mallios,Joshua Hill,Vince Giusini,James F Berardinelli,Lucretia Clemons,Stella Tsai,Anthony Kyriakakis,Sherman Toppin,Starr Marshall Cash,Franklin A Bennett Iii,Jodi Lobel,Tangie M Boston,Chris Mccabe,William J Ciancaglini,3
Frances Fattah,3,17,18,14,9,13,7,11,19,12,14,11,14,13,7,7,3,11,4,7,7,8,10,5,9,2,6,6,4,6,7,4,3,8,4,3,4,4,4,1,4,2,2,3
Tracy B Roman,,4,14,14,14,7,19,9,8,10,11,11,10,13,10,8,13,11,12,7,6,7,0,3,10,6,5,6,5,6,5,4,5,6,2,3,4,3,2,1,2,2,3,3
Leon Goodman,,,5,13,11,10,13,19,13,11,11,5,13,9,8,4,8,6,5,8,7,7,9,7,6,6,6,2,1,2,5,5,4,4,3,3,3,4,3,1,4,2,2,3
Lyris Younge,,,,3,13,10,11,10,7,7,11,11,5,9,8,7,11,8,7,5,5,2,5,4,9,6,4,5,5,3,6,7,6,2,3,4,6,3,2,2,2,4,0,3
Ken Powell,,,,,7,5,12,12,7,9,8,7,9,8,6,9,10,2,10,3,5,4,3,3,5,7,5,5,5,5,5,3,6,2,2,3,2,1,2,1,1,1,2,3
Deborah Watson Stokes,,,,,,6,4,6,5,3,13,7,5,6,5,4,4,10,2,8,5,8,5,6,7,1,4,2,3,3,5,3,3,6,5,2,4,5,4,5,5,1,2,3
Daine Grey Jr,,,,,,,1,8,7,7,10,12,7,5,10,8,10,5,10,5,4,4,1,6,8,5,5,5,5,5,4,4,4,5,3,3,3,2,0,2,1,1,2,3
Jon Marshall,,,,,,,,4,12,13,7,4,12,5,4,3,9,2,7,6,4,4,9,4,4,7,4,1,0,2,2,2,4,3,1,2,0,2,2,0,2,1,1,3
Jennifer Schultz,,,,,,,,,1,12,8,5,13,6,8,5,6,4,3,5,4,5,9,2,4,4,6,3,1,2,5,3,3,4,3,1,3,2,2,1,3,1,2,3
Brian T Ortelere,,,,,,,,,,3,2,7,16,7,3,6,10,2,6,6,5,3,9,2,3,6,2,5,5,5,2,4,7,1,2,2,1,1,2,1,0,1,1,3
Stephanie M Sawyer,,,,,,,,,,,2,10,3,10,7,10,3,10,6,4,6,4,3,3,8,2,4,6,4,5,6,2,2,5,2,1,3,4,1,1,3,3,4,3
Kai Scott,,,,,,,,,,,,1,5,8,6,8,4,5,7,4,6,2,2,5,6,1,3,10,9,7,2,3,1,4,1,1,2,2,1,2,2,2,0,3
Rainy Papademetriou,,,,,,,,,,,,,0,7,4,5,7,1,5,2,1,3,10,3,2,5,1,4,5,5,1,3,4,2,2,4,3,1,1,1,0,0,0,3
Thomas Martin,,,,,,,,,,,,,,1,6,8,7,8,5,5,9,3,1,5,5,3,5,5,5,6,7,4,3,2,2,3,5,2,4,1,1,3,2,3
Lynne M Summers,,,,,,,,,,,,,,,1,4,2,5,4,4,6,4,4,2,5,3,4,3,2,1,3,5,1,4,1,2,3,2,0,2,1,1,3,3
Mia Roberts Perez,,,,,,,,,,,,,,,,3,4,2,7,2,3,3,2,3,3,1,3,7,5,7,3,4,2,0,3,2,3,1,2,0,1,2,1,3
Scott Diclaudio,,,,,,,,,,,,,,,,,1,3,6,5,5,3,2,3,4,6,3,1,2,4,4,4,7,0,4,4,4,1,2,1,0,0,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,1,2,3,6,5,3,3,6,0,4,2,3,2,5,3,1,5,2,0,2,4,3,3,1,2,4,3
Abbe Fletman,,,,,,,,,,,,,,,,,,,2,2,3,3,1,1,3,3,2,6,5,5,1,2,3,3,2,2,0,2,1,0,1,2,1,3
Rania Major,,,,,,,,,,,,,,,,,,,,1,7,5,2,3,3,1,3,2,1,1,4,5,3,3,2,2,2,3,4,3,3,1,2,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,0,6,1,4,2,2,7,2,2,1,3,7,4,1,3,2,1,5,5,1,3,2,4,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,1,4,2,1,3,2,3,1,3,5,3,2,3,3,1,4,0,3,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,0,2,3,2,1,2,1,1,1,1,2,0,0,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,1,2,3,2,3,1,2,3,4,3,1,3,2,2,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,2,3,3,3,4,2,3,2,0,1,2,1,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,6,1,0,1,1,0,0,0,0,1,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2,2,3,1,1,1,0,2,3,0,2,0,2,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,1,1,1,1,0,0,1,1,0,1,1,2,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,2,1,1,0,1,0,0,5,0,1,1,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,3,2,1,1,1,0,0,1,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,1,3,1,2,1,0,1,2,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,4,2,1,2,2,1,1,1,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,0,1,1,0,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,1,2,0,1,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,3,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,2,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,37,36,34,32,30,29,29,28,26,26,24,23,22,20,20,20,19,18,18,18,15,15,15,14,14,14,12,12,11,11,11,10,10,9,8,8,8,7,7,7,5,5,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Kai Scott,Frances Fattah,Tracy B Roman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Ken Powell,Leon Goodman,Abbe Fletman,Mia Roberts Perez,Deborah Watson Stokes,Brian T Ortelere,Jennifer Schultz,Rainy Papademetriou,Jon Marshall,Thomas Martin,Lynne M Summers,Michael Fanning,Shanese Johnson,Vincent N Melchiorre,Betsy Wahl,Chris Mallios,Lucretia Clemons,Stella Tsai,Scott Diclaudio,Marissa Brumbach,Leon A King Ii,Sherman Toppin,Edward William Louden Jr,Vincent Furlong,Joshua Hill,Wayne M D Bennett,Franklin A Bennett Iii,Sandjai Weaver,Anthony Kyriakakis,Rania Major,Tangie M Boston,Vince Giusini,James F Berardinelli,Chris Mccabe,William J Ciancaglini,Starr Marshall Cash,Jodi Lobel,4
Kai Scott,4,30,33,38,35,35,32,10,38,39,29,22,16,24,9,22,21,25,18,25,23,29,16,18,11,8,7,12,3,8,6,10,8,8,14,12,9,6,5,5,0,7,3,4
Frances Fattah,,3,29,18,16,18,20,31,20,20,19,32,25,31,28,25,18,16,12,14,6,9,10,9,5,17,12,10,9,11,10,11,9,6,2,6,8,4,1,2,2,6,2,4
Tracy B Roman,,,3,27,19,24,35,23,26,19,18,20,15,15,16,29,19,18,10,18,12,13,8,12,21,4,13,6,13,12,11,11,12,10,4,11,9,4,4,5,2,3,1,4
Lyris Younge,,,,2,24,25,25,13,22,19,21,11,5,6,13,8,20,13,13,13,12,8,11,10,20,6,5,7,12,7,5,5,9,8,2,9,7,8,5,3,2,4,1,4
Stephanie M Sawyer,,,,,6,28,13,9,17,22,26,7,12,7,4,12,17,13,16,14,16,15,9,12,9,5,8,8,3,6,6,5,5,4,6,6,7,4,3,2,0,3,2,4
Daine Grey Jr,,,,,,1,23,15,25,23,19,9,14,11,8,11,21,13,10,15,15,14,11,18,13,5,9,7,9,9,4,6,6,6,10,8,7,6,4,4,2,3,2,4
Ken Powell,,,,,,,4,16,29,24,12,14,7,11,14,21,11,21,7,21,8,16,8,8,17,1,8,8,12,9,9,6,4,4,4,5,4,5,5,3,1,2,1,4
Leon Goodman,,,,,,,,1,6,2,13,22,25,17,35,14,12,4,7,4,7,1,9,4,15,16,12,7,13,13,9,10,10,4,3,3,8,3,2,1,2,3,1,4
Abbe Fletman,,,,,,,,,1,33,12,19,10,19,6,20,14,20,6,23,17,25,13,13,10,5,3,4,4,6,6,4,5,5,10,2,2,7,8,4,2,3,2,4
Mia Roberts Perez,,,,,,,,,,1,17,16,6,23,4,17,13,22,8,24,13,25,12,15,5,4,3,6,2,4,4,5,1,2,9,3,2,4,3,5,2,4,2,4
Deborah Watson Stokes,,,,,,,,,,,2,11,11,14,9,16,20,12,10,12,15,11,14,15,4,3,7,8,4,8,9,4,7,5,8,7,11,2,1,3,3,6,2,4
Brian T Ortelere,,,,,,,,,,,,0,19,27,22,19,7,16,4,12,3,11,9,4,6,15,4,6,6,8,4,4,5,5,4,4,1,5,4,2,1,2,3,4
Jennifer Schultz,,,,,,,,,,,,,2,22,23,13,9,4,9,0,12,5,7,9,4,20,7,9,5,9,6,5,5,5,4,6,4,3,5,1,2,1,1,4
Rainy Papademetriou,,,,,,,,,,,,,,0,19,12,5,13,2,16,9,16,7,12,3,16,4,5,3,8,2,3,1,0,11,3,1,2,4,3,4,0,1,4
Jon Marshall,,,,,,,,,,,,,,,1,4,6,3,1,2,3,1,8,3,11,17,8,6,10,10,7,8,4,4,2,5,5,2,3,0,1,3,0,4
Thomas Martin,,,,,,,,,,,,,,,,0,12,16,12,10,9,12,9,7,1,3,10,9,5,8,11,6,11,7,3,3,3,3,2,4,1,3,0,4
Lynne M Summers,,,,,,,,,,,,,,,,,1,7,14,7,10,3,10,6,9,5,9,7,5,7,7,7,8,4,3,7,10,6,2,2,4,4,2,4
Michael Fanning,,,,,,,,,,,,,,,,,,0,3,19,4,16,7,3,6,4,6,6,2,4,3,3,4,3,4,5,5,1,3,3,2,2,2,4
