col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Leon Goodman,,,,,,,,,,,,,,12,178,114,158,159,181,112,68,57,68,80,78,74,62,58,56,49,52,53,30,45,49,37,51,46,34,24,34,36,26,21,All
Scott Diclaudio,,,,,,,,,,,,,,,15,119,151,167,167,90,58,33,28,64,42,88,38,45,52,29,42,50,31,44,43,26,43,33,21,28,38,32,23,15,All
Jennifer Schultz,,,,,,,,,,,,,,,,11,93,83,95,121,92,71,74,76,55,105,69,82,67,64,73,63,69,48,47,67,52,39,41,31,27,35,29,36,All
Lyris Younge,,,,,,,,,,,,,,,,,9,142,135,87,59,57,50,59,47,51,46,31,36,42,37,36,26,43,33,34,33,27,18,29,14,18,25,24,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,13,136,81,48,30,29,47,46,57,38,44,27,32,32,36,16,30,35,26,38,24,18,22,24,28,13,14,All
Jon Marshall,,,,,,,,,,,,,,,,,,,9,85,55,32,37,50,39,61,44,41,34,35,28,44,22,39,36,23,33,28,16,16,29,21,16,14,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,6,62,73,62,63,60,88,52,71,42,53,46,33,32,36,36,30,34,38,25,27,26,21,21,24,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,6,62,63,58,56,31,60,34,61,65,47,34,42,35,32,45,39,27,34,28,27,30,25,26,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,7,92,43,57,22,57,26,49,49,52,28,46,22,31,53,29,29,31,30,16,21,34,38,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,1,47,57,27,68,41,51,61,55,37,42,29,25,50,33,32,36,32,22,23,38,37,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,7,63,37,42,34,49,38,30,55,29,54,34,27,44,36,13,21,32,17,24,11,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,2,35,55,35,50,48,48,46,23,29,42,31,39,28,25,29,27,17,20,16,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,8,16,52,22,15,27,31,25,32,32,15,34,21,22,17,30,24,13,13,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38,47,43,43,31,35,20,33,33,30,25,32,25,31,14,27,22,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,24,23,20,29,13,22,20,19,24,13,20,20,12,25,12,11,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,48,42,38,28,25,42,23,30,22,19,30,23,26,16,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,51,27,38,24,25,47,30,30,30,23,26,17,23,25,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,43,34,17,46,28,35,20,14,17,15,18,25,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,52,33,25,28,24,22,28,27,37,12,19,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,33,18,49,25,23,24,22,14,20,16,20,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,28,22,29,24,20,18,23,10,10,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,34,23,15,20,23,12,9,18,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,25,23,24,12,15,21,18,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,20,21,25,9,12,13,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,12,18,11,15,8,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,14,24,8,12,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,21,10,17,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,13,11,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,11,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,709",870,807,690,662,608,590,571,527,514,493,417,415,399,395,362,324,318,309,296,230,229,223,208,203,200,184,183,174,168,164,161,141,138,136,133,130,117,110,108,104,96,87,86,All
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jewell Williams,Mia Roberts Perez,Tracy B Roman,Thomas Martin,Rainy Papademetriou,Ken Powell,Abbe Fletman,Brian T Ortelere,Kai Scott,Frances Fattah,Michael Fanning,Jennifer Schultz,Vincent N Melchiorre,Chris Mallios,Lynne M Summers,Stephanie M Sawyer,Daine Grey Jr,Scott Diclaudio,Deborah Watson Stokes,Leon A King Ii,Leon Goodman,Betsy Wahl,Edward William Louden Jr,Jodi Lobel,Jon Marshall,Rania Major,Lucretia Clemons,James F Berardinelli,Lyris Younge,Marissa Brumbach,Anthony Kyriakakis,Wayne M D Bennett,Stella Tsai,Vincent Furlong,Sandjai Weaver,Sherman Toppin,Vince Giusini,William J Ciancaglini,Shanese Johnson,Chris Mccabe,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,Starr Marshall Cash,1
Jewell Williams,4,36,35,30,29,30,24,25,27,24,23,18,20,20,17,11,11,14,11,12,13,11,11,11,12,11,10,6,9,10,7,8,7,5,6,7,7,7,5,4,2,5,3,1,1
Mia Roberts Perez,,3,23,24,20,20,20,19,20,18,19,6,17,17,7,7,6,3,4,9,6,6,4,6,0,5,3,1,0,8,4,3,3,3,3,3,0,3,3,1,1,1,2,0,1
Tracy B Roman,,,2,24,24,22,17,19,20,18,18,9,15,15,3,4,8,8,5,5,5,5,9,2,5,3,5,3,5,2,2,3,2,2,4,4,2,2,3,1,2,2,2,1,1
Thomas Martin,,,,2,20,19,19,16,21,20,18,6,17,17,4,3,5,4,2,2,2,6,3,4,1,1,2,1,1,4,2,2,1,1,4,4,2,1,3,0,0,1,1,1,1
Rainy Papademetriou,,,,,0,21,24,22,18,15,18,9,15,14,3,2,7,6,4,3,6,4,4,3,3,3,4,6,3,2,1,1,3,3,2,3,2,2,2,2,2,2,2,1,1
Ken Powell,,,,,,0,18,22,19,18,17,7,15,14,4,4,5,5,4,4,6,5,6,3,5,4,3,2,6,1,3,3,3,0,4,3,2,1,1,0,1,4,2,0,1
Abbe Fletman,,,,,,,1,19,18,16,18,6,18,14,2,0,5,3,2,0,5,3,1,2,3,2,1,3,0,3,3,2,2,3,3,1,3,2,1,0,1,1,2,0,1
Brian T Ortelere,,,,,,,,0,20,15,19,8,15,14,4,2,7,4,2,4,5,1,4,4,3,3,2,5,4,1,3,2,2,5,3,0,1,2,3,1,0,1,1,0,1
Kai Scott,,,,,,,,,0,19,18,5,17,17,4,2,2,2,3,2,1,3,1,3,0,3,2,1,4,2,1,2,1,1,3,1,3,0,4,0,1,1,1,1,1
Frances Fattah,,,,,,,,,,2,16,2,15,15,5,1,3,0,1,2,2,5,4,2,1,4,2,0,4,3,1,2,1,0,6,2,2,1,1,1,0,2,1,0,1
Michael Fanning,,,,,,,,,,,0,4,17,15,3,2,1,2,4,3,3,1,2,2,2,1,2,0,1,2,3,1,2,2,2,0,3,1,2,1,2,1,2,0,1
Jennifer Schultz,,,,,,,,,,,,0,1,2,4,3,7,9,5,3,7,7,5,6,7,6,4,7,3,5,3,3,2,6,0,1,3,4,3,2,1,1,0,1,1
Vincent N Melchiorre,,,,,,,,,,,,,0,15,3,2,2,1,2,2,1,1,0,1,2,1,1,1,0,1,3,1,2,1,2,0,4,1,1,0,1,1,1,0,1
Chris Mallios,,,,,,,,,,,,,,0,3,2,2,1,2,2,0,2,0,2,0,3,2,1,1,2,2,2,1,1,2,2,3,1,1,1,0,1,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,0,6,3,3,2,5,6,4,1,8,4,6,4,0,4,5,3,4,2,1,1,2,3,4,1,1,0,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,2,4,2,5,6,3,2,1,4,0,3,3,1,1,3,1,2,2,0,1,4,0,1,1,1,2,1,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,0,3,3,4,5,4,5,4,4,2,3,5,3,1,2,3,1,4,3,3,1,2,2,1,0,1,0,1,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,1,1,2,8,3,4,3,7,5,1,5,3,2,2,2,1,0,0,2,3,2,0,3,1,1,1,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,1,3,2,3,2,3,3,2,5,1,1,1,1,3,2,3,0,1,2,0,3,0,3,2,2,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,1,4,3,4,4,2,4,4,0,1,3,2,4,2,1,1,2,0,2,2,2,1,2,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,1,4,5,7,7,6,2,2,3,5,2,4,2,0,1,1,1,4,1,1,1,0,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,6,4,1,2,5,1,4,2,1,2,3,2,2,2,2,0,2,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,4,2,4,3,1,2,1,1,2,3,0,2,1,1,1,2,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,5,0,1,5,3,2,3,1,1,1,1,5,3,1,0,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,4,1,3,4,1,1,0,0,2,3,1,1,1,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,5,1,5,4,0,2,1,2,3,1,3,1,2,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,3,2,5,1,1,3,2,3,3,2,1,4,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,4,0,1,2,1,0,1,1,1,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,3,1,1,1,0,2,0,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,1,0,2,2,1,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,2,5,0,1,0,1,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,0,1,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,2,1,2,1,3,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,2,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,3,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,45,38,34,33,32,30,30,30,28,25,22,22,20,17,17,16,15,14,14,14,13,12,12,12,12,11,10,10,10,9,9,8,8,7,7,7,7,6,5,5,5,3,1,1
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jewell Williams,Tracy B Roman,Mia Roberts Perez,Ken Powell,Kai Scott,Abbe Fletman,Scott Diclaudio,Lyris Younge,Rainy Papademetriou,Frances Fattah,Jennifer Schultz,Stephanie M Sawyer,Betsy Wahl,Brian T Ortelere,Daine Grey Jr,Edward William Louden Jr,Michael Fanning,Vincent Furlong,Vincent N Melchiorre,Anthony Kyriakakis,Leon Goodman,Shanese Johnson,Thomas Martin,Chris Mallios,James F Berardinelli,Jon Marshall,Wayne M D Bennett,William J Ciancaglini,Deborah Watson Stokes,Joshua Hill,Leon A King Ii,Lucretia Clemons,Rania Major,Stella Tsai,Chris Mccabe,Lynne M Summers,Marissa Brumbach,Sandjai Weaver,Tangie M Boston,Vince Giusini,Jodi Lobel,Sherman Toppin,Starr Marshall Cash,Franklin A Bennett Iii,2
Jewell Williams,6,15,10,13,6,8,8,7,8,7,7,7,4,6,6,6,4,6,6,5,4,4,3,4,4,4,3,4,3,3,3,3,2,2,2,2,2,1,2,2,1,1,1,0,2
Tracy B Roman,,1,6,7,2,6,4,3,6,3,4,2,3,5,3,4,4,4,3,3,4,0,3,2,2,3,2,2,2,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,2
Mia Roberts Perez,,,1,5,6,3,0,3,3,3,3,4,4,2,2,0,5,2,3,1,0,0,2,3,1,0,1,2,1,1,0,1,1,1,1,1,1,0,2,0,0,0,1,0,2
Ken Powell,,,,0,5,6,3,6,5,5,3,5,1,5,3,3,4,1,5,2,3,1,3,3,4,2,1,2,1,3,2,1,1,0,2,0,0,0,1,1,1,0,0,0,2
Kai Scott,,,,,1,4,1,4,2,4,1,2,2,2,1,1,2,1,4,2,0,3,3,3,1,0,2,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2
Abbe Fletman,,,,,,0,2,3,5,4,3,1,1,4,2,2,2,1,2,0,2,1,3,2,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,1,3,3,0,1,0,1,2,3,6,0,2,1,3,2,1,0,1,2,3,1,2,0,1,1,0,1,1,1,1,0,0,0,2,1,0,0,0,2
Lyris Younge,,,,,,,,0,1,3,3,3,1,1,2,3,1,2,2,1,3,2,0,2,4,2,1,2,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,0,3,2,1,1,4,3,3,2,0,2,2,1,0,3,2,1,1,1,1,1,1,1,1,0,2,1,2,1,0,1,1,1,0,0,0,2
Frances Fattah,,,,,,,,,,0,1,2,0,2,1,0,2,0,3,0,1,2,2,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,0,3,2,0,2,1,1,2,2,1,2,1,0,1,3,2,2,2,2,2,1,2,0,1,1,1,2,1,2,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,0,3,1,2,0,2,0,2,1,1,0,0,1,1,0,0,1,2,1,1,2,1,1,1,1,1,0,2,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,0,0,2,1,2,1,1,2,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,0,2,2,3,1,1,1,1,0,3,2,1,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,0,3,0,1,1,2,2,1,0,0,2,2,1,0,1,0,1,1,0,2,0,2,1,0,1,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,0,0,2,1,3,2,1,0,1,2,3,1,2,0,1,1,0,1,1,1,1,0,0,0,2,1,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2,3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,1,1,2,1,2,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,1,0,1,1,1,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,3,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,0,0,2,0,1,0,1,0,0,0,0,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,2,0,0,0,1,2,1,0,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,1,2,1,1,0,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,1,1,1,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,1,0,0,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,38,18,16,13,11,9,9,8,8,7,7,7,6,6,6,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,0,2
,Sheriff - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Jewell Williams,Tracy B Roman,Mia Roberts Perez,Ken Powell,Kai Scott,Thomas Martin,Vincent N Melchiorre,Brian T Ortelere,Frances Fattah,Michael Fanning,Abbe Fletman,Edward William Louden Jr,Rainy Papademetriou,Rania Major,Scott Diclaudio,Leon Goodman,Chris Mallios,Deborah Watson Stokes,Jennifer Schultz,Lynne M Summers,Lyris Younge,Shanese Johnson,Daine Grey Jr,Jodi Lobel,Stephanie M Sawyer,Anthony Kyriakakis,Jon Marshall,Leon A King Ii,Lucretia Clemons,Marissa Brumbach,Stella Tsai,Vince Giusini,William J Ciancaglini,James F Berardinelli,Sandjai Weaver,Sherman Toppin,Wayne M D Bennett,Betsy Wahl,Franklin A Bennett Iii,Chris Mccabe,Starr Marshall Cash,Tangie M Boston,Vincent Furlong,Joshua Hill,3
Jewell Williams,2,22,14,17,12,10,11,10,10,8,7,7,8,8,9,8,8,5,6,7,6,7,2,1,2,4,4,2,3,4,4,4,3,3,2,3,3,2,2,0,1,1,1,0,3
Tracy B Roman,,0,13,15,14,11,10,11,9,9,9,7,10,6,6,4,8,3,4,5,4,5,0,2,3,3,3,1,4,2,4,4,2,1,2,3,1,1,2,1,0,1,0,0,3
Mia Roberts Perez,,,4,8,11,9,10,9,8,11,8,1,8,7,0,1,7,6,4,3,2,1,1,3,3,1,0,1,2,3,2,1,2,0,2,1,0,1,0,1,0,1,0,0,3
Ken Powell,,,,0,11,11,9,10,9,8,9,5,10,1,4,3,7,1,1,2,3,3,2,1,1,1,3,1,2,0,1,1,0,1,0,2,1,0,1,0,1,0,1,0,3
Kai Scott,,,,,0,8,9,9,8,8,7,2,8,4,2,1,7,3,2,4,1,3,1,1,2,2,1,2,3,2,3,1,1,0,1,0,2,1,1,1,1,0,1,0,3
Thomas Martin,,,,,,1,9,10,9,8,10,3,10,0,3,4,7,0,1,1,1,2,2,3,1,0,2,0,0,1,0,1,1,1,1,2,1,1,1,0,0,0,0,0,3
Vincent N Melchiorre,,,,,,,0,8,8,8,8,2,8,1,2,1,7,1,0,2,1,1,1,2,2,1,1,0,2,0,1,0,2,2,2,0,0,0,0,0,0,1,0,0,3
Brian T Ortelere,,,,,,,,0,7,8,9,1,10,1,1,1,7,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,3
Frances Fattah,,,,,,,,,0,7,7,1,7,2,2,2,6,2,1,3,3,2,2,1,1,0,2,1,1,1,0,0,0,0,1,1,2,1,1,0,1,1,1,0,3
Michael Fanning,,,,,,,,,,0,7,0,8,3,0,0,7,2,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
Abbe Fletman,,,,,,,,,,,0,2,9,0,1,2,6,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3
