col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,2,76,141,76,65,85,53,138,61,83,73,72,57,49,54,52,62,73,30,41,70,73,31,26,45,88,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,10,188,234,145,251,143,197,301,195,112,106,140,180,186,232,160,142,82,154,89,87,126,103,88,64,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,21,233,243,279,62,88,122,105,86,226,95,222,154,102,118,123,49,76,65,85,50,57,42,77,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,3,275,296,152,177,167,183,106,249,106,241,94,137,144,77,89,130,105,77,59,54,85,48,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,291,135,99,95,162,236,288,91,246,113,104,76,126,193,64,61,45,47,38,43,44,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,81,106,188,110,76,235,115,305,161,156,107,173,50,82,50,99,98,92,59,41,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,131,106,159,143,68,89,47,70,86,80,53,137,82,93,54,45,33,55,39,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,147,153,124,113,129,86,101,131,113,84,113,111,134,82,81,49,122,51,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,143,64,72,153,135,146,200,116,134,50,123,70,63,108,94,66,60,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,177,80,104,77,91,117,104,67,153,108,92,79,58,52,61,59,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,103,98,60,63,62,86,86,209,81,105,55,46,28,52,56,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,63,227,111,56,79,94,60,58,104,68,29,25,42,52,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,70,79,130,90,122,73,66,86,43,71,53,59,36,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,167,116,54,107,35,63,68,62,58,62,37,20,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,122,70,155,45,61,89,79,60,68,38,48,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,80,120,80,78,64,50,105,69,79,42,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,81,67,85,67,92,42,68,51,41,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,52,52,68,69,81,50,34,33,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,53,67,32,30,25,54,29,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,53,53,40,59,38,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,61,38,27,43,48,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,35,67,36,50,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,51,26,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,29,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,403","2,244","1,512","1,245","1,063",746,"2,352","2,121","2,058","1,974","1,806","1,732","1,572","1,481","1,354","1,332","1,249","1,122","1,095","1,011",958,948,945,914,891,850,824,811,809,780,760,748,689,618,592,589,582,579,549,529,500,472,411,397,380,329,299,291,251,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,1
,Lyris Younge,Ken Powell,Tracy B Roman,Scott Diclaudio,Daine Grey Jr,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Vincent N Melchiorre,Chris Mallios,Jon Marshall,Michael Fanning,Leon Goodman,Lynne M Summers,Wayne M D Bennett,Frances Fattah,Jennifer Schultz,Edward William Louden Jr,Brian T Ortelere,Deborah Watson Stokes,Jodi Lobel,Rania Major,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Thomas Martin,Vince Giusini,Chris Mccabe,James F Berardinelli,Lucretia Clemons,Vincent Furlong,Anthony Kyriakakis,Franklin A Bennett Iii,Marissa Brumbach,Rainy Papademetriou,Betsy Wahl,Joshua Hill,Leon A King Ii,Stella Tsai,Tangie M Boston,William J Ciancaglini,Starr Marshall Cash,Omar Sabir,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Will Mega,Tracey L Gordon,1
Lyris Younge,0,28,27,25,17,21,20,19,17,16,17,6,13,4,3,2,4,2,2,1,1,1,1,1,2,2,0,2,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,23,9,18,4,3,3,1
Ken Powell,,1,28,24,20,20,17,16,15,17,14,8,11,8,3,2,1,2,1,3,3,3,2,3,3,2,2,1,3,3,3,1,0,2,1,0,0,2,0,1,0,0,0,22,8,14,2,3,3,1
Tracy B Roman,,,3,26,16,18,15,15,13,15,14,6,12,4,1,1,1,1,1,2,0,0,2,1,2,0,0,0,0,1,0,2,0,2,0,1,0,1,0,0,1,0,0,18,6,15,1,4,2,1
Scott Diclaudio,,,,1,13,15,14,14,12,14,13,4,11,3,0,1,1,0,1,1,0,0,2,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,16,8,14,1,2,1,1
Daine Grey Jr,,,,,0,19,18,14,14,14,14,5,10,6,3,4,4,1,1,3,3,3,2,4,3,2,1,3,2,2,3,2,0,1,1,0,0,1,0,1,0,0,0,20,5,12,3,1,2,1
Abbe Fletman,,,,,,0,16,16,13,16,16,4,11,3,4,3,3,2,1,2,2,1,0,0,3,3,1,2,2,0,1,2,1,1,2,0,1,1,0,0,0,0,0,20,4,13,4,1,3,1
Kai Scott,,,,,,,0,17,16,14,16,4,12,2,2,5,4,2,3,2,2,3,4,5,2,4,0,3,2,1,2,0,1,0,1,1,1,0,1,2,0,0,0,22,2,15,1,0,2,1
Stephanie M Sawyer,,,,,,,,0,16,18,16,2,14,3,4,2,3,2,2,1,1,2,4,3,3,4,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,20,3,15,3,1,2,1
Mia Roberts Perez,,,,,,,,,0,13,14,1,13,4,2,1,2,2,0,1,2,2,2,3,2,1,1,1,1,2,2,1,1,0,1,1,2,0,2,1,0,0,0,17,2,14,2,0,1,1
Vincent N Melchiorre,,,,,,,,,,0,16,2,12,1,1,1,1,0,0,0,1,0,1,1,2,1,1,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,18,2,13,2,1,1,1
Chris Mallios,,,,,,,,,,,0,2,12,0,1,2,1,1,1,0,1,0,1,1,2,1,0,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,17,1,14,2,0,1,1
Jon Marshall,,,,,,,,,,,,4,1,4,2,1,0,1,1,3,0,1,1,0,2,1,1,1,2,0,0,1,1,0,1,1,0,1,0,1,0,0,0,4,5,4,1,3,2,1
Michael Fanning,,,,,,,,,,,,,0,2,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,1,0,2,0,1,0,2,0,0,1,1,1,0,0,14,2,12,0,0,1,1
Leon Goodman,,,,,,,,,,,,,,0,3,2,2,3,1,4,2,3,3,2,3,1,2,1,2,3,2,2,0,2,1,1,1,1,0,1,1,0,0,3,6,3,3,1,2,1
Lynne M Summers,,,,,,,,,,,,,,,1,3,3,3,2,2,2,3,2,1,2,4,2,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,4,2,5,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,0,3,2,2,2,2,1,3,2,2,3,0,4,2,1,2,1,1,1,1,1,1,0,0,1,1,0,0,6,3,3,1,1,1,1
Frances Fattah,,,,,,,,,,,,,,,,,0,2,2,0,1,1,2,2,1,2,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,5,3,1,3,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,1,1,1,0,1,2,1,2,1,1,1,1,0,0,1,1,0,1,0,2,1,0,0,0,0,0,3,2,2,2,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,1,0,1,2,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,2,2,1,1,2,1,0,2,0,1,1,2,0,1,1,2,1,0,0,2,3,1,1,0,3,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,3,1,3,1,0,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,2,2,2,2,0,3,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,4,1,0,2,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,3,1,2,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,4,0,2,1,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,2,0,1,1,0,1,0,0,0,3,2,1,1,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,0,1,0,1,0,0,1,0,0,1,2,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,1,4,1,0,0,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,2,2,1,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,1,2,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,0,0,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,1,0,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,2,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,17,2,2,3,1
Anthony Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,1
Lisa M Deeley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1
Carol A Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Will Mega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tracey L Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
Total,45,38,35,31,26,25,25,25,22,19,18,17,15,12,10,10,9,8,7,6,6,6,6,6,6,6,5,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,0,36,30,24,9,9,7,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Commissioners - Democrat,,,,,,2
,Lyris Younge,Ken Powell,Daine Grey Jr,Tracy B Roman,Kai Scott,Scott Diclaudio,Stephanie M Sawyer,Mia Roberts Perez,Leon Goodman,Michael Fanning,Abbe Fletman,Chris Mallios,Vincent N Melchiorre,Lynne M Summers,Frances Fattah,Deborah Watson Stokes,Jennifer Schultz,Edward William Louden Jr,Wayne M D Bennett,Jon Marshall,Leon A King Ii,Shanese Johnson,Rania Major,Vincent Furlong,Sherman Toppin,Thomas Martin,Sandjai Weaver,Stella Tsai,Starr Marshall Cash,Betsy Wahl,Brian T Ortelere,Chris Mccabe,Joshua Hill,Lucretia Clemons,Marissa Brumbach,Tangie M Boston,James F Berardinelli,Rainy Papademetriou,Vince Giusini,Franklin A Bennett Iii,Jodi Lobel,Anthony Kyriakakis,William J Ciancaglini,Omar Sabir,Anthony Clark,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,2
Lyris Younge,1,37,34,37,32,35,29,30,13,19,19,22,22,11,10,11,6,8,11,8,8,6,4,6,7,2,3,3,6,2,3,5,4,3,4,2,2,2,2,3,1,0,0,29,15,22,10,9,8,2
Ken Powell,,0,25,31,23,33,25,25,15,18,20,19,19,8,11,5,7,8,12,11,8,6,6,6,0,3,1,2,1,1,1,1,3,3,2,0,2,1,1,3,0,0,0,23,16,19,8,9,6,2
Daine Grey Jr,,,1,26,28,22,26,28,12,15,21,19,18,9,12,11,8,3,11,3,9,7,6,7,9,7,4,6,6,4,4,4,4,3,4,5,3,3,3,2,2,1,0,27,10,19,12,8,11,2
Tracy B Roman,,,,2,17,29,20,24,16,13,16,14,16,12,5,8,9,8,8,6,6,7,9,3,3,5,3,6,1,3,2,1,4,3,4,3,2,2,2,3,1,1,0,22,13,19,10,5,7,2
Kai Scott,,,,,0,22,32,26,8,20,16,22,21,8,9,10,3,2,7,4,7,5,5,5,6,1,7,3,6,2,1,5,2,2,2,3,0,2,1,2,2,0,0,28,5,22,6,7,7,2
Scott Diclaudio,,,,,,0,21,22,11,13,19,18,20,6,6,4,5,6,6,8,5,2,3,3,0,0,1,1,1,0,2,0,1,2,1,1,2,2,2,1,1,0,0,21,12,18,5,6,5,2
Stephanie M Sawyer,,,,,,,0,27,9,20,17,22,21,7,8,13,5,2,6,3,6,7,5,4,8,1,6,5,5,2,1,5,1,4,1,3,1,1,0,2,0,0,0,28,5,22,6,7,6,2
Mia Roberts Perez,,,,,,,,0,9,18,19,23,20,9,10,8,7,2,9,2,5,4,7,1,5,3,1,3,5,4,1,5,2,5,2,2,0,2,1,0,1,0,0,27,7,21,8,6,6,2
Leon Goodman,,,,,,,,,0,4,1,1,2,7,9,9,7,8,5,9,8,7,8,5,3,5,3,5,2,4,0,1,4,2,3,4,1,3,1,2,3,1,0,10,18,5,7,10,2,2
Michael Fanning,,,,,,,,,,0,11,17,14,3,3,5,2,1,5,4,2,4,4,4,5,1,2,2,4,0,2,4,0,1,2,0,0,0,2,1,1,0,0,20,4,19,2,3,2,2
Abbe Fletman,,,,,,,,,,,0,17,17,4,5,0,3,1,7,2,3,0,1,2,0,2,0,1,0,0,4,0,0,1,0,0,3,1,2,0,0,0,0,17,4,13,3,2,7,2
Chris Mallios,,,,,,,,,,,,0,19,1,4,4,1,1,4,0,2,1,0,0,4,0,0,1,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,20,2,18,1,2,4,2
Vincent N Melchiorre,,,,,,,,,,,,,0,3,4,1,0,0,4,0,3,1,0,2,1,1,2,2,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,19,2,16,3,3,5,2
Lynne M Summers,,,,,,,,,,,,,,0,5,6,7,5,9,2,5,9,8,1,2,4,3,2,2,2,2,1,3,2,4,4,1,2,3,4,1,0,0,9,9,5,9,3,6,2
Frances Fattah,,,,,,,,,,,,,,,0,5,3,2,10,4,8,8,3,5,1,6,2,2,1,3,0,1,1,2,1,2,0,1,0,0,2,1,0,9,9,4,6,5,5,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,5,3,2,2,6,8,4,4,6,2,4,5,5,3,1,6,2,3,2,5,1,1,0,2,1,0,0,9,7,7,4,5,3,2
Jennifer Schultz,,,,,,,,,,,,,,,,,2,2,5,3,4,6,7,4,1,1,0,3,1,2,3,0,4,3,2,1,2,1,2,0,1,0,0,4,8,6,7,1,4,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,3,4,2,4,2,1,0,1,1,0,3,1,1,1,1,0,0,2,0,2,1,2,0,0,0,3,13,0,3,4,2,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,0,3,6,5,4,3,1,3,0,0,0,0,2,0,2,1,3,1,1,0,4,1,1,1,0,7,9,4,5,1,6,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,1,4,2,4,5,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,4,12,2,3,5,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,0,5,3,5,1,2,2,2,1,1,1,0,3,0,1,4,2,1,1,0,0,1,0,8,5,5,2,3,3,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,5,4,2,3,3,4,1,2,0,1,2,3,2,4,0,0,1,2,1,1,0,6,7,5,6,2,2,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,3,2,3,1,0,2,2,3,2,0,3,2,2,1,0,0,7,4,6,5,2,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,3,2,0,0,3,0,2,1,1,1,3,1,1,0,1,1,0,5,6,3,3,1,3,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,4,0,1,4,1,1,2,0,0,0,1,1,1,2,0,7,2,6,3,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,1,1,2,1,1,1,1,0,1,1,2,1,0,3,6,0,3,3,3,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,1,1,0,1,0,2,0,0,0,1,1,1,0,3,2,1,4,3,3,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,2,3,1,3,0,0,0,1,1,1,0,3,3,3,3,4,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,1,0,0,1,0,2,0,1,0,0,0,5,1,4,1,3,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,3,0,1,0,0,1,0,0,2,2,1,2,3,2,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,1,2,0,0,0,0,2,2,0,2,1,3,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,5,1,4,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,2,5,0,2,1,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2,3,2,2,2,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,1,0,0,1,2,4,3,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,2,1,1,3,2,2
