col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Chris Mallios,,,,,,,,,0,23,20,23,2,1,0,2,1,0,2,1,0,2,3,1,1,1,1,1,1,1,1,0,0,1,1,2,1,1,1,2,0,1,1,15,14,13,14,15,4,2,2,1,3,1,0,3,0,1,0,1
Michael Fanning,,,,,,,,,,0,20,23,3,1,2,3,1,0,1,1,1,2,2,2,1,2,0,1,1,1,2,1,1,1,1,1,0,1,0,1,3,1,0,15,16,12,14,12,5,4,1,3,1,0,1,1,0,2,0,1
Stephanie M Sawyer,,,,,,,,,,,0,19,1,2,4,2,0,2,1,2,2,2,4,3,1,3,2,2,2,3,2,1,2,1,2,1,1,0,0,2,1,3,0,18,14,15,13,12,4,8,3,3,1,0,3,0,1,1,0,1
Vincent N Melchiorre,,,,,,,,,,,,0,1,1,0,2,2,0,3,1,1,1,1,1,2,0,1,1,0,2,1,1,2,1,2,1,1,2,0,1,0,0,1,14,14,12,15,13,4,2,1,1,4,2,2,3,0,1,1,1
Jon Marshall,,,,,,,,,,,,,0,4,4,4,2,1,2,2,1,3,1,2,2,6,0,5,2,0,3,1,1,0,1,1,2,0,3,1,3,0,1,2,4,2,3,2,9,3,5,4,4,4,1,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,0,3,3,4,3,3,2,1,1,1,1,1,2,2,1,2,3,1,1,1,1,0,1,1,0,2,0,0,0,0,1,3,5,1,1,5,5,5,3,3,3,1,1,1,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,0,3,2,5,0,2,4,3,1,3,2,6,2,3,4,2,4,1,3,2,1,1,2,0,1,0,3,2,1,3,7,5,5,2,7,8,4,4,2,0,2,0,2,1,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,0,2,2,2,1,2,0,1,2,1,3,2,3,0,1,4,2,1,0,0,1,2,1,1,1,3,0,0,2,4,2,5,4,6,4,2,2,3,4,2,3,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,2,2,2,0,1,0,0,0,0,4,0,1,0,1,2,0,0,1,1,1,0,1,0,0,0,0,1,2,2,3,2,2,1,3,1,3,3,0,2,0,1,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,0,0,2,4,3,1,3,2,2,2,1,4,2,0,1,2,2,1,3,2,0,1,0,0,1,1,4,6,6,4,2,3,5,4,2,0,2,2,3,1,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,2,1,3,3,1,1,1,3,0,2,2,1,2,1,1,0,0,2,1,1,1,0,0,1,2,1,2,2,4,5,1,1,3,5,5,0,4,1,2,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,2,4,3,0,0,1,3,2,2,1,2,2,1,1,3,1,0,2,2,2,1,0,0,4,3,4,3,3,3,2,5,2,3,3,2,2,2,2,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,2,2,5,2,1,1,1,2,3,2,0,2,4,1,1,1,2,0,1,1,2,1,4,4,6,4,4,4,3,3,2,1,0,1,2,1,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,3,1,2,5,1,0,2,1,0,2,1,1,2,2,2,1,2,1,5,3,5,3,1,5,3,2,3,3,2,1,2,1,2,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,4,3,0,1,1,1,0,0,1,3,1,2,1,2,1,5,1,4,2,4,4,3,3,1,3,1,2,3,1,2,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,3,2,1,0,2,5,1,0,2,1,0,1,1,2,1,5,3,4,2,4,4,3,2,2,0,1,2,1,0,2,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,0,0,0,1,1,2,1,1,2,1,1,0,2,1,4,2,3,3,3,3,2,2,4,2,2,3,0,1,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,3,2,1,0,1,1,2,0,2,0,3,1,1,2,5,3,3,1,7,5,2,4,3,2,0,1,1,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,3,0,2,2,2,1,0,0,1,0,0,0,2,3,3,4,4,1,2,2,0,2,3,0,2,1,2,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,1,0,3,2,1,1,2,2,2,0,1,3,4,2,4,2,5,2,1,3,2,3,2,0,1,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,2,1,1,2,1,1,0,1,1,2,4,4,5,2,3,3,3,1,2,1,1,1,1,1,3,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,2,1,0,2,2,1,1,0,0,1,3,3,5,2,3,3,4,2,1,2,0,1,2,0,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,3,0,0,1,5,1,6,3,4,4,1,2,1,1,0,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,1,1,0,3,1,2,2,1,3,1,3,1,4,4,0,2,0,1,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,1,0,2,0,0,1,3,3,3,2,2,3,3,2,1,2,1,3,1,0,0,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,3,2,4,1,4,1,1,2,1,0,0,0,1,1,2,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,1,3,3,3,3,2,2,2,2,1,2,2,2,0,0,2,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,3,4,3,4,3,2,0,1,1,0,1,0,1,1,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,2,2,2,2,4,2,1,1,1,2,3,1,2,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,3,2,2,2,0,2,2,3,1,1,2,0,2,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,1,4,0,3,2,3,2,0,1,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,1,3,3,2,2,1,0,0,1,1,1,1,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,4,1,3,0,3,3,0,3,0,0,0,0,0,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,3,1,1,2,3,2,1,1,0,1,0,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,1,0,0,0,2,2,1,1,0,0,1,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,21,18,20,9,6,3,5,3,3,6,1,2,3,0,1
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,22,16,10,8,1,7,1,0,2,2,2,3,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,14,5,7,2,6,2,0,1,2,1,4,0,1
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,6,8,1,5,4,4,2,4,0,1,2,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,4,3,5,5,3,5,4,3,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,6,9,6,4,5,2,1,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,3,1,4,1,0,2,1,1
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,4,4,3,2,1,2,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,3,3,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,2,0,2,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,1,0,2,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,50,46,43,43,42,40,36,27,27,27,27,27,13,12,12,11,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,3,34,31,30,29,29,27,18,18,17,17,12,10,9,7,7,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Derek S Green,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,William K Greenlee,Allan Domb,Sherrie Cohen,Jenne Ayers,Wilson Alexander,Ed Neilson,Helen Gym,Thomas Wyatt,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Paul Steinke,Kai Scott,Tracy B Roman,Ken Powell,Scott Diclaudio,Lyris Younge,Mia Roberts Perez,Daine Grey Jr,Frances Fattah,Jon Marshall,Leon Goodman,Stephanie M Sawyer,Michael Fanning,Leon A King Ii,Thomas Martin,Brian T Ortelere,Deborah Watson Stokes,Shanese Johnson,Jennifer Schultz,Lynne M Summers,Rainy Papademetriou,Abbe Fletman,Wayne M D Bennett,Edward William Louden Jr,Rania Major,Sandjai Weaver,Lucretia Clemons,James F Berardinelli,Franklin A Bennett Iii,Vincent Furlong,Chris Mallios,Joshua Hill,Marissa Brumbach,Sherman Toppin,Vincent N Melchiorre,Jodi Lobel,Tangie M Boston,Stella Tsai,Vince Giusini,Anthony Kyriakakis,Betsy Wahl,William J Ciancaglini,Starr Marshall Cash,Chris Mccabe,2
Derek S Green,1,32,23,23,25,17,12,16,15,11,10,11,9,3,8,3,27,26,25,22,17,21,16,17,19,17,16,18,14,14,16,15,16,12,10,17,6,12,12,8,9,12,8,6,8,1,7,8,6,4,6,5,4,5,5,1,3,4,3,2
Isaiah Thomas,,5,27,27,20,8,15,9,7,12,10,5,3,6,0,3,36,22,14,8,18,21,13,21,12,13,17,19,13,14,10,18,10,9,9,9,8,9,5,8,5,5,4,5,5,5,6,6,7,6,4,4,1,3,2,3,4,3,3,2
Blondell Reynolds Brown,,,0,39,20,17,21,5,7,10,11,5,4,7,5,2,26,23,19,15,23,22,19,20,10,16,19,15,17,16,10,16,10,9,10,8,9,13,5,13,6,9,3,9,5,9,5,5,3,8,6,7,9,4,3,4,2,3,1,2
W Wilson Goode Jr,,,,0,22,9,22,5,7,11,9,7,4,6,2,2,29,23,21,14,22,21,19,19,9,15,19,13,15,16,8,17,11,10,9,6,12,9,4,9,7,7,4,4,3,9,5,2,8,8,5,4,6,2,3,7,2,2,3,2
William K Greenlee,,,,,0,3,13,5,1,15,6,7,4,1,5,2,25,14,14,11,16,20,13,11,7,10,14,17,11,8,13,7,10,6,6,15,10,3,4,4,6,5,5,3,1,7,4,2,5,5,4,4,7,2,5,3,4,2,2,2
Allan Domb,,,,,,5,5,6,5,1,5,6,5,3,3,1,6,8,9,8,5,4,7,6,7,7,3,8,5,6,6,5,5,8,3,5,6,6,4,6,3,4,5,3,4,1,1,5,0,0,5,3,1,1,2,1,0,2,2,2
Sherrie Cohen,,,,,,,0,4,6,6,5,4,3,4,0,2,16,19,14,12,12,14,15,10,5,9,13,9,11,8,2,8,4,7,8,6,10,5,0,3,7,6,3,3,3,7,3,3,5,8,4,4,5,2,2,3,0,2,0,2
Jenne Ayers,,,,,,,,1,7,1,4,5,4,1,1,3,10,12,11,9,8,6,6,5,10,6,6,5,5,6,2,4,6,5,5,1,3,2,5,3,4,1,5,3,2,0,2,2,6,3,0,1,1,2,2,2,2,2,3,2
Wilson Alexander,,,,,,,,,1,0,1,3,3,2,0,0,7,10,10,8,6,2,7,6,10,3,3,3,3,6,1,7,2,3,1,1,3,3,3,0,2,3,1,4,5,1,3,1,1,0,2,1,1,1,0,2,0,2,2,2
Ed Neilson,,,,,,,,,,0,3,2,0,3,0,0,14,5,5,2,4,14,6,2,1,1,7,13,3,3,9,2,1,5,1,9,4,3,2,1,0,1,2,0,1,7,3,3,1,5,4,0,2,2,2,2,0,2,1,2
Helen Gym,,,,,,,,,,,0,2,0,5,1,1,8,6,9,4,8,7,5,5,5,6,8,6,11,6,3,5,3,4,4,3,4,2,2,5,3,7,3,2,2,3,4,5,3,1,3,3,2,4,2,2,2,1,1,2
Thomas Wyatt,,,,,,,,,,,,0,5,2,2,2,7,7,6,9,3,9,9,3,7,5,3,4,4,6,8,3,7,5,4,6,4,2,5,2,5,3,8,3,3,0,3,2,5,2,4,3,1,3,0,4,2,2,2,2
Carla M Cain,,,,,,,,,,,,,0,0,1,1,6,4,5,3,2,4,5,4,4,3,3,1,3,6,3,4,4,5,6,5,4,3,1,1,5,3,5,3,2,0,2,1,4,0,1,1,1,1,2,0,2,1,1,2
Frank Rizzo,,,,,,,,,,,,,,1,0,0,6,3,5,1,3,5,4,3,2,4,5,4,5,5,1,5,3,5,3,2,0,4,1,2,0,2,1,2,1,3,3,3,1,2,4,2,2,1,0,1,1,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,3,3,5,5,5,2,3,3,1,4,2,2,3,1,2,1,5,1,2,1,0,1,2,4,1,2,1,1,0,0,2,1,1,0,0,1,3,1,0,0,1,1,0,2
Paul Steinke,,,,,,,,,,,,,,,,0,2,5,4,3,2,1,2,1,3,4,1,0,5,1,2,0,1,1,2,1,1,2,2,0,2,0,3,0,0,0,1,0,2,2,0,1,0,2,2,1,1,0,1,2
Kai Scott,,,,,,,,,,,,,,,,,0,23,18,13,22,28,21,19,7,10,23,21,14,13,11,17,13,6,10,12,12,9,3,8,5,6,5,6,3,10,6,4,7,7,3,5,5,2,4,4,3,3,4,2
Tracy B Roman,,,,,,,,,,,,,,,,,,1,19,18,25,17,13,15,15,17,16,9,12,12,8,14,6,7,8,6,10,8,11,6,9,7,4,5,4,6,5,2,5,9,3,2,3,4,4,4,2,1,1,2
Ken Powell,,,,,,,,,,,,,,,,,,,0,17,23,14,13,10,13,12,12,15,10,8,5,8,7,11,8,6,11,7,7,6,4,6,8,5,4,7,5,3,7,7,5,6,4,2,1,4,4,2,3,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,1,15,11,13,4,13,11,10,10,8,5,7,2,3,5,3,6,8,6,7,4,5,3,6,4,3,5,4,2,3,6,2,4,2,3,1,3,1,3,3,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,14,14,14,13,11,14,12,9,7,4,12,10,6,5,4,7,2,10,8,5,4,3,3,2,6,4,3,5,6,1,4,5,2,1,2,2,3,2,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,0,13,10,5,9,15,21,10,10,9,12,9,7,10,11,10,7,3,6,3,8,5,3,3,10,6,4,6,9,7,2,5,2,3,5,1,3,2,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,12,9,11,15,10,8,6,6,10,9,6,4,8,13,5,2,6,6,4,7,4,6,7,3,3,2,6,2,6,5,3,0,3,2,3,3,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,0,6,9,13,3,14,10,0,16,12,5,7,1,5,6,3,8,5,7,1,5,4,1,4,2,3,2,2,5,4,1,0,2,2,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,1,14,4,5,7,8,5,3,4,3,2,4,4,4,8,2,3,3,5,5,4,1,3,2,3,0,4,2,3,2,2,3,2,2,4,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,13,8,6,8,6,5,9,3,5,8,6,4,2,4,4,5,3,1,2,1,4,2,3,4,6,0,1,3,3,0,2,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,11,6,3,15,8,7,7,5,8,10,2,7,6,5,1,4,3,7,3,4,2,8,3,6,3,5,2,3,2,2,2,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,8,8,6,7,6,3,11,8,4,4,4,3,5,3,2,1,8,5,5,3,8,4,0,0,3,2,0,3,3,3,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,9,8,6,10,5,6,6,1,7,6,8,3,4,4,2,5,5,5,2,4,7,8,5,5,4,1,2,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,9,6,8,9,4,4,7,4,4,6,6,5,3,4,1,5,4,5,1,3,0,2,4,5,2,4,2,2,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,0,13,6,6,5,3,1,1,8,2,2,2,2,0,2,1,1,3,2,0,2,3,0,0,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,6,9,2,4,9,3,7,5,6,0,6,3,1,4,3,6,1,3,4,2,1,2,3,1,2,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,2,3,4,6,4,4,1,2,2,0,3,4,3,2,2,4,4,3,1,1,2,2,2,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,9,5,3,4,3,3,7,1,6,1,7,4,3,3,6,2,3,3,1,2,3,0,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,5,2,5,3,5,4,5,2,0,1,3,6,1,3,1,3,1,2,3,1,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,1,1,6,6,6,0,3,3,4,3,1,2,3,2,3,2,5,3,1,1,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,1,5,2,5,6,4,1,2,4,2,2,2,1,2,5,1,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,3,1,6,1,0,2,2,0,2,3,4,2,2,2,2,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,3,1,4,0,0,2,2,1,1,1,0,2,1,0,1,2,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,2,0,2,6,2,1,3,4,3,3,0,2,0,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,0,2,0,3,4,4,2,0,3,1,6,3,2,2,3,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,4,2,1,3,0,1,4,3,2,2,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,2,6,0,1,1,0,0,1,1,1,1,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,2,1,3,2,1,0,0,1,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,3,3,1,2,0,1,0,2,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,6,2,1,2,0,1,1,0,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,0,2,3,2,3,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,5,1,1,5,1,1,0,3,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,2,1,1,3,2,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,0,1,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,92,69,64,60,42,41,35,30,28,22,21,21,17,13,8,7,57,53,45,40,38,38,36,34,34,34,33,32,29,29,27,27,24,23,23,23,22,20,17,17,17,16,15,14,14,12,12,12,12,12,11,11,10,10,9,9,8,7,5,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
