col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Ken Powell,,,,,,,,,2,102,92,92,63,131,101,90,55,84,75,51,69,94,48,86,37,81,72,47,39,38,33,22,34,20,22,23,25,21,25,21,17,13,12,16,17,22,15,12,1,All
Michael Fanning,,,,,,,,,,2,170,90,43,76,84,93,47,93,80,31,42,29,37,11,23,65,15,24,28,21,37,28,20,15,20,23,30,16,12,16,13,8,19,12,7,15,10,12,11,All
Vincent N Melchiorre,,,,,,,,,,,1,80,28,72,78,82,49,79,66,37,36,24,55,14,31,60,18,26,35,18,26,17,21,15,24,19,42,18,15,13,11,8,19,11,10,12,6,8,4,All
Mia Roberts Perez,,,,,,,,,,,,7,68,84,100,112,37,94,104,23,60,23,36,21,43,64,14,34,33,23,31,41,26,45,32,40,20,40,22,20,23,19,7,18,20,14,15,18,8,All
Jennifer Schultz,,,,,,,,,,,,,3,44,66,41,69,33,57,71,59,46,52,52,84,39,46,57,35,55,32,43,38,55,46,54,23,38,29,32,35,29,20,23,24,22,18,15,16,All
Lyris Younge,,,,,,,,,,,,,,2,91,87,27,64,68,29,50,70,23,63,28,60,62,34,20,20,20,27,27,18,20,19,9,20,16,17,8,13,6,8,11,8,16,8,4,All
Abbe Fletman,,,,,,,,,,,,,,,0,100,42,91,84,45,66,31,24,26,32,67,22,44,31,34,25,29,25,30,22,19,13,23,15,17,14,15,3,7,14,6,7,8,7,All
Kai Scott,,,,,,,,,,,,,,,,0,28,104,103,24,51,18,25,21,27,68,11,35,28,22,30,35,29,31,27,30,16,28,19,20,20,14,12,18,15,12,19,15,7,All
Vincent Furlong,,,,,,,,,,,,,,,,,1,32,23,76,46,41,61,37,42,29,38,43,37,42,28,21,30,23,24,19,32,14,24,18,22,10,22,22,12,25,13,7,9,All
Chris Mallios,,,,,,,,,,,,,,,,,,1,85,31,46,17,31,19,23,58,12,29,30,22,33,27,13,20,14,19,19,20,18,17,15,14,12,14,14,15,9,15,7,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,16,45,17,22,16,54,58,13,26,25,14,26,46,16,39,34,40,15,29,16,13,24,24,9,19,12,12,20,17,15,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,0,52,51,65,41,41,28,46,61,40,54,24,18,36,24,16,14,33,15,19,17,13,7,21,15,12,16,8,4,5,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,41,23,40,35,35,36,45,19,47,23,26,28,24,23,24,15,13,17,25,14,14,8,13,12,14,16,16,4,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,27,72,20,30,67,34,22,30,14,10,23,8,10,11,14,6,18,15,6,7,14,6,9,12,9,5,5,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,1,32,41,31,28,31,49,30,26,19,38,23,30,20,41,19,25,21,18,10,20,17,15,12,13,8,6,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,27,29,66,40,21,28,15,26,29,16,19,12,12,17,23,18,12,11,11,14,11,16,12,8,2,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,26,31,22,27,17,29,45,29,39,36,35,23,28,20,24,29,32,17,15,11,21,18,17,12,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,17,14,14,22,18,25,14,13,12,22,10,16,21,8,8,11,10,16,16,10,10,1,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,17,32,10,15,20,20,16,11,14,9,19,13,12,10,16,11,10,12,10,11,5,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,45,20,16,22,29,14,17,18,25,22,15,14,14,8,16,15,13,11,5,8,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,23,25,15,25,23,15,22,29,18,18,15,18,11,17,12,9,9,7,6,5,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,24,17,8,13,19,12,17,12,10,10,13,9,13,7,8,6,8,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,20,14,23,13,25,14,7,12,17,7,16,7,9,14,9,11,5,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,28,30,30,16,31,20,15,26,19,17,21,15,12,13,23,13,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,19,12,17,17,23,26,14,17,19,12,13,11,14,11,6,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,35,10,27,18,13,20,23,9,15,9,14,13,12,8,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,6,23,12,15,25,13,13,12,7,12,16,10,6,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,21,7,6,20,17,5,13,11,9,15,12,8,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,10,12,5,17,6,12,10,9,8,5,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,11,23,12,11,11,17,9,14,11,7,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,10,12,12,15,10,6,11,7,5,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,8,8,11,13,6,8,10,3,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,12,8,12,7,15,10,6,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,11,6,13,11,6,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,10,6,6,5,7,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,8,15,5,3,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,12,1,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,10,3,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,946,438,385,383,91,69,391,285,276,265,249,221,217,203,197,184,181,173,170,163,154,151,146,145,140,140,134,126,114,110,107,106,103,99,95,91,87,79,74,72,67,62,58,56,56,52,51,42,25,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Scott Diclaudio,Ken Powell,Vincent N Melchiorre,James F Berardinelli,Tracy B Roman,Vincent Furlong,Anthony Kyriakakis,Abbe Fletman,Michael Fanning,Vince Giusini,Jennifer Schultz,Jon Marshall,Lyris Younge,Chris Mallios,Chris Mccabe,Rainy Papademetriou,Leon Goodman,Lynne M Summers,Mia Roberts Perez,Wayne M D Bennett,William J Ciancaglini,Brian T Ortelere,Kai Scott,Stephanie M Sawyer,Stella Tsai,Edward William Louden Jr,Thomas Martin,Daine Grey Jr,Leon A King Ii,Lucretia Clemons,Deborah Watson Stokes,Jodi Lobel,Joshua Hill,Marissa Brumbach,Franklin A Bennett Iii,Sherman Toppin,Rania Major,Frances Fattah,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Betsy Wahl,Tangie M Boston,1
Kevin M Dougherty,13,28,16,15,5,2,28,14,19,15,17,17,12,12,14,13,12,11,12,9,8,8,10,9,8,8,9,8,6,7,5,7,6,6,5,4,3,3,5,4,4,4,2,2,2,1,2,1,0,1
Anne E Lazarus,,0,15,11,4,1,13,11,8,12,12,10,9,9,5,8,10,7,5,7,5,6,6,7,8,6,7,5,7,6,7,4,6,5,5,3,4,4,4,4,2,3,3,2,2,1,2,0,0,1
David Wecht,,,1,6,4,0,8,10,8,9,9,8,7,8,7,6,7,5,5,5,6,6,3,6,6,7,5,6,6,6,6,2,4,3,3,4,4,4,3,2,2,2,1,1,2,2,2,0,0,1
Christine Donohue,,,,0,0,1,7,6,3,9,6,4,5,5,2,8,5,5,4,3,4,4,6,5,5,4,3,2,4,4,4,3,3,1,5,4,1,2,2,3,1,1,1,1,0,1,0,0,0,1
John Henry Foradora,,,,,0,0,2,2,4,3,3,3,2,3,4,3,3,0,1,2,2,1,0,1,1,1,1,3,2,2,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1
Dwayne D Woodruff,,,,,,0,2,1,1,1,1,1,0,0,0,1,1,2,1,1,1,0,2,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Scott Diclaudio,,,,,,,0,11,12,9,15,8,6,7,8,7,7,9,11,4,3,4,9,6,4,4,5,4,3,4,3,7,5,3,4,1,2,3,2,1,3,3,1,1,1,1,1,0,0,1
Ken Powell,,,,,,,,0,6,5,14,6,4,9,3,3,6,8,10,4,3,3,6,5,7,5,2,4,3,3,3,5,3,3,1,2,2,1,1,1,0,3,2,1,1,1,1,0,0,1
Vincent N Melchiorre,,,,,,,,,0,4,6,7,7,4,10,7,4,3,5,5,5,2,2,3,5,3,5,4,4,4,2,1,2,2,1,2,1,1,1,0,3,1,0,1,2,0,2,0,0,1
James F Berardinelli,,,,,,,,,,0,7,7,8,7,2,9,9,4,2,4,5,6,5,6,4,6,5,6,3,3,5,3,4,4,4,3,0,4,3,2,2,3,1,0,0,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,0,4,3,9,4,6,7,7,11,3,1,5,8,7,6,5,4,5,2,3,4,7,6,4,3,1,2,1,2,1,0,3,2,0,1,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,0,7,3,4,5,7,4,3,4,4,3,3,3,2,3,5,4,1,2,2,4,1,2,2,1,3,3,3,2,3,1,1,2,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,1,4,4,7,4,4,1,4,7,3,0,5,3,4,7,3,3,4,4,1,1,2,1,2,0,4,3,2,1,2,0,1,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,0,4,3,5,2,6,5,4,5,3,4,7,5,2,4,7,4,3,3,3,5,0,3,1,2,0,3,0,1,1,0,1,1,1,0,0,1
Michael Fanning,,,,,,,,,,,,,,,0,4,2,1,4,4,6,2,0,1,3,2,3,2,4,5,3,0,3,0,0,2,2,0,2,1,1,0,0,0,0,1,0,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,0,5,4,2,3,4,2,5,5,3,5,6,3,1,1,3,2,3,2,3,2,0,1,2,3,2,2,1,0,0,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,0,4,3,1,3,5,5,6,5,1,3,4,1,4,4,3,4,3,2,3,1,2,4,1,1,1,1,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,0,6,1,2,2,6,5,1,2,2,2,0,3,1,4,2,2,2,1,1,1,2,1,1,2,1,1,0,1,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,0,3,2,5,7,1,4,2,0,3,3,3,2,6,3,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,4,2,2,0,4,3,1,2,7,3,3,1,2,1,2,2,2,3,1,1,1,0,1,1,1,0,1,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,4,2,2,4,5,4,0,0,0,1,3,1,2,2,2,2,0,0,1,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,2,1,5,3,3,3,4,2,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,3,1,1,2,6,2,2,3,2,1,0,1,1,1,1,1,0,0,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,4,2,0,4,2,1,3,3,1,2,1,2,3,2,1,3,1,1,1,1,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,5,4,4,1,4,2,1,3,0,1,2,2,0,0,1,1,1,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,1,3,0,1,3,2,1,0,1,1,1,2,2,1,0,1,1,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,3,1,3,1,1,1,1,2,4,1,1,0,0,0,1,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,3,2,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,2,1,2,3,2,3,0,2,1,0,0,1,1,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,0,1,3,2,2,3,2,1,0,0,1,0,1,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,2,3,2,2,2,0,1,0,2,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,3,0,0,0,1,0,0,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1,1,0,1,1,1,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,0,0,0,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,1,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1,0,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,68,34,24,20,7,2,28,20,20,19,19,18,17,15,15,15,14,12,12,11,11,11,10,10,10,10,10,9,9,9,8,7,7,6,6,6,5,5,5,5,4,4,3,2,2,2,2,1,0,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne E Lazarus,John Henry Foradora,Dwayne D Woodruff,Scott Diclaudio,Tracy B Roman,Michael Fanning,Ken Powell,Edward William Louden Jr,Jennifer Schultz,Jon Marshall,Abbe Fletman,James F Berardinelli,Vincent N Melchiorre,Chris Mccabe,Daine Grey Jr,Leon Goodman,Vincent Furlong,Wayne M D Bennett,Betsy Wahl,Lynne M Summers,Lyris Younge,Marissa Brumbach,Stella Tsai,Anthony Kyriakakis,Deborah Watson Stokes,Leon A King Ii,Lucretia Clemons,Mia Roberts Perez,Sandjai Weaver,Thomas Martin,Brian T Ortelere,Chris Mallios,Jodi Lobel,Kai Scott,Rainy Papademetriou,Rania Major,Sherman Toppin,Stephanie M Sawyer,William J Ciancaglini,Franklin A Bennett Iii,Joshua Hill,Shanese Johnson,Starr Marshall Cash,Frances Fattah,Tangie M Boston,Vince Giusini,2
Kevin M Dougherty,3,11,7,11,3,1,12,8,10,8,4,8,6,7,7,6,5,5,3,5,5,5,3,4,4,4,3,4,2,3,4,3,4,2,2,3,2,3,1,2,3,3,1,1,2,2,1,1,1,2
Christine Donohue,,1,4,6,1,2,10,7,5,5,4,4,6,4,3,5,3,4,3,3,3,4,1,3,4,3,3,2,1,2,3,2,3,2,1,2,1,1,1,0,1,2,2,1,1,1,0,0,0,2
David Wecht,,,0,4,2,2,5,6,3,5,5,3,4,2,3,2,3,2,4,2,4,1,3,2,1,0,2,2,4,2,2,1,2,1,2,1,2,1,2,3,2,2,1,0,1,1,1,1,1,2
Anne E Lazarus,,,,0,0,0,3,4,4,4,2,4,2,3,4,3,3,3,1,2,4,4,3,0,4,4,3,4,2,3,3,4,2,0,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,2
John Henry Foradora,,,,,0,1,2,3,1,1,2,3,2,2,2,1,2,2,2,4,1,1,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
Dwayne D Woodruff,,,,,,0,1,2,0,0,2,0,1,0,0,1,1,1,2,1,1,0,1,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,0,7,6,5,5,4,7,3,3,5,4,2,4,3,3,2,1,4,1,2,2,2,1,2,2,0,3,2,0,1,1,1,1,0,1,1,2,1,1,1,0,0,0,2
Tracy B Roman,,,,,,,,0,3,6,5,4,8,3,2,2,3,3,5,5,3,4,1,4,4,1,3,1,2,1,3,2,3,2,1,2,1,1,2,1,3,1,1,0,2,0,1,1,1,2
Michael Fanning,,,,,,,,,0,3,1,1,2,2,3,6,2,1,0,1,2,2,0,1,1,2,2,1,0,2,1,0,3,0,2,0,1,2,1,0,2,2,1,1,1,1,1,1,1,2
Ken Powell,,,,,,,,,,0,3,2,4,3,3,2,2,2,3,2,2,1,1,4,1,1,2,2,0,1,2,1,2,1,1,1,2,1,1,1,2,2,0,0,1,1,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,0,2,4,2,1,2,1,2,6,2,2,0,2,3,1,1,2,1,3,3,0,1,0,2,0,1,0,1,1,2,0,0,2,1,0,1,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,0,3,3,2,0,3,2,2,5,2,3,2,1,2,0,1,2,2,1,1,2,1,2,0,3,0,1,0,1,2,0,0,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,0,3,2,1,2,3,4,3,3,3,0,4,2,1,1,1,1,0,3,1,3,2,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,0,3,2,1,3,2,2,3,1,1,2,1,3,0,2,1,2,2,2,3,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,0,2,3,3,0,2,4,2,1,0,1,3,1,2,0,2,2,1,3,1,0,0,1,2,0,1,1,1,1,1,0,2,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,1,1,2,2,1,1,1,3,1,0,2,0,1,0,1,1,0,1,0,2,1,1,0,1,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,0,1,1,3,3,2,3,0,2,1,0,3,1,2,2,0,2,0,0,1,1,0,0,2,1,1,0,0,1,1,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,2,2,3,2,1,1,2,1,1,1,1,0,2,1,1,3,1,0,1,1,1,1,0,2,1,0,0,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,0,2,2,0,2,3,1,0,1,1,3,2,0,1,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,3,0,1,1,1,1,1,1,1,2,0,2,0,1,0,1,2,0,0,0,1,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,1,3,2,2,2,2,3,1,0,1,1,0,1,2,1,1,1,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,1,1,0,0,2,2,2,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,2,2,1,2,0,0,0,1,2,0,1,3,0,1,0,1,0,1,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,2,2,1,0,1,2,0,0,0,1,1,1,0,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,2,2,0,0,0,1,1,1,0,0,0,1,2,0,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,1,1,0,2,2,0,2,0,2,1,1,1,1,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,0,0,2,1,0,0,2,0,1,0,0,1,1,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,0,2,0,0,1,1,0,1,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,2,0,0,1,0,2,0,0,1,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2
