col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Kai Scott,,,,,,,,,,,,0,203,248,216,58,95,31,179,215,102,56,171,83,78,30,78,58,35,52,42,61,19,43,17,53,41,54,44,40,27,32,41,27,29,35,28,13,18,All
Abbe Fletman,,,,,,,,,,,,,0,189,165,58,67,46,152,185,39,79,152,75,98,44,54,40,58,32,45,36,53,27,54,51,40,35,27,25,28,30,25,31,14,17,24,11,10,All
Mia Roberts Perez,,,,,,,,,,,,,,0,204,37,76,22,190,209,91,65,167,70,86,24,54,49,28,59,39,45,18,40,25,65,38,57,51,30,30,40,40,18,21,39,26,10,16,All
Stephanie M Sawyer,,,,,,,,,,,,,,,0,55,90,23,152,157,116,68,134,41,44,25,72,68,40,60,42,59,23,45,20,47,33,54,42,36,25,47,31,20,33,35,30,15,13,All
Leon Goodman,,,,,,,,,,,,,,,,1,96,139,37,16,70,81,22,67,49,113,76,60,76,42,65,45,53,52,55,28,31,24,34,38,46,23,29,31,32,24,19,30,16,All
Frances Fattah,,,,,,,,,,,,,,,,,1,46,35,25,113,62,26,69,37,52,96,81,55,56,55,86,21,57,24,55,27,42,32,50,44,36,38,24,42,41,20,23,20,All
Jon Marshall,,,,,,,,,,,,,,,,,,1,41,11,35,61,12,58,58,104,38,36,55,42,38,25,48,27,49,16,32,15,21,25,29,20,10,20,19,11,19,16,7,All
Michael Fanning,,,,,,,,,,,,,,,,,,,0,175,40,29,167,88,62,25,28,24,21,29,30,16,18,20,9,17,30,10,28,22,21,29,28,9,17,20,20,19,8,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,30,32,170,56,65,7,30,19,13,18,20,18,12,7,9,34,30,29,21,13,15,17,26,14,1,23,11,6,6,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,56,21,48,30,27,73,71,41,70,40,66,16,60,17,46,23,52,38,40,36,35,47,11,45,46,32,23,13,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,21,39,80,54,53,57,70,48,46,45,71,42,73,50,41,55,31,25,33,41,22,33,19,21,22,11,15,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,55,49,10,16,14,14,21,22,14,9,13,7,14,18,9,12,15,9,9,11,12,8,9,10,8,12,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,1,73,38,56,50,51,43,57,40,26,30,27,19,34,17,30,32,29,30,14,29,17,10,22,16,9,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,0,39,42,29,43,35,28,23,65,20,66,39,43,33,21,20,23,26,10,28,14,11,22,6,10,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,35,48,17,41,26,49,28,48,27,19,16,22,22,25,13,18,19,15,10,7,14,11,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,53,39,61,49,34,53,26,44,40,35,38,37,29,18,27,25,26,23,18,23,13,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,52,37,58,21,44,23,37,21,38,19,25,40,35,21,25,30,23,14,17,10,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,49,37,54,31,55,18,22,20,23,26,33,13,19,30,19,18,11,19,11,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,28,43,15,37,13,43,30,41,28,36,24,42,21,16,30,23,28,12,8,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,37,44,34,26,31,25,24,23,29,17,24,33,29,10,6,26,14,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,45,16,33,13,33,21,31,26,27,16,19,34,25,17,15,14,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,63,13,19,15,23,18,21,10,9,20,11,2,7,16,5,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,36,24,37,15,33,15,23,13,10,26,18,9,26,10,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,17,14,21,11,22,9,11,24,5,6,1,9,10,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,43,13,33,25,34,22,10,14,17,16,8,11,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,24,19,21,17,32,20,36,12,7,19,4,8,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,14,20,39,21,19,16,20,19,9,7,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,24,7,23,19,9,20,12,11,10,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,8,11,18,17,11,15,6,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,15,19,12,20,15,14,11,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,14,12,15,26,4,3,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,21,9,7,10,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,9,5,8,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,10,14,5,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,4,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,12,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,001",992,122,96,67,55,620,603,557,513,502,441,393,369,368,346,322,300,291,269,256,253,234,231,225,223,223,186,185,172,166,159,146,140,139,139,130,126,121,119,111,105,91,91,89,85,84,64,50,All
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,Nelson Diaz,T Milton Street Sr,Kai Scott,Lyris Younge,Ken Powell,Daine Grey Jr,Mia Roberts Perez,Leon A King Ii,Stephanie M Sawyer,Abbe Fletman,Deborah Watson Stokes,Jennifer Schultz,Frances Fattah,Rainy Papademetriou,Chris Mallios,Tracy B Roman,Leon Goodman,Lucretia Clemons,Betsy Wahl,Brian T Ortelere,Jon Marshall,Scott Diclaudio,Vincent Furlong,Michael Fanning,Shanese Johnson,Stella Tsai,Marissa Brumbach,Anthony Kyriakakis,Wayne M D Bennett,Sandjai Weaver,Thomas Martin,Edward William Louden Jr,James F Berardinelli,Joshua Hill,Rania Major,Starr Marshall Cash,Tangie M Boston,Vince Giusini,Lynne M Summers,Chris Mccabe,Jodi Lobel,Vincent N Melchiorre,Franklin A Bennett Iii,Sherman Toppin,William J Ciancaglini,1
Jim Kenney,18,0,0,0,0,0,24,13,14,21,19,11,14,17,12,16,7,16,18,9,8,8,11,11,7,10,8,7,5,9,6,8,6,1,6,5,8,4,3,4,4,6,3,4,4,3,3,3,0,1
Anthony Hardy Williams,,7,0,0,0,0,5,15,15,10,7,11,9,5,10,6,13,7,2,10,8,5,1,3,9,6,5,8,5,2,5,2,3,6,5,5,2,4,3,3,3,0,3,1,1,4,2,3,0,1
Doug Oliver,,,1,0,0,0,2,1,0,1,1,2,3,1,1,0,2,0,0,0,1,2,0,0,0,0,1,0,3,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
Lynne M Abraham,,,,2,0,0,1,1,2,0,1,1,1,0,1,1,1,1,0,1,1,2,1,1,0,1,1,1,1,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Nelson Diaz,,,,,2,0,1,1,0,0,2,2,1,1,2,3,1,0,1,1,1,1,3,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1
T Milton Street Sr,,,,,,2,0,2,2,1,0,2,1,1,0,0,0,0,1,1,1,1,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
Kai Scott,,,,,,,0,15,10,17,20,14,12,12,12,12,10,9,16,5,5,7,8,3,2,1,3,7,5,9,4,5,5,4,2,2,1,4,2,2,3,4,1,4,2,3,1,1,0,1
Lyris Younge,,,,,,,,0,15,17,11,9,15,10,10,8,8,5,7,11,6,7,4,4,7,8,6,6,9,4,6,5,3,7,1,5,2,6,2,2,5,5,2,3,1,2,1,4,0,1
Ken Powell,,,,,,,,,0,16,8,12,12,14,9,9,10,9,9,11,12,3,3,5,8,7,8,9,5,4,2,5,3,4,5,8,4,3,6,3,3,3,1,1,1,5,3,3,0,1
Daine Grey Jr,,,,,,,,,,0,16,12,9,16,12,11,10,11,11,11,8,5,4,9,8,8,8,9,10,6,1,4,6,5,6,6,6,6,1,1,4,3,2,4,2,3,4,4,0,1
Mia Roberts Perez,,,,,,,,,,,0,13,12,12,13,11,5,13,15,7,5,5,13,5,4,4,2,8,6,12,6,8,7,4,5,2,3,4,5,3,3,4,4,6,3,4,3,1,0,1
Leon A King Ii,,,,,,,,,,,,0,7,8,9,9,16,10,12,7,11,8,10,7,8,1,6,3,8,7,3,3,8,6,4,4,2,3,4,5,5,4,4,5,2,3,4,2,0,1
Stephanie M Sawyer,,,,,,,,,,,,,0,10,9,9,8,6,7,7,7,7,5,3,2,2,5,6,8,5,5,5,5,5,2,3,1,5,3,5,4,2,3,3,2,3,1,3,0,1
Abbe Fletman,,,,,,,,,,,,,,0,2,7,3,9,15,7,3,3,5,6,2,4,6,4,3,5,3,7,5,2,3,3,5,3,1,1,0,3,0,3,2,4,0,2,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,0,7,10,4,3,5,8,6,5,0,5,1,4,6,7,3,4,2,1,5,3,4,0,7,5,7,5,2,4,3,2,2,3,2,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,0,8,11,7,10,8,3,10,6,3,2,6,4,4,8,6,3,5,3,3,4,5,4,4,3,3,3,3,2,2,1,1,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,0,4,3,6,10,6,3,3,5,0,5,4,7,3,3,0,5,4,3,4,0,4,2,4,5,2,2,4,0,2,2,2,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,0,8,3,3,4,5,8,9,6,6,6,2,8,4,6,4,3,6,5,9,2,2,2,4,1,2,2,3,3,0,1,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,0,4,1,3,9,3,1,3,1,5,3,8,2,7,4,1,1,0,1,1,0,2,0,3,1,4,2,3,1,3,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,0,10,4,6,4,6,5,3,3,6,3,2,1,2,2,4,4,2,4,3,2,4,2,2,1,2,3,3,2,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,6,6,3,8,5,7,3,3,1,2,0,4,4,5,5,3,3,5,3,2,4,1,2,2,1,4,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,4,5,6,3,2,4,2,7,3,0,1,3,2,3,2,2,3,1,4,2,3,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,3,3,3,7,6,4,4,1,3,0,1,2,5,2,1,3,3,4,3,0,2,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,6,0,1,3,1,2,3,0,1,3,6,0,2,1,1,2,2,3,0,1,2,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,5,3,0,5,3,2,3,7,5,4,4,2,2,5,2,2,1,4,2,2,3,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,2,0,0,1,2,2,3,4,5,1,1,0,0,2,2,0,0,2,2,2,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,0,3,3,4,3,4,5,4,2,3,5,2,0,2,1,2,1,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,5,1,3,7,0,1,0,2,1,1,0,2,2,3,3,1,2,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,5,2,1,0,3,1,1,5,2,3,1,1,0,2,3,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,3,0,0,1,1,3,1,1,0,1,2,2,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,1,4,1,0,2,3,2,3,2,2,2,5,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,1,0,1,0,2,2,1,2,3,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,2,1,2,1,1,4,2,2,0,1,3,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,2,0,3,2,1,0,1,1,1,2,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,2,1,1,1,4,1,1,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,0,0,0,0,1,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,1,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,3,2,1,1,2,1,2,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,0,1,2,3,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,2,1,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,2,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,69,45,7,7,5,4,35,35,34,33,31,30,29,26,26,26,24,24,23,22,20,19,17,17,17,17,17,16,15,15,14,13,12,11,11,10,10,10,9,9,9,9,8,7,7,7,6,6,0,1
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Doug Oliver,Nelson Diaz,Lyris Younge,Tracy B Roman,Ken Powell,Scott Diclaudio,Kai Scott,Daine Grey Jr,Stephanie M Sawyer,Frances Fattah,Edward William Louden Jr,Leon Goodman,Lucretia Clemons,Abbe Fletman,Brian T Ortelere,Jon Marshall,Mia Roberts Perez,Michael Fanning,Rainy Papademetriou,Anthony Kyriakakis,Deborah Watson Stokes,Leon A King Ii,Rania Major,Shanese Johnson,Wayne M D Bennett,Jennifer Schultz,Lynne M Summers,Thomas Martin,Vincent Furlong,Vincent N Melchiorre,Franklin A Bennett Iii,Jodi Lobel,Betsy Wahl,Chris Mallios,Marissa Brumbach,Sandjai Weaver,Stella Tsai,Vince Giusini,James F Berardinelli,Joshua Hill,Tangie M Boston,Sherman Toppin,Starr Marshall Cash,Chris Mccabe,William J Ciancaglini,2
Anthony Hardy Williams,27,0,0,0,0,0,9,8,8,5,4,6,1,4,4,4,1,4,3,4,1,1,1,0,3,1,0,4,3,1,1,1,5,1,1,3,2,0,1,0,0,2,2,2,0,0,2,1,1,2
Jim Kenney,,22,0,0,0,0,12,9,8,8,12,7,9,6,2,4,8,4,4,4,4,3,6,6,4,4,5,2,2,5,4,4,1,3,3,1,1,3,1,3,2,1,1,1,1,1,0,0,0,2
Lynne M Abraham,,,1,0,0,0,2,3,2,2,1,0,0,1,3,2,1,0,2,2,1,2,1,0,0,1,2,1,2,0,1,0,1,0,2,1,1,0,1,0,1,1,0,0,2,0,0,0,0,2
T Milton Street Sr,,,,1,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
Doug Oliver,,,,,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
Nelson Diaz,,,,,,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lyris Younge,,,,,,,1,17,14,13,11,10,10,7,8,5,6,6,5,6,7,6,4,1,4,6,4,5,4,3,4,5,5,5,4,1,2,5,2,2,2,2,2,2,2,0,1,1,1,2
Tracy B Roman,,,,,,,,0,13,14,8,7,8,8,10,5,2,5,7,7,7,7,2,3,1,5,6,5,4,4,2,4,4,6,5,1,1,4,2,4,2,3,2,2,2,2,1,1,1,2
Ken Powell,,,,,,,,,0,13,8,9,7,3,6,7,3,7,6,10,6,7,3,1,2,4,2,2,4,3,2,1,4,5,2,0,2,4,1,0,2,0,3,2,1,0,1,0,1,2
Scott Diclaudio,,,,,,,,,,2,5,7,7,4,6,5,1,4,8,7,7,7,4,2,3,3,2,3,3,3,4,1,3,6,3,1,2,4,2,1,1,2,2,2,1,1,0,0,1,2
Kai Scott,,,,,,,,,,,0,5,9,4,0,1,2,4,1,2,6,5,3,4,2,4,4,2,2,0,1,2,1,5,2,1,2,4,0,2,2,1,0,0,1,0,1,0,1,2
Daine Grey Jr,,,,,,,,,,,,0,8,3,3,2,5,6,2,2,5,3,3,0,3,1,1,2,3,2,2,1,2,4,1,1,3,2,1,0,2,1,1,2,1,0,0,1,1,2
Stephanie M Sawyer,,,,,,,,,,,,,0,5,0,2,4,4,1,0,8,6,2,1,2,3,3,2,1,2,2,2,0,7,2,1,2,4,2,3,2,1,0,0,1,1,0,0,1,2
Frances Fattah,,,,,,,,,,,,,,0,4,2,2,1,3,3,3,0,0,1,3,3,3,7,2,2,2,3,3,1,3,0,1,0,3,3,2,2,1,1,1,1,2,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,0,5,1,2,5,6,1,2,1,2,0,3,3,3,4,2,1,2,3,0,3,0,0,0,2,1,1,1,2,1,2,1,0,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,0,1,2,5,6,0,3,2,1,2,3,2,1,3,3,0,1,2,0,2,1,0,0,2,0,0,0,3,0,2,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,1,1,0,0,3,1,3,1,4,1,2,2,2,2,4,2,0,0,0,1,3,1,3,0,3,0,0,1,2,0,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,0,2,3,3,2,1,2,1,3,1,1,2,1,1,1,2,3,0,0,1,2,0,1,1,0,1,0,0,1,1,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,1,6,1,1,3,2,2,1,2,2,2,4,2,1,3,1,2,2,2,0,1,1,0,3,3,2,1,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1,4,2,2,3,3,1,1,4,0,2,0,0,0,1,0,1,0,3,1,1,0,1,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,0,5,2,1,1,0,1,2,0,1,3,0,0,6,0,0,2,4,2,1,3,1,0,0,1,1,0,0,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,2,1,0,1,1,5,2,2,0,4,2,0,0,0,0,0,1,0,0,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,1,1,3,1,1,0,0,3,3,0,1,0,1,2,1,1,1,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,1,0,2,0,1,0,1,0,0,1,2,0,1,0,0,0,2,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,4,1,4,1,2,0,1,1,3,1,1,0,1,1,0,2,1,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,0,1,3,2,0,3,0,0,0,0,3,0,0,0,0,1,1,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,2,2,0,0,4,0,0,0,1,3,2,0,0,0,3,1,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,2,0,3,0,1,0,3,1,2,1,1,0,1,0,2,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,0,4,0,1,0,0,1,0,1,0,1,2,1,1,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,1,1,1,0,1,2,1,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,3,1,2,0,3,1,0,1,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,0,1,1,2,0,1,0,0,0,0,0,1,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,0,0,0,2,1,2,0,0,1,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,2,0,1,0,0,0,0,0,2
