col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Frances Fattah,,,,,,,,,,,,,,,0,8,7,5,5,2,3,3,4,6,4,7,7,2,7,4,3,1,1,3,3,2,4,0,4,2,2,1,0,0,2,2,3,1,1,1
Abbe Fletman,,,,,,,,,,,,,,,,0,17,3,16,13,2,3,4,3,1,3,1,4,1,3,3,0,1,1,4,0,1,3,1,2,2,0,0,1,0,0,0,0,1,1
Chris Mallios,,,,,,,,,,,,,,,,,0,3,20,18,3,1,0,3,5,1,0,0,0,4,1,0,1,1,1,2,4,1,3,1,3,2,0,0,0,0,1,1,3,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,1,12,12,4,3,4,4,1,4,3,4,2,1,3,3,3,0,3,1,3,2,0,2,1,1,2,0,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,17,1,0,0,5,2,3,0,1,1,3,0,0,1,0,0,2,1,1,1,1,3,2,1,0,1,0,0,1,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,0,0,0,0,2,2,3,3,2,0,5,2,0,3,2,2,2,3,1,0,1,0,1,2,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,0,9,1,2,1,2,0,2,1,5,2,1,1,2,1,2,2,0,2,1,2,1,1,0,1,1,1,0,2,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,2,2,4,4,2,8,2,5,1,4,4,0,2,0,5,1,1,2,1,0,1,1,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,4,5,4,2,3,2,2,2,5,1,1,3,2,0,1,1,1,2,1,1,2,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,3,3,3,2,1,1,1,2,2,1,2,0,2,2,3,0,2,3,1,1,0,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,5,3,2,3,3,2,3,3,6,2,3,0,3,3,2,0,0,2,3,3,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,5,1,2,0,1,4,0,2,2,1,1,1,2,0,0,2,0,2,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,1,1,2,1,1,2,1,2,0,1,0,1,1,1,0,1,2,3,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,3,0,3,1,5,0,0,5,1,1,0,1,0,1,1,1,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,2,3,1,1,1,2,0,1,1,1,1,0,3,2,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,2,1,4,2,2,2,2,1,0,0,1,0,1,0,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,2,4,0,1,1,4,2,1,2,1,0,1,0,1,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,3,2,1,1,2,0,1,3,2,0,2,1,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,1,1,0,4,0,1,5,0,0,1,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,1,2,0,3,0,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,4,0,0,0,2,0,0,0,0,2,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,4,4,2,3,0,0,2,1,2,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,1,1,0,1,1,2,2,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,1,0,1,1,1,2,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,1,2,3,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,2,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,103,50,9,8,2,2,68,49,46,45,42,31,29,29,28,26,26,25,24,22,21,21,14,14,13,12,12,12,11,11,10,10,10,10,9,9,9,8,8,8,6,5,5,5,4,4,4,3,3,1
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,T Milton Street Sr,Nelson Diaz,Doug Oliver,Ken Powell,Tracy B Roman,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Kai Scott,Stephanie M Sawyer,Leon Goodman,Jon Marshall,Edward William Louden Jr,Michael Fanning,Frances Fattah,Abbe Fletman,Mia Roberts Perez,Deborah Watson Stokes,Chris Mallios,Lucretia Clemons,Lynne M Summers,Vincent N Melchiorre,Shanese Johnson,Jennifer Schultz,James F Berardinelli,Sandjai Weaver,Tangie M Boston,Betsy Wahl,Leon A King Ii,Rainy Papademetriou,Rania Major,Sherman Toppin,Vincent Furlong,Marissa Brumbach,Stella Tsai,Thomas Martin,Wayne M D Bennett,Anthony Kyriakakis,Vince Giusini,Franklin A Bennett Iii,Jodi Lobel,Joshua Hill,Brian T Ortelere,Starr Marshall Cash,Chris Mccabe,William J Ciancaglini,2
Anthony Hardy Williams,33,0,0,0,0,0,40,34,32,20,26,15,15,23,19,21,14,15,12,11,11,8,5,10,10,7,6,6,5,7,7,6,4,6,5,6,5,4,2,4,3,4,4,1,5,3,3,3,0,2
Jim Kenney,,22,0,0,0,0,17,17,21,20,15,17,18,7,9,7,13,8,11,10,7,10,12,8,8,10,8,9,8,8,4,7,9,5,8,7,3,4,9,6,6,5,3,6,3,5,2,0,1,2
Lynne M Abraham,,,2,0,0,0,3,3,0,3,0,0,2,1,0,1,0,3,0,3,2,1,2,2,1,1,2,2,1,0,2,0,0,2,0,0,2,2,0,1,1,1,1,1,1,0,2,0,1,2
T Milton Street Sr,,,,1,0,0,2,2,2,0,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Nelson Diaz,,,,,1,0,2,3,3,3,2,2,0,2,1,0,1,1,2,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Doug Oliver,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2
Ken Powell,,,,,,,2,43,39,26,31,22,24,23,17,20,19,6,23,19,10,18,6,7,20,7,7,9,5,6,6,6,4,5,7,7,3,2,3,4,2,4,4,2,5,1,2,2,1,2
Tracy B Roman,,,,,,,,0,41,30,34,23,25,20,17,16,18,14,22,20,13,18,11,13,17,10,11,7,7,5,9,6,5,9,5,2,7,7,3,4,0,3,4,1,5,2,5,2,1,2
Lyris Younge,,,,,,,,,0,27,32,27,27,19,17,16,17,12,21,15,9,17,5,5,16,11,7,3,6,6,5,10,4,3,6,3,2,4,2,3,2,3,1,1,3,2,4,3,0,2
Daine Grey Jr,,,,,,,,,,0,20,25,25,9,5,4,17,12,21,19,11,18,7,11,16,13,6,7,8,6,10,6,3,8,7,5,5,6,4,4,2,3,3,1,6,2,3,1,1,2
Scott Diclaudio,,,,,,,,,,,0,16,17,14,15,13,16,3,19,12,5,17,2,5,16,3,6,8,4,5,3,5,4,2,4,2,0,1,2,7,1,2,4,1,4,3,0,2,0,2
Kai Scott,,,,,,,,,,,,0,23,5,2,1,18,10,19,16,6,16,7,7,16,9,6,5,5,4,7,7,5,5,7,4,3,4,0,1,2,1,0,3,5,0,5,2,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,1,1,2,18,9,19,19,7,18,8,8,18,9,4,3,6,4,9,3,1,6,2,1,5,6,2,1,3,2,1,2,1,1,3,2,1,2
Leon Goodman,,,,,,,,,,,,,,0,21,18,3,6,4,5,6,1,4,5,1,4,7,5,6,4,1,7,4,3,3,6,0,1,5,6,1,4,2,1,3,4,2,1,2,2
Jon Marshall,,,,,,,,,,,,,,,1,19,2,3,3,1,4,0,3,4,0,1,6,5,2,2,0,5,5,1,5,2,2,2,4,3,3,2,1,2,1,3,0,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,0,0,4,2,2,7,0,2,5,1,4,6,4,1,5,2,4,3,2,5,4,1,1,2,3,0,3,3,1,1,3,1,1,0,2
Michael Fanning,,,,,,,,,,,,,,,,,0,3,17,15,2,15,5,5,17,2,0,2,2,5,1,2,5,4,2,2,5,0,3,2,3,0,2,3,2,1,2,2,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,0,3,6,10,2,9,11,1,10,7,3,2,7,6,5,3,8,4,4,5,8,1,3,2,3,2,2,3,2,6,1,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,14,4,17,2,3,17,2,4,4,2,0,2,2,3,3,3,2,2,1,1,2,1,0,1,2,2,1,1,1,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,0,7,14,8,6,15,6,4,3,4,4,4,3,0,4,1,2,4,5,2,0,0,2,2,1,1,1,2,1,2,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,2,6,9,2,7,6,3,5,7,4,8,2,5,5,5,5,6,2,2,1,1,4,1,3,1,3,1,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,0,1,1,18,3,0,4,2,0,2,1,2,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,7,3,4,4,4,4,5,6,2,1,8,7,6,2,4,1,2,5,0,1,4,1,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,8,6,1,7,5,4,5,8,4,5,6,6,2,4,1,3,4,1,5,0,4,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,2,0,2,1,1,1,1,0,0,0,1,1,1,1,2,0,0,2,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,7,6,6,4,2,4,4,4,3,6,2,2,2,4,3,0,2,1,4,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,5,2,4,5,2,3,4,5,1,4,2,2,2,3,3,2,3,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,4,2,5,3,4,2,0,1,1,6,3,3,3,3,4,1,2,0,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,1,2,1,1,1,2,2,2,2,3,2,1,2,1,2,0,2,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,1,5,2,3,0,3,1,3,0,1,4,0,3,1,2,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1,5,5,0,2,3,3,3,4,2,0,3,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,6,4,1,4,2,2,0,2,1,0,3,1,4,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,0,5,1,6,2,1,4,4,1,3,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,5,0,2,0,0,2,1,0,1,2,0,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,3,0,2,3,1,3,1,2,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,0,2,2,1,2,2,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,3,0,1,4,0,0,3,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,2,2,1,3,0,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,2,3,1,2,0,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,2,3,3,1,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,5,2,0,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,112,73,8,5,4,2,66,60,59,48,44,37,37,35,33,31,29,28,27,27,22,21,21,21,21,19,18,17,15,15,14,14,13,13,13,13,11,11,11,11,10,10,9,9,9,8,8,3,2,2
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Anthony Hardy Williams,Jim Kenney,Lynne M Abraham,Doug Oliver,T Milton Street Sr,Nelson Diaz,Ken Powell,Scott Diclaudio,Tracy B Roman,Lyris Younge,Daine Grey Jr,Jon Marshall,Leon Goodman,Kai Scott,Edward William Louden Jr,Abbe Fletman,Michael Fanning,Thomas Martin,Mia Roberts Perez,Frances Fattah,Stephanie M Sawyer,Jennifer Schultz,Wayne M D Bennett,Lynne M Summers,Lucretia Clemons,Shanese Johnson,Chris Mallios,Deborah Watson Stokes,Vincent Furlong,Leon A King Ii,Marissa Brumbach,Rainy Papademetriou,Vincent N Melchiorre,Anthony Kyriakakis,Joshua Hill,Sherman Toppin,Stella Tsai,James F Berardinelli,Jodi Lobel,Rania Major,Brian T Ortelere,Chris Mccabe,Sandjai Weaver,Tangie M Boston,Franklin A Bennett Iii,Betsy Wahl,Starr Marshall Cash,William J Ciancaglini,Vince Giusini,3
Anthony Hardy Williams,28,0,0,0,0,0,31,38,36,28,11,19,18,15,17,9,10,10,8,10,8,6,10,5,4,7,8,5,5,4,3,3,7,2,3,1,2,2,2,2,2,1,4,4,3,1,1,1,1,3
Jim Kenney,,20,0,0,0,0,17,10,11,13,13,7,8,9,6,11,10,11,12,6,9,11,6,9,10,7,5,7,4,5,9,6,3,8,5,6,5,5,6,4,4,6,2,2,0,3,2,1,0,3
Lynne M Abraham,,,2,0,0,0,4,5,4,3,4,2,2,0,3,2,0,0,0,2,1,1,0,1,0,0,0,1,3,0,1,2,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,3
Doug Oliver,,,,2,0,0,3,2,3,2,2,1,3,3,1,1,0,2,1,2,1,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,3
T Milton Street Sr,,,,,3,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,3
Nelson Diaz,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ken Powell,,,,,,,0,38,38,35,22,18,23,15,17,16,12,8,15,6,12,7,9,3,3,8,12,3,7,5,2,3,11,4,6,3,2,1,1,3,4,3,0,2,3,2,2,3,0,3
Scott Diclaudio,,,,,,,,0,36,31,16,15,15,11,13,13,11,6,13,3,10,4,4,2,3,3,10,2,3,2,1,2,9,2,3,2,2,4,1,3,4,2,2,3,4,2,0,1,0,3
Tracy B Roman,,,,,,,,,1,32,18,15,17,14,15,17,13,6,14,9,14,6,7,6,4,5,12,6,7,5,5,3,11,2,3,1,4,2,2,4,1,1,4,2,2,0,1,1,0,3
Lyris Younge,,,,,,,,,,0,20,14,13,18,12,16,12,7,13,11,15,3,9,7,1,7,12,5,3,7,1,0,10,2,4,3,3,2,2,3,2,2,5,2,2,0,2,1,0,3
Daine Grey Jr,,,,,,,,,,,0,5,7,15,6,18,10,4,12,6,12,6,6,4,1,5,10,3,6,4,2,5,9,1,3,3,3,2,1,3,4,2,0,1,2,0,2,2,0,3
Jon Marshall,,,,,,,,,,,,0,19,2,13,2,7,10,3,5,2,6,7,5,8,6,1,1,4,3,6,7,1,8,3,3,1,1,6,3,4,0,1,2,3,2,1,1,1,3
Leon Goodman,,,,,,,,,,,,,0,8,13,3,2,7,5,5,3,8,7,5,4,7,1,5,3,3,2,3,1,4,4,5,2,1,1,5,4,2,2,2,3,3,1,2,1,3
Kai Scott,,,,,,,,,,,,,,0,4,12,9,6,14,9,14,5,4,4,1,5,10,8,2,3,2,1,9,0,4,4,1,2,1,4,1,5,5,1,0,1,2,2,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,0,2,3,4,5,3,2,4,6,4,1,1,1,1,3,3,3,1,2,1,3,1,1,1,1,1,1,2,1,0,2,0,0,1,0,3
Abbe Fletman,,,,,,,,,,,,,,,,0,10,1,11,6,13,4,2,2,0,2,11,3,5,2,1,3,9,0,2,0,3,3,0,1,3,1,1,0,0,1,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,0,9,13,2,11,2,4,0,8,2,10,2,2,3,6,5,9,7,1,1,2,1,7,2,1,1,0,2,1,0,1,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,0,7,5,4,5,5,3,10,5,1,4,2,1,9,8,1,9,3,5,1,4,6,1,0,1,1,2,1,0,4,2,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,0,3,12,7,4,5,4,4,11,4,1,1,4,1,10,1,3,5,2,4,2,3,2,5,2,0,1,3,1,1,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,0,8,6,6,8,3,11,1,7,7,5,5,1,2,1,3,2,4,1,2,3,0,2,5,3,1,1,3,1,1,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,6,4,7,3,5,10,7,3,2,3,1,9,0,2,2,4,2,0,2,0,3,2,3,0,1,2,0,1,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,8,1,5,5,1,4,2,0,0,5,4,5,5,1,5,5,3,2,1,1,3,1,1,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,1,7,2,8,1,2,6,6,1,1,1,1,5,3,5,2,0,4,3,3,3,3,3,1,1,2,1,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,1,4,7,1,6,3,4,5,1,1,1,3,3,5,2,1,4,2,2,4,3,1,2,1,1,1,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,9,6,0,8,1,1,2,1,8,2,1,1,1,1,0,2,1,1,1,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,5,6,2,1,0,2,3,3,3,1,2,4,1,2,2,4,1,2,2,2,1,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,0,0,10,0,2,1,1,1,0,0,1,2,1,0,0,1,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,2,0,1,3,3,3,2,1,3,1,4,4,4,0,1,2,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,1,1,4,0,3,2,0,1,2,3,1,1,0,1,1,1,1,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3,1,2,1,0,2,0,1,2,2,0,0,1,1,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,7,1,2,2,1,6,1,0,1,1,1,0,0,2,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,1,0,1,2,5,1,3,0,0,2,1,0,0,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,7,0,0,0,0,1,0,0,1,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,0,1,2,4,1,0,0,2,0,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,3,2,0,1,1,2,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,2,3,1,0,0,0,0,0,3
