col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,41,5,19,17,16,16,12,12,12,11,10,10,8,8,7,7,7,6,6,6,5,5,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,1
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Alice Beck Dubow,Robert Colville,Vincent Furlong,Jennifer Schultz,Ken Powell,Jon Marshall,Scott Diclaudio,Tracy B Roman,Abbe Fletman,Lynne M Summers,Marissa Brumbach,Mia Roberts Perez,Daine Grey Jr,James F Berardinelli,Kai Scott,Leon Goodman,Michael Fanning,Thomas Martin,Joshua Hill,Leon A King Ii,Lyris Younge,Rainy Papademetriou,Stella Tsai,Stephanie M Sawyer,Vincent N Melchiorre,Wayne M D Bennett,Anthony Kyriakakis,Betsy Wahl,Chris Mccabe,Frances Fattah,Lucretia Clemons,Rania Major,Shanese Johnson,Sherman Toppin,Vince Giusini,William J Ciancaglini,Brian T Ortelere,Chris Mallios,Edward William Louden Jr,Deborah Watson Stokes,Franklin A Bennett Iii,Starr Marshall Cash,Jodi Lobel,Sandjai Weaver,Tangie M Boston,2
Alice Beck Dubow,4,0,7,7,9,6,6,5,7,6,4,6,4,3,4,4,2,4,3,4,4,2,3,3,2,4,2,2,2,2,3,1,2,3,2,1,2,2,2,1,0,1,0,0,0,2
Robert Colville,,0,0,1,0,1,1,3,0,1,1,0,1,1,0,1,2,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2
Vincent Furlong,,,2,3,2,1,3,2,3,1,3,3,1,1,2,2,1,2,3,1,2,0,2,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2
Jennifer Schultz,,,,0,4,1,2,3,5,4,5,4,3,1,4,2,0,2,2,2,1,2,3,2,1,2,1,3,1,1,2,2,2,1,1,0,2,1,0,1,0,1,0,0,0,2
Ken Powell,,,,,0,5,3,3,2,3,2,3,3,1,2,4,0,4,3,4,2,1,1,3,1,3,2,0,1,1,2,0,0,3,2,0,1,2,2,1,0,0,0,0,0,2
Jon Marshall,,,,,,1,3,4,2,1,0,0,2,1,0,2,1,3,1,2,2,1,0,1,0,3,1,0,0,0,1,0,0,3,1,0,1,1,2,0,0,0,0,0,0,2
Scott Diclaudio,,,,,,,0,3,3,1,0,0,1,5,0,1,2,1,1,1,1,0,0,1,2,1,1,0,1,0,0,0,0,1,1,3,1,1,1,0,0,1,0,0,0,2
Tracy B Roman,,,,,,,,0,3,3,2,0,4,1,1,1,1,1,0,1,3,2,2,0,1,1,0,1,0,1,1,1,2,2,0,0,1,0,2,0,1,1,0,0,0,2
Abbe Fletman,,,,,,,,,0,3,3,2,2,2,1,1,1,1,1,0,1,1,3,1,0,2,0,2,0,0,1,1,2,1,1,0,2,0,0,0,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,0,3,2,3,1,2,1,1,0,1,1,1,2,3,0,2,1,0,2,0,2,2,2,3,1,0,0,2,0,0,1,1,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,0,4,3,0,3,1,1,2,2,1,1,3,4,3,1,1,1,3,1,1,1,3,3,0,1,0,1,1,0,0,1,0,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,0,1,0,3,2,0,1,3,2,1,1,2,3,1,1,1,1,1,2,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,0,1,2,1,1,1,0,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,0,0,1,1,1,0,1,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,2
Kai Scott,,,,,,,,,,,,,,,0,1,0,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,0,0,3,3,3,1,1,1,2,1,0,0,0,0,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,2
Michael Fanning,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,2,1,1,0,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,0,2,2,1,2,1,2,0,1,1,1,0,0,1,1,0,2,2,0,0,1,1,0,0,0,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,0,2,0,0,1,3,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,1,0,1,1,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,2,0,1,2,3,2,1,0,0,1,0,1,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,0,1,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,1,1,0,1,2,0,0,0,1,1,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,24,6,10,9,9,8,8,8,7,7,7,7,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,2
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alice Beck Dubow,Robert Colville,Abbe Fletman,Tracy B Roman,Leon Goodman,Jennifer Schultz,Scott Diclaudio,Ken Powell,Vincent Furlong,Lynne M Summers,Vincent N Melchiorre,Betsy Wahl,Chris Mccabe,James F Berardinelli,Kai Scott,Mia Roberts Perez,Michael Fanning,Jon Marshall,Marissa Brumbach,Thomas Martin,William J Ciancaglini,Brian T Ortelere,Chris Mallios,Rainy Papademetriou,Vince Giusini,Jodi Lobel,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Edward William Louden Jr,Stella Tsai,Wayne M D Bennett,Anthony Kyriakakis,Joshua Hill,Sandjai Weaver,Deborah Watson Stokes,Leon A King Ii,Lucretia Clemons,Sherman Toppin,Rania Major,Franklin A Bennett Iii,Shanese Johnson,Frances Fattah,Starr Marshall Cash,Tangie M Boston,3
Alice Beck Dubow,14,0,33,29,30,29,27,23,25,25,22,21,23,17,19,16,16,16,19,19,16,15,15,16,17,16,12,15,14,13,15,13,13,11,12,12,7,11,9,8,7,7,4,6,2,3
Robert Colville,,2,3,4,3,3,3,5,4,2,2,0,0,4,0,2,1,3,0,1,3,2,1,2,1,0,3,1,2,3,1,1,1,1,1,0,2,0,2,1,0,0,1,0,0,3
Abbe Fletman,,,1,16,14,13,16,12,11,12,12,9,8,9,15,9,7,8,6,9,4,13,9,10,7,8,11,9,10,7,10,2,6,2,6,4,1,5,6,6,2,3,1,1,0,3
Tracy B Roman,,,,0,14,11,18,16,11,12,11,7,4,10,7,8,6,7,10,2,6,8,5,7,7,6,9,9,7,14,11,4,5,4,8,7,5,3,6,4,2,4,6,1,0,3
Leon Goodman,,,,,1,15,12,15,10,13,7,9,6,7,4,8,3,15,5,8,7,6,5,6,6,7,9,5,7,10,4,5,4,7,4,5,5,4,5,4,3,3,2,2,0,3
Jennifer Schultz,,,,,,1,8,14,8,13,5,11,9,8,5,8,8,10,10,12,6,6,4,4,9,9,9,9,5,5,7,6,5,7,5,5,4,2,5,5,2,4,0,4,1,3
Scott Diclaudio,,,,,,,1,13,8,9,9,3,5,11,7,7,3,10,5,5,6,10,5,8,7,3,7,4,10,10,6,5,5,2,5,4,5,2,6,4,1,3,2,1,0,3
Ken Powell,,,,,,,,2,9,10,12,4,10,8,5,9,9,10,5,7,6,6,6,8,7,2,11,8,7,11,4,8,6,5,3,3,5,4,4,4,4,2,2,1,1,3
Vincent Furlong,,,,,,,,,1,6,5,3,5,9,4,6,8,4,4,6,7,7,5,8,4,4,5,6,6,8,3,6,3,5,4,3,3,3,4,1,2,1,3,2,0,3
Lynne M Summers,,,,,,,,,,0,8,8,5,6,5,8,2,8,9,4,7,1,3,4,3,7,3,8,6,4,8,6,2,4,4,8,6,4,5,4,2,4,4,1,0,3
Vincent N Melchiorre,,,,,,,,,,,0,7,13,8,10,8,10,5,8,7,11,8,7,10,7,6,3,7,3,4,5,5,8,4,3,4,4,7,2,1,4,0,3,2,1,3
Betsy Wahl,,,,,,,,,,,,0,5,2,5,7,5,3,9,4,5,2,6,5,6,9,4,6,2,0,9,1,6,4,5,7,2,5,1,5,0,4,1,2,1,3
Chris Mccabe,,,,,,,,,,,,,0,8,5,6,8,3,9,9,7,7,6,7,9,6,3,5,0,2,2,6,6,5,2,4,1,6,0,0,4,0,1,2,1,3
James F Berardinelli,,,,,,,,,,,,,,0,0,8,2,6,6,5,9,8,4,8,9,3,2,3,2,6,4,8,7,7,1,2,5,3,5,2,2,1,1,1,0,3
Kai Scott,,,,,,,,,,,,,,,0,8,7,2,3,7,2,7,8,7,4,4,4,5,7,2,4,0,3,0,4,2,0,6,2,4,2,2,2,2,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,1,5,5,4,4,8,1,8,6,8,2,6,9,3,3,6,4,5,4,2,4,3,4,1,3,2,1,1,2,0,3
Michael Fanning,,,,,,,,,,,,,,,,,2,2,5,6,5,3,7,2,5,3,6,7,2,2,2,3,3,3,3,1,0,2,1,0,3,0,1,2,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,5,3,4,2,4,3,1,8,2,4,8,0,4,2,5,1,3,4,2,2,3,2,2,1,1,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,0,4,8,4,4,3,5,9,1,5,0,1,8,3,5,6,5,5,3,3,1,2,2,3,1,2,1,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,0,3,6,5,5,6,4,1,5,2,1,3,4,2,4,4,1,2,5,4,3,4,1,0,3,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,0,2,6,4,7,3,1,4,1,3,4,5,6,4,4,2,3,2,1,1,3,1,3,4,1,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,0,1,8,3,4,2,1,6,4,2,4,4,2,3,1,2,4,5,4,2,0,1,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,0,2,5,3,3,8,3,0,4,2,3,4,4,3,1,2,1,1,1,0,1,2,1,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,3,1,4,5,3,4,8,5,3,3,2,7,2,1,1,1,2,1,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,3,2,4,4,7,4,4,1,2,1,2,2,3,3,2,3,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,0,5,4,5,4,2,3,0,4,2,3,1,2,0,2,1,3
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,2,0,1,2,1,1,0,1,0,1,0,2,0,1,1,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,5,2,2,1,3,6,2,1,4,2,3,1,3,3,1,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,2,1,3,2,2,0,6,5,2,1,2,1,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,2,1,3,2,2,1,2,1,3,1,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,4,5,0,1,1,4,0,2,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,4,2,2,2,1,3,1,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,1,1,3,0,2,1,2,1,2,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,3,2,1,1,1,0,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,2,2,4,3,1,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,2,1,1,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,1,2,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,1,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,106,10,40,36,35,34,34,33,31,29,28,23,23,23,21,21,21,20,20,20,20,19,19,19,19,18,18,18,17,17,16,15,14,13,13,12,11,11,11,9,7,7,6,6,2,3
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Alice Beck Dubow,Robert Colville,Vincent Furlong,Thomas Martin,Chris Mallios,James F Berardinelli,Ken Powell,Michael Fanning,Kai Scott,Abbe Fletman,Chris Mccabe,Jodi Lobel,Anthony Kyriakakis,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Vincent N Melchiorre,Lyris Younge,Mia Roberts Perez,Rainy Papademetriou,Vince Giusini,Jennifer Schultz,William J Ciancaglini,Marissa Brumbach,Stephanie M Sawyer,Betsy Wahl,Frances Fattah,Wayne M D Bennett,Deborah Watson Stokes,Leon A King Ii,Lynne M Summers,Brian T Ortelere,Edward William Louden Jr,Franklin A Bennett Iii,Jon Marshall,Leon Goodman,Lucretia Clemons,Stella Tsai,Joshua Hill,Starr Marshall Cash,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Rania Major,Tangie M Boston,4
Alice Beck Dubow,4,0,44,36,22,21,18,16,16,16,15,13,13,13,14,13,14,12,13,14,11,12,10,9,9,9,8,9,8,6,6,6,5,4,6,4,5,4,4,4,4,3,3,2,1,4
Robert Colville,,1,6,5,3,4,2,3,3,2,3,2,3,4,1,1,2,1,1,1,3,2,3,1,0,0,2,0,1,2,2,1,1,2,0,0,1,2,1,1,0,1,0,0,0,4
Vincent Furlong,,,9,27,13,19,12,12,7,7,10,11,10,8,7,8,10,3,4,7,7,10,8,3,4,4,5,5,6,5,3,5,3,3,3,2,1,3,2,1,2,2,3,2,0,4
Thomas Martin,,,,13,12,14,10,12,7,6,11,7,5,8,5,8,9,4,3,3,5,9,9,2,5,1,3,6,4,2,5,3,1,3,3,2,0,2,2,1,1,1,1,0,1,4
Chris Mallios,,,,,0,11,8,9,11,11,8,13,4,4,4,6,6,5,7,1,4,3,3,5,5,4,1,1,5,4,1,0,1,1,0,3,1,2,1,1,2,1,0,1,1,4
