col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,1,33,40,42,24,20,25,23,20,28,22,17,17,13,12,18,12,11,9,7,4,95,39,88,53,48,70,42,65,52,66,29,27,25,30,23,8,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,0,54,33,21,36,29,29,28,23,18,25,18,13,9,16,13,13,8,4,9,71,35,41,46,46,63,52,59,62,62,47,19,45,27,20,23,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,1,59,39,19,54,7,20,39,16,25,28,18,12,12,22,15,5,19,14,68,23,65,55,52,80,37,60,37,88,50,20,35,35,26,12,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,16,46,9,17,44,12,17,24,14,5,14,20,14,5,7,9,73,33,46,39,44,80,41,68,49,83,40,23,31,29,23,5,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,46,9,24,41,14,16,18,11,13,16,23,16,5,8,8,73,33,56,52,45,57,32,51,39,59,31,27,27,17,18,11,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,47,47,9,17,13,9,16,15,9,13,10,14,6,3,73,49,67,38,28,34,60,39,52,36,40,22,21,13,16,40,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,21,31,16,10,30,22,10,11,25,16,2,17,19,69,17,56,39,39,55,40,47,37,67,40,25,36,30,13,10,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,52,13,16,14,6,12,9,10,15,9,7,5,9,69,45,54,41,29,28,50,33,39,31,43,19,19,11,8,28,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,15,16,15,15,12,9,9,9,5,8,7,65,26,58,33,33,39,66,43,38,41,37,19,21,23,23,30,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,18,26,20,11,13,29,21,10,9,10,42,22,28,29,37,56,32,40,25,60,44,25,33,25,21,4,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,19,13,8,20,17,7,6,16,4,5,59,24,41,23,30,28,34,38,29,34,17,13,15,19,18,9,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,9,15,17,8,7,8,6,3,46,21,45,29,18,33,32,38,26,34,24,16,16,21,15,12,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,7,11,20,14,6,4,11,37,19,33,14,30,39,25,21,17,42,29,27,24,7,11,7,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,11,24,15,8,3,8,36,15,32,18,23,29,22,20,16,38,30,17,16,24,24,7,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,11,10,4,5,6,40,24,37,21,16,16,24,27,22,28,15,6,12,19,9,9,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,6,12,4,4,31,15,19,26,24,27,18,17,19,37,12,9,7,21,12,7,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,3,10,12,29,14,22,16,28,30,19,15,17,38,30,18,21,14,9,5,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,29,12,17,15,16,24,19,15,13,26,24,11,16,13,11,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,20,9,11,10,16,11,16,12,17,12,9,5,4,9,8,5,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,18,7,13,13,15,15,12,13,10,14,11,8,7,12,5,4,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,5,18,13,13,17,12,12,6,21,14,6,10,8,1,1,All
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,448,408,318,373,216,241,221,210,159,92,54,71,64,59,39,All
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,189,623,315,95,162,81,83,71,34,75,12,31,27,14,All
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,211,130,114,111,125,122,135,80,70,56,56,38,30,All
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,224,89,181,88,77,103,40,71,20,55,41,11,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104,161,73,44,86,42,30,31,58,40,9,All
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,79,180,124,159,70,35,46,55,51,15,All
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,109,108,68,66,30,35,37,44,45,All
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,176,123,53,32,31,45,65,23,All
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84,62,31,43,24,46,30,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83,43,62,49,28,18,All
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,66,22,16,33,All
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,34,10,9,11,All
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,7,14,All
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,5,All
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,All
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,585","1,470","1,177",708,552,482,452,444,390,385,362,355,308,297,287,281,270,238,236,216,207,186,185,182,180,168,158,155,141,141,140,115,108,102,89,85,74,73,70,61,43,39,39,"1,261","1,096",894,891,563,489,466,443,392,368,251,193,166,165,156,103,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,1
,Vincent N Melchiorre,Vince Giusini,Marissa Brumbach,Scott Diclaudio,William J Ciancaglini,James F Berardinelli,Michael Fanning,Vincent Furlong,Ken Powell,Tracy B Roman,Chris Mallios,Chris Mccabe,Thomas Martin,Jodi Lobel,Abbe Fletman,Lyris Younge,Jennifer Schultz,Anthony Kyriakakis,Betsy Wahl,Lynne M Summers,Brian T Ortelere,Leon Goodman,Mia Roberts Perez,Stella Tsai,Franklin A Bennett Iii,Rainy Papademetriou,Wayne M D Bennett,Daine Grey Jr,Jon Marshall,Deborah Watson Stokes,Edward William Louden Jr,Kai Scott,Rania Major,Shanese Johnson,Joshua Hill,Sandjai Weaver,Starr Marshall Cash,Stephanie M Sawyer,Tangie M Boston,Frances Fattah,Leon A King Ii,Lucretia Clemons,Sherman Toppin,Ed Neilson,Allan Domb,William K Greenlee,Blondell Reynolds Brown,Frank Rizzo,Paul Steinke,Derek S Green,Helen Gym,Sherrie Cohen,Thomas Wyatt,W Wilson Goode Jr,Carla M Cain,Isaiah Thomas,Jenne Ayers,Marnie Aument Loughrey,Wilson Alexander,1
Vincent N Melchiorre,5,86,60,21,19,17,14,11,13,13,10,11,12,7,7,8,6,7,5,6,2,2,4,4,3,2,2,2,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,72,64,53,38,28,15,16,12,11,10,3,3,2,3,3,1,1
Vince Giusini,,7,62,22,18,14,13,11,12,11,8,10,9,8,6,7,4,5,4,3,3,3,1,4,4,2,3,1,1,1,1,1,2,1,0,1,0,1,1,0,0,0,0,53,64,35,36,29,16,14,15,10,8,4,3,2,2,1,0,1
Marissa Brumbach,,,5,17,11,6,11,4,11,13,9,9,7,8,6,7,1,3,3,3,1,2,2,4,2,1,2,0,1,0,1,1,1,2,1,1,0,0,0,0,0,0,0,45,51,26,33,16,15,11,11,9,7,5,2,3,2,1,0,1
Scott Diclaudio,,,,0,10,10,10,6,12,11,7,10,8,4,6,9,5,3,2,4,3,4,2,1,4,1,2,1,2,1,1,1,2,1,1,0,0,0,1,0,0,0,0,17,20,15,9,10,7,12,4,5,5,1,4,0,2,0,0,1
William J Ciancaglini,,,,,0,10,6,9,2,3,2,2,2,3,2,1,5,6,3,5,2,0,2,5,3,1,3,0,0,0,0,0,2,1,1,1,0,1,1,0,0,0,0,8,13,11,2,14,7,3,5,5,5,1,4,0,1,2,0,1
James F Berardinelli,,,,,,0,4,9,3,3,2,3,1,4,2,1,6,4,1,2,3,4,3,1,2,3,2,2,2,2,1,0,2,1,1,0,0,1,1,0,0,0,0,8,13,7,3,13,2,3,2,6,5,0,3,0,2,1,0,1
Michael Fanning,,,,,,,0,2,8,7,9,8,6,2,5,6,1,2,1,2,0,1,2,2,1,1,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,12,11,13,9,5,4,8,3,2,1,0,0,0,0,1,0,1
Vincent Furlong,,,,,,,,1,2,3,1,2,1,1,0,1,7,4,2,3,4,1,1,3,3,3,2,1,1,0,1,0,2,0,1,1,0,1,1,0,0,0,0,6,10,7,2,10,3,1,3,6,4,0,4,0,1,0,0,1
Ken Powell,,,,,,,,,0,10,7,6,7,1,5,9,1,1,0,1,1,2,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9,8,10,8,4,3,9,2,3,3,0,0,0,1,0,0,1
Tracy B Roman,,,,,,,,,,0,7,6,7,2,4,8,2,1,1,2,1,2,1,1,0,2,1,0,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,12,12,8,7,2,3,8,4,5,2,0,1,0,2,0,0,1
Chris Mallios,,,,,,,,,,,0,6,6,2,4,6,1,2,1,1,0,1,2,2,0,1,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,9,9,10,7,3,1,7,1,1,0,0,0,0,0,1,0,1
Chris Mccabe,,,,,,,,,,,,0,6,1,4,5,1,0,0,0,2,1,1,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,10,9,9,8,4,0,7,1,2,1,0,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,0,0,4,7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,8,9,7,6,1,1,7,3,1,2,0,0,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,0,1,0,0,2,1,1,0,4,3,2,1,0,0,1,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,5,7,3,2,3,4,2,1,4,3,1,0,0,1,1,0,1
Abbe Fletman,,,,,,,,,,,,,,,0,4,1,0,0,2,0,1,2,0,0,0,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,6,6,6,4,2,2,5,2,0,1,0,0,0,1,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,1,2,8,2,1,3,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,0,3,2,4,4,1,2,1,2,3,1,2,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,5,6,4,1,5,1,0,2,3,3,0,4,0,2,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,3,3,1,1,1,3,2,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,6,5,1,7,2,0,0,2,2,0,2,0,1,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,0,3,1,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,5,4,0,3,2,0,1,2,0,0,2,0,0,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,4,4,0,3,2,1,1,2,1,0,3,0,2,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,4,1,0,2,2,3,0,2,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,1,2,2,1,1,2,1,0,0,0,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,3,2,3,1,1,1,1,0,2,0,0,1,0,2,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,3,5,1,3,3,1,1,2,1,1,1,0,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,3,1,0,0,1,0,0,2,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,1,2,2,0,2,2,2,0,1,0,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,1,1,2,2,0,2,2,0,0,1,0,1,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1,0,1,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,2,1,0,0,0,1,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,1,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2,0,0,1,2,1,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,2,0,0,0,0,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ed Neilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,44,35,11,4,9,7,6,2,1,3,0,3,0,0,1
Allan Domb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,26,33,19,13,12,12,9,9,3,4,1,2,1,0,1
William K Greenlee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,15,10,13,5,5,2,4,3,2,1,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,9,5,3,2,1,0,1,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,6,8,5,1,2,0,1,3,0,1
Paul Steinke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,9,3,1,2,0,1,0,1
Derek S Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,1,1,1,1,0,1,1
Helen Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,2,0,2,0,0,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,2,1,0,1
Thomas Wyatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,0,1
W Wilson Goode Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1
Carla M Cain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Isaiah Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Jenne Ayers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Wilson Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,124,116,77,27,22,21,16,15,14,14,13,12,12,10,9,9,8,7,6,6,5,5,5,5,4,4,4,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,80,79,60,41,40,25,20,20,14,14,6,5,4,4,3,1,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
