col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Stephanie M Sawyer,,,,,,,,,,,,,0,1,0,2,1,5,2,2,3,5,4,1,1,4,1,2,1,1,4,1,1,3,1,2,2,0,3,2,1,1,2,1,0,1
Abbe Fletman,,,,,,,,,,,,,,0,4,1,5,0,4,3,3,1,2,5,2,1,2,2,4,2,1,0,1,0,1,1,0,2,0,0,2,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,0,2,5,1,3,3,3,0,0,2,1,1,2,0,3,2,0,2,1,0,2,1,0,0,0,0,1,1,0,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,0,1,3,0,0,3,1,1,1,0,2,1,1,1,0,0,2,1,1,0,1,0,1,0,1,1,1,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,1,3,3,3,0,1,3,1,1,1,1,4,2,0,1,2,0,2,2,0,1,0,1,1,1,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,0,0,0,2,3,2,1,1,4,1,2,1,1,1,1,2,3,0,3,2,0,3,1,0,2,0,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,4,2,2,2,3,2,1,1,2,3,0,2,1,0,1,3,2,0,2,0,0,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,2,1,2,1,2,1,1,1,1,0,2,1,0,1,0,1,0,1,2,0,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,0,0,3,3,1,1,2,0,1,1,1,0,1,0,0,2,1,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,2,0,4,2,1,3,1,0,4,2,1,2,1,2,0,0,1,1,1,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,2,1,1,2,0,1,2,2,1,1,1,1,1,0,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,2,2,3,1,0,1,0,1,2,0,2,0,0,2,2,0,0,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,0,1,0,2,3,2,0,1,1,1,0,0,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,2,0,2,2,0,2,2,1,2,0,1,2,0,1,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,2,2,1,0,2,0,0,0,1,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,2,1,0,2,0,0,1,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,1,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,2,0,0,1,0,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,25,16,15,13,13,12,12,11,11,10,10,10,10,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,5,5,5,5,5,5,5,4,4,3,3,3,3,2,2,1,1
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Todd Eagen,Michael Wojcik,Tracy B Roman,Scott Diclaudio,Michael Fanning,Ken Powell,Lyris Younge,Mia Roberts Perez,Leon Goodman,Stephanie M Sawyer,Vincent Furlong,Edward William Louden Jr,Jennifer Schultz,Wayne M D Bennett,Kai Scott,Thomas Martin,Daine Grey Jr,James F Berardinelli,Rania Major,Brian T Ortelere,Deborah Watson Stokes,Franklin A Bennett Iii,Jon Marshall,Joshua Hill,Lucretia Clemons,Lynne M Summers,Rainy Papademetriou,Sandjai Weaver,Tangie M Boston,Anthony Kyriakakis,Betsy Wahl,Shanese Johnson,Chris Mallios,Chris Mccabe,Frances Fattah,Leon A King Ii,Marissa Brumbach,Stella Tsai,William J Ciancaglini,Sherman Toppin,Starr Marshall Cash,Jodi Lobel,Vince Giusini,Vincent N Melchiorre,Abbe Fletman,2
Todd Eagen,3,0,11,8,7,8,6,6,7,6,5,6,4,6,3,3,4,3,3,3,2,2,4,2,2,3,3,2,2,1,2,1,2,2,2,1,1,0,2,2,1,1,1,0,0,2
Michael Wojcik,,2,6,6,5,5,6,5,3,3,5,2,5,2,3,4,2,3,3,3,3,3,1,1,3,2,2,3,4,3,2,3,2,2,1,1,1,2,2,0,2,1,1,2,1,2
Tracy B Roman,,,0,8,4,5,9,5,4,4,3,4,1,4,3,1,1,2,3,3,2,1,3,2,2,2,1,3,1,4,4,1,0,0,3,2,2,0,2,0,0,0,2,1,0,2
Scott Diclaudio,,,,1,4,5,7,2,4,1,6,6,2,3,1,2,1,3,5,4,2,2,3,0,2,2,2,1,2,2,1,2,1,0,1,0,0,0,2,0,0,1,2,1,0,2
Michael Fanning,,,,,1,5,5,5,3,5,6,3,1,5,4,5,4,3,4,4,3,3,3,3,2,2,0,1,4,2,1,2,4,3,1,2,1,1,3,2,1,2,0,2,1,2
Ken Powell,,,,,,0,5,3,7,4,5,5,2,4,2,3,2,2,3,2,1,3,5,1,2,3,3,3,4,1,1,2,1,2,1,0,1,1,2,1,2,1,0,1,0,2
Lyris Younge,,,,,,,0,5,4,1,4,4,1,2,2,0,1,3,3,3,2,3,3,0,1,1,0,1,2,2,0,0,1,1,0,0,0,1,2,1,1,1,1,1,0,2
Mia Roberts Perez,,,,,,,,1,2,6,3,2,3,2,4,1,3,1,0,0,2,1,2,1,2,3,1,2,2,3,2,1,1,2,1,1,2,1,0,2,2,1,1,0,0,2
Leon Goodman,,,,,,,,,0,3,3,4,1,2,1,1,2,0,2,1,0,1,5,0,1,2,1,2,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,0,3,1,3,3,4,3,4,0,2,0,3,0,2,2,1,4,3,2,2,2,4,3,1,2,3,2,3,1,0,2,2,1,1,0,0,2
Vincent Furlong,,,,,,,,,,,0,4,3,2,1,4,2,4,4,3,2,2,2,1,2,3,2,2,4,2,0,2,2,1,0,0,0,1,3,0,0,1,1,1,0,2
Edward William Louden Jr,,,,,,,,,,,,1,2,2,1,3,1,1,2,2,1,2,3,0,2,2,2,2,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,0,0,0,1,3,1,2,1,2,1,0,0,2,1,3,1,0,1,1,2,1,1,0,0,1,1,0,0,1,0,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,0,4,4,1,1,4,3,2,5,2,3,1,2,2,3,4,2,3,1,1,1,3,2,1,1,3,2,1,2,1,0,0,2
Kai Scott,,,,,,,,,,,,,,,0,3,2,2,1,1,2,2,1,4,1,1,1,2,3,3,3,0,2,2,3,4,2,1,0,3,2,1,1,1,1,2
Thomas Martin,,,,,,,,,,,,,,,,0,1,2,3,1,1,3,1,3,2,4,2,3,3,1,2,3,3,2,2,2,0,2,1,1,1,0,1,1,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,0,0,2,0,2,0,1,0,1,0,1,1,1,1,1,1,2,1,0,0,1,1,0,2,1,1,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,0,1,3,0,1,0,2,1,0,2,0,2,2,0,0,2,2,0,1,0,0,2,0,0,0,1,2,1,2
Rania Major,,,,,,,,,,,,,,,,,,,0,3,2,3,1,1,1,2,2,1,1,2,1,2,1,0,1,1,0,1,2,1,0,1,1,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2,0,1,1,1,1,0,0,1,1,0,1,0,0,3,0,0,1,0,2,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,1,1,1,0,1,2,2,2,1,1,2,0,2,1,2,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,2,3,1,1,0,1,1,1,1,0,2,2,1,1,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,2,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,2,2,0,2,2,2,4,2,1,1,1,0,0,0,1,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,3,2,2,0,1,1,0,1,0,1,0,0,1,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,3,0,1,1,1,1,2,0,1,1,0,1,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,2,0,1,2,0,1,0,0,0,2,0,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,0,0,1,1,0,2,1,1,1,0,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,1,2,1,1,2,1,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,2,1,1,1,1,0,0,1,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,4,2,2,0,0,0,1,0,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,0,1,0,1,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,0,1,1,1,0,0,1,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,2,0,0,1,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,1,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,29,21,19,15,14,13,13,13,10,10,10,9,9,9,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,3,3,2,2,2,1,2
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Michael Wojcik,Todd Eagen,Scott Diclaudio,Ken Powell,Tracy B Roman,Daine Grey Jr,Jon Marshall,Leon Goodman,Jennifer Schultz,Edward William Louden Jr,James F Berardinelli,Jodi Lobel,Lyris Younge,William J Ciancaglini,Anthony Kyriakakis,Chris Mccabe,Kai Scott,Sherman Toppin,Stephanie M Sawyer,Vincent Furlong,Deborah Watson Stokes,Lynne M Summers,Mia Roberts Perez,Vince Giusini,Vincent N Melchiorre,Abbe Fletman,Brian T Ortelere,Chris Mallios,Joshua Hill,Rania Major,Sandjai Weaver,Starr Marshall Cash,Stella Tsai,Wayne M D Bennett,Franklin A Bennett Iii,Lucretia Clemons,Michael Fanning,Rainy Papademetriou,Betsy Wahl,Frances Fattah,Leon A King Ii,Tangie M Boston,Thomas Martin,Shanese Johnson,Marissa Brumbach,3
Michael Wojcik,6,0,2,2,3,6,4,4,5,1,2,2,1,2,3,2,1,3,0,1,2,2,0,2,1,0,1,0,1,1,1,2,1,0,2,2,0,1,1,1,0,1,1,0,0,3
Todd Eagen,,1,11,9,8,5,6,6,4,4,2,2,6,3,1,3,3,3,5,4,2,3,4,2,1,3,1,2,3,3,1,2,3,3,1,0,2,2,1,1,1,1,1,1,0,3
Scott Diclaudio,,,0,7,7,3,5,5,3,5,1,1,5,2,1,2,1,2,3,2,1,1,1,2,0,2,0,0,1,2,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,3
Ken Powell,,,,0,7,4,6,6,4,5,3,3,4,3,2,3,1,2,3,2,1,1,2,2,2,1,0,1,2,3,2,2,2,2,1,1,1,1,0,1,0,1,0,0,0,3
Tracy B Roman,,,,,0,3,4,7,5,5,3,1,6,2,3,1,2,3,2,1,2,3,2,2,2,3,0,0,2,0,1,2,2,1,1,1,0,2,2,2,1,2,1,0,0,3
Daine Grey Jr,,,,,,0,2,5,5,2,2,3,2,4,3,2,4,5,2,4,3,3,1,3,1,0,2,2,3,3,1,3,2,1,2,2,1,2,1,1,1,1,2,1,0,3
Jon Marshall,,,,,,,1,5,3,3,2,3,3,1,0,2,0,0,3,2,2,2,1,1,0,1,0,1,1,2,1,2,2,1,0,0,1,1,0,0,0,1,0,0,0,3
Leon Goodman,,,,,,,,0,4,5,3,3,4,2,2,1,2,2,2,2,3,2,0,1,0,1,1,2,3,1,1,2,1,1,0,1,1,3,1,1,0,2,2,0,0,3
Jennifer Schultz,,,,,,,,,1,1,3,4,3,3,3,1,2,3,3,1,2,3,2,3,1,1,0,1,3,2,2,2,3,2,1,1,1,1,1,2,1,1,1,0,0,3
Edward William Louden Jr,,,,,,,,,,0,1,1,3,2,1,1,1,0,1,2,1,1,0,1,0,1,1,0,2,0,1,1,0,1,0,0,1,2,0,1,0,1,2,0,0,3
James F Berardinelli,,,,,,,,,,,0,2,2,3,2,1,2,1,1,3,2,1,1,2,3,2,1,2,1,0,0,2,2,1,0,2,1,0,0,1,0,0,0,0,0,3
Jodi Lobel,,,,,,,,,,,,1,0,2,2,1,0,1,2,1,3,2,1,1,0,0,0,2,1,2,3,1,2,1,0,0,1,1,1,0,0,1,0,0,0,3
Lyris Younge,,,,,,,,,,,,,0,1,1,1,2,2,2,2,1,1,2,2,1,2,0,1,2,0,0,1,1,1,1,0,0,0,0,2,1,0,1,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,0,3,0,3,2,1,4,1,1,0,2,1,1,1,0,1,0,1,2,1,1,1,1,1,1,0,0,1,0,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,0,1,3,3,2,0,1,0,0,0,1,2,2,1,0,0,2,1,0,0,2,3,1,1,1,0,1,1,0,0,0,3
Chris Mccabe,,,,,,,,,,,,,,,,0,2,2,4,1,2,0,2,0,2,1,1,2,0,2,1,2,0,1,1,1,2,1,0,0,0,1,0,0,0,3
Kai Scott,,,,,,,,,,,,,,,,,0,3,3,2,1,0,1,0,1,2,2,2,1,0,0,2,0,1,1,2,2,1,0,0,2,0,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,0,1,1,0,1,0,2,1,2,0,0,2,1,0,1,1,0,1,1,0,1,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,1,2,1,3,1,2,1,2,1,1,1,1,2,1,0,0,1,1,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,1,1,1,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2,0,0,1,3,1,0,0,0,0,2,1,0,0,2,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,2,1,0,1,3,0,0,0,0,0,1,1,0,0,1,0,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,2,2,0,0,1,0,0,1,0,0,0,0,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2,0,0,1,2,1,0,0,0,0,0,2,0,0,1,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,1,2,2,1,0,0,0,0,1,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,2,0,0,1,1,0,2,0,0,2,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,0,0,1,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,0,1,0,0,1,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,3
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,1,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,19,19,14,13,13,12,11,11,10,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,1,0,3
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Todd Eagen,Michael Wojcik,Tracy B Roman,Jennifer Schultz,Kai Scott,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Stephanie M Sawyer,Thomas Martin,Mia Roberts Perez,Leon Goodman,Michael Fanning,Frances Fattah,Ken Powell,Leon A King Ii,Abbe Fletman,Deborah Watson Stokes,Lynne M Summers,Edward William Louden Jr,James F Berardinelli,Lucretia Clemons,Wayne M D Bennett,Jon Marshall,Rania Major,Sherman Toppin,Stella Tsai,Franklin A Bennett Iii,Vincent Furlong,Anthony Kyriakakis,Brian T Ortelere,Marissa Brumbach,Betsy Wahl,Chris Mccabe,Vincent N Melchiorre,Chris Mallios,Joshua Hill,Shanese Johnson,Sandjai Weaver,Jodi Lobel,Rainy Papademetriou,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Vince Giusini,4
Todd Eagen,1,0,14,11,15,12,12,12,10,12,9,9,9,6,11,7,8,9,7,3,7,6,7,6,4,7,7,8,3,3,3,4,4,5,4,5,5,5,2,2,3,3,2,3,2,4
Michael Wojcik,,1,15,10,8,11,9,8,9,8,5,8,5,7,4,7,2,4,7,10,4,7,6,4,6,4,4,3,5,7,5,4,4,4,2,1,2,2,3,1,1,1,2,1,0,4
Tracy B Roman,,,3,13,14,18,11,8,11,10,10,6,7,7,7,7,9,7,9,9,6,7,7,7,4,7,6,4,3,6,4,4,6,5,5,2,4,4,3,3,1,1,3,1,0,4
Jennifer Schultz,,,,1,7,5,7,10,10,12,6,8,7,6,5,7,4,8,12,6,8,8,9,7,8,7,9,7,7,4,4,5,4,5,2,3,4,5,5,1,2,1,3,0,0,4
Kai Scott,,,,,0,10,14,6,13,13,11,6,13,11,4,7,9,10,4,5,7,6,6,6,5,7,4,5,2,7,5,6,5,4,4,5,4,5,2,2,2,3,3,3,3,4
