col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Allan Domb,,,,,,,,,1,9,2,2,3,2,0,1,10,10,9,1,4,5,6,6,6,3,1,6,6,7,6,9,8,4,7,6,6,6,4,7,3,5,4,4,7,5,3,2,4,2,2,2,0,1,4,0,1,2,0,1
Thomas Wyatt,,,,,,,,,,0,5,4,2,6,2,3,8,6,11,4,4,8,4,5,6,6,6,6,7,8,6,8,6,3,7,9,9,8,5,6,2,4,6,4,5,6,3,2,3,1,4,2,1,3,4,1,2,3,0,1
Jenne Ayers,,,,,,,,,,,0,11,2,4,2,3,8,7,5,9,8,12,6,6,8,11,8,2,8,7,8,6,7,3,5,5,3,4,3,3,4,2,4,4,7,4,3,3,1,5,3,2,1,3,2,3,2,2,0,1
Carla M Cain,,,,,,,,,,,,0,2,2,2,2,9,5,6,10,6,8,7,4,7,7,8,4,5,7,3,2,5,5,4,4,3,4,4,2,3,3,3,2,2,5,3,3,2,3,2,1,1,2,2,1,0,1,0,1
Ed Neilson,,,,,,,,,,,,,0,0,1,1,10,9,8,9,9,10,10,4,6,10,5,6,2,3,5,3,2,3,3,6,4,1,5,6,2,8,2,5,4,2,2,8,1,3,1,1,4,2,1,1,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,,0,2,1,4,5,1,2,4,7,4,2,3,5,1,0,4,2,6,4,4,3,6,5,2,5,1,2,4,3,2,1,2,2,1,0,3,2,3,3,1,1,0,0,4,2,2,1
Frank Rizzo,,,,,,,,,,,,,,,0,3,4,5,2,2,4,4,5,1,2,2,0,1,1,4,4,1,2,2,4,5,1,4,0,0,3,0,3,1,1,2,4,1,0,1,1,1,0,1,1,0,1,1,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,3,2,4,3,0,2,2,5,1,3,2,1,2,4,1,1,1,1,3,2,3,3,1,1,0,0,2,0,0,3,1,0,0,1,0,1,0,2,2,1,1,1,0,1
Kai Scott,,,,,,,,,,,,,,,,,0,23,27,25,24,11,20,18,18,10,15,19,12,13,10,10,13,12,11,8,10,7,13,8,10,11,8,8,4,3,4,9,5,4,4,6,5,5,3,2,2,0,2,1
Ken Powell,,,,,,,,,,,,,,,,,,0,18,16,15,15,17,9,14,13,7,14,8,8,11,8,5,11,8,9,4,8,8,5,8,8,9,8,7,6,5,10,5,2,5,3,3,1,4,4,2,0,2,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,18,15,11,16,14,10,6,15,19,10,12,6,9,10,9,8,4,7,6,10,8,5,7,8,6,4,2,1,9,5,7,4,1,1,3,4,1,1,2,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,0,20,13,16,16,12,9,16,13,8,9,7,6,9,11,7,8,6,9,7,6,7,9,7,6,2,3,3,8,4,6,3,3,5,5,2,4,1,2,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,13,23,11,17,8,9,12,8,7,6,8,10,13,10,5,7,9,4,8,9,7,4,4,2,5,2,6,5,6,3,5,6,3,3,2,0,2,2,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,1,14,7,14,19,9,8,9,6,9,9,7,7,11,10,8,9,3,5,6,5,3,6,7,7,3,7,4,6,5,3,4,7,1,6,2,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,7,13,9,7,11,4,7,8,9,6,12,10,4,4,9,5,7,10,7,4,4,4,7,3,9,5,5,4,3,3,1,1,3,1,2,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,14,10,9,9,5,5,10,7,3,2,5,3,9,10,4,5,6,5,4,4,2,3,1,4,3,2,3,4,4,1,1,2,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,0,14,6,5,5,8,7,7,6,5,8,3,6,5,3,3,5,5,2,2,6,6,2,5,1,1,2,4,5,2,2,3,0,1,1,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,7,5,9,3,4,4,5,6,6,4,4,4,2,5,6,4,7,8,4,5,1,1,1,4,4,3,2,4,3,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,12,9,5,6,10,6,5,3,6,3,11,5,4,4,5,5,3,3,0,4,3,4,5,2,1,4,0,3,1,2,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,4,3,6,8,1,3,5,1,5,5,2,6,5,3,1,2,1,6,1,1,2,0,0,1,3,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,4,11,5,5,6,8,4,5,3,5,2,3,4,3,3,0,0,4,5,5,3,1,3,1,2,3,2,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,6,12,5,6,8,8,5,7,6,3,6,4,4,4,4,1,1,0,4,4,2,0,3,1,0,0,3,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,4,5,3,9,7,8,4,6,7,5,7,5,10,3,3,2,4,4,4,3,2,1,0,3,2,3,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,7,6,7,6,5,7,5,5,5,6,4,3,4,5,5,3,3,1,2,3,2,2,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,4,6,5,5,6,5,3,2,6,5,2,1,1,3,6,4,3,0,3,1,0,1,4,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,4,5,6,3,6,4,3,4,1,2,2,2,4,6,3,2,1,3,2,1,2,2,2,2,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,10,4,2,5,2,3,3,2,3,2,3,5,3,3,5,3,6,2,1,1,3,2,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,5,5,6,5,5,4,4,3,2,4,3,3,3,4,4,3,0,1,1,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,7,3,6,3,2,4,5,1,1,5,2,1,3,3,4,2,3,2,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,8,1,5,6,4,7,5,1,7,5,2,2,4,2,3,3,2,4,2,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,8,6,4,4,3,1,4,1,0,5,2,2,3,3,1,0,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,4,4,5,4,1,3,2,6,1,0,3,1,2,0,1,2,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,3,3,1,5,5,2,5,3,1,1,2,1,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,2,0,7,2,1,2,1,1,1,1,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,3,6,3,3,1,1,3,1,1,3,1,2,1,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,6,3,3,3,1,2,1,2,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,2,2,0,0,1,1,3,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,1,1,3,0,3,2,1,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,0,0,1,2,0,3,1,1,0,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,1,2,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,2,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,2,2,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,1,2,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,1,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,48,46,43,42,41,33,32,28,27,26,24,19,19,17,11,10,47,40,36,36,36,35,33,31,29,28,28,25,24,23,23,23,22,22,21,21,20,20,18,18,17,17,16,15,15,14,14,13,12,12,10,10,9,9,8,7,7,5,3,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,W Wilson Goode Jr,Isaiah Thomas,Allan Domb,Sherrie Cohen,Jenne Ayers,Ed Neilson,Thomas Wyatt,Wilson Alexander,Helen Gym,Paul Steinke,Carla M Cain,Frank Rizzo,Marnie Aument Loughrey,Ken Powell,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Leon Goodman,Mia Roberts Perez,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Vincent N Melchiorre,Chris Mallios,Michael Fanning,Jennifer Schultz,Edward William Louden Jr,Frances Fattah,Jon Marshall,James F Berardinelli,Thomas Martin,Brian T Ortelere,Leon A King Ii,Rainy Papademetriou,Vincent Furlong,Deborah Watson Stokes,Lynne M Summers,Sandjai Weaver,Shanese Johnson,Franklin A Bennett Iii,Rania Major,Vince Giusini,Wayne M D Bennett,Anthony Kyriakakis,Marissa Brumbach,Betsy Wahl,Joshua Hill,Lucretia Clemons,Starr Marshall Cash,Stella Tsai,William J Ciancaglini,Sherman Toppin,Tangie M Boston,Chris Mccabe,Jodi Lobel,2
Blondell Reynolds Brown,2,16,33,30,15,11,22,8,24,7,3,6,7,3,5,5,26,26,31,26,22,13,26,24,22,21,22,21,17,8,7,12,5,7,6,7,7,7,3,4,5,5,6,1,6,6,5,4,2,2,2,4,4,3,2,4,3,2,3,2
Derek S Green,,4,15,11,12,14,10,17,8,11,11,2,8,7,6,1,24,20,15,21,17,18,9,10,9,6,6,7,6,14,16,12,14,10,8,10,12,10,5,3,7,4,4,8,3,6,7,5,4,4,5,4,6,3,6,3,2,0,1,2
William K Greenlee,,,1,23,10,7,22,6,23,7,3,4,4,3,5,2,25,25,29,20,18,10,20,19,18,17,14,16,15,7,6,7,5,5,7,6,6,6,5,3,4,4,5,6,2,5,3,3,5,3,2,4,4,4,2,2,2,2,0,2
W Wilson Goode Jr,,,,0,13,6,23,3,14,5,1,4,4,2,6,0,20,24,26,18,16,11,20,19,19,16,17,17,16,5,5,8,5,6,8,4,6,5,5,3,6,5,3,4,2,4,4,2,3,2,2,2,1,3,2,3,1,1,2,2
Isaiah Thomas,,,,,1,15,7,6,6,1,2,7,9,2,4,4,13,12,10,9,10,9,8,11,9,6,5,4,4,6,3,6,7,7,4,3,4,8,3,7,7,5,7,1,6,1,3,3,5,4,0,2,4,3,3,3,5,0,2,2
Allan Domb,,,,,,3,4,7,4,7,4,5,7,5,5,3,13,11,10,8,10,15,4,7,4,6,5,2,1,11,9,6,13,12,5,8,8,9,6,6,5,5,6,4,5,1,4,5,2,2,2,0,4,2,2,2,3,0,2,2
Sherrie Cohen,,,,,,,0,5,16,5,3,7,3,1,4,1,21,20,24,17,20,6,19,23,21,18,17,17,18,6,3,6,1,2,5,3,6,4,4,4,5,6,2,7,3,3,3,1,3,3,4,2,1,5,3,1,0,2,1,2
Jenne Ayers,,,,,,,,0,2,8,10,3,2,3,1,2,12,16,8,7,7,12,3,6,3,3,4,3,2,8,8,7,7,6,5,6,6,4,3,2,1,2,1,3,5,1,3,2,3,5,4,3,1,1,4,0,2,3,0,2
Ed Neilson,,,,,,,,,0,2,0,3,5,0,0,3,15,16,19,15,15,7,15,13,16,14,14,16,14,4,3,4,3,1,4,4,2,3,1,1,1,1,2,2,1,3,3,3,0,1,2,2,2,3,1,1,0,1,1,2
Thomas Wyatt,,,,,,,,,,1,7,3,2,3,1,1,13,10,9,6,8,12,5,4,2,2,4,2,2,9,11,6,9,8,5,6,6,4,6,2,3,5,3,5,2,5,4,4,2,1,2,3,0,1,2,2,1,3,1,2
Wilson Alexander,,,,,,,,,,,0,3,2,3,0,0,10,9,2,6,6,8,4,2,2,1,2,3,2,5,6,3,7,2,2,2,5,2,2,2,4,1,1,2,2,1,3,1,1,4,3,2,0,1,3,0,0,1,0,2
Helen Gym,,,,,,,,,,,,1,5,0,3,1,3,4,6,3,4,8,3,4,4,2,2,2,3,5,2,3,1,1,1,3,3,3,1,3,3,5,5,2,4,2,0,1,1,2,0,2,0,2,0,0,0,3,0,2
Paul Steinke,,,,,,,,,,,,,0,1,2,0,7,9,6,7,9,9,6,5,4,2,5,4,3,8,5,5,4,3,4,4,3,5,4,5,3,5,5,2,3,4,2,2,3,3,0,3,3,3,3,1,1,1,0,2
Carla M Cain,,,,,,,,,,,,,,1,1,1,6,6,2,3,4,4,1,1,3,4,2,2,1,4,3,2,3,4,2,3,4,1,2,1,1,0,1,0,1,0,2,1,1,0,1,0,1,0,0,1,1,0,0,2
Frank Rizzo,,,,,,,,,,,,,,,0,0,5,6,6,3,2,4,3,4,2,3,2,2,3,2,2,4,2,2,1,3,1,3,0,2,1,3,1,3,0,2,0,1,1,0,0,2,2,1,2,1,0,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,4,3,4,2,2,3,2,3,3,3,4,1,2,1,0,2,1,2,2,1,1,0,0,1,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,1,0,1,1,2
Ken Powell,,,,,,,,,,,,,,,,,0,40,32,33,34,20,23,23,20,22,21,16,19,13,16,12,15,13,7,12,12,8,6,4,4,3,2,6,4,7,5,4,6,4,3,2,3,3,5,4,2,1,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,,1,32,35,36,18,23,25,21,21,21,21,20,12,14,7,14,11,8,11,9,9,5,1,2,4,3,5,4,6,4,4,5,2,0,4,3,3,5,4,2,2,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,26,23,16,23,22,21,24,21,21,20,8,8,8,9,12,8,11,4,10,7,2,5,4,5,6,3,5,3,3,3,1,3,3,3,4,2,3,0,4,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,0,32,15,19,17,17,19,19,18,16,8,10,1,13,9,2,8,5,7,2,1,1,2,1,1,1,4,3,3,1,1,0,1,2,3,2,2,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,14,20,21,22,21,20,19,16,11,12,2,12,7,2,6,6,7,4,2,3,3,5,3,3,4,3,3,3,2,0,2,2,3,3,2,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,3,7,5,3,7,4,4,11,14,8,17,10,9,9,8,9,5,6,4,8,7,7,5,4,6,5,4,3,3,2,2,3,3,3,0,3,2,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,22,23,18,22,21,19,7,4,8,2,3,3,3,5,3,2,2,5,3,4,2,3,4,1,2,2,4,3,3,3,2,4,1,1,0,1,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,22,19,17,18,18,7,2,9,1,1,7,4,6,5,4,5,4,5,5,5,6,2,2,3,5,4,2,5,2,2,3,4,2,2,2,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,19,20,20,17,5,2,6,3,2,5,1,4,2,0,3,5,4,6,4,3,1,2,2,3,3,4,2,1,3,2,3,1,0,2,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,15,4,2,2,2,4,2,6,2,3,4,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,2,0,0,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,18,4,4,3,4,4,1,0,2,2,1,2,2,3,3,1,4,2,1,2,2,1,1,0,1,2,3,0,0,1,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,4,2,4,3,0,2,3,1,3,1,0,4,1,3,2,1,2,2,1,1,2,2,3,2,2,2,1,0,1,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,2,1,3,3,1,1,1,1,1,2,1,3,2,2,0,0,3,1,1,2,0,1,3,1,0,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,5,7,9,3,12,8,8,7,6,4,7,5,3,3,4,2,2,2,4,3,4,1,2,1,0,0,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,12,9,3,9,6,5,4,2,2,4,2,4,1,5,4,2,2,1,1,2,2,2,1,1,0,0,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,9,5,9,4,4,3,4,3,3,5,4,5,3,3,3,4,5,2,2,2,3,4,3,1,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,4,7,4,7,3,1,4,3,3,3,1,1,4,5,2,1,1,0,2,1,3,2,1,0,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,9,5,7,3,3,2,2,1,0,2,3,2,1,2,0,2,0,2,1,0,1,2,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,1,4,2,2,2,1,5,3,2,4,4,3,0,4,2,1,1,2,5,0,2,2,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,6,1,1,3,0,2,1,5,0,1,1,1,1,3,1,1,0,2,0,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,3,5,4,3,3,4,4,5,3,2,4,4,1,1,3,1,3,2,0,2,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,5,4,3,2,4,2,3,3,3,1,1,2,2,1,1,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,2,0,2,1,1,2,1,1,1,0,1,0,1,1,2,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,4,2,4,1,2,2,2,3,3,3,1,2,0,0,2,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,2,3,1,2,1,2,2,2,2,3,3,1,2,1,1,2,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,4,1,1,3,2,0,3,0,3,0,1,0,1,2,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,2,3,2,0,2,2,1,0,2,2,1,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,4,2,3,2,2,1,3,0,0,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,2,1,2,1,2,2,1,2,2,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,3,2,1,0,1,0,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,3,1,1,2,1,2,0,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,2,0,1,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,2,0,2,1,2,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,2,0,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,60,56,45,43,37,36,35,29,28,25,19,17,16,13,12,6,57,57,49,48,42,39,35,34,32,28,27,26,25,23,22,21,21,18,18,17,17,17,13,12,12,12,12,11,10,10,10,9,9,8,7,7,7,7,7,6,6,4,3,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
