col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Kai Scott,,,,,,,,,10,225,45,186,182,62,49,189,189,40,41,48,20,47,65,60,62,62,29,59,22,13,44,34,22,43,22,53,22,25,27,26,22,17,30,25,17,All
Mia Roberts Perez,,,,,,,,,,9,41,182,192,63,50,180,182,26,41,44,23,36,60,44,29,43,26,38,32,23,50,39,29,46,26,40,31,17,40,29,25,11,15,24,20,All
Jon Marshall,,,,,,,,,,,10,43,69,58,141,21,25,109,104,49,108,78,36,23,23,37,82,23,68,43,42,46,53,20,65,24,39,25,27,14,26,23,12,12,12,All
Abbe Fletman,,,,,,,,,,,,0,150,62,34,159,156,51,24,27,29,18,34,28,28,21,21,29,14,45,36,26,45,18,15,22,43,21,18,20,10,10,8,4,13,All
Michael Fanning,,,,,,,,,,,,,1,19,16,178,180,61,67,35,12,56,20,11,10,15,60,15,56,14,17,25,15,16,59,7,11,8,19,15,15,14,7,10,11,All
Jennifer Schultz,,,,,,,,,,,,,,8,72,35,25,79,42,61,45,52,48,83,83,72,38,68,38,68,35,40,71,37,20,64,51,44,33,32,19,25,29,22,22,All
Leon Goodman,,,,,,,,,,,,,,,4,7,20,40,48,35,109,31,55,17,26,46,25,29,19,40,50,48,55,36,20,24,43,22,32,13,27,26,13,19,14,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,1,176,12,13,20,9,14,23,18,38,15,12,50,11,11,12,15,6,15,13,29,9,36,13,32,9,10,21,6,9,All
Chris Mallios,,,,,,,,,,,,,,,,,0,18,27,19,20,22,19,24,19,16,27,25,9,13,21,14,9,14,10,19,19,19,15,19,12,12,13,4,8,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,1,88,57,32,91,27,52,34,38,86,24,79,56,32,25,63,23,63,25,47,22,15,15,19,14,11,10,10,All
Thomas Martin,,,,,,,,,,,,,,,,,,,5,49,35,85,48,29,34,41,78,30,70,20,44,40,29,26,67,20,38,29,40,21,25,30,17,16,18,All
Rania Major,,,,,,,,,,,,,,,,,,,,15,22,39,32,78,49,56,27,27,38,24,31,36,28,34,27,28,19,17,26,15,18,28,16,18,15,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,4,16,22,14,12,24,15,23,10,39,26,30,44,17,11,12,27,23,14,8,18,14,7,4,8,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,1,29,47,44,59,80,41,86,16,35,22,19,36,70,41,12,15,16,11,18,13,27,13,15,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,7,29,44,39,18,37,15,19,37,30,23,47,13,34,35,24,29,29,26,24,17,27,15,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,3,66,56,18,42,36,19,21,26,16,35,18,47,11,24,15,27,18,19,21,16,15,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,3,54,12,72,20,14,27,18,12,36,14,55,20,37,19,31,20,12,35,15,11,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,38,29,12,40,39,34,46,18,40,24,22,21,13,24,22,20,17,17,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,75,14,29,32,14,11,67,16,9,22,18,13,9,11,9,5,9,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,24,26,24,17,32,21,56,21,46,20,37,15,13,34,11,12,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,20,25,13,24,72,19,6,10,15,10,12,8,10,10,4,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,26,29,66,14,8,14,39,19,20,16,15,15,8,9,10,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,31,26,17,21,25,21,29,10,27,18,14,13,15,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,27,20,13,26,25,25,9,28,32,5,26,15,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,10,16,49,25,26,9,19,20,6,10,12,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,32,18,10,16,23,14,15,17,25,12,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,14,13,16,9,12,8,10,11,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,31,21,28,14,11,32,12,13,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,14,16,16,16,6,10,12,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,38,9,17,19,5,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,23,16,6,8,8,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,13,25,9,10,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,11,13,6,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,14,17,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,6,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,009",154,565,516,490,489,436,386,385,354,328,300,297,263,259,257,251,228,225,218,200,191,183,178,161,158,152,149,142,140,140,140,139,121,121,121,120,105,98,84,80,77,72,64,55,All
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Alice Beck Dubow,Robert Colville,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Kai Scott,Mia Roberts Perez,Tracy B Roman,Frances Fattah,Jon Marshall,Lynne M Summers,Michael Fanning,Deborah Watson Stokes,Jennifer Schultz,Lucretia Clemons,Stephanie M Sawyer,Vincent N Melchiorre,Abbe Fletman,Leon Goodman,Rainy Papademetriou,Sandjai Weaver,Shanese Johnson,Thomas Martin,Wayne M D Bennett,Chris Mallios,James F Berardinelli,Leon A King Ii,Marissa Brumbach,Anthony Kyriakakis,Betsy Wahl,Jodi Lobel,Ken Powell,Vince Giusini,Rania Major,Brian T Ortelere,Edward William Louden Jr,Tangie M Boston,Vincent Furlong,Franklin A Bennett Iii,Joshua Hill,Stella Tsai,William J Ciancaglini,Chris Mccabe,Sherman Toppin,Starr Marshall Cash,1
Alice Beck Dubow,2,0,12,13,10,10,9,10,9,8,7,3,5,5,6,3,4,8,6,4,4,8,6,5,3,4,4,3,3,5,3,4,4,2,1,2,1,3,2,2,0,1,1,1,0,1
Robert Colville,,0,3,1,3,2,0,0,1,1,2,3,4,2,1,3,3,0,2,2,4,0,1,2,1,3,3,2,1,0,0,0,1,2,1,1,2,0,0,0,2,1,0,0,1,1
Scott Diclaudio,,,1,5,5,3,3,5,2,7,3,6,2,2,3,2,5,3,3,4,2,2,3,4,3,5,3,2,2,0,2,1,2,3,1,1,0,2,1,1,0,1,0,1,1,1
Lyris Younge,,,,1,7,8,7,7,5,3,5,3,4,4,4,4,4,6,3,2,4,4,4,3,3,3,4,2,1,3,1,2,2,1,1,2,1,2,0,1,1,1,1,0,0,1
Daine Grey Jr,,,,,0,7,5,8,3,4,4,2,2,2,4,5,5,7,3,1,5,5,3,3,2,3,4,0,2,2,2,2,2,0,0,0,2,0,2,2,1,0,0,1,0,1
Kai Scott,,,,,,0,7,7,5,1,6,2,5,4,2,7,4,5,3,1,5,5,1,3,3,3,3,2,1,4,0,1,3,2,0,0,3,1,0,1,1,0,1,0,0,1
Mia Roberts Perez,,,,,,,1,6,5,2,3,3,2,5,2,4,4,4,1,0,4,5,2,1,3,2,1,2,1,3,0,2,1,0,1,1,1,1,0,2,0,0,1,1,0,1
Tracy B Roman,,,,,,,,1,5,2,5,1,2,3,3,4,3,6,2,1,3,6,3,0,1,1,1,2,0,2,1,1,0,0,0,1,1,0,0,2,0,0,0,1,0,1
Frances Fattah,,,,,,,,,1,2,4,0,3,4,2,2,0,2,3,2,3,4,4,0,1,1,2,3,0,3,1,2,0,1,0,2,1,1,0,1,1,1,0,1,0,1
Jon Marshall,,,,,,,,,,0,2,6,1,1,5,0,3,1,3,7,1,2,5,5,2,5,2,3,4,1,5,1,3,2,0,1,0,2,2,1,0,1,0,1,0,1
Lynne M Summers,,,,,,,,,,,0,1,3,3,3,3,3,4,2,3,2,4,3,3,2,2,3,1,0,1,0,1,1,2,0,1,0,2,0,1,1,2,0,0,0,1
Michael Fanning,,,,,,,,,,,,0,2,2,3,2,5,1,0,4,2,0,2,3,4,3,2,3,4,0,3,1,1,2,1,0,0,1,1,0,0,1,0,0,1,1
Deborah Watson Stokes,,,,,,,,,,,,,0,2,1,3,2,0,3,1,4,3,1,2,0,3,3,2,1,2,0,1,1,3,2,1,3,1,0,0,1,2,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,2,1,2,2,3,0,1,5,3,1,1,2,1,2,4,2,3,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
Lucretia Clemons,,,,,,,,,,,,,,,0,3,3,3,1,5,0,2,4,2,2,0,3,4,4,1,5,1,1,0,1,3,0,0,2,1,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,1,4,2,2,1,3,2,2,1,3,2,4,2,0,1,0,1,1,0,0,1,3,0,0,1,2,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,2,0,2,3,1,1,2,2,2,2,1,2,1,1,2,1,2,1,0,0,1,1,1,0,1,0,0,1,1
Abbe Fletman,,,,,,,,,,,,,,,,,,0,0,0,2,3,1,2,2,0,2,1,2,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,0,2,2,1,3,2,0,4,3,1,0,0,1,1,2,1,0,1,2,2,0,1,1,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,0,0,4,4,2,3,1,4,3,1,4,1,3,2,0,2,0,1,1,0,1,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,3,3,2,1,2,0,0,1,1,1,0,3,1,0,0,1,0,0,0,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,3,1,0,2,1,1,0,0,2,0,1,0,2,1,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,1,3,2,2,1,4,2,0,0,1,1,2,0,1,1,1,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,1,1,2,0,0,1,0,0,1,0,1,0,1,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,3,2,0,0,2,2,0,1,1,1,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,0,0,1,2,2,1,0,2,1,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,0,1,1,1,2,1,0,0,0,1,0,1,0,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,2,1,1,0,0,0,2,0,0,0,1,0,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,0,1,0,1,0,0,0,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,32,8,17,16,14,14,12,12,11,11,10,10,9,9,9,9,9,8,8,8,8,8,8,8,7,7,7,7,6,5,5,5,5,4,3,3,3,3,2,2,2,2,1,1,1,1
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Alice Beck Dubow,Robert Colville,Ken Powell,Daine Grey Jr,Tracy B Roman,Lyris Younge,Abbe Fletman,Scott Diclaudio,Kai Scott,Leon Goodman,Mia Roberts Perez,Wayne M D Bennett,Jennifer Schultz,Jon Marshall,Frances Fattah,Leon A King Ii,Stephanie M Sawyer,Chris Mallios,Thomas Martin,Deborah Watson Stokes,Joshua Hill,Sherman Toppin,Vincent N Melchiorre,Anthony Kyriakakis,Brian T Ortelere,Edward William Louden Jr,Michael Fanning,Sandjai Weaver,Vince Giusini,Franklin A Bennett Iii,James F Berardinelli,Marissa Brumbach,Rainy Papademetriou,Shanese Johnson,Lynne M Summers,Vincent Furlong,Betsy Wahl,Jodi Lobel,Lucretia Clemons,Rania Major,Starr Marshall Cash,William J Ciancaglini,Chris Mccabe,Stella Tsai,Tangie M Boston,2
Alice Beck Dubow,2,0,16,14,16,15,14,13,11,12,12,11,9,8,8,5,9,8,7,7,6,6,7,6,5,6,6,5,5,4,5,2,4,4,4,4,3,2,2,3,3,3,2,2,0,2
Robert Colville,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,1,9,11,10,8,9,4,5,7,6,4,5,2,2,5,3,4,3,3,5,5,1,4,4,5,3,3,3,4,0,1,1,0,2,1,1,0,2,1,2,1,1,0,2
Daine Grey Jr,,,,0,10,9,8,10,8,6,8,7,3,4,2,2,8,6,1,2,4,3,6,1,3,5,6,3,3,2,3,2,1,1,2,0,1,0,0,0,2,0,0,1,1,2
Tracy B Roman,,,,,0,10,10,10,7,6,9,6,4,3,4,1,7,4,3,4,3,5,6,1,2,3,6,1,2,2,3,0,1,2,2,1,1,0,1,2,1,1,0,0,0,2
Lyris Younge,,,,,,0,9,8,7,5,10,6,4,3,2,2,7,6,3,1,1,2,6,3,1,3,6,2,3,1,2,1,3,1,1,2,3,0,0,0,0,0,1,0,0,2
Abbe Fletman,,,,,,,0,7,9,6,9,4,5,2,4,3,7,6,2,4,1,2,6,4,1,0,6,0,1,1,0,1,1,2,2,1,2,0,0,1,1,1,1,0,0,2
Scott Diclaudio,,,,,,,,0,6,2,6,3,4,2,2,1,6,4,1,1,2,3,7,2,2,3,6,2,3,0,3,2,0,2,1,0,0,1,1,0,0,1,0,2,0,2
Kai Scott,,,,,,,,,1,4,8,3,3,1,2,2,7,6,1,3,2,2,5,3,0,1,5,0,1,1,0,1,1,1,3,0,2,0,0,0,2,0,1,0,0,2
Leon Goodman,,,,,,,,,,0,4,6,5,4,3,4,2,3,4,6,3,3,0,4,1,4,0,4,2,4,1,1,2,4,4,2,1,1,0,2,3,2,1,0,1,2
Mia Roberts Perez,,,,,,,,,,,0,5,2,2,3,4,7,5,2,3,2,2,6,2,1,2,6,2,2,0,0,1,1,1,2,1,1,0,1,1,1,0,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,0,4,4,2,2,2,2,1,3,4,4,0,3,3,4,0,3,4,2,5,2,2,0,1,3,3,0,1,1,1,0,1,1,1,2
Jennifer Schultz,,,,,,,,,,,,,1,3,1,2,1,2,2,2,0,3,1,4,2,3,0,2,4,1,2,2,2,3,2,0,2,1,1,1,0,2,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,1,1,2,1,1,1,2,1,2,0,1,3,4,0,1,2,1,2,1,1,0,1,1,0,1,1,0,1,0,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,1,1,2,0,0,3,1,1,1,2,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,1,0,1,2,2,2,1,0,2,1,1,0,1,1,0,0,1,1,3,2,2,0,0,0,0,1,0,0,0,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,6,1,2,2,0,6,1,0,1,6,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,3,0,1,4,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,0,1,1,2,1,3,1,1,3,3,1,2,1,2,1,2,1,2,1,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,0,4,2,0,2,0,1,0,1,0,3,0,0,0,2,3,1,0,1,1,3,3,2,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,2,0,2,1,3,2,1,1,1,2,1,1,1,1,2,3,1,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,1,3,3,0,2,2,2,3,0,1,2,1,1,1,0,0,1,0,1,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,2,1,2,1,2,2,1,1,0,0,1,1,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,1,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,1,1,1,0,0,2,1,1,1,2,1,2,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,1,1,0,1,0,0,0,0,0,1,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,2,2,2,1,0,1,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,2,0,0,1,1,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,41,1,17,16,16,15,14,14,13,13,13,12,10,10,9,9,9,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,4,4,3,3,3,3,3,3,2,2,2,2
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alice Beck Dubow,Robert Colville,Jon Marshall,Ken Powell,Scott Diclaudio,Lyris Younge,Leon Goodman,Daine Grey Jr,Edward William Louden Jr,Tracy B Roman,Kai Scott,Deborah Watson Stokes,Thomas Martin,Vincent Furlong,Abbe Fletman,Anthony Kyriakakis,Frances Fattah,James F Berardinelli,Lucretia Clemons,Rania Major,Sherman Toppin,Jennifer Schultz,Leon A King Ii,Michael Fanning,Shanese Johnson,Stephanie M Sawyer,Lynne M Summers,Rainy Papademetriou,Stella Tsai,Vince Giusini,Brian T Ortelere,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Mia Roberts Perez,Tangie M Boston,Wayne M D Bennett,Betsy Wahl,Jodi Lobel,Joshua Hill,Sandjai Weaver,Vincent N Melchiorre,William J Ciancaglini,Chris Mallios,Starr Marshall Cash,3
Alice Beck Dubow,1,0,11,14,12,11,10,5,9,8,6,5,5,5,3,3,5,5,3,6,6,4,5,3,5,4,4,1,4,4,2,1,3,2,3,2,3,1,0,2,1,1,2,1,0,3
Robert Colville,,1,1,0,1,0,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3
Jon Marshall,,,2,5,6,3,8,1,7,4,1,4,6,4,2,4,3,3,3,3,4,1,3,1,2,1,2,2,3,3,0,1,2,2,1,0,2,0,2,1,1,0,1,0,0,3
Ken Powell,,,,0,9,5,6,4,5,6,2,1,3,3,2,2,1,1,2,2,3,1,3,3,0,2,1,1,0,1,2,0,1,0,2,1,3,0,0,2,0,1,1,1,0,3
Scott Diclaudio,,,,,0,8,7,4,6,6,3,1,3,2,2,1,2,3,0,2,4,0,3,2,1,1,1,1,1,2,1,0,2,0,3,1,2,0,0,2,0,1,1,1,0,3
