col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,22,21,10,8,8,9,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,12,7,6,11,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,11,5,11,5,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7,8,7,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,4,5,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,4,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,692,420,611,537,499,474,472,447,439,420,391,380,367,357,307,249,231,226,178,176,163,159,158,155,138,133,131,129,129,121,119,115,109,106,101,96,95,91,86,82,77,67,51,50,48,All
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Todd Eagen,Michael Wojcik,Abbe Fletman,Mia Roberts Perez,Tracy B Roman,Kai Scott,Stella Tsai,Betsy Wahl,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Daine Grey Jr,Deborah Watson Stokes,Jennifer Schultz,Anthony Kyriakakis,Lynne M Summers,Scott Diclaudio,Lucretia Clemons,Chris Mccabe,Lyris Younge,Marissa Brumbach,Vincent N Melchiorre,Ken Powell,Frances Fattah,Jodi Lobel,Michael Fanning,James F Berardinelli,Rania Major,Sandjai Weaver,Wayne M D Bennett,Jon Marshall,Leon A King Ii,Leon Goodman,Vincent Furlong,Brian T Ortelere,Starr Marshall Cash,Tangie M Boston,Thomas Martin,Sherman Toppin,Joshua Hill,Vince Giusini,William J Ciancaglini,Edward William Louden Jr,Franklin A Bennett Iii,Shanese Johnson,1
Todd Eagen,5,0,22,21,18,19,16,14,17,17,17,15,10,9,16,7,12,8,5,9,6,10,8,5,5,7,5,5,6,4,4,6,4,4,3,3,2,1,1,2,2,0,2,1,2,1
Michael Wojcik,,0,13,10,10,7,7,9,4,2,6,4,9,9,3,7,1,6,5,3,7,1,3,4,4,2,2,2,1,3,2,0,2,1,1,2,3,3,2,1,1,2,0,1,0,1
Abbe Fletman,,,0,21,15,25,18,17,20,17,18,18,13,10,15,5,6,8,7,6,5,9,6,4,5,7,3,6,4,4,1,2,5,3,3,2,4,1,1,1,1,1,0,2,0,1
Mia Roberts Perez,,,,0,15,17,16,18,15,12,20,13,15,12,13,7,4,10,6,7,8,10,6,6,3,6,1,5,5,2,2,2,2,4,1,3,3,1,1,1,1,0,0,0,1,1
Tracy B Roman,,,,,0,10,10,11,5,4,10,13,9,15,6,10,12,10,1,11,12,5,6,7,6,3,2,7,5,5,1,4,4,3,2,2,4,2,2,1,2,1,2,1,2,1
Kai Scott,,,,,,0,12,11,19,12,15,14,8,5,11,1,5,4,5,5,2,9,5,3,3,6,0,3,1,4,1,3,4,1,1,1,3,0,0,2,1,0,1,1,1,1
Stella Tsai,,,,,,,0,17,11,16,15,11,11,11,10,9,3,9,9,1,8,6,2,4,5,2,2,4,2,2,1,3,0,1,2,2,1,1,0,3,0,0,1,1,1,1
Betsy Wahl,,,,,,,,0,9,10,16,11,16,12,9,7,1,8,5,2,9,8,5,5,3,2,3,4,4,2,1,2,1,1,0,3,3,1,0,2,1,1,0,0,0,1
Chris Mallios,,,,,,,,,0,12,15,11,8,1,11,1,3,2,6,2,1,12,4,0,2,8,1,0,1,1,1,1,1,1,2,2,1,0,0,0,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,2,12,12,9,4,12,4,4,3,7,2,1,6,3,4,3,3,3,1,3,2,0,2,2,2,4,2,1,2,0,2,1,0,2,1,1,1
Stephanie M Sawyer,,,,,,,,,,,0,13,13,7,10,4,3,7,6,5,7,11,4,2,1,7,1,3,3,2,1,2,0,2,1,2,2,1,1,1,0,1,0,0,1,1
Daine Grey Jr,,,,,,,,,,,,0,10,4,9,4,8,1,2,6,2,9,5,3,1,3,2,3,1,4,1,2,2,1,4,2,1,1,1,1,2,0,2,0,1,1
Deborah Watson Stokes,,,,,,,,,,,,,0,8,11,6,1,6,3,3,8,7,4,5,4,2,2,3,4,2,0,0,3,2,0,3,3,2,1,0,1,1,0,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,0,3,9,2,11,3,3,11,0,3,4,6,0,4,4,5,4,2,3,2,4,2,2,3,2,2,1,2,0,0,1,1,1
Anthony Kyriakakis,,,,,,,,,,,,,,,0,4,3,5,5,3,3,7,3,3,5,5,2,1,2,2,1,0,3,1,1,2,1,1,1,0,0,1,0,2,0,1
Lynne M Summers,,,,,,,,,,,,,,,,0,4,8,5,3,7,0,3,5,5,1,4,3,2,2,2,1,1,3,2,3,0,5,2,1,1,1,1,1,1,1
Scott Diclaudio,,,,,,,,,,,,,,,,,1,1,1,8,1,2,5,3,1,2,2,2,1,4,1,4,3,1,3,2,1,1,1,1,2,0,2,1,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,0,4,3,9,0,1,2,4,3,2,4,5,2,1,1,1,2,0,0,1,2,2,0,1,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,4,2,0,0,1,2,0,0,1,2,3,1,2,1,2,0,2,0,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,2,2,4,4,1,3,1,1,2,0,1,2,1,2,0,2,2,1,1,1,0,1,1,0,2,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,0,1,0,3,6,1,1,5,4,2,0,1,1,2,0,1,3,1,1,0,0,1,0,1,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,4,0,2,2,3,1,2,2,1,2,0,1,1,2,2,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,0,0,2,1,1,0,1,1,2,0,1,0,0,1,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,2,2,1,1,1,0,0,0,0,0,0,2,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,1,1,0,1,1,1,1,0,0,2,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,2,1,3,2,1,0,2,2,1,1,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,2,0,0,2,1,1,0,0,0,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,2,1,0,1,1,0,0,2,0,1,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,0,3,0,1,1,1,0,3,0,1,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,2,1,1,1,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,0,0,2,0,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,0,1,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,1,0,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,44,23,39,32,31,28,25,24,24,24,24,22,20,20,19,15,15,14,13,13,13,13,12,10,9,9,8,7,7,7,6,6,6,6,5,5,5,5,4,3,3,3,2,2,2,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,2
,Tracy B Roman,Scott Diclaudio,Chris Mallios,Ken Powell,Vincent N Melchiorre,Lyris Younge,Daine Grey Jr,Abbe Fletman,Jennifer Schultz,Mia Roberts Perez,Stephanie M Sawyer,Betsy Wahl,Kai Scott,Michael Fanning,Stella Tsai,James F Berardinelli,Jon Marshall,Vince Giusini,Vincent Furlong,Rainy Papademetriou,Rania Major,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Thomas Martin,William J Ciancaglini,Frances Fattah,Jodi Lobel,Leon Goodman,Lynne M Summers,Anthony Kyriakakis,Brian T Ortelere,Deborah Watson Stokes,Edward William Louden Jr,Joshua Hill,Leon A King Ii,Lucretia Clemons,Wayne M D Bennett,Chris Mccabe,Franklin A Bennett Iii,Marissa Brumbach,Starr Marshall Cash,Tangie M Boston,Michael Wojcik,Todd Eagen,2
Tracy B Roman,1,6,9,6,8,3,4,3,2,4,3,2,2,3,2,1,2,1,2,1,1,2,2,0,2,0,1,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,5,2
Scott Diclaudio,,0,4,8,4,5,4,4,3,3,4,3,4,4,2,3,3,3,2,3,0,2,2,1,2,0,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,6,6,2
Chris Mallios,,,0,4,9,2,3,2,0,4,4,3,4,3,3,2,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2
Ken Powell,,,,0,4,7,5,4,3,4,4,3,4,4,2,3,4,3,3,2,0,2,2,1,2,1,2,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4,6,2
Vincent N Melchiorre,,,,,0,3,2,2,1,3,3,1,4,4,1,2,1,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,2
Lyris Younge,,,,,,0,3,2,3,3,3,2,3,3,1,1,3,2,1,1,1,1,2,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,4,4,2
Daine Grey Jr,,,,,,,0,4,4,5,2,3,2,2,4,2,1,1,1,1,2,2,1,0,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,5,2,2
Abbe Fletman,,,,,,,,0,2,3,2,2,2,2,2,2,1,0,2,1,1,0,2,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,3,3,2
Jennifer Schultz,,,,,,,,,0,2,0,1,1,0,2,2,2,1,1,2,3,2,1,1,2,0,1,1,2,2,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1,2
Mia Roberts Perez,,,,,,,,,,0,3,3,3,3,4,1,0,1,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,2
Stephanie M Sawyer,,,,,,,,,,,0,3,4,4,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,2
Betsy Wahl,,,,,,,,,,,,0,2,2,4,2,1,2,0,0,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3,2,2
Kai Scott,,,,,,,,,,,,,0,3,2,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
Michael Fanning,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,3,2
Stella Tsai,,,,,,,,,,,,,,,0,2,0,2,0,0,2,2,1,0,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,2
James F Berardinelli,,,,,,,,,,,,,,,,0,2,2,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
Jon Marshall,,,,,,,,,,,,,,,,,0,2,2,2,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2,2,2
Vince Giusini,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Michael Wojcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,14,12,11,11,11,9,7,6,6,6,6,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,11,9,2
,Judge Of The Commonwealth Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Todd Eagen,Michael Wojcik,Tracy B Roman,Abbe Fletman,Kai Scott,Ken Powell,Chris Mallios,Mia Roberts Perez,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Jon Marshall,Stella Tsai,Edward William Louden Jr,Jennifer Schultz,Rainy Papademetriou,Vincent N Melchiorre,Brian T Ortelere,Leon Goodman,Jodi Lobel,Lucretia Clemons,Lynne M Summers,Anthony Kyriakakis,Betsy Wahl,James F Berardinelli,Leon A King Ii,Marissa Brumbach,Vincent Furlong,Rania Major,William J Ciancaglini,Deborah Watson Stokes,Joshua Hill,Sandjai Weaver,Shanese Johnson,Starr Marshall Cash,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,Wayne M D Bennett,Sherman Toppin,Tangie M Boston,Thomas Martin,Frances Fattah,3
Todd Eagen,2,0,10,11,11,11,9,12,6,9,7,8,8,7,8,5,4,7,3,4,3,5,6,4,4,5,2,3,2,3,2,1,2,1,2,1,2,1,1,1,0,0,1,1,0,3
Michael Wojcik,,2,7,4,2,5,2,2,4,3,5,2,2,3,3,3,4,1,3,2,4,2,1,3,2,1,3,2,4,2,2,3,1,2,1,2,1,1,1,1,0,1,0,0,0,3
Tracy B Roman,,,1,9,6,11,8,7,9,9,13,7,10,5,5,7,5,1,7,1,5,3,1,5,1,4,1,1,4,2,2,1,2,1,2,1,0,1,0,0,0,0,0,0,0,3
Abbe Fletman,,,,0,15,11,14,12,7,11,7,10,6,5,8,3,6,5,6,3,2,4,3,3,3,4,3,2,4,2,1,1,1,0,2,1,1,1,0,1,0,0,1,1,0,3
Kai Scott,,,,,0,9,14,12,7,9,6,9,7,2,5,1,2,5,7,4,1,2,5,1,4,3,3,4,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,3
