col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,1,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,17,15,14,14,14,12,11,10,8,8,8,8,8,6,6,6,6,6,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,1,1,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Stephanie M Sawyer,Ken Powell,Tracy B Roman,Lyris Younge,Abbe Fletman,Daine Grey Jr,Scott Diclaudio,Kai Scott,Frances Fattah,Jennifer Schultz,Leon Goodman,Jon Marshall,Thomas Martin,Edward William Louden Jr,Mia Roberts Perez,Rania Major,Sandjai Weaver,Michael Fanning,Chris Mallios,Deborah Watson Stokes,Vincent N Melchiorre,Lynne M Summers,Wayne M D Bennett,James F Berardinelli,Brian T Ortelere,Franklin A Bennett Iii,Joshua Hill,Leon A King Ii,Tangie M Boston,Vincent Furlong,Rainy Papademetriou,Shanese Johnson,Sherman Toppin,Anthony Kyriakakis,Betsy Wahl,Lucretia Clemons,Vince Giusini,Chris Mccabe,Marissa Brumbach,Stella Tsai,Starr Marshall Cash,Jodi Lobel,William J Ciancaglini,2
Stephanie M Sawyer,17,13,14,10,12,13,9,15,9,7,4,3,6,4,9,4,4,7,9,6,8,5,4,2,0,1,4,2,2,1,1,2,2,0,2,1,1,0,2,1,1,0,0,2
Ken Powell,,3,22,17,12,18,18,12,9,6,11,10,7,9,10,4,2,8,9,5,6,5,4,5,4,6,6,3,3,3,2,3,3,2,2,2,2,0,1,2,2,0,0,2
Tracy B Roman,,,2,20,15,15,19,15,7,9,11,8,3,6,12,6,3,8,11,6,10,5,5,5,2,4,1,4,3,3,1,2,1,3,3,3,2,2,1,3,1,1,1,2
Lyris Younge,,,,1,13,14,17,12,1,5,4,6,0,4,10,1,1,7,7,1,9,2,2,4,3,0,1,1,1,3,1,2,2,0,1,1,2,0,2,2,0,0,0,2
Abbe Fletman,,,,,4,14,13,11,3,6,4,4,2,2,8,3,4,6,8,4,7,2,4,2,3,0,0,0,1,2,0,1,2,1,0,0,1,0,0,1,0,0,0,2
Daine Grey Jr,,,,,,0,12,12,8,4,6,4,7,5,12,2,3,7,8,5,7,4,3,3,4,3,5,3,0,3,2,4,5,2,2,1,2,0,2,3,1,0,0,2
Scott Diclaudio,,,,,,,1,10,2,3,6,7,1,4,9,1,0,7,7,1,7,0,2,3,2,2,2,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2
Kai Scott,,,,,,,,1,6,8,2,3,2,2,11,4,3,7,8,4,9,2,4,4,0,2,2,2,0,2,1,2,1,1,2,2,2,0,2,3,0,0,0,2
Frances Fattah,,,,,,,,,0,5,7,2,10,5,3,4,5,1,2,6,2,4,5,3,2,4,6,4,1,3,3,3,2,2,3,3,1,1,1,1,2,0,0,2
Jennifer Schultz,,,,,,,,,,1,5,6,5,4,1,7,5,1,3,4,1,4,7,4,3,3,2,2,1,3,0,1,2,2,2,2,2,1,2,1,0,1,1,2
Leon Goodman,,,,,,,,,,,0,9,6,8,1,4,4,2,3,3,1,5,4,2,5,3,2,3,3,2,2,1,3,3,3,2,0,1,0,0,2,0,0,2
Jon Marshall,,,,,,,,,,,,1,2,7,1,3,1,2,2,1,0,2,4,4,4,3,1,0,2,2,1,0,2,1,1,1,2,0,1,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,1,4,1,3,5,1,2,4,1,4,4,1,3,4,6,4,1,2,2,2,3,1,3,2,0,1,1,0,2,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,0,0,4,1,1,1,4,0,3,2,3,3,3,4,3,1,2,1,1,2,1,0,1,2,0,1,0,1,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,0,0,1,6,7,1,8,2,0,3,1,1,1,1,0,1,1,2,2,1,2,1,2,1,1,3,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,1,7,4,2,5,0,4,5,2,2,4,1,3,1,1,1,1,1,3,0,1,1,1,1,0,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,0,2,1,3,0,1,3,0,3,1,1,2,1,0,1,1,2,1,1,0,0,2,0,0,1,1,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,0,7,1,7,2,3,0,1,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,0,2,7,2,1,0,0,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,2,0,3,3,1,0,3,3,3,0,1,1,3,1,1,0,1,0,1,0,1,0,1,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,2,2,1,1,0,1,2,2,3,2,3,2,1,2,1,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,1,1,3,0,1,2,2,1,1,1,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,1,3,1,0,2,2,0,2,4,1,1,1,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,3,1,0,3,1,1,0,1,0,0,0,1,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,0,1,1,2,0,1,1,1,0,1,0,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,0,2,2,0,0,1,0,0,0,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,1,1,1,1,0,1,0,0,1,1,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,2,0,0,1,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,2,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,1,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,40,34,34,26,24,23,22,20,16,16,16,14,14,13,13,13,13,12,11,11,11,10,10,8,7,7,7,6,6,6,5,5,5,4,4,4,4,3,3,3,2,1,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ken Powell,Tracy B Roman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Jon Marshall,Edward William Louden Jr,Jennifer Schultz,Leon Goodman,Leon A King Ii,Michael Fanning,Chris Mallios,Frances Fattah,Vincent N Melchiorre,Lynne M Summers,Deborah Watson Stokes,Shanese Johnson,Wayne M D Bennett,Rainy Papademetriou,Rania Major,Brian T Ortelere,Stella Tsai,Thomas Martin,Vince Giusini,Vincent Furlong,James F Berardinelli,Sherman Toppin,Anthony Kyriakakis,Lucretia Clemons,Betsy Wahl,Franklin A Bennett Iii,Sandjai Weaver,Joshua Hill,Starr Marshall Cash,Tangie M Boston,William J Ciancaglini,Chris Mccabe,Marissa Brumbach,Jodi Lobel,3
Ken Powell,5,28,27,25,23,19,16,15,12,13,10,7,13,7,11,11,3,9,5,5,4,7,4,3,4,1,4,4,6,4,2,3,4,2,2,3,1,1,1,1,0,1,1,3
Tracy B Roman,,5,25,25,22,20,14,12,12,10,11,10,10,8,11,10,6,8,9,4,7,5,3,5,3,5,4,5,3,3,1,2,3,3,2,4,3,1,0,2,1,1,0,3
Lyris Younge,,,1,24,23,15,16,15,14,9,9,7,9,5,15,11,3,11,4,5,3,3,3,5,2,3,2,2,3,2,2,3,1,1,2,3,1,1,2,1,2,1,0,3
Scott Diclaudio,,,,7,19,17,10,10,9,9,9,7,8,3,10,9,2,8,1,0,1,3,3,3,4,2,0,3,4,4,1,0,1,1,1,3,0,1,0,2,0,1,0,3
Daine Grey Jr,,,,,1,22,18,15,17,7,5,9,4,10,14,11,4,10,6,5,4,6,5,5,6,5,5,7,5,5,4,3,3,0,3,2,2,1,2,2,2,2,0,3
Abbe Fletman,,,,,,3,14,12,11,3,5,8,2,6,11,11,3,9,7,2,4,3,3,3,5,3,2,4,4,4,2,2,1,1,1,1,3,0,0,1,0,0,0,3
Kai Scott,,,,,,,0,13,17,2,4,4,3,8,13,12,6,11,5,5,4,2,2,3,3,4,3,1,2,0,4,4,2,2,2,0,3,2,2,1,1,1,0,3
Stephanie M Sawyer,,,,,,,,6,11,2,1,2,3,4,12,11,3,9,2,4,1,4,0,2,1,1,2,0,1,0,2,1,1,0,1,1,1,2,2,1,1,0,0,3
Mia Roberts Perez,,,,,,,,,0,2,3,4,2,6,12,10,5,9,3,4,3,1,1,3,1,3,2,1,0,0,3,1,2,0,3,1,2,1,2,1,2,2,0,3
Jon Marshall,,,,,,,,,,4,9,4,11,4,0,0,1,0,1,2,0,4,3,0,3,1,4,2,4,4,0,1,1,0,2,2,0,0,1,1,0,1,0,3
Edward William Louden Jr,,,,,,,,,,,2,7,9,3,1,1,3,0,3,2,2,0,1,2,2,4,1,0,2,2,0,1,1,1,2,2,1,0,1,1,0,1,0,3
Jennifer Schultz,,,,,,,,,,,,2,5,5,2,0,4,0,6,3,5,3,2,6,3,4,1,1,4,3,1,1,0,2,2,1,1,1,0,3,1,1,0,3
Leon Goodman,,,,,,,,,,,,,1,4,0,0,4,0,2,2,1,6,1,1,2,1,3,1,3,3,1,1,2,1,2,2,1,2,1,1,0,0,0,3
Leon A King Ii,,,,,,,,,,,,,,1,2,0,4,1,6,3,3,5,3,2,5,3,4,5,4,2,4,3,4,2,3,2,2,1,1,1,0,2,0,3
Michael Fanning,,,,,,,,,,,,,,,0,10,1,11,1,2,1,1,2,3,1,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,0,1,9,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,1,1,4,3,4,3,1,4,2,2,2,0,1,0,4,1,2,1,1,2,1,3,1,1,1,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,0,5,6,2,0,4,1,4,3,2,1,0,1,3,1,2,1,2,2,0,0,0,1,0,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,1,4,2,0,4,0,3,2,0,1,0,1,3,0,2,1,1,0,1,2,0,2,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,2,0,4,0,3,2,1,1,0,2,2,2,3,0,0,0,1,1,1,1,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,4,3,3,2,3,1,3,1,1,1,0,2,1,2,0,0,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,1,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,1,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,0,1,0,0,1,0,2,0,1,0,1,1,2,1,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,5,4,3,2,1,0,0,0,1,1,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,2,0,2,1,1,1,1,1,2,1,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,2,1,0,2,1,1,0,2,1,0,1,0,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,2,0,1,1,1,0,0,0,0,1,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,1,1,0,0,0,1,0,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,2,1,0,1,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,0,1,0,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,1,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,2,0,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,44,43,36,36,34,27,24,24,19,18,17,17,17,16,15,12,12,11,10,9,9,9,8,8,7,7,7,7,7,6,6,5,5,4,4,4,3,3,3,3,2,2,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Tracy B Roman,Ken Powell,Abbe Fletman,Daine Grey Jr,Jon Marshall,Lyris Younge,Scott Diclaudio,Jennifer Schultz,Kai Scott,Mia Roberts Perez,Vincent N Melchiorre,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Shanese Johnson,Rainy Papademetriou,Leon Goodman,Frances Fattah,Thomas Martin,Brian T Ortelere,Lynne M Summers,Deborah Watson Stokes,Lucretia Clemons,Jodi Lobel,Leon A King Ii,Rania Major,Stella Tsai,Tangie M Boston,Wayne M D Bennett,Anthony Kyriakakis,Edward William Louden Jr,Betsy Wahl,Franklin A Bennett Iii,James F Berardinelli,Joshua Hill,Sandjai Weaver,Sherman Toppin,Vince Giusini,Vincent Furlong,Marissa Brumbach,Starr Marshall Cash,William J Ciancaglini,Chris Mccabe,4
Tracy B Roman,5,21,15,15,7,18,16,8,10,11,11,9,10,10,8,2,6,5,5,3,4,2,2,0,3,5,1,2,3,0,3,2,3,3,3,2,2,0,1,0,1,0,0,4
Ken Powell,,2,12,14,7,16,16,2,10,11,11,10,8,9,3,2,7,4,2,3,0,1,1,0,2,1,1,0,3,1,5,0,2,3,2,0,3,1,1,0,0,1,0,4
Abbe Fletman,,,0,17,9,11,9,10,11,12,11,9,11,10,5,2,0,3,2,3,5,3,1,1,2,2,4,2,2,0,0,1,1,1,1,1,0,1,2,0,0,0,0,4
Daine Grey Jr,,,,0,5,14,10,8,10,13,12,10,11,9,9,4,2,3,2,3,5,5,4,2,5,3,5,3,3,0,1,2,3,4,2,2,2,1,2,0,1,0,0,4
Jon Marshall,,,,,3,4,3,11,0,1,0,1,4,1,5,4,4,2,4,3,5,3,3,3,0,2,1,3,0,4,4,1,0,1,1,2,1,1,0,1,0,1,0,4
Lyris Younge,,,,,,1,14,3,13,11,13,11,9,10,4,5,5,1,1,2,1,2,2,0,3,1,3,2,1,0,3,0,2,2,1,0,1,1,1,0,0,0,0,4
Scott Diclaudio,,,,,,,3,2,9,10,10,10,9,10,1,1,5,1,1,2,1,1,1,0,0,3,0,1,2,0,3,0,1,1,0,1,0,0,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,0,2,4,0,0,8,3,9,3,2,4,3,3,6,7,3,3,1,5,3,2,1,1,1,4,0,2,2,3,1,0,1,0,2,1,0,4
Kai Scott,,,,,,,,,1,13,13,11,10,11,1,4,0,1,1,1,0,2,2,1,2,0,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
Mia Roberts Perez,,,,,,,,,,0,12,10,12,11,3,2,1,2,1,1,1,4,3,3,2,1,4,1,1,0,0,4,0,0,0,1,0,0,1,0,1,0,0,4
Vincent N Melchiorre,,,,,,,,,,,1,12,8,9,2,4,0,2,1,2,1,1,1,0,3,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
Michael Fanning,,,,,,,,,,,,0,7,8,0,5,0,0,2,2,0,0,3,2,1,1,1,2,1,2,0,0,1,0,0,0,0,0,1,2,0,0,0,4
Stephanie M Sawyer,,,,,,,,,,,,,0,11,5,0,0,1,2,0,4,5,3,3,1,3,3,1,1,0,0,3,0,0,0,3,0,0,0,0,1,0,0,4
Chris Mallios,,,,,,,,,,,,,,0,2,0,0,0,1,1,1,3,2,1,1,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,0,0,2,4,4,2,5,7,4,2,4,5,3,2,2,1,0,3,3,2,3,3,3,0,0,0,2,1,0,4
Rainy Papademetriou,,,,,,,,,,,,,,,,0,2,1,5,4,0,0,4,3,1,0,1,1,0,4,1,0,0,2,0,0,0,0,1,2,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,0,1,1,0,1,3,2,4,1,1,2,1,0,2,1,0,0,0,1,0,4
Frances Fattah,,,,,,,,,,,,,,,,,,1,1,3,0,2,1,2,2,2,2,0,2,1,0,1,2,1,4,0,2,0,0,0,1,1,0,4
