col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,389","1,423",201,159,128,59,"1,743","1,420","1,360","1,130","1,096","1,079",958,934,920,914,802,770,760,708,660,647,551,529,528,458,453,427,412,406,385,356,355,334,327,312,299,298,298,287,282,266,261,212,195,147,122,122,111,All
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Jim Kenney,Nelson Diaz,Anthony Hardy Williams,Doug Oliver,Lynne M Abraham,T Milton Street Sr,Kai Scott,Abbe Fletman,Rainy Papademetriou,Mia Roberts Perez,Stella Tsai,Chris Mallios,Betsy Wahl,Stephanie M Sawyer,Jennifer Schultz,Daine Grey Jr,Ken Powell,Anthony Kyriakakis,Leon A King Ii,Brian T Ortelere,Lucretia Clemons,Deborah Watson Stokes,James F Berardinelli,Marissa Brumbach,Tracy B Roman,Lynne M Summers,Scott Diclaudio,Lyris Younge,Chris Mccabe,Leon Goodman,Wayne M D Bennett,Jodi Lobel,Rania Major,Vincent N Melchiorre,Frances Fattah,Sandjai Weaver,Jon Marshall,Michael Fanning,Thomas Martin,Sherman Toppin,Edward William Louden Jr,Vince Giusini,Shanese Johnson,William J Ciancaglini,Joshua Hill,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Vincent Furlong,1
Jim Kenney,44,0,0,0,0,0,88,89,88,80,75,71,49,45,44,38,34,36,30,31,22,18,19,21,16,16,18,14,15,12,16,16,15,13,12,13,8,9,9,9,8,9,9,7,5,4,2,3,1,1
Nelson Diaz,,5,0,0,0,0,6,5,6,5,5,5,2,3,5,2,4,2,2,1,2,2,3,1,2,3,1,3,0,2,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
Anthony Hardy Williams,,,4,0,0,0,7,6,1,4,4,2,3,1,0,1,4,0,2,0,0,1,0,0,2,0,2,2,2,3,2,1,0,1,0,0,2,1,2,0,1,0,0,0,2,0,0,0,0,1
Doug Oliver,,,,2,0,0,5,5,3,3,2,4,4,4,3,3,1,2,3,1,2,2,1,1,3,1,0,2,2,2,0,0,2,0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,1,1
Lynne M Abraham,,,,,1,0,1,1,0,2,0,1,0,1,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
T Milton Street Sr,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
Kai Scott,,,,,,,0,84,75,76,70,70,43,39,33,31,23,27,30,22,16,13,14,12,7,9,5,9,14,9,10,10,7,12,6,9,1,7,7,4,2,3,3,5,5,0,2,1,0,1
Abbe Fletman,,,,,,,,0,66,66,68,72,39,39,25,34,24,24,22,21,10,9,11,9,10,6,9,9,13,11,12,9,7,11,6,6,2,7,6,2,5,4,2,2,4,2,1,0,0,1
Rainy Papademetriou,,,,,,,,,0,62,67,61,41,33,31,27,23,27,27,22,15,11,15,9,2,8,5,6,10,8,7,7,7,11,4,9,3,4,5,4,3,5,2,4,3,3,1,2,1,1
Mia Roberts Perez,,,,,,,,,,0,66,58,36,39,32,29,27,23,21,16,17,16,11,16,9,11,8,7,8,7,8,13,10,11,4,7,1,6,5,2,1,2,5,3,3,2,3,1,0,1
Stella Tsai,,,,,,,,,,,0,52,39,34,29,24,22,19,24,21,12,11,11,13,4,8,3,3,12,7,10,10,9,7,6,7,1,0,5,0,2,3,4,1,3,3,1,1,0,1
Chris Mallios,,,,,,,,,,,,0,33,30,24,26,20,24,22,14,7,6,9,5,5,4,6,4,12,4,6,3,1,12,2,4,1,7,2,2,2,2,2,3,0,0,0,0,1,1
Betsy Wahl,,,,,,,,,,,,,0,24,32,15,18,12,25,8,11,13,6,10,5,9,3,3,8,7,6,9,8,6,3,8,1,3,5,3,2,2,6,3,2,1,3,1,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,0,19,31,21,22,16,20,16,15,11,12,7,9,4,8,11,7,8,8,5,9,6,3,1,8,5,4,2,2,4,3,1,4,1,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,0,12,15,9,22,13,13,14,8,12,12,16,8,11,5,8,8,9,11,5,6,7,6,3,2,4,4,4,6,3,1,1,1,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,0,22,18,13,20,5,6,12,5,13,3,9,8,8,7,8,3,3,10,6,5,3,7,6,4,3,5,0,3,1,2,1,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,0,15,14,14,6,6,17,9,11,5,12,7,5,9,6,6,4,5,6,3,7,6,6,6,6,4,4,3,3,1,1,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,6,15,9,9,13,9,4,4,5,6,7,5,6,5,4,10,3,4,3,4,5,2,5,5,2,4,2,0,1,2,2,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,0,12,7,4,6,6,4,4,4,3,7,5,3,4,3,5,1,3,2,2,2,4,1,2,2,4,1,1,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,5,2,12,5,6,3,7,5,9,7,11,2,5,3,6,2,4,2,5,4,3,6,1,4,2,2,1,3,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,0,10,3,11,3,8,1,3,0,2,1,8,7,3,1,6,2,1,3,3,2,1,4,3,2,2,2,1,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,3,10,4,10,2,3,1,7,4,8,6,7,4,2,1,2,2,1,2,1,4,2,2,1,1,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,2,6,4,8,5,1,4,3,1,2,2,3,3,5,1,1,6,5,7,1,3,1,0,2,2,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,3,3,1,4,1,11,9,5,4,4,1,1,4,2,1,1,4,3,0,1,2,1,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,11,1,6,4,2,7,2,6,4,5,5,2,4,7,3,1,1,1,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,5,1,6,8,5,4,3,1,3,1,3,2,2,5,4,3,0,1,2,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,5,7,3,6,4,4,3,7,6,2,4,5,5,3,4,1,1,1,1,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,3,2,5,3,2,2,5,4,3,3,6,2,0,0,1,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,7,0,0,0,4,0,0,1,2,0,1,3,1,0,0,2,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,3,4,1,4,3,6,3,5,2,3,0,3,2,1,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,6,1,4,2,4,2,2,6,2,1,3,2,0,1,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,2,2,2,2,2,2,0,0,0,4,1,2,1,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,6,0,2,2,1,2,1,2,2,1,2,2,2,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,4,2,2,0,1,3,3,0,0,0,1,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,3,5,3,3,2,2,2,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,1,2,4,0,1,1,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,3,2,1,0,1,0,0,0,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,1,0,0,0,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,3,0,1,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,1,0,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,191,15,13,11,5,2,108,107,99,95,87,84,59,55,54,45,44,41,38,34,28,24,24,23,23,22,22,21,19,19,18,17,17,17,15,15,12,12,12,11,10,10,9,9,8,4,4,3,2,1
,Mayor - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Jim Kenney,Anthony Hardy Williams,Lynne M Abraham,Doug Oliver,Nelson Diaz,T Milton Street Sr,Kai Scott,Abbe Fletman,Chris Mallios,Mia Roberts Perez,Rainy Papademetriou,Stella Tsai,Leon A King Ii,Stephanie M Sawyer,Betsy Wahl,Daine Grey Jr,Tracy B Roman,Frances Fattah,Jennifer Schultz,Ken Powell,Deborah Watson Stokes,Lyris Younge,Lucretia Clemons,Leon Goodman,Jon Marshall,Shanese Johnson,Anthony Kyriakakis,Scott Diclaudio,Wayne M D Bennett,Lynne M Summers,Edward William Louden Jr,Michael Fanning,Rania Major,Vincent N Melchiorre,Sandjai Weaver,Brian T Ortelere,Joshua Hill,Marissa Brumbach,Starr Marshall Cash,James F Berardinelli,Chris Mccabe,Jodi Lobel,Sherman Toppin,Tangie M Boston,Thomas Martin,Vince Giusini,Vincent Furlong,Franklin A Bennett Iii,William J Ciancaglini,2
Jim Kenney,19,0,0,0,0,0,60,57,50,47,45,42,26,28,34,24,13,15,23,10,16,8,14,8,9,9,16,1,12,8,4,7,8,8,5,10,7,10,5,7,7,7,3,4,4,4,3,1,0,2
Anthony Hardy Williams,,11,0,0,0,0,14,7,6,4,3,2,13,10,4,7,11,14,5,9,5,12,4,7,6,8,1,10,3,5,7,3,5,3,5,1,4,0,4,1,1,0,3,4,3,3,5,0,1,2
Lynne M Abraham,,,2,0,0,0,6,6,5,6,3,5,3,5,4,4,7,2,3,5,2,4,2,4,3,0,1,4,2,3,1,1,1,2,2,2,1,1,1,1,1,2,2,1,0,0,0,1,0,2
Doug Oliver,,,,2,0,0,6,1,1,5,2,3,3,5,3,4,6,5,2,3,4,1,3,2,2,4,3,4,1,0,1,3,2,1,3,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2
Nelson Diaz,,,,,4,0,1,2,2,1,2,0,2,0,1,2,0,0,2,1,0,1,0,2,2,1,0,1,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
T Milton Street Sr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Kai Scott,,,,,,,0,60,58,56,44,43,28,31,34,22,16,13,23,14,17,9,15,7,6,10,14,9,13,8,4,10,7,12,10,7,6,10,4,6,6,6,5,4,2,4,2,0,1,2
Abbe Fletman,,,,,,,,0,58,44,42,39,24,30,28,24,11,6,22,14,7,6,11,6,6,7,17,6,12,4,5,7,2,11,2,9,5,8,3,8,5,7,1,2,1,4,3,1,0,2
Chris Mallios,,,,,,,,,0,42,39,37,19,24,23,21,8,4,18,12,6,3,11,4,3,6,15,2,12,1,2,8,1,10,4,8,5,8,2,6,6,7,1,1,2,4,3,0,0,2
Mia Roberts Perez,,,,,,,,,,0,40,40,21,23,29,21,11,11,16,10,12,7,12,6,4,6,11,5,10,6,2,6,1,9,8,7,6,6,3,4,5,5,3,2,2,3,1,0,0,2
Rainy Papademetriou,,,,,,,,,,,0,38,14,15,27,18,8,9,19,9,9,4,8,4,4,2,12,3,8,4,3,3,4,3,5,9,2,6,3,7,6,4,4,1,0,3,1,0,0,2
Stella Tsai,,,,,,,,,,,,0,17,18,26,16,9,8,16,8,12,4,13,8,5,4,12,3,9,3,4,2,3,7,2,8,3,6,2,4,5,7,2,1,2,2,2,0,0,2
Leon A King Ii,,,,,,,,,,,,,0,17,16,11,15,10,11,10,8,7,8,10,8,15,4,8,7,8,6,5,6,6,6,2,7,5,4,3,3,3,5,1,4,1,5,1,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,0,17,19,15,12,10,11,13,13,11,4,5,10,13,6,6,5,4,8,5,12,6,3,6,5,3,1,3,4,3,3,0,3,1,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,0,16,11,8,17,8,15,5,10,4,3,4,15,3,7,6,2,2,5,7,4,4,3,8,4,4,3,8,3,2,0,4,0,1,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,0,15,11,8,12,11,12,5,10,11,9,9,8,9,6,6,5,6,9,8,7,6,5,3,5,5,4,2,0,2,2,3,0,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,0,14,11,14,13,13,6,13,13,10,3,13,5,10,9,5,8,5,10,2,4,4,4,2,1,1,5,3,5,2,5,1,1,2
Frances Fattah,,,,,,,,,,,,,,,,,,0,6,8,14,10,6,8,8,8,2,5,5,7,4,2,8,1,10,6,4,3,4,1,4,0,5,4,4,2,1,0,2,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,7,9,3,8,4,6,3,4,5,6,7,3,4,5,0,2,2,1,8,3,3,2,3,1,3,2,3,3,2,1,2
Ken Powell,,,,,,,,,,,,,,,,,,,,0,8,10,9,12,10,4,6,13,3,4,7,6,0,4,4,5,1,0,2,3,2,5,2,1,4,4,4,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,6,9,7,6,6,4,4,1,7,5,2,6,4,7,1,4,3,4,1,2,3,4,4,5,3,3,0,1,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,0,2,7,8,6,0,8,2,5,4,2,5,2,4,1,2,1,4,0,1,0,1,3,1,2,0,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,0,8,4,5,8,2,4,2,4,5,4,2,4,3,2,6,3,2,3,7,2,3,2,5,5,1,1,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,14,8,2,10,5,8,9,0,3,3,4,3,3,2,2,4,3,2,2,2,4,3,5,1,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,10,2,8,9,2,5,2,3,3,3,1,4,3,1,1,3,3,4,0,4,2,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,6,3,1,5,1,5,2,6,3,5,1,2,1,3,3,3,2,3,0,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,1,4,1,5,1,5,2,3,0,2,3,5,1,0,0,3,1,0,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,8,2,3,3,1,1,1,1,1,1,1,0,2,0,1,2,3,1,2,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,5,4,2,5,0,5,3,1,2,0,1,3,2,1,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,6,2,6,2,3,1,4,2,1,0,4,3,2,0,2,2,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,2,1,0,1,0,0,2,1,0,2,0,1,2,4,0,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,3,0,0,1,2,0,1,1,2,2,2,1,2,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,2,2,3,1,1,0,3,2,0,1,2,1,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,2,0,1,0,0,0,1,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,1,1,0,5,3,3,1,2,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,4,4,1,1,1,0,0,0,0,2
