col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,1,2,0,1,2,1,2,0,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1
Ken Powell,,,,,,,,,,,,,,,,,0,6,4,8,6,6,7,8,5,6,7,2,4,5,3,5,4,6,3,3,2,2,1,1,5,2,4,6,1,1,3,3,2,2,2,1,0,1,1,0,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,7,4,6,7,5,4,3,5,4,7,6,3,2,1,4,4,5,5,3,4,4,4,5,2,0,3,3,1,4,3,3,3,2,0,1,1,0,0,1,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,2,4,4,5,7,4,7,2,3,6,2,4,2,3,2,5,5,4,3,4,4,4,4,1,2,5,1,3,4,2,2,3,0,0,0,1,2,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,0,5,5,4,6,4,2,5,1,1,3,3,5,4,4,3,3,0,2,1,1,1,0,3,1,0,1,1,1,3,1,1,2,1,2,0,0,2,1,1,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,0,6,2,6,4,5,4,5,3,5,3,4,2,5,3,4,5,2,3,4,2,2,3,1,3,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,0,3,5,6,5,3,3,3,4,2,3,3,3,4,3,3,3,2,1,3,0,2,1,2,3,3,1,2,2,1,1,0,1,0,1,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,0,6,7,4,3,3,3,4,4,1,5,2,2,2,2,5,3,1,3,3,3,5,2,2,2,2,3,2,0,0,1,2,2,1,1,0,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,3,4,3,3,3,5,3,3,2,2,4,2,2,3,3,2,3,1,1,2,3,1,0,1,0,1,1,1,1,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,1,5,4,2,6,2,1,3,1,5,3,2,1,1,4,2,2,2,3,0,2,1,0,0,1,2,2,1,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,6,4,2,2,1,2,4,3,3,2,4,4,2,4,4,4,2,3,2,1,2,3,2,0,0,1,2,1,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,2,2,5,2,6,3,1,1,2,1,1,3,3,3,3,1,1,1,1,0,1,2,1,2,2,0,0,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,3,2,3,3,4,2,1,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,3,3,1,2,2,3,3,5,5,1,3,3,0,2,2,0,2,3,0,1,0,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,4,4,0,2,2,4,2,4,0,1,4,2,1,1,1,1,1,3,0,1,2,0,1,2,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,1,4,2,4,2,5,1,1,3,2,1,2,0,1,0,2,0,0,3,1,0,2,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,1,2,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,4,3,3,0,1,3,2,0,1,1,0,3,1,0,0,2,1,2,0,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,1,1,1,2,1,1,0,0,3,1,2,1,1,1,1,0,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,2,2,0,2,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,2,0,1,1,3,3,2,3,0,1,1,0,1,1,0,0,0,0,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,1,1,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,2,1,1,2,0,1,2,0,0,1,0,1,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,2,1,2,2,0,1,2,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,0,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,2,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,24,24,22,19,17,17,16,15,13,13,12,11,10,8,3,2,18,15,14,14,14,13,13,13,12,12,12,10,10,10,9,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Derek S Green,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,William K Greenlee,Isaiah Thomas,Jenne Ayers,Sherrie Cohen,Ed Neilson,Helen Gym,Paul Steinke,Wilson Alexander,Thomas Wyatt,Carla M Cain,Marnie Aument Loughrey,Frank Rizzo,Lyris Younge,Ken Powell,Scott Diclaudio,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Daine Grey Jr,Jon Marshall,Edward William Louden Jr,Anthony Kyriakakis,Michael Fanning,Abbe Fletman,Jodi Lobel,Stella Tsai,Leon Goodman,Vincent N Melchiorre,Chris Mallios,Deborah Watson Stokes,Frances Fattah,Jennifer Schultz,Leon A King Ii,Shanese Johnson,Thomas Martin,Lucretia Clemons,Rainy Papademetriou,Brian T Ortelere,Sandjai Weaver,Sherman Toppin,Vince Giusini,Betsy Wahl,Lynne M Summers,Marissa Brumbach,Rania Major,Tangie M Boston,Wayne M D Bennett,Chris Mccabe,James F Berardinelli,Vincent Furlong,Franklin A Bennett Iii,Starr Marshall Cash,Joshua Hill,William J Ciancaglini,2
Derek S Green,0,11,12,7,14,12,9,7,9,5,6,5,1,3,1,3,12,11,9,6,10,7,4,6,11,6,7,5,3,6,4,7,3,3,5,7,3,7,7,8,4,3,4,4,4,4,1,2,2,2,5,4,2,2,2,3,1,2,0,2
Blondell Reynolds Brown,,0,15,12,13,8,5,8,9,8,7,2,4,3,3,0,15,13,12,12,13,12,9,7,5,4,6,8,7,5,5,4,7,5,6,6,5,5,4,5,4,6,3,2,4,4,4,4,4,4,2,3,2,3,2,2,3,1,1,2
W Wilson Goode Jr,,,1,10,12,10,6,9,9,4,4,1,3,3,0,2,12,11,9,10,13,12,11,8,2,3,3,7,7,6,6,4,5,6,7,8,4,6,5,4,5,4,2,3,2,2,3,3,5,3,2,3,3,3,1,0,2,1,2,2
Allan Domb,,,,0,10,6,3,4,8,3,4,3,2,2,2,0,12,10,12,11,7,6,8,9,7,4,6,8,6,6,3,4,7,5,2,4,4,4,3,5,3,5,3,3,2,4,1,1,3,4,1,3,2,2,3,1,2,0,1,2
William K Greenlee,,,,,0,6,2,4,12,0,1,1,0,2,2,1,10,10,9,9,9,7,6,7,4,4,2,7,5,3,1,4,6,6,1,3,1,4,2,3,1,3,2,1,0,2,0,0,0,2,3,5,1,1,1,2,0,0,0,2
Isaiah Thomas,,,,,,0,7,7,2,7,2,2,1,0,1,3,10,7,5,5,8,9,7,6,5,3,6,5,3,8,6,4,2,1,6,7,3,6,4,4,6,4,4,4,6,1,3,3,2,1,4,4,2,2,1,1,1,2,1,2
Jenne Ayers,,,,,,,1,4,2,4,5,1,3,3,1,2,9,5,6,5,3,5,7,1,4,5,4,4,4,3,5,5,1,2,4,3,5,3,1,3,4,2,4,1,4,2,3,3,3,2,4,2,2,0,2,2,1,0,1,2
Sherrie Cohen,,,,,,,,0,4,8,6,1,3,3,1,1,10,8,4,9,5,7,7,4,4,4,6,2,2,4,8,2,3,2,3,3,6,3,4,1,5,2,3,4,3,3,3,3,3,3,2,0,2,2,2,0,1,1,2,2
Ed Neilson,,,,,,,,,0,2,1,1,0,0,0,0,8,8,8,8,5,4,4,4,4,3,2,6,4,2,1,4,5,5,0,1,1,0,0,1,0,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,2
Helen Gym,,,,,,,,,,0,6,0,5,1,1,0,7,4,1,5,5,6,4,3,2,2,3,0,2,5,6,1,0,0,3,2,3,2,3,0,3,1,2,2,4,0,4,3,2,1,1,0,1,0,0,0,1,1,1,2
Paul Steinke,,,,,,,,,,,0,2,5,2,1,0,9,6,5,5,4,5,2,1,5,4,4,2,1,1,4,3,0,2,1,1,4,4,1,3,1,1,3,1,1,4,1,0,1,2,1,0,0,1,2,1,0,1,0,2
Wilson Alexander,,,,,,,,,,,,0,0,1,1,0,4,3,3,1,2,1,1,1,4,4,2,1,1,2,1,1,1,0,2,2,1,3,1,3,0,1,2,3,0,2,0,0,0,2,1,1,1,1,2,1,0,1,0,2
Thomas Wyatt,,,,,,,,,,,,,0,0,0,0,1,3,1,2,3,3,2,0,1,3,1,1,1,1,3,0,0,2,2,0,2,0,0,0,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2
Carla M Cain,,,,,,,,,,,,,,1,1,0,3,2,1,4,1,1,2,0,2,2,1,0,1,0,3,1,0,0,2,2,4,1,2,3,1,1,1,1,1,2,2,2,2,2,0,1,0,0,1,0,1,0,0,2
Marnie Aument Loughrey,,,,,,,,,,,,,,,0,0,2,1,2,2,0,1,2,1,1,2,1,0,0,1,1,1,1,0,1,0,2,1,1,0,0,3,1,1,0,2,1,1,1,1,1,2,1,1,0,1,1,0,0,2
Frank Rizzo,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,0,0,1,0,1,0,0,0,2,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,1,18,18,19,14,15,11,10,9,7,6,9,9,5,5,7,9,8,3,5,7,6,3,3,2,3,4,5,5,4,3,2,2,4,3,1,1,1,4,2,1,1,0,2
Ken Powell,,,,,,,,,,,,,,,,,,2,15,16,12,9,9,8,8,7,3,8,6,0,4,7,6,7,2,5,4,3,2,3,1,3,4,1,2,2,1,2,0,1,1,3,1,1,2,1,0,1,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,16,9,9,8,10,7,7,4,10,7,0,1,8,8,8,2,3,3,4,3,3,0,2,5,2,2,4,0,1,0,3,3,3,1,3,2,3,0,2,0,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,0,9,11,10,8,6,8,4,8,8,1,5,6,7,8,3,1,7,2,3,1,3,3,2,1,2,2,4,3,3,3,1,1,0,1,1,1,1,1,0,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,14,10,9,2,2,2,8,9,6,3,2,8,9,6,7,1,5,3,3,2,1,0,3,3,1,2,1,2,1,1,2,1,2,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,10,9,1,2,3,7,8,4,6,1,8,9,6,3,4,5,2,1,4,1,1,3,4,1,4,3,2,1,3,1,1,2,1,0,1,1,1,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,0,7,0,2,2,7,9,6,6,1,7,8,4,3,4,3,2,0,4,3,2,1,2,1,4,3,5,2,1,2,2,1,0,0,2,0,2,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,5,8,2,2,2,7,6,2,4,1,3,4,1,1,1,3,3,1,1,0,1,0,2,2,1,2,1,1,1,0,2,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,8,7,4,1,3,4,7,1,0,1,2,5,1,1,5,3,4,3,2,2,3,0,0,1,1,2,1,0,1,3,1,1,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,2,6,0,1,1,0,4,2,0,1,1,3,1,0,2,2,1,1,0,0,1,2,0,1,1,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,6,5,3,3,0,3,1,4,2,1,5,5,4,3,2,3,4,1,1,2,1,3,0,3,2,3,1,2,1,2,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,0,2,6,7,2,3,0,2,0,4,2,2,3,0,1,1,0,1,1,2,2,2,0,0,1,2,1,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,1,7,7,3,2,3,0,1,0,3,1,1,1,1,0,2,1,2,2,1,0,2,0,1,0,0,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,4,3,2,2,2,3,5,4,1,3,3,1,3,1,4,1,1,1,3,1,0,0,2,0,2,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,5,1,7,1,3,1,6,2,3,3,2,3,5,3,5,3,3,1,2,2,2,0,2,1,2,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,3,3,1,1,0,2,3,0,2,3,0,1,0,0,2,3,0,2,1,1,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,1,0,1,0,1,1,1,3,1,2,0,0,1,2,2,1,3,1,1,1,1,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,3,2,4,2,1,3,3,1,4,5,4,1,1,2,1,2,0,0,2,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,5,1,2,2,3,3,1,0,2,1,2,0,2,1,1,1,0,1,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,5,3,1,3,3,3,5,3,4,3,1,0,0,1,3,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,2,2,3,3,0,2,0,1,2,3,0,2,1,1,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,4,1,1,2,2,2,3,1,2,1,1,0,1,0,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,1,3,0,0,1,2,1,1,1,1,2,1,1,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,4,2,4,2,2,0,1,0,1,0,1,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,3,0,0,1,2,2,1,0,3,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,0,3,4,3,2,0,2,3,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,3,2,1,2,1,2,1,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,0,1,1,0,0,1,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,3,2,2,3,2,2,1,0,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,0,0,0,0,0,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,3,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,2,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,3,0,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,35,29,27,26,21,20,19,18,16,15,14,9,8,7,4,3,32,29,22,22,21,20,17,15,15,14,13,13,12,12,12,11,11,10,10,10,10,10,10,9,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,3,3,2,2,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
