col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Lyris Younge,,,,,,,,,,,,,,,,,,9,416,324,333,265,321,274,211,235,178,214,116,184,152,153,82,91,60,162,83,84,59,54,89,50,62,55,87,50,40,32,40,65,41,45,33,35,44,34,42,18,15,All
Ken Powell,,,,,,,,,,,,,,,,,,,12,307,368,254,355,219,217,226,205,177,84,175,108,177,99,82,72,151,79,90,43,59,88,47,57,56,71,64,33,22,32,41,56,25,30,26,28,22,26,30,19,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,3,252,186,224,275,128,264,196,210,116,220,156,86,109,85,89,164,105,86,42,46,82,61,84,56,77,83,52,32,48,56,49,43,29,33,35,43,37,25,14,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,4,202,334,178,150,160,193,130,102,177,67,151,86,85,71,111,84,86,44,63,31,50,71,56,34,55,22,17,32,46,55,29,35,23,24,40,22,23,16,All
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,7,165,147,225,115,77,117,103,64,130,171,109,84,79,62,73,69,62,76,65,46,60,59,86,55,58,56,28,35,43,39,29,21,25,40,28,14,9,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,1,146,152,159,207,110,60,193,40,148,82,61,59,103,56,47,50,36,55,31,58,46,15,55,20,43,54,33,33,22,19,39,18,19,18,21,15,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,1,88,183,165,209,139,136,167,47,66,81,65,172,77,74,55,87,83,58,27,53,100,20,57,41,37,57,43,46,35,24,53,40,40,23,12,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,10,88,38,73,35,43,69,142,60,40,35,53,51,36,24,23,66,24,59,32,57,53,12,17,21,24,22,21,10,15,11,25,12,17,12,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,2,148,157,55,177,81,43,72,46,60,141,48,43,37,28,59,26,62,35,63,60,24,18,26,33,22,38,18,24,28,26,15,8,10,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,2,120,75,168,48,60,55,70,63,110,68,59,64,53,58,51,29,48,16,18,31,46,60,43,43,21,25,45,30,22,21,26,16,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86,104,125,26,65,68,30,143,45,42,54,35,65,33,19,46,74,11,38,30,17,33,22,43,25,21,31,20,34,7,9,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,46,125,44,59,88,57,41,66,76,71,87,46,57,33,63,58,16,54,45,30,44,39,51,56,40,49,25,41,22,21,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,48,79,31,48,100,35,26,52,23,32,25,61,24,14,61,21,39,51,16,16,26,8,33,13,14,11,11,9,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,34,56,76,36,82,62,67,58,63,77,47,32,56,67,13,50,37,27,35,32,47,44,23,37,26,47,16,17,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,69,42,50,11,43,51,38,26,16,34,55,30,15,51,18,13,21,34,21,13,15,12,15,19,14,14,13,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,73,80,25,55,48,45,43,17,33,81,45,18,70,37,28,13,26,30,40,22,24,16,35,21,18,12,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,54,21,53,65,65,66,32,36,26,62,29,17,47,37,27,33,41,46,32,32,16,24,22,27,15,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,50,53,29,45,28,32,59,27,34,51,36,30,23,30,32,15,23,19,23,20,21,16,13,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,15,13,22,63,16,13,16,58,9,10,5,8,25,9,10,11,6,28,11,19,5,6,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,32,45,29,39,38,39,32,34,24,20,33,30,37,33,21,15,21,47,16,33,12,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,48,21,43,36,47,21,20,25,14,29,38,37,30,37,19,15,32,18,21,13,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,50,27,17,44,19,8,29,54,46,20,26,39,27,47,20,11,20,14,10,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,38,14,52,26,12,37,34,14,19,36,34,41,24,14,19,21,20,9,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,16,33,50,17,9,32,38,21,24,11,18,30,36,7,24,22,8,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,41,14,9,24,15,23,13,17,33,26,16,13,13,21,8,15,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,13,74,5,8,12,26,15,15,15,12,11,25,10,13,11,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,22,20,23,23,19,23,37,27,20,18,17,24,17,10,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,19,22,8,15,9,16,8,21,14,21,6,7,9,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,11,16,20,14,7,10,9,10,23,7,11,9,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,23,12,18,30,15,15,16,12,15,9,7,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,41,9,12,31,8,36,12,13,18,8,5,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,20,13,10,31,12,21,15,13,14,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,17,9,11,27,21,21,7,6,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,11,11,12,13,7,19,11,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,21,19,16,16,8,10,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,12,15,21,9,11,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,9,6,12,9,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,24,8,8,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,10,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,034",902,683,631,518,419,405,319,259,223,221,210,158,158,126,81,739,698,655,560,558,514,510,457,368,351,350,327,320,319,298,285,250,238,223,220,217,216,187,186,177,173,159,159,150,140,138,132,130,122,118,113,105,103,99,96,90,75,53,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Blondell Reynolds Brown,W Wilson Goode Jr,Derek S Green,Allan Domb,William K Greenlee,Isaiah Thomas,Jenne Ayers,Sherrie Cohen,Frank Rizzo,Wilson Alexander,Carla M Cain,Ed Neilson,Thomas Wyatt,Helen Gym,Paul Steinke,Marnie Aument Loughrey,Frances Fattah,Ken Powell,Daine Grey Jr,Lyris Younge,Leon Goodman,Kai Scott,Abbe Fletman,Jon Marshall,Thomas Martin,Mia Roberts Perez,Rainy Papademetriou,Chris Mallios,Tracy B Roman,Scott Diclaudio,Stephanie M Sawyer,Sandjai Weaver,Lynne M Summers,Deborah Watson Stokes,Jennifer Schultz,Leon A King Ii,Edward William Louden Jr,Vincent Furlong,Wayne M D Bennett,Michael Fanning,Lucretia Clemons,Stella Tsai,Vincent N Melchiorre,Shanese Johnson,James F Berardinelli,Joshua Hill,Rania Major,Tangie M Boston,Vince Giusini,Betsy Wahl,Anthony Kyriakakis,Starr Marshall Cash,Brian T Ortelere,Marissa Brumbach,Sherman Toppin,Jodi Lobel,Chris Mccabe,Franklin A Bennett Iii,William J Ciancaglini,1
Blondell Reynolds Brown,3,58,36,34,41,18,13,15,11,6,6,7,4,5,1,1,53,44,42,38,40,39,33,28,31,23,26,24,14,11,15,14,14,11,10,11,8,11,8,8,8,8,7,7,5,7,7,5,5,6,3,5,1,4,3,3,3,1,0,1
W Wilson Goode Jr,,1,33,29,34,20,12,16,11,6,6,7,4,3,2,2,45,41,38,36,35,35,31,25,29,22,24,21,16,12,17,12,12,13,11,10,8,9,7,8,9,8,8,8,4,6,6,7,4,7,3,6,3,4,3,3,2,1,0,1
Derek S Green,,,2,28,29,6,11,2,2,7,2,2,4,3,2,0,33,41,35,38,36,29,29,30,27,20,25,19,11,13,9,8,4,6,7,6,11,2,6,2,4,3,5,3,6,4,5,4,4,0,2,2,3,1,4,1,1,1,1,1
Allan Domb,,,,0,25,9,4,1,6,2,3,0,5,1,2,1,31,30,31,30,27,23,23,22,22,15,23,17,5,4,7,6,6,3,9,5,4,8,3,1,4,5,0,5,4,5,4,4,3,2,2,3,2,1,2,2,0,1,1,1
William K Greenlee,,,,,0,4,5,9,1,3,1,7,1,2,0,0,30,33,31,30,27,30,26,25,24,18,23,22,7,8,8,7,2,3,5,2,4,4,3,4,2,2,5,1,2,4,1,1,0,2,2,0,0,1,1,1,1,2,1,1
Isaiah Thomas,,,,,,1,5,5,8,3,3,1,2,0,2,0,12,11,8,8,9,7,6,3,5,2,2,3,8,3,6,6,7,7,4,9,4,6,2,2,5,4,3,4,3,2,5,5,3,4,0,4,2,2,3,3,2,0,0,1
Jenne Ayers,,,,,,,1,3,2,7,4,0,1,0,1,1,9,15,11,11,10,5,8,8,3,5,6,1,9,10,6,3,5,4,5,5,8,4,3,2,2,2,2,2,4,3,1,1,3,2,0,0,2,1,1,2,2,1,0,1
Sherrie Cohen,,,,,,,,0,3,1,2,7,0,1,1,1,6,7,10,5,4,8,5,1,1,7,0,5,6,7,8,4,3,5,4,3,2,2,5,5,3,5,5,2,1,2,1,2,2,4,1,2,0,1,0,1,0,0,0,1
Frank Rizzo,,,,,,,,,0,2,2,0,1,0,0,1,6,7,5,3,6,5,3,1,3,2,1,1,4,1,4,5,3,4,4,6,2,3,4,3,4,6,0,2,1,2,3,4,3,1,3,2,2,1,2,0,1,1,1,1
Wilson Alexander,,,,,,,,,,2,2,0,2,1,0,0,5,9,5,6,7,3,0,7,5,0,4,1,6,8,2,3,4,2,5,3,7,4,2,1,2,1,0,2,3,2,1,0,1,2,2,2,2,1,1,1,0,2,1,1
Carla M Cain,,,,,,,,,,,0,0,2,2,0,1,4,4,6,2,1,1,6,1,3,3,1,1,5,4,2,2,5,5,3,1,2,3,2,1,3,2,1,3,2,2,2,1,1,3,1,1,2,2,1,0,0,0,0,1
Ed Neilson,,,,,,,,,,,,0,0,0,1,0,2,3,3,2,1,4,3,0,0,3,0,3,2,4,3,0,0,1,0,1,1,0,0,3,1,0,4,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Thomas Wyatt,,,,,,,,,,,,,0,1,0,0,3,3,4,2,4,1,3,3,2,0,3,1,1,1,1,2,2,0,3,2,2,2,1,1,1,0,1,0,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1
Helen Gym,,,,,,,,,,,,,,0,0,0,4,0,4,1,1,3,0,1,2,3,0,2,2,1,1,2,1,3,1,0,0,1,2,1,1,1,0,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1
Paul Steinke,,,,,,,,,,,,,,,0,0,1,0,2,0,0,1,2,0,0,1,0,0,0,1,1,0,1,1,0,2,0,1,0,0,1,0,1,1,0,2,0,1,2,0,1,1,0,0,0,1,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,2,1,0,0,0,1,0,0,1,0,2,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,1,36,33,34,32,31,26,26,27,21,25,21,9,8,13,7,10,8,8,6,4,7,4,4,5,5,3,8,5,4,5,4,2,4,2,4,0,3,2,1,2,1,0,1
Ken Powell,,,,,,,,,,,,,,,,,,0,38,45,38,30,33,33,30,23,26,24,17,20,12,8,9,4,11,7,13,9,5,9,5,3,9,4,3,5,4,3,3,3,2,4,4,2,2,2,2,1,1,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,32,34,36,35,28,24,23,27,22,13,14,13,12,7,9,11,8,6,6,11,6,5,7,7,5,7,7,3,4,6,3,4,2,4,2,1,2,2,1,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,0,34,31,29,31,26,21,26,23,16,16,13,5,3,5,6,4,9,4,4,7,2,4,8,3,3,1,3,3,2,1,1,2,3,1,4,0,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,29,26,32,28,15,26,20,10,9,10,8,5,7,6,9,7,3,7,2,3,4,2,3,6,1,2,5,5,2,1,3,3,1,4,0,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,0,27,24,22,22,23,23,9,12,15,10,3,8,4,6,2,2,7,7,3,6,9,3,4,2,4,4,4,2,3,2,0,2,2,0,2,1,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,0,24,22,19,24,20,8,10,8,5,6,3,5,4,3,3,4,5,5,1,9,1,3,4,4,1,4,1,2,1,3,1,2,1,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,25,13,26,17,7,9,3,3,2,1,6,2,7,2,2,2,1,0,1,1,2,0,1,0,1,0,1,0,2,0,1,0,1,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,13,22,15,3,4,4,6,6,3,5,4,5,5,3,2,3,1,0,4,0,1,4,2,2,2,2,3,1,2,3,2,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,16,9,12,10,2,5,4,6,1,2,2,4,7,3,3,8,3,2,3,3,0,2,3,1,1,0,3,1,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,3,4,3,3,0,2,6,0,3,2,1,0,2,1,0,1,4,1,2,1,0,0,2,1,3,1,0,0,1,1,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,9,8,4,2,2,2,2,0,2,2,6,1,1,8,1,2,0,1,1,0,1,1,0,0,0,2,0,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,7,2,3,6,5,3,9,2,3,4,4,3,5,3,3,2,2,2,1,5,0,2,3,4,3,0,1,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,4,3,3,2,8,2,3,6,1,0,9,3,3,2,1,0,3,2,2,2,2,2,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,8,4,6,1,5,6,8,3,6,7,5,4,1,1,5,2,3,0,1,0,1,1,0,1,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,7,3,7,3,5,7,2,5,6,3,4,3,2,5,5,2,2,3,3,0,1,1,2,0,1,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,5,4,8,2,3,4,2,2,5,2,4,4,1,3,4,2,3,1,2,1,3,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,7,2,2,7,1,5,3,1,3,6,2,4,1,2,1,2,2,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,5,3,2,4,4,0,2,3,3,2,0,0,4,1,1,3,2,0,2,1,1,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,5,2,5,4,3,2,3,3,1,4,6,1,2,3,0,0,3,1,2,1,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,1,1,0,3,3,3,1,2,2,0,1,3,1,2,2,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,1,1,4,2,4,1,2,1,2,1,3,1,0,0,3,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,7,1,2,2,3,2,3,4,3,2,0,1,1,1,0,0,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,3,3,1,1,3,3,3,0,3,1,1,0,1,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,2,3,5,2,3,2,1,1,2,1,0,0,1,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,4,0,2,2,4,0,1,0,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,0,0,0,3,0,2,0,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,3,1,1,1,0,2,0,2,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,2,1,1,2,1,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,0,1,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,2,1,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,3,0,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,1,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,82,68,57,44,42,25,25,17,16,15,10,8,8,5,3,2,62,61,53,53,49,44,39,34,34,31,30,29,25,24,24,17,16,15,15,15,14,13,13,12,11,11,11,10,9,9,9,8,8,7,6,6,5,5,5,4,3,3,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
