col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,18,25,25,13,16,10,13,10,11,10,9,9,14,8,10,11,6,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,11,4,9,8,9,8,6,11,10,13,11,3,4,11,4,3,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,12,10,11,9,5,7,5,15,11,2,6,9,6,8,1,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,11,22,7,15,12,20,10,9,18,8,8,6,12,3,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,24,11,13,6,12,8,7,11,17,7,8,8,6,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,11,11,10,9,10,11,7,11,8,7,4,10,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,15,2,12,9,8,10,6,6,7,9,4,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,11,9,7,6,5,3,3,6,7,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,14,12,7,6,5,3,6,7,4,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,7,5,3,7,7,5,5,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,12,11,3,5,8,12,8,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,5,5,6,3,9,0,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,5,8,5,3,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,3,11,8,4,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,5,4,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,417,354,316,281,266,225,218,212,151,135,118,111,92,91,82,38,364,313,294,285,258,242,209,201,192,186,184,142,139,136,132,130,123,115,115,110,100,94,91,88,85,85,85,81,76,67,65,60,56,54,54,54,48,48,45,44,43,37,32,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Blondell Reynolds Brown,W Wilson Goode Jr,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,Sherrie Cohen,Ed Neilson,Jenne Ayers,Thomas Wyatt,Isaiah Thomas,Carla M Cain,Paul Steinke,Wilson Alexander,Frank Rizzo,Marnie Aument Loughrey,Tracy B Roman,Ken Powell,Scott Diclaudio,Leon Goodman,Lyris Younge,Mia Roberts Perez,Jennifer Schultz,Kai Scott,Abbe Fletman,Daine Grey Jr,Jon Marshall,Stephanie M Sawyer,Frances Fattah,Brian T Ortelere,Edward William Louden Jr,James F Berardinelli,Rainy Papademetriou,Chris Mallios,Betsy Wahl,Leon A King Ii,Thomas Martin,Vincent Furlong,Lynne M Summers,Rania Major,Sandjai Weaver,Sherman Toppin,Stella Tsai,Deborah Watson Stokes,Lucretia Clemons,Michael Fanning,Shanese Johnson,Wayne M D Bennett,Vincent N Melchiorre,Anthony Kyriakakis,Chris Mccabe,Franklin A Bennett Iii,Jodi Lobel,Marissa Brumbach,Vince Giusini,Tangie M Boston,Starr Marshall Cash,Joshua Hill,William J Ciancaglini,1
Blondell Reynolds Brown,0,13,5,10,12,7,10,8,3,2,4,0,4,3,1,1,9,9,9,5,9,8,5,9,6,5,3,7,7,3,2,3,3,5,5,4,1,4,1,2,4,4,4,3,2,4,2,1,3,1,2,1,1,1,0,1,0,0,0,1
W Wilson Goode Jr,,0,3,10,9,5,4,7,3,1,7,1,1,1,3,1,8,6,3,6,6,4,3,7,2,4,1,5,8,2,0,2,2,3,3,3,3,2,1,1,4,3,2,3,1,2,2,1,3,0,1,1,1,1,1,1,0,0,0,1
Allan Domb,,,2,2,4,6,2,0,4,6,3,3,1,4,1,0,7,4,6,4,5,4,3,3,4,8,5,3,3,4,4,3,3,1,0,2,2,3,4,0,2,4,1,2,1,1,2,3,2,0,1,2,1,0,2,0,0,0,0,1
Helen Gym,,,,1,7,0,6,7,2,1,4,1,1,0,1,2,5,4,2,4,4,5,5,3,2,2,2,5,8,1,0,1,1,2,3,1,1,2,2,3,2,3,4,3,2,2,2,1,1,0,1,0,1,2,0,2,0,0,0,1
William K Greenlee,,,,,0,2,7,8,1,0,2,0,3,0,0,1,5,2,5,3,4,5,2,5,5,6,2,5,4,1,0,1,1,3,2,1,0,3,2,0,2,2,2,2,0,2,0,1,2,1,1,0,1,1,0,1,1,0,0,1
Derek S Green,,,,,,0,2,1,7,4,4,0,2,7,1,0,7,9,7,8,7,5,3,5,3,4,6,2,2,2,6,3,4,4,3,3,4,1,2,1,4,2,2,1,2,1,2,1,1,1,1,2,1,0,2,0,0,0,0,1
Sherrie Cohen,,,,,,,0,4,3,1,3,3,6,0,1,3,5,5,4,3,3,8,4,6,6,4,2,6,3,1,1,1,3,4,4,1,1,2,4,3,2,1,3,2,2,3,3,1,2,1,1,0,2,2,0,1,0,0,0,1
Ed Neilson,,,,,,,,0,1,0,1,0,1,0,1,0,5,2,2,0,4,4,1,2,3,2,0,2,1,0,0,0,1,2,1,0,0,2,0,1,0,0,2,1,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1
Jenne Ayers,,,,,,,,,0,5,0,2,2,6,1,2,7,8,6,7,6,5,3,0,2,3,8,2,2,2,6,3,2,1,1,0,3,0,3,2,2,2,1,2,3,0,2,2,1,0,0,1,2,2,1,1,0,0,0,1
Thomas Wyatt,,,,,,,,,,0,1,4,1,4,0,1,3,6,5,5,4,1,5,0,3,4,4,1,1,3,5,4,3,1,0,1,4,1,1,1,2,2,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,0,2,2,1,1,1,3,3,0,4,2,3,2,6,1,1,0,3,5,2,1,2,2,1,3,3,3,1,2,2,2,1,1,1,1,1,3,1,2,0,1,1,0,0,1,0,0,0,0,1
Carla M Cain,,,,,,,,,,,,0,2,0,1,2,2,1,1,2,1,2,2,1,2,2,0,2,0,2,1,2,2,0,1,0,2,1,2,2,0,0,1,2,1,0,2,0,0,0,0,0,2,2,0,1,0,0,0,1
Paul Steinke,,,,,,,,,,,,,0,0,1,1,1,3,2,3,1,3,2,3,4,2,1,2,0,1,1,2,3,3,2,1,2,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
Wilson Alexander,,,,,,,,,,,,,,0,0,0,4,5,5,5,5,2,2,0,1,1,6,0,1,1,6,2,1,0,0,0,2,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
Frank Rizzo,,,,,,,,,,,,,,,0,0,2,2,0,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,1,0,2,2,2,0,1,1,1,1,0,0,1,0,1,1,0,1,0,2,2,1,1,1,1,2,0,2,0,0,0,0,0,1,1,0,1,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,0,10,11,9,13,6,6,6,4,7,6,3,4,5,7,3,4,2,1,2,2,4,3,1,2,3,1,4,1,2,3,2,2,1,0,2,2,2,2,1,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,0,11,11,10,6,6,4,4,5,8,4,5,5,7,6,5,3,4,3,3,2,1,2,4,2,1,1,3,2,2,2,1,1,1,2,1,1,1,0,0,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,1,9,12,6,5,3,5,7,9,3,2,6,8,5,5,3,1,2,2,3,2,1,3,3,1,2,1,3,1,2,1,1,1,1,2,1,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,9,3,6,2,3,4,8,0,5,3,8,6,3,3,1,2,5,1,1,1,3,3,1,2,3,1,1,1,0,0,0,1,2,1,1,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,0,5,6,6,6,6,8,4,4,6,8,4,5,3,3,4,2,4,1,1,2,3,2,4,1,2,1,4,3,1,2,1,2,2,2,1,0,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,3,4,7,4,1,2,2,1,4,6,3,1,1,4,5,3,1,3,2,3,3,4,2,2,3,2,1,1,2,1,2,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,4,5,5,6,2,4,4,3,7,4,3,3,2,2,2,2,2,2,2,2,1,2,2,1,2,0,2,2,0,0,1,1,1,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,0,6,4,2,0,1,3,5,6,5,1,2,2,2,4,2,2,3,1,2,3,2,3,2,2,1,1,1,2,1,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,1,8,4,3,0,3,2,4,5,5,3,2,0,4,2,0,1,1,1,0,1,2,0,4,2,2,1,0,0,0,2,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,5,2,6,6,4,1,1,2,5,2,0,4,2,0,1,1,1,1,2,2,1,0,1,1,0,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,7,5,3,1,0,0,2,1,3,1,2,3,1,0,2,1,1,3,1,0,1,1,0,0,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,0,0,2,2,5,3,0,2,3,2,2,2,4,3,1,2,2,2,4,1,2,1,1,2,0,2,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,3,2,1,1,1,1,2,3,3,2,2,1,2,1,2,0,2,1,0,1,0,1,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,6,0,1,3,1,4,0,0,0,1,1,2,0,0,0,2,2,0,1,0,1,1,0,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,3,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,1,3,3,0,1,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,1,0,2,0,2,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,0,0,3,2,1,1,2,2,0,1,1,2,1,0,1,0,1,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,2,2,0,3,2,2,1,2,1,1,2,2,0,1,2,1,2,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,2,1,2,1,1,0,2,2,1,2,1,1,0,1,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,3,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,1,1,1,3,2,1,0,1,1,1,1,2,1,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,2,0,3,0,0,0,0,0,1,1,0,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,2,0,0,1,0,1,1,0,1,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,2,1,0,1,0,1,0,1,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,1,0,2,0,1,2,0,2,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,3,3,0,2,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,0,1,1,1,0,1,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,1,1,1,0,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,2,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,24,19,18,17,17,16,14,13,13,12,11,8,8,8,5,4,20,19,18,17,17,17,16,15,14,14,14,11,10,9,9,9,9,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,4,3,3,3,3,3,3,2,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Council At Large - Democrat,,,,,,,,,,,,,,,,2
