col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,17,11,12,11,15,12,7,9,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,12,11,8,8,7,6,6,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,5,11,10,11,3,4,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,7,5,6,6,12,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,6,10,6,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,6,8,6,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,5,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,8,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,883,304,299,270,263,263,245,242,227,223,222,209,202,191,180,166,153,152,149,141,139,128,126,126,124,122,122,118,104,99,94,93,93,90,87,70,68,65,63,57,49,45,39,38,All
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Darrell L Clarke,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Tracy B Roman,Kai Scott,Scott Diclaudio,Ken Powell,Stella Tsai,Chris Mallios,Jennifer Schultz,Stephanie M Sawyer,Betsy Wahl,Daine Grey Jr,Lyris Younge,Marissa Brumbach,Vincent N Melchiorre,Deborah Watson Stokes,Brian T Ortelere,Leon Goodman,Lynne M Summers,Jodi Lobel,Lucretia Clemons,Rania Major,Joshua Hill,Vincent Furlong,Jon Marshall,Frances Fattah,James F Berardinelli,Michael Fanning,Chris Mccabe,Anthony Kyriakakis,Shanese Johnson,Sherman Toppin,Vince Giusini,Wayne M D Bennett,Leon A King Ii,Sandjai Weaver,Edward William Louden Jr,Thomas Martin,Franklin A Bennett Iii,Starr Marshall Cash,William J Ciancaglini,Tangie M Boston,1
Darrell L Clarke,20,42,46,33,36,30,36,31,30,26,24,26,23,24,25,21,21,21,13,19,17,16,17,18,15,15,17,14,13,16,12,9,13,11,10,10,11,12,11,10,7,5,4,3,1
Abbe Fletman,,0,27,19,17,26,15,19,20,26,15,20,18,20,14,15,13,13,10,4,7,12,10,8,6,4,1,3,5,12,8,4,5,0,4,3,3,1,2,1,2,1,0,0,1
Mia Roberts Perez,,,2,15,20,26,15,16,20,19,14,24,18,19,14,12,13,15,10,9,12,10,12,14,9,7,4,11,4,14,4,3,7,4,6,6,4,8,4,5,5,4,1,2,1
Rainy Papademetriou,,,,4,12,14,7,6,19,14,13,11,14,12,6,12,9,10,12,5,5,8,10,10,8,4,6,3,7,3,8,7,8,6,6,1,4,4,3,5,1,3,3,1,1
Tracy B Roman,,,,,3,13,18,16,13,9,11,14,10,13,14,11,10,7,4,8,10,5,9,13,1,4,6,6,3,9,2,2,7,5,5,1,4,5,6,3,0,3,1,0,1
Kai Scott,,,,,,0,12,15,12,24,7,18,9,14,15,5,13,7,7,3,5,10,6,3,4,3,1,6,2,12,6,3,4,2,4,4,3,6,4,2,4,1,2,2,1
Scott Diclaudio,,,,,,,2,18,4,12,4,11,3,12,14,3,14,3,5,10,5,4,2,5,7,7,9,3,11,10,2,4,2,4,3,2,7,4,4,2,4,1,0,2,1
Ken Powell,,,,,,,,1,8,13,7,14,8,15,16,6,12,6,5,7,3,9,4,4,6,7,7,3,4,13,5,4,2,3,5,7,4,3,8,4,2,1,2,2,1
Stella Tsai,,,,,,,,,0,11,15,15,18,11,5,16,5,18,9,5,12,14,14,12,8,3,5,7,3,3,6,3,8,4,2,3,3,4,1,3,2,4,0,0,1
Chris Mallios,,,,,,,,,,0,4,14,8,12,11,2,13,7,7,2,0,6,0,0,4,3,2,1,3,12,5,4,2,1,2,3,3,2,0,1,2,1,1,0,1
Jennifer Schultz,,,,,,,,,,,0,8,17,8,5,14,3,10,3,4,14,8,10,9,4,6,5,5,5,2,1,5,7,4,3,3,2,4,2,0,1,2,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,1,13,16,10,7,12,9,5,2,4,6,9,6,5,2,2,3,1,13,4,1,1,2,2,2,3,2,2,2,1,2,0,0,1
Betsy Wahl,,,,,,,,,,,,,0,7,5,15,4,13,6,2,11,8,9,9,4,3,2,6,0,4,4,3,4,2,3,1,2,2,2,1,1,3,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,0,10,6,11,4,6,2,4,9,4,5,5,4,3,4,3,11,5,0,5,2,4,2,2,3,3,4,1,1,1,0,1
Lyris Younge,,,,,,,,,,,,,,,0,6,7,3,3,2,3,3,5,2,1,4,5,2,2,10,0,3,5,1,1,4,3,2,3,2,1,1,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,2,3,10,3,2,9,8,12,9,3,2,2,4,2,1,4,5,6,4,5,3,1,3,4,0,1,2,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,1,5,1,4,1,5,2,1,6,4,2,0,3,10,5,3,1,3,3,3,2,3,3,3,2,0,2,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,0,6,6,7,6,9,7,4,6,3,5,1,1,4,1,5,3,4,3,2,6,3,1,3,4,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,2,6,2,2,3,3,6,6,5,3,6,1,3,2,2,2,1,3,3,1,1,3,2,1,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,4,2,1,4,4,8,8,4,4,0,3,3,1,2,4,4,4,5,5,4,3,2,1,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,1,7,10,11,5,3,3,7,2,0,1,1,6,3,1,1,1,4,0,1,3,1,0,1,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,0,8,7,5,2,0,3,3,2,4,3,6,2,4,4,1,2,2,3,2,1,1,1,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,0,10,6,1,2,3,1,0,1,2,6,4,0,2,1,3,1,3,1,2,1,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,5,3,2,2,3,7,3,3,1,2,4,1,1,3,4,2,2,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,3,4,2,4,2,2,4,2,4,3,2,2,4,3,0,1,2,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,4,1,1,1,3,2,3,7,5,5,5,3,3,2,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,1,2,2,3,1,3,6,3,4,4,0,2,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,4,0,3,0,4,5,2,3,3,3,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,2,2,2,3,3,2,1,2,3,1,0,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,1,2,0,1,2,0,1,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,4,1,1,1,3,1,2,0,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,5,4,2,0,2,1,0,1,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,3,2,2,2,3,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,5,3,3,3,2,0,1,2,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,5,4,6,4,1,2,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,5,3,0,1,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,2,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,2,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,132,52,52,43,42,39,39,37,34,31,29,29,28,28,26,26,24,23,21,21,21,20,20,20,18,18,17,16,16,16,15,14,14,14,14,14,13,13,12,11,8,6,4,3,1
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Darrell L Clarke,Abbe Fletman,Tracy B Roman,Jennifer Schultz,Kai Scott,Rainy Papademetriou,Betsy Wahl,Mia Roberts Perez,Chris Mallios,Stella Tsai,Scott Diclaudio,Daine Grey Jr,Ken Powell,Deborah Watson Stokes,Anthony Kyriakakis,Stephanie M Sawyer,Lynne M Summers,Michael Fanning,Vincent N Melchiorre,Marissa Brumbach,Brian T Ortelere,Jodi Lobel,Lyris Younge,Leon A King Ii,Lucretia Clemons,Joshua Hill,Vince Giusini,Frances Fattah,Rania Major,Vincent Furlong,James F Berardinelli,Chris Mccabe,Leon Goodman,Jon Marshall,Shanese Johnson,Sandjai Weaver,Edward William Louden Jr,Tangie M Boston,Thomas Martin,Wayne M D Bennett,William J Ciancaglini,Sherman Toppin,Franklin A Bennett Iii,Starr Marshall Cash,2
Darrell L Clarke,27,31,38,26,24,24,24,28,23,22,28,24,27,25,19,21,19,19,19,15,14,14,17,13,10,11,10,13,11,11,7,10,11,9,9,7,7,6,5,4,6,4,4,1,2
Abbe Fletman,,0,19,16,29,13,14,21,22,17,9,20,15,11,13,14,9,9,12,11,10,7,11,6,8,8,5,8,4,3,7,3,6,4,3,3,2,3,1,6,2,1,0,0,2
Tracy B Roman,,,0,18,14,12,13,15,8,13,22,16,19,17,5,18,11,9,13,14,7,9,12,4,6,5,6,8,7,5,5,3,5,5,3,4,3,3,2,1,2,4,2,0,2
Jennifer Schultz,,,,0,13,13,18,11,10,17,7,13,8,16,7,12,16,3,6,14,6,8,8,8,7,7,9,6,7,5,4,5,5,5,4,4,2,3,4,1,2,2,3,1,2
Kai Scott,,,,,0,11,13,18,22,16,9,15,12,8,12,10,6,11,11,9,8,10,11,10,8,7,5,4,4,1,6,4,4,1,2,3,2,1,1,4,2,1,0,0,2
Rainy Papademetriou,,,,,,4,7,9,8,14,5,12,8,7,11,5,7,4,5,5,9,5,2,8,5,6,4,6,8,4,6,3,4,3,4,3,3,2,2,3,1,4,0,1,2
Betsy Wahl,,,,,,,2,12,11,17,5,7,4,17,6,11,16,3,5,14,6,9,3,7,6,6,7,8,6,1,2,6,5,3,6,4,1,2,2,1,3,1,2,0,2
Mia Roberts Perez,,,,,,,,0,13,15,8,11,11,11,9,15,9,10,12,6,4,6,10,6,6,5,4,6,4,1,3,2,1,3,2,2,2,1,1,3,1,2,1,0,2
Chris Mallios,,,,,,,,,0,10,9,11,8,6,12,8,3,9,10,4,7,5,6,6,4,7,5,3,1,4,8,4,4,0,0,0,1,1,1,3,2,1,2,0,2
Stella Tsai,,,,,,,,,,1,5,7,6,10,11,9,11,6,5,12,6,8,5,9,4,5,6,10,7,2,3,3,3,5,3,2,1,3,3,1,2,2,1,0,2
Scott Diclaudio,,,,,,,,,,,1,12,17,8,5,8,2,9,9,3,5,4,12,4,1,3,5,3,3,5,5,2,2,3,2,1,2,1,2,1,2,3,2,0,2
Daine Grey Jr,,,,,,,,,,,,0,17,4,4,10,5,9,8,3,3,3,10,6,2,3,2,4,4,3,4,3,4,3,2,2,4,0,2,2,1,0,0,0,2
Ken Powell,,,,,,,,,,,,,0,3,6,8,2,10,10,0,3,1,13,7,3,3,2,5,1,1,2,2,2,5,3,3,2,2,2,0,2,2,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,0,8,13,14,4,5,10,6,11,2,5,8,6,6,7,7,4,4,6,3,2,6,4,1,4,1,0,1,2,3,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,0,1,4,4,5,5,7,5,6,8,7,7,3,5,3,1,5,2,1,3,2,0,1,2,1,3,0,3,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,8,6,10,8,2,6,6,2,3,1,3,4,5,1,1,2,3,2,3,2,1,1,1,0,1,1,1,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,0,4,4,11,3,5,2,5,5,3,4,6,6,2,1,5,3,2,5,3,3,3,3,1,1,1,3,0,2
Michael Fanning,,,,,,,,,,,,,,,,,,1,7,1,2,1,6,5,0,0,2,3,2,3,3,3,1,1,3,3,3,3,3,1,1,0,2,1,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,5,3,2,7,3,2,5,7,1,1,3,3,1,4,1,0,0,1,1,0,3,3,2,2,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,0,4,8,3,4,6,2,5,5,7,1,1,2,5,1,3,3,0,2,1,3,2,1,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,5,2,6,6,4,5,2,1,4,9,4,3,3,0,0,1,1,1,1,1,2,2,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,4,2,3,6,2,1,4,2,0,1,3,1,1,0,0,1,1,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,1,3,0,0,2,1,3,1,1,1,1,1,1,1,0,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,5,2,1,5,3,2,2,2,3,1,1,2,1,3,2,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,2,4,1,3,3,1,0,3,2,0,1,1,1,0,1,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,2,3,4,2,1,1,1,1,2,3,0,4,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,6,4,3,2,3,0,1,1,1,1,3,4,0,3,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,0,1,2,4,3,2,3,1,0,0,2,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,1,4,4,2,2,0,1,1,0,0,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,2,0,0,2,1,1,1,2,0,3,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,2,1,1,2,1,1,2,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,1,3,0,1,1,3,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,2,2,2,0,0,1,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,1,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,3,1,0,0,1,0,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,0,1,0,0,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,117,44,41,39,37,35,34,34,33,31,30,29,29,28,25,24,23,21,21,20,19,19,19,16,16,15,15,13,13,13,12,11,11,9,9,8,7,6,6,6,6,5,4,1,2
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Darrell L Clarke,Scott Diclaudio,Tracy B Roman,Jennifer Schultz,Kai Scott,Daine Grey Jr,Abbe Fletman,Ken Powell,Mia Roberts Perez,Stella Tsai,Chris Mallios,Anthony Kyriakakis,Betsy Wahl,Stephanie M Sawyer,Chris Mccabe,Lucretia Clemons,Rainy Papademetriou,Deborah Watson Stokes,James F Berardinelli,Leon Goodman,Vincent Furlong,Jodi Lobel,Lyris Younge,Marissa Brumbach,Michael Fanning,Brian T Ortelere,Lynne M Summers,Vince Giusini,Jon Marshall,Edward William Louden Jr,Leon A King Ii,Rania Major,Thomas Martin,William J Ciancaglini,Sherman Toppin,Vincent N Melchiorre,Franklin A Bennett Iii,Joshua Hill,Tangie M Boston,Wayne M D Bennett,Starr Marshall Cash,Frances Fattah,Sandjai Weaver,Shanese Johnson,4
Darrell L Clarke,22,23,27,21,20,23,17,18,21,19,13,15,14,16,15,15,14,13,12,14,9,11,11,11,9,9,8,10,8,8,8,7,7,6,5,7,5,6,3,4,3,3,3,3,4
Scott Diclaudio,,3,15,7,6,8,7,10,8,3,6,6,4,4,4,5,5,4,9,9,7,5,8,4,5,6,4,6,6,7,4,3,3,5,2,5,3,3,2,3,1,0,1,0,4
Tracy B Roman,,,0,13,3,13,7,10,11,7,2,3,8,7,5,6,6,5,5,9,5,4,6,7,5,5,8,6,6,5,4,5,3,3,2,3,4,4,4,4,1,2,2,3,4
Jennifer Schultz,,,,2,10,13,6,8,14,13,2,6,12,10,6,11,7,12,6,7,7,6,5,9,5,5,10,5,5,2,4,5,2,2,3,3,3,3,5,1,3,1,1,2,4
Kai Scott,,,,,0,7,17,8,9,9,15,8,7,9,8,9,8,6,5,4,4,4,8,3,5,4,2,3,2,1,4,2,3,3,2,5,2,2,0,2,2,0,0,0,4
Daine Grey Jr,,,,,,1,11,9,11,13,5,6,8,12,9,5,8,7,6,3,6,3,4,6,4,7,5,4,3,4,1,3,3,2,2,3,1,3,1,1,3,3,2,3,4
Abbe Fletman,,,,,,,0,7,7,7,13,4,6,8,6,7,7,3,4,5,2,5,5,2,3,5,0,3,1,1,4,4,5,3,1,3,2,3,1,2,0,1,1,1,4
Ken Powell,,,,,,,,0,5,6,6,7,1,6,7,5,3,4,5,4,5,3,6,2,6,3,2,4,8,6,3,1,4,3,4,2,2,2,2,0,1,2,1,0,4
Mia Roberts Perez,,,,,,,,,0,13,5,7,11,10,6,9,6,8,6,6,4,5,4,8,3,3,6,3,2,1,4,2,3,4,0,4,1,3,2,3,2,1,1,2,4
Stella Tsai,,,,,,,,,,0,5,7,9,9,8,9,4,7,6,4,3,4,1,5,1,4,3,3,1,0,2,4,3,3,2,1,1,2,2,1,4,1,2,3,4
Chris Mallios,,,,,,,,,,,0,3,4,4,5,3,6,1,3,1,1,3,3,0,4,2,0,3,1,2,3,0,3,1,0,2,1,0,0,1,1,0,0,0,4
