col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Deborah Watson Stokes,,,,,,,,,0,2,4,4,5,7,4,7,2,3,6,2,4,2,3,2,5,5,4,3,4,4,4,4,1,2,5,1,3,4,2,2,3,0,0,0,1,2,0,0,0,1
Scott Diclaudio,,,,,,,,,,0,5,5,4,6,4,2,5,1,1,3,3,5,4,4,3,3,0,2,1,1,1,0,3,1,0,1,1,1,3,1,1,2,1,2,0,0,2,1,1,1
Tracy B Roman,,,,,,,,,,,0,6,2,6,4,5,4,5,3,5,3,4,2,5,3,4,5,2,3,4,2,2,3,1,3,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1
Daine Grey Jr,,,,,,,,,,,,0,3,5,6,5,3,3,3,4,2,3,3,3,4,3,3,3,2,1,3,0,2,1,2,3,3,1,2,2,1,1,0,1,0,1,0,0,0,1
Kai Scott,,,,,,,,,,,,,0,6,7,4,3,3,3,4,4,1,5,2,2,2,2,5,3,1,3,3,3,5,2,2,2,2,3,2,0,0,1,2,2,1,1,0,1,1
Lyris Younge,,,,,,,,,,,,,,0,4,4,4,1,3,4,3,3,3,5,3,3,2,2,4,2,2,3,3,2,3,1,1,2,3,1,0,1,0,1,1,1,1,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,1,5,2,3,1,5,4,2,6,2,1,3,1,5,3,2,1,1,4,2,2,2,3,0,2,1,0,0,1,2,2,1,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,0,2,4,4,6,4,2,2,1,2,4,3,3,2,4,4,2,4,4,4,2,3,2,1,2,3,2,0,0,1,2,1,1,0,1
Leon Goodman,,,,,,,,,,,,,,,,,0,1,6,2,2,5,2,6,3,1,1,2,1,1,3,3,3,3,1,1,1,1,0,1,2,1,2,2,0,0,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,3,2,3,3,4,2,1,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,0,2,2,0,1,3,3,1,2,2,3,3,5,5,1,3,3,0,2,2,0,2,3,0,1,0,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,6,2,4,4,0,2,2,4,2,4,0,1,4,2,1,1,1,1,1,3,0,1,2,0,1,2,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,0,2,5,2,1,4,2,4,2,5,1,1,3,2,1,2,0,1,0,2,0,0,3,1,0,2,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,1,2,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,4,3,3,0,1,3,2,0,1,1,0,3,1,0,0,2,1,2,0,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,1,1,1,2,1,1,0,0,3,1,2,1,1,1,1,0,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,2,2,0,2,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,2,0,1,1,3,3,2,3,0,1,1,0,1,1,0,0,0,0,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,1,1,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,2,1,1,2,0,1,2,0,0,1,0,1,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,2,1,2,2,0,1,2,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,0,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,2,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,26,17,12,10,10,5,18,15,14,14,14,13,13,13,12,12,12,10,10,10,9,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,1,1
,City Commissioners - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,Omar Sabir,Lyris Younge,Ken Powell,Scott Diclaudio,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Daine Grey Jr,Jon Marshall,Edward William Louden Jr,Anthony Kyriakakis,Michael Fanning,Abbe Fletman,Jodi Lobel,Stella Tsai,Leon Goodman,Vincent N Melchiorre,Chris Mallios,Deborah Watson Stokes,Frances Fattah,Jennifer Schultz,Leon A King Ii,Shanese Johnson,Thomas Martin,Lucretia Clemons,Rainy Papademetriou,Brian T Ortelere,Sandjai Weaver,Sherman Toppin,Vince Giusini,Betsy Wahl,Lynne M Summers,Marissa Brumbach,Rania Major,Tangie M Boston,Wayne M D Bennett,Chris Mccabe,James F Berardinelli,Vincent Furlong,Franklin A Bennett Iii,Starr Marshall Cash,Joshua Hill,William J Ciancaglini,2
Anthony Clark,2,9,4,6,2,6,23,23,18,16,16,9,12,10,9,10,7,11,9,5,4,7,10,9,3,8,3,6,4,6,1,5,6,3,3,5,0,2,2,4,3,5,4,1,4,3,2,1,1,2
Lisa M Deeley,,0,3,2,3,0,10,8,7,10,7,10,10,5,3,2,5,8,5,4,5,0,8,8,2,0,4,0,1,2,4,3,0,2,2,1,3,2,3,1,1,0,1,1,1,0,2,0,1,2
Will Mega,,,0,0,1,3,3,2,2,1,6,5,1,3,6,3,5,4,1,6,3,2,0,0,4,3,0,4,4,5,3,2,2,2,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,2
Tracey L Gordon,,,,0,3,0,6,7,5,7,1,2,3,4,5,5,3,1,3,2,6,4,1,1,3,1,7,0,4,1,4,2,4,3,1,3,4,2,3,4,2,2,1,1,2,2,0,1,0,2
Carol A Jenkins,,,,,0,0,4,2,3,4,2,4,4,1,3,2,4,0,3,2,5,3,1,1,3,0,6,1,1,1,4,2,1,1,2,2,3,2,3,1,2,0,1,2,1,0,1,0,1,2
Omar Sabir,,,,,,1,3,4,3,1,6,4,3,3,0,1,0,2,1,2,1,2,1,1,3,6,0,5,2,3,0,2,1,1,2,1,1,1,0,1,1,4,1,2,0,0,0,1,0,2
Lyris Younge,,,,,,,0,18,18,19,14,15,11,10,9,7,6,9,9,5,5,7,9,8,3,5,7,6,3,3,2,3,4,5,5,4,3,2,2,4,3,1,1,1,4,2,1,1,0,2
Ken Powell,,,,,,,,2,15,16,12,9,9,8,8,7,3,8,6,0,4,7,6,7,2,5,4,3,2,3,1,3,4,1,2,2,1,2,0,1,1,3,1,1,2,1,0,1,0,2
Scott Diclaudio,,,,,,,,,0,16,9,9,8,10,7,7,4,10,7,0,1,8,8,8,2,3,3,4,3,3,0,2,5,2,2,4,0,1,0,3,3,3,1,3,2,3,0,2,0,2
Tracy B Roman,,,,,,,,,,0,9,11,10,8,6,8,4,8,8,1,5,6,7,8,3,1,7,2,3,1,3,3,2,1,2,2,4,3,3,3,1,1,0,1,1,1,1,1,0,2
Kai Scott,,,,,,,,,,,0,14,10,9,2,2,2,8,9,6,3,2,8,9,6,7,1,5,3,3,2,1,0,3,3,1,2,1,2,1,1,2,1,2,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,,,,,0,10,9,1,2,3,7,8,4,6,1,8,9,6,3,4,5,2,1,4,1,1,3,4,1,4,3,2,1,3,1,1,2,1,0,1,1,1,2
Mia Roberts Perez,,,,,,,,,,,,,0,7,0,2,2,7,9,6,6,1,7,8,4,3,4,3,2,0,4,3,2,1,2,1,4,3,5,2,1,2,2,1,0,0,2,0,2,2
Daine Grey Jr,,,,,,,,,,,,,,1,2,1,2,5,8,2,2,2,7,6,2,4,1,3,4,1,1,1,3,3,1,1,0,1,0,2,2,1,2,1,1,1,0,2,1,2
Jon Marshall,,,,,,,,,,,,,,,0,8,7,4,1,3,4,7,1,0,1,2,5,1,1,5,3,4,3,2,2,3,0,0,1,1,2,1,0,1,3,1,1,1,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,0,3,2,1,1,2,6,0,1,1,0,4,2,0,1,1,3,1,0,2,2,1,1,0,0,1,2,0,1,1,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,4,2,6,5,3,3,0,3,1,4,2,1,5,5,4,3,2,3,4,1,1,2,1,3,0,3,2,3,1,2,1,2,2
Michael Fanning,,,,,,,,,,,,,,,,,,0,5,3,0,2,6,7,2,3,0,2,0,4,2,2,3,0,1,1,0,1,1,2,2,2,0,0,1,2,1,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,0,4,3,1,7,7,3,2,3,0,1,0,3,1,1,1,1,0,2,1,2,2,1,0,2,0,1,0,0,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,0,4,0,2,1,4,3,2,2,2,3,5,4,1,3,3,1,3,1,4,1,1,1,3,1,0,0,2,0,2,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,2,2,1,5,1,7,1,3,1,6,2,3,3,2,3,5,3,5,3,3,1,2,2,2,0,2,1,2,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,3,3,1,1,0,2,3,0,2,3,0,1,0,0,2,3,0,2,1,1,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,7,1,1,1,0,1,0,1,1,1,3,1,2,0,0,1,2,2,1,3,1,1,1,1,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,3,2,4,2,1,3,3,1,4,5,4,1,1,2,1,2,0,0,2,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,5,1,2,2,3,3,1,0,2,1,2,0,2,1,1,1,0,1,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,5,3,1,3,3,3,5,3,4,3,1,0,0,1,3,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,2,2,3,3,0,2,0,1,2,3,0,2,1,1,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,4,1,1,2,2,2,3,1,2,1,1,0,1,0,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,1,3,0,0,1,2,1,1,1,1,2,1,1,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,4,2,4,2,2,0,1,0,1,0,1,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,3,0,0,1,2,2,1,0,3,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,0,3,4,3,2,0,2,3,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,3,2,1,2,1,2,1,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,0,1,1,0,0,1,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,3,2,2,3,2,2,1,0,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,0,0,0,0,0,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,3,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,2,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,3,0,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,42,17,17,13,10,10,32,29,22,22,21,20,17,15,15,14,13,13,12,12,12,11,11,10,10,10,10,10,10,9,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,3,3,2,2,2
,City Commissioners - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Anthony Clark,Carol A Jenkins,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Tracy B Roman,Kai Scott,Lyris Younge,Ken Powell,Leon Goodman,Lynne M Summers,Daine Grey Jr,Deborah Watson Stokes,Frances Fattah,Scott Diclaudio,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Betsy Wahl,Jennifer Schultz,Jon Marshall,Rania Major,Thomas Martin,Edward William Louden Jr,Leon A King Ii,Lucretia Clemons,Marissa Brumbach,Sherman Toppin,Tangie M Boston,Jodi Lobel,Anthony Kyriakakis,Sandjai Weaver,Shanese Johnson,Stella Tsai,Franklin A Bennett Iii,Vincent N Melchiorre,Wayne M D Bennett,Michael Fanning,Rainy Papademetriou,Vince Giusini,James F Berardinelli,Starr Marshall Cash,Brian T Ortelere,Chris Mallios,Joshua Hill,Vincent Furlong,William J Ciancaglini,Chris Mccabe,3
Anthony Clark,1,5,6,4,4,6,14,13,16,14,11,11,11,10,11,11,8,10,7,6,6,7,7,9,7,6,2,3,6,5,4,4,5,4,5,4,5,3,1,3,3,3,4,2,2,3,3,2,2,3
Carol A Jenkins,,2,1,0,3,0,4,2,3,3,3,5,2,3,2,3,4,1,2,4,5,2,1,1,1,2,2,3,3,2,3,0,0,0,1,1,1,1,0,1,1,1,2,2,0,2,1,2,0,3
Omar Sabir,,,1,3,0,2,4,10,7,3,3,3,6,5,9,3,6,5,5,4,2,1,3,2,2,5,4,3,3,3,2,1,3,3,4,2,2,3,3,0,2,1,1,0,2,0,0,0,1,3
Will Mega,,,,0,1,0,5,5,3,3,3,3,1,2,2,3,2,1,2,1,0,2,3,2,2,2,3,2,1,3,2,1,2,3,2,3,0,2,1,2,0,0,1,1,0,0,0,0,0,3
Lisa M Deeley,,,,,0,0,3,2,2,3,3,3,3,3,2,1,3,2,3,2,3,2,1,2,1,1,3,3,1,1,3,3,1,0,1,1,0,0,1,2,1,1,0,0,0,0,0,0,1,3
Tracey L Gordon,,,,,,0,1,6,3,4,4,2,2,2,1,1,3,5,2,2,2,3,3,2,2,1,1,2,1,2,2,3,3,2,1,0,1,3,2,0,3,2,0,0,1,1,1,0,0,3
Tracy B Roman,,,,,,,1,9,14,9,7,6,7,5,5,11,6,6,5,2,4,4,3,3,5,2,3,3,3,6,2,0,2,4,4,2,3,0,1,2,1,2,2,2,2,1,0,1,0,3
Kai Scott,,,,,,,,0,12,6,6,9,8,7,9,7,9,9,8,5,4,3,7,3,4,6,5,5,5,6,4,3,5,4,6,3,3,3,3,2,4,2,1,2,3,1,1,0,1,3
Lyris Younge,,,,,,,,,1,9,8,5,9,7,8,10,8,8,8,4,4,6,3,2,6,3,2,3,4,6,2,1,2,3,4,1,3,1,2,1,1,1,2,2,2,0,2,1,2,3
Ken Powell,,,,,,,,,,0,10,3,7,5,3,8,4,7,3,2,5,6,3,5,5,5,0,1,3,1,2,3,4,3,0,2,3,3,1,2,2,2,1,1,2,1,0,0,1,3
Leon Goodman,,,,,,,,,,,0,5,3,4,3,6,3,4,2,0,5,7,3,5,5,3,3,3,4,3,1,3,2,2,0,2,0,3,1,1,3,3,1,1,1,0,1,0,1,3
Lynne M Summers,,,,,,,,,,,,0,5,6,6,5,5,4,5,6,4,3,6,5,2,4,5,7,3,4,3,1,2,2,2,3,1,2,0,3,3,2,2,2,0,2,2,2,0,3
Daine Grey Jr,,,,,,,,,,,,,1,4,7,5,4,8,5,4,2,2,2,4,2,4,0,2,3,2,1,2,4,1,2,2,1,0,2,2,2,1,0,1,1,1,1,0,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,0,6,1,5,3,6,4,5,1,5,3,1,3,5,5,3,5,6,2,3,5,3,2,3,0,1,2,0,0,2,0,0,1,0,1,2,3
Frances Fattah,,,,,,,,,,,,,,,0,3,8,4,6,5,3,1,4,3,2,4,4,3,2,3,2,1,3,3,4,4,3,1,2,0,2,1,2,0,1,1,1,1,2,3
Scott Diclaudio,,,,,,,,,,,,,,,,0,4,5,3,1,2,5,2,2,6,2,0,1,1,2,0,0,1,0,1,2,3,1,1,0,1,2,2,3,2,1,2,2,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,0,4,8,6,2,1,2,1,1,2,4,4,2,3,3,2,1,1,4,2,4,1,2,0,2,1,1,0,2,2,1,1,2,3
Abbe Fletman,,,,,,,,,,,,,,,,,,0,2,3,3,4,3,4,2,1,2,1,4,1,3,3,5,2,2,1,3,3,3,1,4,3,1,2,2,0,1,1,1,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,0,6,3,1,4,1,2,3,2,4,1,5,3,1,1,1,4,1,2,1,2,1,1,0,1,0,1,0,1,1,1,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,0,4,2,4,1,1,3,1,1,0,3,0,0,2,1,1,1,0,1,1,0,2,1,1,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,3,5,3,3,3,2,3,3,2,3,1,2,2,1,1,1,1,0,0,1,2,1,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,5,4,1,2,1,2,0,1,1,1,0,0,0,0,3,2,1,2,2,1,2,0,0,1,1,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,3,4,1,3,3,1,4,5,2,3,1,2,0,2,1,1,2,1,0,0,1,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,2,0,2,1,2,1,1,2,0,2,1,2,1,2,1,1,0,1,0,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,3,1,1,2,2,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,2,3,2,3,2,0,2,0,2,1,0,1,1,0,2,0,0,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,3,5,2,1,3,3,1,1,2,2,2,1,1,0,0,1,0,0,0,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,5,2,0,2,1,0,0,1,2,3,1,1,0,0,1,1,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,2,1,2,1,2,0,0,1,1,0,0,1,0,0,0,0,1,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,4,4,1,1,1,1,1,0,0,1,0,0,0,1,1,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,3,0,2,1,2,3,1,1,1,0,1,1,0,0,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,2,2,2,1,0,0,1,1,0,0,1,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,3,1,1,1,1,2,0,1,1,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,2,0,0,2,0,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,2,1,0,1,0,1,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,1,0,2,1,0,2,1,3
