col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,196,188,240,101,97,88,331,49,153,157,89,140,69,129,78,123,58,58,100,77,117,55,68,65,47,32,32,29,29,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,110,150,172,157,175,66,91,43,72,93,50,126,206,73,142,122,74,155,119,100,78,97,117,70,48,56,50,35,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,174,101,129,90,153,124,40,185,186,56,93,93,97,95,131,40,86,74,74,103,88,44,64,50,68,33,54,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,41,137,50,176,140,152,252,105,34,112,77,177,131,97,191,49,110,106,41,78,95,93,35,30,45,40,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,70,292,36,119,45,41,82,56,83,143,53,46,59,50,102,63,62,64,66,56,49,34,51,29,27,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,58,100,116,67,96,118,97,184,73,76,154,121,89,87,125,58,78,58,110,87,46,54,85,71,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,26,84,34,38,68,45,74,131,56,36,50,33,106,43,56,53,71,39,31,34,41,19,15,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,183,190,68,191,50,63,53,84,37,52,35,59,83,41,38,41,29,31,22,44,13,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,166,136,106,112,103,65,157,51,71,135,91,94,66,76,74,70,74,39,52,39,20,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,173,52,230,47,42,143,47,37,148,31,40,38,31,46,43,39,46,19,17,15,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,74,47,42,156,55,44,153,45,53,52,53,46,43,26,49,24,47,21,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,58,116,84,82,83,139,43,78,88,74,111,84,45,79,43,52,34,47,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,39,37,44,58,50,57,61,48,50,24,41,26,31,43,37,14,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,72,91,114,72,70,115,43,70,72,74,88,41,41,54,52,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70,61,43,42,103,41,82,54,72,36,42,41,33,19,21,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,65,56,160,46,75,56,51,49,36,45,34,46,25,22,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,121,79,49,103,86,61,51,117,61,27,27,43,36,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,50,88,45,66,47,85,81,43,49,30,48,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,81,63,21,33,71,43,25,20,24,18,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,48,47,51,67,35,39,38,42,22,21,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,78,49,46,109,56,34,34,45,36,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45,76,61,34,45,34,6,18,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,53,29,48,22,22,50,24,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,39,55,41,33,8,17,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50,25,24,42,25,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,33,26,27,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,17,12,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,36,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,622","1,543","1,477","1,452","1,179","1,101","1,068",959,914,624,590,542,527,414,339,192,"1,298","1,280","1,158","1,107","1,072","1,041","1,025",989,948,883,819,805,752,723,660,653,634,625,565,564,550,544,544,524,486,459,453,420,412,407,393,379,374,367,335,296,295,291,266,198,183,169,163,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Helen Gym,W Wilson Goode Jr,Isaiah Thomas,Sherrie Cohen,Jenne Ayers,Allan Domb,Paul Steinke,William K Greenlee,Wilson Alexander,Thomas Wyatt,Frank Rizzo,Ed Neilson,Carla M Cain,Marnie Aument Loughrey,Tracy B Roman,Kai Scott,Ken Powell,Lynne M Summers,Abbe Fletman,Jennifer Schultz,Daine Grey Jr,Scott Diclaudio,Stephanie M Sawyer,Mia Roberts Perez,Betsy Wahl,Jon Marshall,Lyris Younge,Frances Fattah,Leon Goodman,Stella Tsai,Brian T Ortelere,Chris Mallios,Rainy Papademetriou,Lucretia Clemons,Deborah Watson Stokes,Shanese Johnson,Vincent N Melchiorre,Edward William Louden Jr,Rania Major,Thomas Martin,Anthony Kyriakakis,Joshua Hill,Marissa Brumbach,Wayne M D Bennett,Chris Mccabe,Leon A King Ii,Michael Fanning,Jodi Lobel,Vincent Furlong,Vince Giusini,William J Ciancaglini,Franklin A Bennett Iii,James F Berardinelli,Sandjai Weaver,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,1
Derek S Green,2,18,11,12,14,5,11,13,7,8,15,8,4,7,4,1,24,9,22,14,11,13,9,17,6,5,5,17,12,8,12,1,8,5,7,5,1,8,3,12,5,7,5,1,4,5,2,3,5,2,7,5,4,4,4,2,3,2,3,1
Blondell Reynolds Brown,,1,24,23,19,19,9,11,10,13,4,6,6,7,6,2,13,19,15,14,15,10,12,12,12,15,12,8,13,15,8,13,9,12,11,9,10,11,11,6,5,8,9,8,7,6,7,5,6,5,6,3,5,4,3,1,4,3,5,1
Helen Gym,,,2,15,20,29,15,9,14,9,6,5,4,4,7,1,10,20,9,14,17,11,13,5,17,18,16,1,6,9,5,17,11,13,12,9,12,6,7,2,7,5,8,9,10,9,7,8,2,7,1,6,6,2,3,4,2,4,1,1
W Wilson Goode Jr,,,,2,13,14,6,5,3,13,2,4,5,6,2,1,10,12,9,11,7,5,11,9,9,10,5,5,7,9,5,8,6,6,8,4,6,5,8,3,4,7,2,4,3,6,7,3,5,2,2,1,2,1,0,1,4,1,1,1
Isaiah Thomas,,,,,2,16,10,10,7,8,6,3,4,8,3,1,12,14,9,13,9,7,8,9,12,10,8,5,9,8,5,7,7,7,8,2,4,4,7,3,5,4,1,3,5,4,7,2,5,2,4,2,5,2,0,0,1,1,2,1
Sherrie Cohen,,,,,,0,16,10,12,8,3,5,4,3,4,0,9,15,6,14,14,10,12,5,16,17,19,0,3,12,6,14,10,10,13,10,12,7,7,1,7,6,8,8,7,6,7,5,4,9,1,5,3,4,2,3,3,3,2,1
Jenne Ayers,,,,,,,1,11,3,2,6,8,4,0,6,2,12,11,8,10,11,9,9,7,12,9,13,7,8,13,5,8,7,5,7,6,7,6,5,7,6,3,4,3,1,4,3,2,2,2,4,2,3,2,4,5,2,3,3,1
Allan Domb,,,,,,,,1,5,5,5,7,8,1,4,0,14,10,11,8,12,9,9,11,5,4,8,10,10,10,4,6,8,4,4,8,5,8,3,7,4,5,2,1,2,5,3,5,6,1,6,3,4,7,3,3,1,1,2,1
Paul Steinke,,,,,,,,,0,2,2,8,4,2,1,1,4,10,6,4,8,2,7,6,6,10,6,1,2,2,4,7,6,9,7,5,3,2,6,1,4,3,5,6,4,1,2,5,4,5,2,3,4,1,1,1,1,1,1,1
William K Greenlee,,,,,,,,,,0,1,2,3,6,1,0,6,7,6,6,7,7,2,5,5,8,6,4,4,4,5,6,5,5,6,6,4,4,4,2,3,3,5,4,4,5,5,3,3,3,3,3,1,3,2,0,1,0,0,1
Wilson Alexander,,,,,,,,,,,0,5,1,5,2,0,8,4,10,10,4,5,3,5,3,2,4,7,5,5,7,3,1,0,1,3,2,5,2,7,4,5,1,0,3,1,0,2,2,2,4,3,1,4,2,3,0,2,1,1
Thomas Wyatt,,,,,,,,,,,,0,5,1,2,1,7,8,10,7,6,4,6,10,4,6,4,7,4,7,5,4,5,6,4,6,4,2,6,7,5,7,5,6,2,2,2,3,5,3,5,4,2,4,3,2,3,1,0,1
Frank Rizzo,,,,,,,,,,,,,0,0,0,1,3,4,4,4,3,0,1,6,2,1,5,3,4,5,3,1,3,2,1,2,5,5,3,2,2,2,1,2,1,3,0,4,3,1,4,2,3,3,2,3,1,1,0,1
Ed Neilson,,,,,,,,,,,,,,0,0,0,2,5,3,5,3,1,2,4,3,3,1,3,3,3,3,1,2,3,4,1,1,2,1,1,2,2,1,1,2,1,1,0,2,1,1,1,0,1,0,0,1,0,1,1
Carla M Cain,,,,,,,,,,,,,,,0,1,7,5,4,7,4,9,5,3,3,5,6,3,1,2,1,3,2,1,1,3,4,2,2,4,2,3,1,2,3,0,2,0,0,2,2,2,1,1,2,1,1,4,1,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,1,2,1,1,1,1,0,0,1,1,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,1,7,17,14,10,13,6,17,11,8,10,13,16,7,10,6,4,3,3,7,6,9,4,14,7,5,2,1,6,2,2,2,4,2,5,4,2,3,3,2,1,2,3,1
Kai Scott,,,,,,,,,,,,,,,,,,0,11,8,18,7,14,9,15,16,10,4,10,13,2,12,6,15,10,5,6,5,9,3,3,6,6,5,6,8,5,5,7,2,2,5,3,4,1,3,3,3,1,1
Ken Powell,,,,,,,,,,,,,,,,,,,0,8,9,8,8,16,6,4,3,13,15,8,13,2,6,7,4,6,5,7,5,14,5,6,4,2,2,1,0,3,5,3,7,3,2,5,2,1,1,2,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,5,13,10,9,10,9,11,7,6,12,5,7,6,4,5,7,9,5,6,5,9,7,4,6,6,4,4,5,5,5,2,5,1,4,3,4,5,4,2,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,11,15,10,13,14,11,6,7,8,4,8,10,15,9,6,5,3,8,4,0,3,6,5,5,7,5,2,5,4,5,4,1,2,5,3,2,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,1,6,6,9,7,11,7,4,6,4,7,6,4,3,9,8,6,0,5,8,2,4,5,8,4,4,2,0,3,5,4,0,2,4,2,2,3,3,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,8,13,13,6,4,5,9,2,7,10,12,10,3,5,1,8,3,4,3,4,4,1,6,3,4,7,1,4,3,1,1,2,2,4,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,5,13,15,7,10,0,4,6,3,4,3,4,6,10,5,4,2,3,2,3,1,3,7,2,5,3,3,4,3,2,4,1,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,0,15,11,2,4,10,2,11,7,13,9,5,11,6,6,1,7,1,4,3,6,6,3,2,4,3,3,1,2,1,1,1,1,2,3,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,4,10,1,14,10,14,10,5,6,2,10,1,5,2,6,5,7,6,9,2,4,7,2,2,1,0,1,2,2,2,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,8,5,7,2,6,5,10,12,8,4,1,5,3,7,6,8,4,3,2,3,5,3,5,3,4,2,4,1,3,3,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,6,7,1,6,1,4,3,1,3,1,12,4,7,2,0,2,2,0,2,2,1,3,2,0,3,2,2,2,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,8,1,3,3,2,3,3,6,3,10,4,4,2,0,2,2,2,2,3,0,2,1,0,4,0,2,2,1,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,8,5,9,5,7,9,4,4,7,6,4,3,1,5,6,2,3,1,3,1,1,6,1,3,4,2,3,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,4,3,3,2,8,4,2,2,4,2,2,0,3,3,1,5,3,2,2,3,3,1,0,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,11,5,8,5,5,2,3,5,4,5,6,7,8,4,1,5,1,2,2,0,2,2,0,3,2,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,14,1,3,2,4,3,4,5,3,5,1,6,7,3,0,4,4,2,2,1,3,2,2,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,6,1,8,0,2,1,6,5,4,6,5,3,4,4,0,2,0,2,1,1,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,3,1,4,7,6,5,3,5,6,2,2,5,2,2,1,1,2,1,2,1,2,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,3,3,7,5,5,5,6,2,1,4,4,3,4,3,1,6,1,1,0,2,3,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,0,5,3,5,3,8,2,1,4,3,5,1,1,1,4,3,2,1,2,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,2,0,3,1,1,4,1,0,4,3,3,6,1,2,0,3,5,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,4,1,0,3,2,8,2,4,2,3,1,0,1,1,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,2,0,1,1,0,1,1,0,5,4,1,3,2,1,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,3,2,0,4,1,2,3,3,2,4,0,3,1,1,2,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,4,3,2,4,1,5,1,5,1,2,2,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,1,2,3,4,2,3,0,2,2,0,3,1,1,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,1,4,0,3,2,1,1,3,2,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,6,1,1,0,1,2,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,0,0,5,2,1,2,2,2,1,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,1,0,0,0,0,1,1,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,4,3,3,4,3,1,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,2,1,0,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,0,0,0,2,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,2,2,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,59,52,52,43,42,40,35,32,23,23,21,20,16,15,13,3,40,37,35,35,31,28,27,27,27,26,25,25,25,24,24,23,22,22,21,20,19,17,17,16,16,16,14,14,14,14,13,13,13,12,12,10,10,9,7,7,6,6,5,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
