col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,2,3,2,3,1,1,1,2,2,3,0,2,1,2,0,0,0,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,1,1,3,2,1,0,1,2,3,1,0,3,1,2,0,1,0,0,1,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,4,2,1,3,2,3,1,1,0,1,2,1,1,1,1,3,1,2,1,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,4,1,1,1,1,2,2,3,2,4,3,1,1,0,0,1,1,1,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,2,0,3,1,4,0,1,0,0,1,1,0,0,1,2,1,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,4,0,1,0,2,1,1,1,0,2,1,0,1,1,2,1,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,2,0,2,0,0,2,1,2,0,0,1,2,1,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,1,2,1,1,3,2,1,1,2,1,0,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,0,2,1,1,1,0,0,1,0,0,0,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,2,1,1,2,2,1,0,0,0,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,2,1,1,1,0,1,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,1,1,0,0,0,0,0,1,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2,0,1,0,0,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,1,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,41,29,24,22,21,20,17,17,16,16,12,12,12,10,6,4,28,20,19,17,15,15,14,14,13,13,13,13,13,13,12,12,11,11,10,10,10,10,9,9,9,9,8,8,8,7,7,7,6,6,5,5,4,4,4,3,3,3,1,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ed Neilson,Derek S Green,Allan Domb,Frank Rizzo,Thomas Wyatt,Jenne Ayers,Blondell Reynolds Brown,Helen Gym,Sherrie Cohen,William K Greenlee,Paul Steinke,Carla M Cain,Isaiah Thomas,Marnie Aument Loughrey,W Wilson Goode Jr,Wilson Alexander,Michael Fanning,Tracy B Roman,Ken Powell,Vincent N Melchiorre,Jennifer Schultz,Scott Diclaudio,Vincent Furlong,Marissa Brumbach,Abbe Fletman,Leon Goodman,James F Berardinelli,Thomas Martin,Chris Mccabe,Rainy Papademetriou,Lynne M Summers,William J Ciancaglini,Daine Grey Jr,Jon Marshall,Anthony Kyriakakis,Deborah Watson Stokes,Edward William Louden Jr,Betsy Wahl,Brian T Ortelere,Chris Mallios,Stephanie M Sawyer,Wayne M D Bennett,Jodi Lobel,Kai Scott,Lyris Younge,Mia Roberts Perez,Frances Fattah,Franklin A Bennett Iii,Joshua Hill,Rania Major,Sherman Toppin,Starr Marshall Cash,Vince Giusini,Stella Tsai,Leon A King Ii,Sandjai Weaver,Lucretia Clemons,Shanese Johnson,Tangie M Boston,2
Ed Neilson,3,16,7,10,7,8,14,12,4,13,8,4,5,2,6,2,29,13,15,20,9,14,11,12,10,7,8,10,8,8,6,7,6,6,5,4,2,5,4,7,7,4,5,8,6,3,2,1,4,0,1,3,2,2,2,3,0,0,1,2
Derek S Green,,1,9,6,10,8,16,11,5,13,7,6,8,4,6,7,11,21,19,8,10,16,11,8,11,13,6,13,7,9,6,7,6,10,6,3,10,2,5,3,3,7,3,7,8,4,5,4,5,4,2,3,3,1,3,0,1,1,0,2
Allan Domb,,,1,11,9,7,3,3,10,1,8,5,4,4,3,5,13,7,9,9,15,9,12,7,8,8,13,5,5,8,9,8,5,5,5,7,7,5,6,5,3,8,6,1,1,2,3,5,4,4,4,2,4,1,1,1,0,0,0,2
Frank Rizzo,,,,2,5,6,6,3,9,4,5,5,3,1,4,2,11,7,6,8,13,7,9,7,4,4,6,2,6,1,8,9,4,6,6,7,5,6,5,3,5,6,3,2,3,5,4,3,4,5,2,4,3,2,1,1,1,1,1,2
Thomas Wyatt,,,,,2,10,2,5,8,2,7,4,4,2,1,4,5,7,10,3,11,10,10,6,5,7,10,6,2,3,4,4,4,9,3,3,4,2,4,4,3,6,3,4,4,7,1,3,3,1,2,1,2,1,1,2,1,1,0,2
Jenne Ayers,,,,,,0,3,4,8,1,7,7,1,3,0,5,6,10,8,5,12,7,9,8,5,8,8,5,3,3,5,4,4,6,6,3,6,4,2,2,4,3,4,2,7,4,1,2,1,1,2,3,0,2,0,3,2,0,0,2
Blondell Reynolds Brown,,,,,,,0,5,2,11,0,3,4,4,6,2,7,13,13,6,7,7,6,6,9,5,3,8,4,6,3,3,8,5,1,3,3,2,2,2,5,4,1,7,6,3,2,2,3,3,2,2,1,1,2,1,1,1,0,2
Helen Gym,,,,,,,,0,7,7,5,3,3,3,2,0,9,8,8,7,4,6,2,8,6,3,3,7,7,6,2,2,4,2,4,4,1,4,0,5,5,1,3,6,2,2,0,2,1,0,2,3,0,1,0,1,1,1,1,2
Sherrie Cohen,,,,,,,,,0,1,7,5,3,5,1,2,6,7,5,4,11,6,7,5,7,6,8,5,5,1,5,4,4,5,5,6,3,4,1,2,5,5,4,2,2,5,3,4,3,2,5,2,3,2,1,1,1,3,0,2
William K Greenlee,,,,,,,,,,0,1,0,2,1,4,0,5,9,13,6,3,7,4,4,6,5,1,7,5,8,1,2,3,3,3,1,1,0,3,2,2,1,0,5,2,0,1,1,3,1,1,1,1,0,1,0,0,0,0,2
Paul Steinke,,,,,,,,,,,0,4,3,2,0,0,9,2,2,6,7,5,8,6,5,5,6,5,5,2,7,5,3,2,6,3,3,3,2,3,5,3,5,2,2,3,2,1,2,0,0,0,3,3,0,1,1,1,0,2
Carla M Cain,,,,,,,,,,,,0,1,3,0,2,3,8,2,2,7,4,7,3,2,3,4,3,2,3,6,3,4,3,3,3,3,5,3,1,2,0,3,0,3,3,1,1,2,2,1,1,2,4,0,1,2,2,0,2
Isaiah Thomas,,,,,,,,,,,,,0,1,4,1,4,3,2,5,4,1,3,3,4,2,1,3,3,0,3,5,2,1,1,4,2,1,1,3,3,3,2,2,1,2,3,2,0,0,0,1,2,0,1,0,0,0,1,2
Marnie Aument Loughrey,,,,,,,,,,,,,,0,1,1,2,7,3,2,4,2,1,2,2,4,5,4,1,3,6,2,5,1,2,3,1,3,0,0,2,2,1,2,0,2,4,2,2,2,4,1,2,2,2,0,2,2,0,2
W Wilson Goode Jr,,,,,,,,,,,,,,,0,1,4,3,4,1,2,3,0,2,3,2,2,3,1,1,2,3,3,2,1,2,1,2,2,2,2,4,1,1,1,1,2,3,3,3,1,2,0,0,1,0,0,0,1,2
Wilson Alexander,,,,,,,,,,,,,,,,1,2,7,4,0,5,6,4,1,3,5,3,1,1,3,2,1,2,4,1,0,5,1,3,1,1,3,0,1,4,1,2,0,0,1,1,1,1,0,0,0,0,1,0,2
Michael Fanning,,,,,,,,,,,,,,,,,2,10,11,21,9,13,9,10,9,6,9,9,9,5,6,9,4,4,6,6,5,6,4,8,8,5,7,5,4,3,1,4,3,2,1,4,3,1,1,1,0,0,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,,0,15,8,11,17,9,7,13,11,5,12,5,10,9,5,9,7,5,3,6,4,6,3,3,6,3,8,8,5,5,3,3,4,4,2,2,2,2,0,2,2,0,2
Ken Powell,,,,,,,,,,,,,,,,,,,0,10,8,16,8,8,10,13,11,11,5,11,3,4,4,13,3,4,8,2,5,4,5,4,1,8,7,4,2,4,6,3,4,3,2,0,2,2,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,0,7,7,7,11,7,4,6,8,9,7,5,5,3,2,3,4,2,2,3,5,5,1,3,6,2,1,2,0,2,1,1,2,3,1,0,2,0,0,1,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,8,13,10,8,9,12,5,5,6,8,7,6,7,7,8,7,6,6,2,4,8,6,4,4,5,2,4,3,3,3,4,3,2,0,2,2,1,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,0,9,7,11,11,10,9,5,8,6,6,3,10,4,0,7,2,4,3,4,5,5,6,7,4,3,2,3,3,2,1,3,1,1,0,0,2,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,9,7,6,5,5,9,6,7,5,3,7,4,5,2,4,6,4,2,4,1,0,2,2,1,1,3,5,2,2,3,1,1,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,6,7,9,6,5,6,5,3,4,6,1,7,0,6,5,4,6,7,2,4,0,2,2,1,1,3,1,3,1,4,2,1,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,8,4,10,3,4,7,3,2,4,3,0,2,3,6,5,4,6,6,3,2,2,0,0,1,0,1,0,1,0,0,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,2,5,6,4,4,10,5,5,7,1,4,1,5,5,3,0,6,1,5,3,3,2,3,4,1,0,3,1,0,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,6,6,5,2,9,4,4,5,3,5,2,2,6,4,2,2,4,2,4,5,3,4,2,5,1,1,2,0,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,3,5,6,5,2,3,2,1,1,2,2,7,2,7,4,3,2,4,3,2,3,1,3,1,1,3,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,3,0,2,4,2,3,1,2,2,3,1,2,4,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,3,2,2,3,2,3,2,1,1,2,5,3,1,1,1,1,1,2,0,1,1,1,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,3,5,4,1,5,2,1,3,4,3,0,0,2,6,2,4,4,3,2,3,3,2,0,2,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,4,4,5,1,5,4,6,5,0,1,2,2,3,1,2,0,2,3,2,2,1,0,1,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,4,1,4,4,4,1,3,4,2,2,2,3,1,3,0,1,2,1,1,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,2,4,0,2,4,0,1,5,3,1,4,5,2,3,2,2,0,2,2,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,3,2,1,2,2,1,2,1,2,1,3,1,2,2,1,0,2,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,2,3,5,3,4,2,1,3,2,5,2,0,2,3,1,1,3,2,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,2,1,0,6,1,1,2,1,1,1,1,2,0,0,0,0,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,2,4,1,0,3,1,4,2,3,2,3,1,5,1,2,2,2,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,2,2,1,2,2,1,2,1,0,1,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,3,0,1,1,0,0,1,0,1,0,1,0,0,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,4,2,1,1,0,0,1,3,0,2,1,1,1,2,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,2,5,3,3,2,1,3,0,1,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,0,1,0,2,0,3,0,0,2,1,1,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,0,1,0,1,1,0,1,1,1,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,1,1,1,3,0,1,2,2,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,1,1,1,2,0,0,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,1,0,2,1,0,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,2,0,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,0,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,49,36,33,28,26,23,22,22,21,21,20,15,12,10,10,10,41,30,29,28,27,25,25,21,20,20,19,19,17,17,16,16,15,15,13,13,13,12,12,12,12,12,11,11,11,10,8,8,8,6,6,6,6,5,4,4,3,3,1,2
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
