col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Scott Diclaudio,,,,,,,,,,,,0,9,7,11,11,10,9,5,8,6,6,3,10,4,0,7,2,4,3,4,5,5,6,7,4,3,2,3,3,2,1,3,1,1,0,0,2,0,2
Vincent Furlong,,,,,,,,,,,,,0,8,8,9,9,7,6,5,5,9,6,7,5,3,7,4,5,2,4,6,4,2,4,1,0,2,2,1,1,3,5,2,2,3,1,1,0,2
Marissa Brumbach,,,,,,,,,,,,,,0,6,3,6,7,9,6,5,6,5,3,4,6,1,7,0,6,5,4,6,7,2,4,0,2,2,1,1,3,1,3,1,4,2,1,1,2
Abbe Fletman,,,,,,,,,,,,,,,0,8,6,8,4,10,3,4,7,3,2,4,3,0,2,3,6,5,4,6,6,3,2,2,0,0,1,0,1,0,1,0,0,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,0,8,6,2,5,6,4,4,10,5,5,7,1,4,1,5,5,3,0,6,1,5,3,3,2,3,4,1,0,3,1,0,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,0,6,4,6,6,5,2,9,4,4,5,3,5,2,2,6,4,2,2,4,2,4,5,3,4,2,5,1,1,2,0,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,0,4,6,3,5,6,5,2,3,2,1,1,2,2,7,2,7,4,3,2,4,3,2,3,1,3,1,1,3,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,1,3,3,3,0,2,4,2,3,1,2,2,3,1,2,4,1,1,0,0,1,0,0,2,2,0,0,1,0,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,3,1,4,3,2,2,3,2,3,2,1,1,2,5,3,1,1,1,1,1,2,0,1,1,1,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,5,4,3,5,4,1,5,2,1,3,4,3,0,0,2,6,2,4,4,3,2,3,3,2,0,2,1,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,1,3,3,4,4,4,5,1,5,4,6,5,0,1,2,2,3,1,2,0,2,3,2,2,1,0,1,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,4,1,4,4,4,1,3,4,2,2,2,3,1,3,0,1,2,1,1,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,2,4,0,2,4,0,1,5,3,1,4,5,2,3,2,2,0,2,2,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,3,2,1,2,2,1,2,1,2,1,3,1,2,2,1,0,2,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,2,3,5,3,4,2,1,3,2,5,2,0,2,3,1,1,3,2,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,2,1,0,6,1,1,2,1,1,1,1,2,0,0,0,0,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,4,2,4,1,0,3,1,4,2,3,2,3,1,5,1,2,2,2,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,1,2,2,1,2,2,1,2,1,0,1,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,1,3,0,1,1,0,0,1,0,1,0,1,0,0,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,4,2,1,1,0,0,1,3,0,2,1,1,1,2,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,2,5,3,3,2,1,3,0,1,1,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,1,0,1,0,2,0,3,0,0,2,1,1,2
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,0,1,0,1,1,0,1,1,1,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,1,1,1,3,0,1,2,2,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,2,1,1,1,2,0,0,1,0,2
