col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Frances Fattah,,,,,,,,,,,,,,0,6,5,7,5,2,4,3,4,6,5,4,4,4,2,5,0,1,3,3,4,2,0,1,2,1,1,1,2,2,0,1,1,0,1,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,0,2,4,4,2,2,2,2,5,2,4,4,2,2,3,3,0,4,2,1,1,1,1,1,0,1,4,1,1,0,0,0,1,1,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,0,3,1,4,4,4,5,2,3,2,3,2,3,3,3,2,1,2,2,3,2,1,2,1,0,0,0,1,1,1,1,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,0,5,1,2,4,4,3,4,2,2,5,1,6,1,2,2,1,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,0,2,3,3,3,3,2,2,3,3,1,2,1,1,2,2,3,2,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,0,2,2,1,0,2,1,4,0,3,0,3,1,1,3,2,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,4,3,3,3,1,1,3,0,1,0,2,1,3,3,2,2,1,1,1,0,0,0,0,0,1,1,1,0,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,1,2,0,2,1,2,0,2,1,2,3,2,1,1,0,1,1,0,2,0,0,1,1,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,3,3,2,3,1,1,1,1,1,2,2,1,3,2,0,0,2,1,1,2,2,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,0,3,5,2,5,3,4,1,1,3,2,1,2,1,1,1,1,1,2,2,0,0,0,0,2,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,3,3,1,2,1,2,2,1,0,0,2,2,1,0,1,3,1,2,2,1,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,4,2,1,1,3,1,3,1,3,1,1,2,2,2,0,1,0,0,2,1,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,4,0,2,0,1,0,0,1,2,1,0,3,2,0,0,1,1,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,3,1,2,3,2,0,0,1,0,0,1,1,1,0,0,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,2,1,0,1,0,0,2,1,1,1,2,2,1,2,2,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,1,1,2,0,1,1,1,1,1,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,0,2,1,2,0,0,0,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,0,2,0,1,1,1,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,2,0,0,0,0,0,1,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,2,1,3,3,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,2,2,2,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,42,27,26,26,4,1,18,17,16,16,16,14,14,12,12,11,11,11,11,10,9,9,9,9,9,9,8,8,8,7,7,6,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3,1,1,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Ken Powell,Lyris Younge,Leon Goodman,Deborah Watson Stokes,Frances Fattah,Tracy B Roman,Lynne M Summers,Edward William Louden Jr,Kai Scott,Leon A King Ii,Rainy Papademetriou,Scott Diclaudio,Jon Marshall,Brian T Ortelere,Daine Grey Jr,Stephanie M Sawyer,Shanese Johnson,Vincent Furlong,Jennifer Schultz,Betsy Wahl,Rania Major,Abbe Fletman,Joshua Hill,Mia Roberts Perez,Sherman Toppin,Jodi Lobel,Vincent N Melchiorre,Anthony Kyriakakis,Lucretia Clemons,Michael Fanning,Thomas Martin,James F Berardinelli,Vince Giusini,Franklin A Bennett Iii,Wayne M D Bennett,Stella Tsai,Marissa Brumbach,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Chris Mccabe,Chris Mallios,William J Ciancaglini,2
Kevin M Dougherty,7,16,14,20,6,5,18,16,15,13,24,13,20,10,16,15,12,2,7,12,12,15,13,11,9,6,6,7,9,6,7,6,6,6,7,8,8,4,5,5,4,3,4,4,4,4,1,2,2,2
David Wecht,,5,9,6,2,3,19,13,8,4,6,12,5,8,6,7,8,14,10,5,5,5,3,6,3,4,5,5,1,5,5,2,6,4,4,4,2,5,6,3,3,3,2,3,0,1,2,0,0,2
Christine Donohue,,,0,10,3,1,14,13,14,7,10,15,8,12,7,6,2,10,11,6,4,6,7,6,9,5,4,6,5,3,4,1,1,3,1,0,4,2,1,2,4,3,1,1,3,1,1,0,0,2
Anne E Lazarus,,,,0,1,1,4,6,5,8,10,5,9,5,9,7,5,1,4,8,4,8,8,4,7,3,5,5,7,3,5,2,2,4,4,3,5,5,1,2,3,2,3,3,1,3,1,0,1,2
Dwayne D Woodruff,,,,,0,0,1,2,3,3,4,4,3,1,3,2,1,0,1,0,0,4,3,2,1,2,2,1,1,1,2,0,1,0,1,1,1,0,1,1,1,1,1,1,2,2,0,0,0,2
John Henry Foradora,,,,,,0,3,2,2,0,1,0,2,1,3,2,2,0,0,1,1,0,2,0,1,1,0,0,1,2,0,1,1,1,3,2,1,1,2,0,0,0,1,0,0,0,0,0,0,2
Ken Powell,,,,,,,1,13,14,3,5,11,7,9,3,5,8,12,9,4,7,3,3,6,2,4,3,4,3,4,1,6,6,4,2,3,2,3,2,2,4,1,1,1,1,0,1,1,0,2
Lyris Younge,,,,,,,,1,13,9,10,10,8,8,10,7,9,8,8,4,3,7,9,6,5,5,4,3,5,5,5,5,5,5,3,2,2,2,3,4,2,2,2,1,2,1,2,1,1,2
Leon Goodman,,,,,,,,,0,7,8,9,6,8,4,5,5,6,6,0,2,5,7,3,2,4,2,3,3,1,4,5,4,2,2,2,2,0,1,0,3,1,0,0,1,0,0,2,1,2
Deborah Watson Stokes,,,,,,,,,,10,6,5,7,2,6,7,7,0,1,4,0,6,5,2,4,2,4,3,5,3,4,4,3,3,4,1,3,0,1,0,2,4,2,2,1,2,1,2,1,2
Frances Fattah,,,,,,,,,,,0,7,6,5,9,9,4,1,4,3,7,9,11,6,5,4,4,3,5,3,5,3,2,4,2,2,3,2,2,2,3,0,1,3,4,1,0,0,0,2
Tracy B Roman,,,,,,,,,,,,1,5,6,5,5,4,11,8,2,2,5,5,0,4,1,3,3,2,3,3,1,3,0,1,3,3,1,2,0,3,3,2,1,0,2,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,1,5,9,9,8,3,4,6,3,7,6,4,8,6,2,5,6,2,4,3,4,1,5,3,3,5,1,2,1,1,3,0,3,2,1,2,2,2
Edward William Louden Jr,,,,,,,,,,,,,,0,5,3,0,7,9,1,2,3,5,2,2,3,1,1,1,0,2,1,2,1,0,1,0,2,1,1,2,0,0,1,2,1,1,0,1,2
Kai Scott,,,,,,,,,,,,,,,1,7,5,1,4,4,2,8,8,5,6,4,2,6,5,4,6,3,4,3,3,4,3,2,3,3,1,3,3,1,3,3,2,0,1,2
Leon A King Ii,,,,,,,,,,,,,,,,0,6,1,3,5,1,5,6,5,6,2,1,2,4,3,2,2,2,4,4,1,3,2,2,2,0,1,2,2,3,2,2,1,2,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,3,1,6,3,3,3,4,4,3,2,2,3,4,3,5,5,5,4,5,3,4,5,1,1,3,2,1,0,0,1,1,0,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,8,3,2,1,1,2,3,2,3,3,0,2,1,1,2,1,0,1,0,3,1,1,1,1,0,0,0,0,1,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,0,4,2,2,1,3,3,1,3,2,2,0,3,3,1,0,0,0,1,3,0,2,3,1,1,2,2,1,0,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,0,4,1,3,5,7,0,3,4,4,2,2,2,0,3,1,2,4,4,2,2,2,2,2,1,2,1,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,1,2,4,2,3,2,1,2,3,1,2,3,3,1,2,3,0,0,1,0,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,0,8,5,1,3,3,5,5,3,4,0,3,4,3,3,4,1,2,4,2,1,1,1,1,2,1,0,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,4,5,3,2,3,5,2,4,0,2,3,2,3,4,2,2,2,2,1,1,0,2,1,1,0,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,4,2,2,2,1,0,5,1,0,1,2,1,4,2,0,1,1,3,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,4,3,1,3,1,0,2,1,0,2,4,1,0,1,2,2,1,2,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,3,2,1,2,3,2,2,0,1,2,2,1,0,1,0,2,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,2,3,1,1,2,1,1,2,0,2,3,1,1,3,0,2,0,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,4,1,3,2,1,2,1,2,1,1,1,2,2,1,0,2,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,2,2,1,3,1,0,2,2,2,1,1,1,2,1,0,1,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,3,4,2,2,1,2,1,0,2,2,1,0,1,2,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,1,2,2,2,1,1,2,3,1,1,1,0,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,1,1,1,2,1,0,2,0,1,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,0,1,2,0,1,3,1,1,0,0,2,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,3,2,1,0,1,1,1,0,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,0,0,0,2,1,0,1,0,1,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,0,1,1,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,0,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,2,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,71,39,34,23,6,6,34,29,27,26,26,26,25,20,20,18,18,18,17,15,15,15,14,13,12,11,11,10,10,10,10,9,9,8,8,8,8,7,7,6,6,5,4,4,4,4,3,2,2,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne E Lazarus,Dwayne D Woodruff,John Henry Foradora,Michael Fanning,Ken Powell,Tracy B Roman,Lynne M Summers,Scott Diclaudio,Daine Grey Jr,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Leon Goodman,Vincent N Melchiorre,Lyris Younge,Edward William Louden Jr,Jon Marshall,Frances Fattah,Deborah Watson Stokes,Leon A King Ii,Thomas Martin,Wayne M D Bennett,Jennifer Schultz,Lucretia Clemons,Marissa Brumbach,Sherman Toppin,Anthony Kyriakakis,Mia Roberts Perez,Joshua Hill,Rainy Papademetriou,Shanese Johnson,Brian T Ortelere,James F Berardinelli,Betsy Wahl,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,Vincent Furlong,Chris Mallios,Stella Tsai,Jodi Lobel,Sandjai Weaver,Starr Marshall Cash,Rania Major,William J Ciancaglini,Tangie M Boston,3
Kevin M Dougherty,38,35,26,26,7,4,64,46,42,50,36,37,32,32,30,17,28,19,14,17,17,17,15,17,12,12,8,9,11,10,10,9,10,8,5,4,4,6,5,4,6,5,3,3,2,3,1,2,0,3
David Wecht,,2,17,8,1,1,20,37,38,24,35,27,23,24,21,15,18,11,11,11,3,5,6,3,6,2,2,2,4,2,3,3,3,3,3,5,1,1,3,2,2,1,0,0,1,0,0,0,0,3
Christine Donohue,,,2,15,4,2,10,21,24,15,23,9,8,6,8,20,7,18,17,13,10,13,9,10,7,7,6,5,5,6,7,8,3,7,6,5,3,5,3,5,5,3,3,0,2,2,1,2,0,3
Anne E Lazarus,,,,0,1,2,6,15,16,16,11,13,9,10,10,8,10,11,8,6,13,11,8,10,8,8,6,3,7,4,5,5,3,5,3,4,2,3,4,4,4,2,3,0,1,3,2,1,0,3
Dwayne D Woodruff,,,,,0,0,1,3,0,2,1,2,1,1,1,4,2,3,2,3,1,2,3,2,0,0,1,0,3,0,1,2,0,1,1,1,0,3,1,0,1,2,0,0,0,0,0,1,0,3
John Henry Foradora,,,,,,0,2,3,2,1,2,4,1,1,3,2,2,2,0,1,3,0,2,1,1,1,1,1,1,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,3
Michael Fanning,,,,,,,0,27,22,23,20,22,19,21,20,5,19,4,2,6,6,6,3,10,3,2,6,9,5,6,5,4,7,2,1,2,2,3,3,2,2,2,1,3,1,1,0,0,1,3
Ken Powell,,,,,,,,0,47,31,39,37,28,27,24,17,26,18,16,17,11,9,12,6,8,3,4,4,10,2,7,5,5,5,2,3,2,4,2,1,3,4,1,0,1,1,0,0,0,3
Tracy B Roman,,,,,,,,,1,31,40,30,27,26,24,16,21,18,16,11,10,11,7,5,8,7,3,3,4,3,4,2,5,5,4,3,3,1,1,3,1,1,4,0,1,2,2,0,0,3
Lynne M Summers,,,,,,,,,,1,26,29,30,23,27,7,25,5,4,5,8,12,6,7,6,4,8,5,6,4,6,4,5,3,1,2,2,3,3,1,2,1,3,1,1,2,1,0,0,3
Scott Diclaudio,,,,,,,,,,,0,26,23,23,22,13,21,16,14,11,5,7,4,5,3,6,3,3,4,5,5,2,3,2,4,3,1,2,2,4,1,1,0,0,1,1,0,1,0,3
Daine Grey Jr,,,,,,,,,,,,1,26,28,23,9,22,8,5,7,12,8,8,5,5,2,5,6,6,3,4,5,4,4,1,3,2,2,0,1,1,2,1,0,2,1,1,0,1,3
Kai Scott,,,,,,,,,,,,,0,24,23,2,24,5,3,1,6,9,5,3,4,3,0,0,3,0,6,3,4,2,2,0,2,2,2,1,2,1,1,0,1,1,0,0,0,3
Abbe Fletman,,,,,,,,,,,,,,0,20,2,20,6,4,3,3,6,4,4,1,3,2,2,2,3,6,1,3,2,2,2,1,2,1,3,2,2,0,0,1,0,0,1,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,0,3,22,4,0,2,5,7,4,2,3,4,2,1,2,2,4,1,2,4,0,1,1,1,2,0,0,1,1,0,1,1,2,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,0,4,14,15,14,9,7,7,6,7,3,4,3,6,3,1,7,1,4,3,5,0,3,3,2,3,1,1,0,0,2,0,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,0,2,3,2,6,7,3,3,2,3,1,2,6,1,3,4,2,1,1,1,1,2,2,1,2,1,1,0,0,1,0,1,0,3
Lyris Younge,,,,,,,,,,,,,,,,,,0,16,13,6,4,9,4,8,6,2,0,3,3,4,3,2,4,4,3,1,3,2,3,2,3,0,0,1,1,1,0,0,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,1,12,5,5,7,5,6,4,0,1,2,2,1,3,1,3,5,5,1,3,1,3,2,2,1,0,0,1,0,2,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,4,3,6,6,4,1,5,5,5,5,2,5,5,3,3,5,1,3,1,1,3,3,0,3,1,0,0,1,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,9,8,6,7,3,2,3,5,3,0,7,1,5,1,0,2,2,1,0,3,1,2,0,1,3,1,0,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,7,5,6,6,4,4,5,3,6,5,1,6,1,3,1,2,3,3,3,2,3,0,0,2,1,2,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,0,4,8,5,3,2,6,2,6,4,2,7,2,1,4,3,4,1,5,2,1,0,3,1,1,0,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,7,7,5,7,3,4,5,3,2,2,1,5,4,2,3,2,2,3,0,2,0,1,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,3,4,2,4,3,2,4,2,3,1,0,3,2,2,1,0,0,1,0,1,0,1,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,5,1,0,3,3,2,1,0,3,3,2,0,0,0,1,1,1,1,0,3
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,7,3,2,5,1,0,1,1,1,1,1,1,1,1,3,1,2,1,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,8,3,3,6,2,0,2,1,0,0,2,0,0,1,3,1,1,0,1,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,0,2,1,1,1,3,2,1,2,1,1,0,1,1,0,0,0,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,6,1,1,2,0,0,0,3,1,0,0,3,0,1,0,1,0,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,1,2,2,3,2,2,2,0,0,2,0,0,1,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,2,1,2,0,1,4,2,1,0,1,1,0,1,0,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,1,0,0,3,1,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,0,3,2,1,0,2,0,1,1,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,2,2,1,0,0,1,0,0,1,0,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,0,1,0,0,0,0,0,2,0,3
