col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Jennifer Schultz,,,,,,,,,,,,,,2,6,6,9,7,11,7,4,6,4,7,6,4,3,9,8,6,0,5,8,2,4,5,8,4,4,2,0,3,5,4,0,2,4,2,2,3,3,1
Daine Grey Jr,,,,,,,,,,,,,,,0,8,13,13,6,4,5,9,2,7,10,12,10,3,5,1,8,3,4,3,4,4,1,6,3,4,7,1,4,3,1,1,2,2,4,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,0,3,5,5,13,15,7,10,0,4,6,3,4,3,4,6,10,5,4,2,3,2,3,1,3,7,2,5,3,3,4,3,2,4,1,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,0,15,11,2,4,10,2,11,7,13,9,5,11,6,6,1,7,1,4,3,6,6,3,2,4,3,3,1,2,1,1,1,1,2,3,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,0,11,1,4,10,1,14,10,14,10,5,6,2,10,1,5,2,6,5,7,6,9,2,4,7,2,2,1,0,1,2,2,2,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,0,1,3,8,5,7,2,6,5,10,12,8,4,1,5,3,7,6,8,4,3,2,3,5,3,5,3,4,2,4,1,3,3,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,12,6,7,1,6,1,4,3,1,3,1,12,4,7,2,0,2,2,0,2,2,1,3,2,0,3,2,2,2,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,1,9,8,1,3,3,2,3,3,6,3,10,4,4,2,0,2,2,2,2,3,0,2,1,0,4,0,2,2,1,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,0,4,8,8,5,9,5,7,9,4,4,7,6,4,3,1,5,6,2,3,1,3,1,1,6,1,3,4,2,3,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,4,3,3,2,8,4,2,2,4,2,2,0,3,3,1,5,3,2,2,3,3,1,0,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,10,8,11,5,8,5,5,2,3,5,4,5,6,7,8,4,1,5,1,2,2,0,2,2,0,3,2,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,0,8,14,1,3,2,4,3,4,5,3,5,1,6,7,3,0,4,4,2,2,1,3,2,2,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,4,6,1,8,0,2,1,6,5,4,6,5,3,4,4,0,2,0,2,1,1,1,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,3,1,4,7,6,5,3,5,6,2,2,5,2,2,1,1,2,1,2,1,2,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,8,3,3,7,5,5,5,6,2,1,4,4,3,4,3,1,6,1,1,0,2,3,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,0,5,3,5,3,8,2,1,4,3,5,1,1,1,4,3,2,1,2,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,5,5,2,0,3,1,1,4,1,0,4,3,3,6,1,2,0,3,5,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,2,4,1,0,3,2,8,2,4,2,3,1,0,1,1,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,5,2,0,1,1,0,1,1,0,5,4,1,3,2,1,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,3,2,0,4,1,2,3,3,2,4,0,3,1,1,2,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,2,4,3,2,4,1,5,1,5,1,2,2,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,1,2,3,4,2,3,0,2,2,0,3,1,1,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,1,4,0,3,2,1,1,3,2,1,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,4,6,1,1,0,1,2,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,0,0,0,5,2,1,2,2,2,1,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,3,0,1,0,0,0,0,1,1,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,4,3,3,4,3,1,1,1,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,2,1,0,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,0,0,0,2,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,2,2,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,56,48,39,32,27,16,12,7,40,37,35,35,31,28,27,27,27,26,25,25,25,24,24,23,22,22,21,20,19,17,17,16,16,16,14,14,14,14,13,13,13,12,12,10,10,9,7,7,6,6,5,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,2
,Lynne M Summers,Daine Grey Jr,Ken Powell,Kai Scott,Stephanie M Sawyer,Tracy B Roman,Frances Fattah,Lyris Younge,Deborah Watson Stokes,Mia Roberts Perez,Rainy Papademetriou,Jodi Lobel,Edward William Louden Jr,Shanese Johnson,Stella Tsai,Brian T Ortelere,Abbe Fletman,Chris Mallios,Leon Goodman,Michael Fanning,Scott Diclaudio,Thomas Martin,Chris Mccabe,Wayne M D Bennett,Jon Marshall,Jennifer Schultz,Vincent Furlong,Vincent N Melchiorre,James F Berardinelli,Anthony Kyriakakis,Betsy Wahl,Joshua Hill,Lucretia Clemons,Rania Major,Sandjai Weaver,Leon A King Ii,Franklin A Bennett Iii,Marissa Brumbach,Vince Giusini,Sherman Toppin,William J Ciancaglini,Tangie M Boston,Starr Marshall Cash,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Christian Dicicco,Matthew Perks,Daniel R Sulman,Gary S Silver,Franklin A Bennett Iii,2
Lynne M Summers,7,20,20,13,18,21,15,16,19,11,9,21,15,17,9,6,4,1,7,10,4,7,5,5,4,8,12,5,2,3,5,4,4,5,4,4,5,5,3,4,2,0,0,24,21,22,11,6,2,3,4,2
Daine Grey Jr,,0,25,28,30,23,12,20,17,16,14,15,15,13,13,14,12,9,10,15,7,8,10,10,5,4,9,5,7,7,1,3,4,2,4,4,5,2,5,2,1,1,0,27,29,23,4,5,4,1,5,2
Ken Powell,,,0,16,20,23,7,23,17,6,7,13,18,12,4,7,9,7,12,14,13,7,0,6,9,5,10,5,7,4,2,4,1,1,2,4,7,1,4,2,2,0,0,22,26,15,6,9,4,2,4,2
Kai Scott,,,,0,27,18,11,17,11,14,12,9,12,11,13,12,12,12,5,12,7,5,8,10,2,2,5,7,4,6,3,2,4,3,3,3,2,2,2,1,1,1,0,21,26,17,5,6,9,1,3,2
Stephanie M Sawyer,,,,,0,18,9,18,16,14,12,13,13,12,11,10,12,9,5,15,4,4,9,8,1,2,7,5,5,5,3,1,4,2,2,4,4,1,2,1,2,2,1,24,23,21,3,5,4,2,3,2
Tracy B Roman,,,,,,1,7,24,19,6,7,15,18,14,6,5,2,4,5,14,11,9,4,5,8,7,7,6,4,2,5,3,4,3,2,3,2,5,4,2,3,1,1,26,23,19,8,8,2,4,2,2
Frances Fattah,,,,,,,1,5,5,10,10,8,5,7,8,8,5,7,9,5,4,8,10,8,5,4,7,4,3,3,4,6,5,4,4,6,3,4,1,2,0,0,0,13,14,13,5,4,3,4,5,2
Lyris Younge,,,,,,,,1,15,3,4,12,16,13,3,2,3,3,5,15,11,6,1,2,4,4,6,6,2,0,2,1,3,1,1,1,4,1,1,0,3,0,0,23,23,14,6,5,0,1,3,2
Deborah Watson Stokes,,,,,,,,,0,5,4,15,12,14,3,1,3,4,8,11,2,4,2,4,3,4,8,2,3,2,5,1,2,2,1,3,3,4,3,0,3,2,1,19,14,16,5,5,1,3,1,2
Mia Roberts Perez,,,,,,,,,,0,14,5,1,4,14,15,11,10,3,3,6,5,12,8,2,4,3,7,5,5,5,3,3,6,4,0,2,5,2,1,2,0,0,16,11,15,5,2,5,1,1,2
Rainy Papademetriou,,,,,,,,,,,1,6,2,2,11,15,7,7,1,2,4,9,11,7,3,4,1,6,4,6,2,3,2,2,3,2,1,2,3,1,1,1,1,12,12,12,4,6,3,1,1,2
Jodi Lobel,,,,,,,,,,,,0,11,11,5,4,4,2,4,10,1,6,6,4,4,3,8,3,0,1,2,3,3,3,2,0,3,2,1,0,0,1,1,16,15,15,4,1,1,1,2,2
Edward William Louden Jr,,,,,,,,,,,,,0,11,2,4,2,1,6,9,6,1,0,5,7,3,8,1,3,1,2,2,2,1,0,1,2,3,2,2,1,0,0,16,14,10,2,5,2,2,4,2
Shanese Johnson,,,,,,,,,,,,,,0,5,1,2,4,5,12,2,3,1,5,3,4,5,1,1,1,4,4,7,6,3,2,3,3,1,2,1,0,0,13,14,13,4,2,2,2,2,2
Stella Tsai,,,,,,,,,,,,,,,0,11,9,7,4,1,3,5,9,5,2,3,0,5,5,4,3,3,3,5,7,4,0,2,4,1,2,1,0,15,11,10,5,2,4,2,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,0,9,6,3,2,7,8,12,8,3,3,1,5,6,4,0,4,1,2,3,0,0,2,2,2,1,0,0,9,10,9,3,3,6,2,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,0,13,5,3,4,3,6,6,2,1,3,3,4,5,0,1,1,1,1,1,3,1,1,1,1,1,1,11,15,11,2,4,8,3,2,2
Chris Mallios,,,,,,,,,,,,,,,,,,0,3,4,4,2,5,7,3,1,0,2,5,5,4,2,2,2,2,1,1,1,0,1,1,1,1,8,14,8,0,5,8,2,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,2,2,5,3,2,5,4,4,6,1,5,3,1,2,2,1,2,6,3,2,3,1,2,1,0,11,9,5,3,5,3,4,2,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,5,6,2,2,3,1,5,5,1,1,1,2,5,2,2,1,3,1,0,1,0,0,0,12,14,11,3,1,1,2,2,2
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,0,8,2,3,4,3,1,7,4,0,2,1,0,2,3,1,1,3,2,2,1,0,0,13,11,4,5,5,2,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,1,7,2,3,2,1,6,2,3,0,6,2,2,4,1,1,3,2,1,0,1,1,11,9,7,5,3,1,4,2,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,8,1,1,0,4,1,1,2,4,2,2,3,1,0,1,1,0,1,1,1,10,6,10,4,0,1,3,2,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,0,4,0,3,2,2,2,1,1,2,1,2,2,0,1,1,8,8,5,1,2,3,4,2,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,1,4,2,3,2,3,1,3,3,2,1,1,0,0,7,7,0,2,5,1,2,4,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,0,3,1,3,4,2,3,1,3,4,1,2,0,0,7,4,4,5,5,3,3,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,2,4,2,0,1,0,0,0,8,8,8,3,2,1,1,4,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,2,1,1,1,1,1,0,1,0,0,9,5,5,5,1,1,1,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,1,1,1,2,3,1,1,3,2,1,1,0,3,6,2,1,4,5,4,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,1,0,2,0,1,1,0,0,2,5,4,1,4,5,1,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,5,2,1,2,4,1,0,2,0,0,5,3,2,4,5,1,2,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,1,1,1,1,0,0,0,3,3,3,2,1,1,2,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,2,1,1,3,0,2,1,0,0,4,4,5,2,1,2,2,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,4,1,2,0,0,0,6,3,5,4,1,1,2,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,4,1,0,1,0,5,4,4,3,1,0,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,2,1,1,0,4,3,2,3,4,1,3,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,4,5,2,3,1,0,1,3,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,6,2,4,3,2,1,2,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,5,2,3,2,2,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,2,1,1,1,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,2,2,2,1,1,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,1,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,2
Sharon Williams Losier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,26,9,6,1,5,3,2
Joffie C Pittman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,6,11,9,2,4,2
Christine Hope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,3,2,2,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,1,2
Matthew Perks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,1,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2
Gary S Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,52,42,41,38,37,37,33,29,26,26,26,23,22,22,22,21,20,20,20,20,19,19,17,17,14,13,13,13,12,11,11,10,10,10,10,9,8,8,8,6,4,2,1,51,48,38,19,17,12,9,7,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Sharon Williams Losier,Joffie C Pittman,Christine Hope,Matthew Perks,Christian Dicicco,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Rainy Papademetriou,Mia Roberts Perez,Stella Tsai,Frances Fattah,Lynne M Summers,Brian T Ortelere,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Tracy B Roman,Chris Mccabe,Ken Powell,Deborah Watson Stokes,Jennifer Schultz,Joshua Hill,Daine Grey Jr,Jon Marshall,Leon Goodman,Wayne M D Bennett,Jodi Lobel,Scott Diclaudio,Vincent N Melchiorre,Leon A King Ii,Lyris Younge,Chris Mallios,Thomas Martin,Rania Major,Betsy Wahl,Edward William Louden Jr,Lucretia Clemons,Sherman Toppin,Anthony Kyriakakis,James F Berardinelli,William J Ciancaglini,Shanese Johnson,Marissa Brumbach,Sandjai Weaver,Franklin A Bennett Iii,Michael Fanning,Tangie M Boston,Vince Giusini,Vincent Furlong,Starr Marshall Cash,3
Sharon Williams Losier,1,37,44,10,7,8,1,3,22,27,27,24,23,25,21,24,20,20,23,15,15,10,18,16,11,12,16,13,11,13,11,11,12,14,10,6,11,6,11,7,6,7,7,5,6,6,5,5,2,6,2,3
Joffie C Pittman,,0,29,8,3,2,5,1,26,28,30,19,17,23,18,16,19,9,22,11,8,11,13,13,7,6,9,14,11,12,8,10,13,8,3,7,4,4,5,5,6,4,3,3,3,1,1,1,2,1,1,3
Christine Hope,,,0,4,7,5,0,3,25,24,26,21,22,24,17,20,15,11,22,6,11,12,15,13,7,7,12,12,2,12,6,3,11,12,8,7,4,5,8,7,6,6,6,5,5,4,3,4,2,5,2,3
Matthew Perks,,,,0,2,2,4,2,6,4,5,6,4,1,7,3,9,10,1,9,8,7,2,2,8,7,4,3,7,0,5,7,1,2,4,3,5,4,2,2,3,0,3,3,1,4,1,3,2,2,3,3
Christian Dicicco,,,,,2,0,1,2,2,4,2,4,6,2,3,4,4,4,0,3,4,3,2,1,3,4,0,1,2,2,2,3,1,1,2,3,0,4,2,4,1,2,2,2,3,0,3,1,2,2,0,3
Gary S Silver,,,,,,0,1,2,2,2,1,2,4,2,3,3,2,5,2,4,3,3,3,3,4,5,2,1,3,2,0,1,1,5,1,1,2,1,4,2,3,1,2,3,3,3,2,1,2,1,1,3
Daniel R Sulman,,,,,,,0,1,7,4,6,0,0,5,4,2,4,0,0,4,2,5,3,2,2,1,0,3,2,1,3,2,2,0,2,3,1,3,1,3,3,1,0,0,1,1,2,0,1,0,0,3
Franklin A Bennett Iii,,,,,,,,0,4,0,1,1,3,2,0,1,2,1,1,4,1,0,1,2,2,2,2,0,2,2,1,0,0,1,1,0,0,1,2,0,0,1,0,2,1,3,2,1,2,0,1,3
Rainy Papademetriou,,,,,,,,,2,25,26,19,15,23,13,13,14,2,21,6,6,7,12,13,5,4,9,13,3,13,5,3,11,8,3,6,1,3,4,4,4,3,2,1,2,2,2,0,3,1,1,3
Mia Roberts Perez,,,,,,,,,,0,26,18,15,22,18,18,16,5,20,7,11,8,11,14,4,3,10,12,4,13,3,6,11,8,5,8,0,6,3,5,4,2,2,1,3,1,1,2,3,2,0,3
Stella Tsai,,,,,,,,,,,0,16,17,24,15,14,17,5,21,5,7,9,13,12,2,3,9,16,3,11,5,4,12,6,7,8,1,6,4,4,4,2,2,4,1,0,0,2,3,2,1,3
Frances Fattah,,,,,,,,,,,,0,14,14,17,13,12,8,16,5,12,4,9,10,6,6,12,7,3,8,7,5,9,10,1,3,2,3,3,2,4,4,5,4,3,3,2,3,2,3,4,3
Lynne M Summers,,,,,,,,,,,,,2,13,6,8,6,10,15,5,7,7,14,3,3,5,1,14,4,12,3,4,2,12,3,6,2,4,6,4,4,3,3,6,2,0,3,2,3,3,2,3
Brian T Ortelere,,,,,,,,,,,,,,0,13,13,12,2,21,4,3,5,15,13,2,3,12,11,2,12,4,0,12,7,3,3,2,3,4,7,3,3,0,0,1,2,4,1,3,1,0,3
Kai Scott,,,,,,,,,,,,,,,0,18,19,7,10,6,12,8,3,13,4,4,12,3,2,3,5,7,10,2,2,5,1,4,5,3,3,2,5,3,2,2,3,3,2,4,3,3
Stephanie M Sawyer,,,,,,,,,,,,,,,,0,16,8,10,6,6,8,3,16,1,3,14,1,3,2,6,5,10,5,7,6,3,2,3,2,1,5,5,3,4,2,3,1,1,5,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,1,8,10,6,8,8,3,12,3,2,11,2,5,2,6,8,11,1,5,6,2,4,5,5,3,1,4,4,1,4,2,2,2,2,1,3
Tracy B Roman,,,,,,,,,,,,,,,,,,1,2,9,9,7,4,2,7,10,3,1,10,2,5,7,1,6,5,2,7,4,5,4,4,1,7,5,2,3,4,4,2,4,3,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,0,2,3,3,11,10,1,2,9,10,1,11,4,1,11,8,1,1,0,2,3,2,1,2,0,1,0,0,1,0,1,1,1,3
Ken Powell,,,,,,,,,,,,,,,,,,,,1,8,3,5,7,8,10,2,3,10,3,3,8,3,5,2,4,7,4,3,3,4,2,3,3,4,3,4,2,1,3,2,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,1,9,6,3,6,5,4,3,3,2,4,6,0,5,3,6,1,7,4,3,4,2,5,3,5,4,2,4,2,3,3,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,1,2,5,3,0,5,4,1,2,5,8,3,5,4,6,7,3,2,5,4,2,3,3,1,2,1,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,0,12,3,12,5,3,1,9,0,3,3,3,5,4,3,2,2,2,3,3,3,0,1,1,1,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,12,1,1,2,4,2,10,2,4,3,0,2,4,1,2,2,1,2,1,0,2,1,2,2,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,10,1,2,7,2,2,5,0,3,2,2,4,3,2,3,5,3,2,3,2,4,2,2,3,2,2,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,7,3,2,4,0,4,2,1,4,4,3,2,3,0,3,3,2,1,3,2,3,3,2,3
