col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,division
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,7,7,6,4,4,4,1,3,2,3,1,4,3,2,2,3,3,2,3,1,1,1,1,3,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,3,5,2,2,3,5,4,2,3,3,3,3,2,4,2,3,2,0,1,2,2,2,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,7,2,0,3,2,5,6,7,6,0,1,4,1,2,2,3,3,0,0,1,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,4,4,5,4,1,2,1,0,3,5,1,2,4,3,2,1,2,3,3,2,1,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,3,2,1,2,0,1,3,4,2,1,3,2,1,3,1,3,1,1,2,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,1,4,4,4,2,2,2,5,5,1,4,3,3,0,0,0,1,0,2,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,1,2,0,2,1,4,5,2,3,1,0,0,0,1,0,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,0,1,2,4,2,1,4,1,1,1,0,1,0,1,3,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,1,0,1,1,0,4,0,2,1,1,1,0,2,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,5,4,2,3,2,0,0,0,2,0,0,0,1,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,5,3,1,2,1,1,1,3,2,0,0,0,0,2,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,1,2,1,1,1,3,2,2,2,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,0,2,2,1,0,3,2,0,0,1,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,1,1,0,0,3,1,0,0,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,3,3,2,2,1,1,1,2,1,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,6,2,0,1,0,2,0,1,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,3,0,1,0,0,0,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,2,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,1,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,2,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,95,42,28,24,19,18,12,12,70,67,34,33,31,28,28,26,25,20,20,20,19,18,18,18,17,17,17,16,16,15,14,14,13,13,13,12,12,11,10,9,9,8,7,6,6,4,4,4,3,3,1,1
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Franklin A Bennett Iii,Daniel R Sulman,Michael Fanning,Vincent N Melchiorre,Ken Powell,Scott Diclaudio,Chris Mallios,Tracy B Roman,Marissa Brumbach,James F Berardinelli,Vincent Furlong,Kai Scott,Daine Grey Jr,Abbe Fletman,Mia Roberts Perez,Rainy Papademetriou,Chris Mccabe,Vince Giusini,Anthony Kyriakakis,Betsy Wahl,Lyris Younge,Jennifer Schultz,Thomas Martin,Lynne M Summers,Brian T Ortelere,Jon Marshall,Wayne M D Bennett,Leon Goodman,Stella Tsai,Deborah Watson Stokes,Edward William Louden Jr,Frances Fattah,Jodi Lobel,Lucretia Clemons,William J Ciancaglini,Stephanie M Sawyer,Rania Major,Joshua Hill,Leon A King Ii,Shanese Johnson,Franklin A Bennett Iii,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Sherman Toppin,2
Christine Hope,3,20,17,12,15,7,2,5,67,55,22,21,15,16,18,11,13,16,14,11,12,13,12,7,8,11,12,11,10,7,8,6,5,5,6,8,6,6,7,7,6,8,4,3,3,3,0,4,1,1,1,2
Christian Dicicco,,3,10,6,5,5,7,2,17,17,15,15,9,11,13,8,7,9,9,10,6,9,12,8,5,5,3,9,7,8,8,5,8,2,3,3,5,5,3,3,6,4,5,4,2,2,4,3,1,2,1,2
Sharon Williams Losier,,,1,8,8,1,1,1,13,7,12,19,5,11,10,6,4,10,11,10,7,7,1,2,2,4,6,4,6,4,5,4,2,4,3,4,5,6,3,3,1,5,2,3,2,3,1,4,1,1,0,2
Matthew Perks,,,,1,8,1,3,1,8,8,11,10,6,7,6,8,11,5,5,6,8,3,5,4,7,6,7,5,4,5,3,4,5,3,5,5,5,5,4,4,2,4,2,4,2,3,3,1,1,1,1,2
Joffie C Pittman,,,,,0,1,2,0,10,6,11,12,8,6,6,5,10,9,8,4,8,4,3,1,5,5,11,4,5,2,4,4,2,4,4,2,4,3,2,2,2,4,2,3,3,1,2,2,1,0,0,2
Gary S Silver,,,,,,0,2,1,3,4,3,5,5,2,2,5,3,1,1,3,3,3,2,4,1,1,1,1,0,0,2,3,2,4,2,2,0,1,3,0,3,0,1,0,1,0,0,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,0,0,3,4,4,5,3,2,1,3,5,1,3,1,4,1,3,2,3,2,1,1,1,1,3,4,7,1,3,0,2,2,0,0,2,1,1,1,2,0,4,0,1,1,0,2
Daniel R Sulman,,,,,,,,1,3,2,2,0,2,1,1,1,2,0,0,1,0,1,3,1,0,1,1,1,1,1,1,0,2,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2
Michael Fanning,,,,,,,,,0,58,19,17,17,12,13,12,11,12,10,9,9,11,8,11,8,9,7,7,9,4,6,4,6,3,2,3,6,3,4,5,5,4,1,3,2,0,1,2,0,2,0,2
Vincent N Melchiorre,,,,,,,,,,0,15,13,13,10,12,8,9,7,7,6,9,9,9,8,4,6,5,7,6,6,5,3,4,3,3,4,3,2,5,5,4,4,0,2,0,2,1,1,0,0,1,2
Ken Powell,,,,,,,,,,,2,20,13,14,9,13,9,15,15,13,12,13,7,12,8,7,11,4,13,3,5,5,8,6,5,2,5,4,5,7,3,5,2,3,4,3,3,2,0,1,1,2
Scott Diclaudio,,,,,,,,,,,,0,12,17,9,10,10,12,14,8,11,7,5,6,4,3,8,5,7,4,7,7,5,5,5,4,6,5,4,2,4,5,3,4,3,1,4,3,1,1,0,2
Chris Mallios,,,,,,,,,,,,,0,6,6,9,8,7,5,8,9,6,9,8,6,4,5,3,5,2,4,2,4,4,2,5,2,4,6,2,5,3,1,1,2,0,1,1,0,0,0,2
Tracy B Roman,,,,,,,,,,,,,,1,6,5,6,7,10,7,5,5,4,2,2,1,6,3,6,5,4,4,3,5,1,1,6,3,2,2,2,4,1,1,3,1,1,1,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,1,5,2,9,6,7,7,9,4,4,5,9,6,6,6,3,4,2,2,1,4,6,2,5,3,7,2,3,2,1,2,3,1,5,1,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,1,8,5,5,4,2,5,6,5,3,4,2,4,6,1,5,4,4,6,2,3,4,2,6,2,4,0,0,2,3,1,1,3,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,0,6,6,1,6,3,4,2,6,4,4,5,5,6,4,4,6,4,4,3,6,2,3,2,5,1,1,3,3,1,3,1,1,0,0,2
Kai Scott,,,,,,,,,,,,,,,,,,0,10,9,8,10,3,7,9,7,9,5,7,3,4,4,1,2,4,2,3,3,1,4,1,3,4,3,2,1,1,2,1,0,1,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,9,8,6,2,2,5,2,5,1,9,6,3,3,5,3,5,1,5,4,2,2,1,5,2,4,3,2,2,2,0,2,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,0,7,8,2,3,4,5,6,2,9,4,1,2,1,2,3,3,0,4,4,2,1,7,2,0,1,2,0,2,1,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,0,7,4,4,7,6,9,4,3,4,3,3,5,2,7,5,1,2,4,5,2,7,1,1,1,2,3,2,1,1,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,0,4,7,9,6,5,3,6,2,5,1,2,1,4,1,0,3,3,4,2,3,1,0,1,2,0,1,1,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,5,3,4,6,1,4,2,2,1,2,2,3,2,4,2,1,2,1,1,2,0,0,0,1,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,0,8,5,4,3,2,2,3,2,3,3,2,0,1,2,0,4,4,0,2,3,1,1,1,0,0,1,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,1,2,4,2,2,3,1,4,2,2,2,0,4,3,2,3,1,2,1,1,1,0,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,1,1,0,1,5,4,0,3,3,5,1,2,2,1,0,1,1,1,2,0,0,2
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,2,1,4,2,3,2,1,1,4,1,5,2,0,2,1,1,1,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,4,4,1,2,3,2,4,1,3,3,4,2,1,3,1,3,1,1,2,0,1,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,3,2,2,3,3,2,3,2,0,3,1,3,2,3,1,2,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,3,3,3,4,2,0,3,1,3,1,3,1,4,0,2,0,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,2,1,2,1,1,0,3,0,4,2,2,0,3,0,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,0,4,1,0,0,2,1,2,1,2,0,1,1,1,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,4,2,1,1,2,1,1,1,3,1,4,1,0,2,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,3,2,2,0,0,1,2,3,0,1,0,0,1,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,2,2,0,2,2,1,0,1,0,1,1,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,2,1,2,1,0,0,2,0,3,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,0,0,2,2,1,1,1,0,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,2,3,2,1,2,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,0,0,1,0,1,1,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,2,5,0,2,1,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,3,0,1,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,1,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,1,1,1,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,99,42,30,29,20,10,9,6,82,66,44,35,26,26,25,24,24,23,21,20,20,19,18,18,17,17,17,16,16,14,13,13,13,12,12,10,10,10,10,10,10,9,7,6,6,6,5,5,2,2,1,2
,Judge Of The Municipal Court - Democrat,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Christine Hope,Christian Dicicco,Sharon Williams Losier,Matthew Perks,Joffie C Pittman,Gary S Silver,Daniel R Sulman,Franklin A Bennett Iii,Michael Fanning,Stella Tsai,Jennifer Schultz,Mia Roberts Perez,Scott Diclaudio,Stephanie M Sawyer,Tracy B Roman,Vincent N Melchiorre,Abbe Fletman,Daine Grey Jr,Betsy Wahl,Chris Mallios,Kai Scott,Ken Powell,Rainy Papademetriou,Brian T Ortelere,Deborah Watson Stokes,Jodi Lobel,James F Berardinelli,Leon Goodman,Lucretia Clemons,Lynne M Summers,Lyris Younge,Chris Mccabe,Marissa Brumbach,Thomas Martin,Vincent Furlong,Anthony Kyriakakis,Edward William Louden Jr,Jon Marshall,Joshua Hill,Frances Fattah,Leon A King Ii,Rania Major,Sandjai Weaver,Vince Giusini,William J Ciancaglini,Shanese Johnson,Starr Marshall Cash,Tangie M Boston,Wayne M D Bennett,Franklin A Bennett Iii,Sherman Toppin,3
Christine Hope,1,12,8,5,0,4,2,1,12,10,9,5,6,7,10,8,7,7,5,2,3,3,4,4,7,4,4,3,5,5,4,3,5,6,3,3,1,2,3,5,1,5,4,1,2,3,2,3,1,1,0,3
Christian Dicicco,,0,6,5,1,5,2,2,4,9,7,5,4,8,7,2,7,6,5,2,4,3,4,5,7,3,4,1,5,6,1,5,5,5,4,2,1,1,4,4,1,3,3,1,4,2,3,2,2,0,1,3
Sharon Williams Losier,,,0,3,3,1,1,3,4,7,5,6,9,8,9,4,6,6,5,1,2,5,3,2,4,3,1,3,6,5,4,2,5,2,2,1,2,4,1,3,0,4,2,1,1,2,2,3,2,1,0,3
Matthew Perks,,,,0,4,2,2,1,4,5,6,5,4,5,4,2,3,6,3,4,5,4,3,3,3,4,2,2,2,3,1,2,1,4,3,3,2,1,4,1,0,0,1,1,2,1,1,0,1,0,1,3
Joffie C Pittman,,,,,0,0,2,0,2,6,6,6,2,4,1,1,4,2,6,6,6,2,5,2,1,1,0,1,2,1,1,0,1,0,1,2,1,1,3,0,3,0,0,1,0,0,1,0,0,0,0,3
Gary S Silver,,,,,,0,1,1,3,2,5,1,3,1,1,1,2,3,1,1,0,2,1,3,0,1,3,0,1,2,0,3,1,1,1,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,3
Daniel R Sulman,,,,,,,0,0,4,2,1,1,2,4,0,0,2,1,2,3,2,1,1,3,1,2,1,1,1,0,2,1,0,2,0,2,0,1,2,1,1,0,1,2,0,1,0,0,0,0,0,3
Franklin A Bennett Iii,,,,,,,,0,3,0,1,1,2,1,2,3,0,0,0,0,0,1,0,2,0,1,3,1,1,2,1,2,0,1,2,1,1,2,0,0,0,1,0,1,2,0,0,1,3,1,1,3
Michael Fanning,,,,,,,,,0,2,2,2,6,5,1,11,2,3,2,2,2,3,1,5,2,1,2,1,1,2,3,3,0,4,1,2,1,3,1,1,1,1,1,2,1,1,0,1,2,1,1,3
Stella Tsai,,,,,,,,,,0,10,10,3,9,6,1,10,8,11,6,7,4,5,3,6,5,1,0,5,5,1,2,7,3,2,2,0,1,4,5,5,3,2,1,1,1,2,2,0,0,0,3
Jennifer Schultz,,,,,,,,,,,1,10,4,5,7,1,5,6,8,6,5,3,5,3,4,4,5,1,5,6,2,3,4,2,2,2,2,2,5,2,3,1,0,2,2,0,3,0,0,0,0,3
Mia Roberts Perez,,,,,,,,,,,,1,4,6,5,2,5,5,8,7,7,2,4,0,5,5,2,2,5,5,0,3,4,2,0,2,0,1,4,2,3,0,0,1,1,0,3,0,0,0,0,3
Scott Diclaudio,,,,,,,,,,,,,0,2,5,4,2,5,2,2,3,6,3,4,2,3,2,5,1,1,5,2,1,4,2,0,3,5,0,2,1,1,2,1,0,1,0,1,1,1,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,0,5,2,8,7,6,3,4,2,1,2,6,5,0,0,5,4,1,2,5,2,2,4,0,0,4,2,1,2,1,1,1,2,2,2,1,0,0,3
Tracy B Roman,,,,,,,,,,,,,,,0,2,4,6,2,2,2,4,3,3,4,2,2,3,4,4,4,3,3,2,2,2,3,3,3,4,0,3,1,1,3,0,2,2,2,1,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,1,1,1,1,2,1,1,1,0,2,1,2,1,1,1,1,0,1,2,1,0,2,0,0,0,1,1,1,1,1,0,1,2,1,0,3
Abbe Fletman,,,,,,,,,,,,,,,,,0,6,6,4,4,4,3,3,3,3,1,0,5,4,0,2,6,1,2,2,0,0,4,3,1,3,1,2,1,1,2,2,0,0,0,3
Daine Grey Jr,,,,,,,,,,,,,,,,,,0,4,1,3,5,3,3,3,3,1,1,2,4,1,2,5,3,3,1,1,1,1,3,1,2,0,0,0,0,1,1,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,0,5,5,1,4,2,4,3,1,0,4,4,1,0,5,1,1,1,0,1,2,2,4,2,2,0,0,1,2,1,0,0,0,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,6,3,4,2,2,3,2,2,2,1,0,2,0,0,0,2,0,0,4,1,3,0,0,3,2,0,1,0,0,0,0,3
Kai Scott,,,,,,,,,,,,,,,,,,,,,0,2,6,1,1,3,0,1,1,0,0,0,1,3,1,3,0,0,3,1,3,0,1,1,0,1,0,0,0,0,0,3
Ken Powell,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,2,2,3,0,1,2,2,2,3,3,0,3,2,1,2,1,0,0,2,2,0,0,0,1,0,1,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,2,1,1,1,0,2,2,3,1,1,1,1,1,3,2,2,1,0,1,0,0,0,0,0,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,2,0,2,3,3,1,2,3,1,2,3,2,2,1,2,1,2,2,0,0,1,2,1,1,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,4,4,1,2,3,2,0,1,0,1,3,3,1,2,2,0,1,1,2,2,0,0,0,3
