col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,division
Mia Roberts Perez,,,,,,,,,3,77,82,32,45,15,39,46,36,15,24,55,63,16,61,18,23,22,34,31,20,32,28,20,32,14,23,9,20,12,12,11,8,9,16,14,14,All
Abbe Fletman,,,,,,,,,,2,65,19,19,23,47,21,18,15,23,51,64,28,60,19,15,11,16,15,16,22,20,17,20,20,14,25,18,21,4,17,5,7,5,12,7,All
Stephanie M Sawyer,,,,,,,,,,,1,21,37,15,32,42,37,13,24,56,65,17,58,15,27,28,20,26,16,24,17,17,27,13,17,5,17,7,8,5,16,10,11,3,7,All
Leon Goodman,,,,,,,,,,,,5,33,62,35,21,32,49,30,12,13,20,5,26,25,28,15,12,36,12,10,13,5,27,15,20,22,24,12,12,8,12,7,7,6,All
Frances Fattah,,,,,,,,,,,,,4,21,32,43,40,16,30,15,12,12,10,18,35,34,21,17,25,19,9,23,16,18,18,10,19,6,15,8,10,9,15,7,8,All
Jon Marshall,,,,,,,,,,,,,,2,26,11,23,44,40,24,8,36,5,34,13,14,21,18,18,12,18,9,7,19,10,20,11,15,4,12,3,10,11,5,4,All
Jennifer Schultz,,,,,,,,,,,,,,,1,35,41,31,29,5,13,29,10,29,27,24,27,29,19,29,17,22,28,29,25,22,20,24,10,18,12,11,8,11,6,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,36,11,23,10,15,13,16,13,33,28,36,25,14,28,22,22,25,11,23,5,16,4,10,1,16,9,15,11,5,All
Lynne M Summers,,,,,,,,,,,,,,,,,2,23,27,8,8,14,4,15,28,23,24,23,26,21,14,23,22,17,22,8,19,8,15,8,12,12,11,7,8,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,1,16,4,5,20,1,16,10,11,10,6,15,11,3,9,5,17,12,13,11,13,5,10,5,5,2,1,3,All
Thomas Martin,,,,,,,,,,,,,,,,,,,0,26,7,32,9,28,22,21,27,25,24,18,20,18,7,14,18,9,14,12,14,12,6,14,8,5,4,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,0,53,22,54,24,7,7,17,23,11,4,24,6,5,3,4,8,5,4,8,4,4,5,3,4,5,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,0,10,58,9,8,7,9,9,10,6,11,7,11,9,4,4,7,6,2,6,2,4,4,4,7,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,3,7,37,9,19,25,32,6,13,30,8,8,16,11,22,6,25,3,6,4,6,7,4,4,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,6,11,5,7,7,6,9,15,9,4,5,3,3,8,5,5,6,5,4,4,9,8,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,1,11,17,26,37,18,17,27,13,13,11,11,13,12,8,7,16,6,8,5,9,8,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,3,24,17,17,21,21,14,18,14,10,19,10,13,8,10,4,14,12,8,5,5,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,9,21,18,11,18,14,11,19,13,13,6,11,9,11,12,9,5,5,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,9,27,30,13,17,8,18,5,15,5,11,6,11,4,8,9,7,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,21,30,12,29,4,14,5,6,4,4,7,8,5,6,5,4,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,7,14,14,13,18,14,4,10,17,16,8,8,7,8,5,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,11,22,5,18,11,12,8,6,8,10,9,7,9,5,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,15,3,10,6,11,5,4,3,6,4,6,10,7,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,10,20,7,11,3,6,7,10,4,7,4,1,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,13,4,4,1,2,7,4,6,5,4,6,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,15,11,13,6,5,4,3,7,1,4,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,5,4,11,10,15,3,9,2,4,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,16,8,9,6,7,3,5,3,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,7,4,4,8,3,6,3,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,9,1,8,3,3,6,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,7,5,8,7,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,5,4,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,8,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,539,66,242,241,235,204,200,181,171,153,150,142,127,125,121,105,105,104,103,98,93,93,88,86,85,82,80,74,74,70,66,65,62,59,57,56,56,53,37,36,35,32,32,29,28,All
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Alice Beck Dubow,Robert Colville,Ken Powell,Mia Roberts Perez,Deborah Watson Stokes,Scott Diclaudio,Tracy B Roman,Daine Grey Jr,Kai Scott,Lyris Younge,Abbe Fletman,Jennifer Schultz,Leon Goodman,Betsy Wahl,Frances Fattah,Rainy Papademetriou,Anthony Kyriakakis,Edward William Louden Jr,Jodi Lobel,Jon Marshall,Lynne M Summers,Rania Major,Shanese Johnson,Stella Tsai,Lucretia Clemons,Marissa Brumbach,Sandjai Weaver,Sherman Toppin,Brian T Ortelere,Leon A King Ii,Stephanie M Sawyer,Tangie M Boston,Chris Mallios,Starr Marshall Cash,Vincent N Melchiorre,Thomas Martin,Vincent Furlong,James F Berardinelli,Michael Fanning,Wayne M D Bennett,Chris Mccabe,Joshua Hill,Vince Giusini,William J Ciancaglini,Franklin A Bennett Iii,1
Alice Beck Dubow,7,0,17,13,14,13,13,11,12,13,11,12,11,7,9,10,9,8,8,9,8,8,7,8,6,7,6,6,6,6,6,5,5,5,4,4,4,3,3,2,2,2,2,1,1,1
Robert Colville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ken Powell,,,0,6,4,8,6,6,7,8,5,6,7,2,4,5,3,5,4,6,3,3,2,2,1,1,5,2,4,6,1,1,3,3,2,2,2,1,0,1,1,0,1,0,0,1
Mia Roberts Perez,,,,0,7,4,6,7,5,4,3,5,4,7,6,3,2,1,4,4,5,5,3,4,4,4,5,2,0,3,3,1,4,3,3,3,2,0,1,1,0,0,1,0,0,1
Deborah Watson Stokes,,,,,0,2,4,4,5,7,4,7,2,3,6,2,4,2,3,2,5,5,4,3,4,4,4,4,1,2,5,1,3,4,2,2,3,0,0,0,1,2,0,0,0,1
Scott Diclaudio,,,,,,0,5,5,4,6,4,2,5,1,1,3,3,5,4,4,3,3,0,2,1,1,1,0,3,1,0,1,1,1,3,1,1,2,1,2,0,0,2,1,1,1
Tracy B Roman,,,,,,,0,6,2,6,4,5,4,5,3,5,3,4,2,5,3,4,5,2,3,4,2,2,3,1,3,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1
Daine Grey Jr,,,,,,,,0,3,5,6,5,3,3,3,4,2,3,3,3,4,3,3,3,2,1,3,0,2,1,2,3,3,1,2,2,1,1,0,1,0,1,0,0,0,1
Kai Scott,,,,,,,,,0,6,7,4,3,3,3,4,4,1,5,2,2,2,2,5,3,1,3,3,3,5,2,2,2,2,3,2,0,0,1,2,2,1,1,0,1,1
Lyris Younge,,,,,,,,,,0,4,4,4,1,3,4,3,3,3,5,3,3,2,2,4,2,2,3,3,2,3,1,1,2,3,1,0,1,0,1,1,1,1,0,0,1
Abbe Fletman,,,,,,,,,,,1,5,2,3,1,5,4,2,6,2,1,3,1,5,3,2,1,1,4,2,2,2,3,0,2,1,0,0,1,2,2,1,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,0,2,4,4,6,4,2,2,1,2,4,3,3,2,4,4,2,4,4,4,2,3,2,1,2,3,2,0,0,1,2,1,1,0,1
Leon Goodman,,,,,,,,,,,,,0,1,6,2,2,5,2,6,3,1,1,2,1,1,3,3,3,3,1,1,1,1,0,1,2,1,2,2,0,0,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,3,2,3,3,4,2,1,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,0,2,2,0,1,3,3,1,2,2,3,3,5,5,1,3,3,0,2,2,0,2,3,0,1,0,0,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,0,6,2,4,4,0,2,2,4,2,4,0,1,4,2,1,1,1,1,1,3,0,1,2,0,1,2,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,2,5,2,1,4,2,4,2,5,1,1,3,2,1,2,0,1,0,2,0,0,3,1,0,2,0,0,1,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,0,1,3,2,1,1,2,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,0,2,2,3,0,4,3,3,0,1,3,2,0,1,1,0,3,1,0,0,2,1,2,0,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,1,1,1,2,1,1,0,0,3,1,2,1,1,1,1,0,0,1,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,2,2,0,2,2,3,2,1,1,0,2,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,2,0,1,1,3,3,2,3,0,1,1,0,1,1,0,0,0,0,1,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,1,1,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,2,1,1,2,0,1,2,0,0,1,0,1,1,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,0,3,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,4,2,1,2,2,0,1,2,0,0,0,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,0,0,0,0,1,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,2,1,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,49,0,18,15,14,14,14,13,13,13,12,12,12,10,10,10,9,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,5,5,5,4,4,3,3,3,2,2,2,2,1,1
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Alice Beck Dubow,Robert Colville,Lyris Younge,Ken Powell,Scott Diclaudio,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Mia Roberts Perez,Daine Grey Jr,Jon Marshall,Edward William Louden Jr,Anthony Kyriakakis,Michael Fanning,Abbe Fletman,Jodi Lobel,Stella Tsai,Leon Goodman,Vincent N Melchiorre,Chris Mallios,Deborah Watson Stokes,Frances Fattah,Jennifer Schultz,Leon A King Ii,Shanese Johnson,Thomas Martin,Lucretia Clemons,Rainy Papademetriou,Brian T Ortelere,Sandjai Weaver,Sherman Toppin,Vince Giusini,Betsy Wahl,Lynne M Summers,Marissa Brumbach,Rania Major,Tangie M Boston,Wayne M D Bennett,Chris Mccabe,James F Berardinelli,Vincent Furlong,Franklin A Bennett Iii,Starr Marshall Cash,Joshua Hill,William J Ciancaglini,2
Alice Beck Dubow,3,0,25,21,17,19,17,16,14,11,10,12,8,10,11,8,9,9,10,9,7,8,8,6,8,5,6,5,6,6,7,3,5,6,4,5,4,5,4,1,4,2,2,1,1,2
Robert Colville,,1,1,3,2,0,2,2,2,1,2,1,2,1,1,2,2,0,1,1,2,1,1,2,1,2,1,1,1,1,0,2,1,0,2,1,1,0,1,2,1,1,1,1,1,2
Lyris Younge,,,0,18,18,19,14,15,11,10,9,7,6,9,9,5,5,7,9,8,3,5,7,6,3,3,2,3,4,5,5,4,3,2,2,4,3,1,1,1,4,2,1,1,0,2
Ken Powell,,,,0,15,16,12,9,9,8,8,7,3,8,6,0,4,7,6,7,2,5,4,3,2,3,1,3,4,1,2,2,1,2,0,1,1,3,1,1,2,1,0,1,0,2
Scott Diclaudio,,,,,0,16,9,9,8,10,7,7,4,10,7,0,1,8,8,8,2,3,3,4,3,3,0,2,5,2,2,4,0,1,0,3,3,3,1,3,2,3,0,2,0,2
Tracy B Roman,,,,,,0,9,11,10,8,6,8,4,8,8,1,5,6,7,8,3,1,7,2,3,1,3,3,2,1,2,2,4,3,3,3,1,1,0,1,1,1,1,1,0,2
Kai Scott,,,,,,,0,14,10,9,2,2,2,8,9,6,3,2,8,9,6,7,1,5,3,3,2,1,0,3,3,1,2,1,2,1,1,2,1,2,0,0,1,1,0,2
Stephanie M Sawyer,,,,,,,,0,10,9,1,2,3,7,8,4,6,1,8,9,6,3,4,5,2,1,4,1,1,3,4,1,4,3,2,1,3,1,1,2,1,0,1,1,1,2
Mia Roberts Perez,,,,,,,,,0,7,0,2,2,7,9,6,6,1,7,8,4,3,4,3,2,0,4,3,2,1,2,1,4,3,5,2,1,2,2,1,0,0,2,0,2,2
Daine Grey Jr,,,,,,,,,,2,2,1,2,5,8,2,2,2,7,6,2,4,1,3,4,1,1,1,3,3,1,1,0,1,0,2,2,1,2,1,1,1,0,2,1,2
Jon Marshall,,,,,,,,,,,0,8,7,4,1,3,4,7,1,0,1,2,5,1,1,5,3,4,3,2,2,3,0,0,1,1,2,1,0,1,3,1,1,1,0,2
Edward William Louden Jr,,,,,,,,,,,,0,3,2,1,1,2,6,0,1,1,0,4,2,0,1,1,3,1,0,2,2,1,1,0,0,1,2,0,1,1,1,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,0,4,2,6,5,3,3,0,3,1,4,2,1,5,5,4,3,2,3,4,1,1,2,1,3,0,3,2,3,1,2,1,2,2
Michael Fanning,,,,,,,,,,,,,,0,5,3,0,2,6,7,2,3,0,2,0,4,2,2,3,0,1,1,0,1,1,2,2,2,0,0,1,2,1,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,0,4,3,1,7,7,3,2,3,0,1,0,3,1,1,1,1,0,2,1,2,2,1,0,2,0,1,0,0,0,1,2
Jodi Lobel,,,,,,,,,,,,,,,,0,4,0,2,1,4,3,2,2,2,3,5,4,1,3,3,1,3,1,4,1,1,1,3,1,0,0,2,0,2,2
Stella Tsai,,,,,,,,,,,,,,,,,0,2,2,1,5,1,7,1,3,1,6,2,3,3,2,3,5,3,5,3,3,1,2,2,2,0,2,1,2,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,0,0,2,1,3,3,1,1,0,2,3,0,2,3,0,1,0,0,2,3,0,2,1,1,0,1,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,7,1,1,1,0,1,0,1,1,1,3,1,2,0,0,1,2,2,1,3,1,1,1,1,0,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,0,4,4,4,3,2,4,2,1,3,3,1,4,5,4,1,1,2,1,2,0,0,2,1,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,0,1,4,3,5,1,2,2,3,3,1,0,2,1,2,0,2,1,1,1,0,1,1,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,5,3,1,3,3,3,5,3,4,3,1,0,0,1,3,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,2,2,3,3,0,2,0,1,2,3,0,2,1,1,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,2,4,1,1,2,2,2,3,1,2,1,1,0,1,0,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,2,1,3,0,0,1,2,1,1,1,1,2,1,1,1,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,4,2,4,2,2,0,1,0,1,0,1,0,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,1,1,3,0,0,1,2,2,1,0,3,0,1,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3,0,1,0,3,4,3,2,0,2,3,0,1,1,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,3,2,1,2,1,2,1,0,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,0,0,1,1,0,0,1,0,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,3,3,2,2,3,2,2,1,0,1,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,0,0,0,0,0,0,1,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,3,0,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,2,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,3,0,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,2,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,51,9,32,29,22,22,21,20,17,15,15,14,13,13,12,12,12,11,11,10,10,10,10,10,10,9,8,8,7,7,7,7,6,6,6,6,6,6,5,5,5,3,3,2,2,2
,Judge Of The Superior Court - Democrat,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alice Beck Dubow,Robert Colville,Tracy B Roman,Kai Scott,Lyris Younge,Ken Powell,Leon Goodman,Lynne M Summers,Daine Grey Jr,Deborah Watson Stokes,Frances Fattah,Scott Diclaudio,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Betsy Wahl,Jennifer Schultz,Jon Marshall,Rania Major,Thomas Martin,Edward William Louden Jr,Leon A King Ii,Lucretia Clemons,Marissa Brumbach,Sherman Toppin,Tangie M Boston,Jodi Lobel,Anthony Kyriakakis,Sandjai Weaver,Shanese Johnson,Stella Tsai,Franklin A Bennett Iii,Vincent N Melchiorre,Wayne M D Bennett,Michael Fanning,Rainy Papademetriou,Vince Giusini,James F Berardinelli,Starr Marshall Cash,Brian T Ortelere,Chris Mallios,Joshua Hill,Vincent Furlong,William J Ciancaglini,Chris Mccabe,3
Alice Beck Dubow,3,0,17,18,17,16,15,14,11,11,11,13,11,10,10,8,10,9,9,6,8,8,7,7,7,8,5,5,6,7,5,5,4,6,3,3,5,4,4,2,3,2,2,2,1,3
Robert Colville,,0,2,2,1,2,1,2,2,2,1,2,1,2,0,1,0,0,1,2,1,1,1,1,1,0,2,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,3
Tracy B Roman,,,1,9,14,9,7,6,7,5,5,11,6,6,5,2,4,4,3,3,5,2,3,3,3,6,2,0,2,4,4,2,3,0,1,2,1,2,2,2,2,1,0,1,0,3
Kai Scott,,,,0,12,6,6,9,8,7,9,7,9,9,8,5,4,3,7,3,4,6,5,5,5,6,4,3,5,4,6,3,3,3,3,2,4,2,1,2,3,1,1,0,1,3
Lyris Younge,,,,,1,9,8,5,9,7,8,10,8,8,8,4,4,6,3,2,6,3,2,3,4,6,2,1,2,3,4,1,3,1,2,1,1,1,2,2,2,0,2,1,2,3
Ken Powell,,,,,,0,10,3,7,5,3,8,4,7,3,2,5,6,3,5,5,5,0,1,3,1,2,3,4,3,0,2,3,3,1,2,2,2,1,1,2,1,0,0,1,3
