col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,2,2,1,1,2,1,0,2,0,1,1,2,0,1,1,2,1,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,0,2,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,3,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,2,0,1,1,0,1,0,0,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,2,0,1,0,1,0,0,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,74,44,24,21,4,1,45,38,35,31,26,25,25,25,22,19,18,17,15,12,10,10,9,8,7,6,6,6,6,6,6,6,5,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,0,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Anne E Lazarus,Christine Donohue,Dwayne D Woodruff,John Henry Foradora,Lyris Younge,Ken Powell,Daine Grey Jr,Tracy B Roman,Kai Scott,Scott Diclaudio,Stephanie M Sawyer,Mia Roberts Perez,Leon Goodman,Michael Fanning,Abbe Fletman,Chris Mallios,Vincent N Melchiorre,Lynne M Summers,Frances Fattah,Deborah Watson Stokes,Jennifer Schultz,Edward William Louden Jr,Wayne M D Bennett,Jon Marshall,Leon A King Ii,Shanese Johnson,Rania Major,Vincent Furlong,Sherman Toppin,Thomas Martin,Sandjai Weaver,Stella Tsai,Starr Marshall Cash,Betsy Wahl,Brian T Ortelere,Chris Mccabe,Joshua Hill,Lucretia Clemons,Marissa Brumbach,Tangie M Boston,James F Berardinelli,Rainy Papademetriou,Vince Giusini,Franklin A Bennett Iii,Jodi Lobel,Anthony Kyriakakis,William J Ciancaglini,2
Kevin M Dougherty,12,31,35,26,12,2,43,34,40,33,32,28,32,33,20,19,19,19,18,22,17,17,16,9,16,9,13,14,12,10,9,6,5,5,7,4,4,6,6,6,6,4,3,4,3,4,3,0,0,2
David Wecht,,2,16,14,3,0,37,29,26,28,27,30,22,21,13,19,14,18,17,6,7,8,3,6,5,9,8,5,5,5,7,2,5,6,4,1,3,4,2,2,4,3,1,1,2,2,3,1,0,2
Anne E Lazarus,,,2,16,5,1,24,19,22,18,18,13,18,20,13,8,10,8,11,14,12,10,11,4,12,4,10,9,8,5,4,5,5,6,3,5,2,1,3,5,4,4,1,2,2,3,1,1,0,2
Christine Donohue,,,,0,4,2,15,14,17,16,12,8,12,15,16,7,4,5,1,11,7,12,10,6,6,10,5,6,9,3,6,4,4,6,7,5,1,5,3,2,2,4,0,2,2,2,2,1,0,2
Dwayne D Woodruff,,,,,0,0,7,5,7,4,5,5,6,6,5,1,2,1,3,4,5,3,4,2,4,2,5,5,3,2,2,1,1,1,0,1,1,1,2,3,0,1,0,1,2,1,0,1,0,2
John Henry Foradora,,,,,,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
Lyris Younge,,,,,,,2,37,34,37,32,35,29,30,13,19,19,22,22,11,10,11,6,8,11,8,8,6,4,6,7,2,3,3,6,2,3,5,4,3,4,2,2,2,2,3,1,0,0,2
Ken Powell,,,,,,,,1,25,31,23,33,25,25,15,18,20,19,19,8,11,5,7,8,12,11,8,6,6,6,0,3,1,2,1,1,1,1,3,3,2,0,2,1,1,3,0,0,0,2
Daine Grey Jr,,,,,,,,,0,26,28,22,26,28,12,15,21,19,18,9,12,11,8,3,11,3,9,7,6,7,9,7,4,6,6,4,4,4,4,3,4,5,3,3,3,2,2,1,0,2
Tracy B Roman,,,,,,,,,,1,17,29,20,24,16,13,16,14,16,12,5,8,9,8,8,6,6,7,9,3,3,5,3,6,1,3,2,1,4,3,4,3,2,2,2,3,1,1,0,2
Kai Scott,,,,,,,,,,,0,22,32,26,8,20,16,22,21,8,9,10,3,2,7,4,7,5,5,5,6,1,7,3,6,2,1,5,2,2,2,3,0,2,1,2,2,0,0,2
Scott Diclaudio,,,,,,,,,,,,0,21,22,11,13,19,18,20,6,6,4,5,6,6,8,5,2,3,3,0,0,1,1,1,0,2,0,1,2,1,1,2,2,2,1,1,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,0,27,9,20,17,22,21,7,8,13,5,2,6,3,6,7,5,4,8,1,6,5,5,2,1,5,1,4,1,3,1,1,0,2,0,0,0,2
Mia Roberts Perez,,,,,,,,,,,,,,0,9,18,19,23,20,9,10,8,7,2,9,2,5,4,7,1,5,3,1,3,5,4,1,5,2,5,2,2,0,2,1,0,1,0,0,2
Leon Goodman,,,,,,,,,,,,,,,0,4,1,1,2,7,9,9,7,8,5,9,8,7,8,5,3,5,3,5,2,4,0,1,4,2,3,4,1,3,1,2,3,1,0,2
Michael Fanning,,,,,,,,,,,,,,,,0,11,17,14,3,3,5,2,1,5,4,2,4,4,4,5,1,2,2,4,0,2,4,0,1,2,0,0,0,2,1,1,0,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,0,17,17,4,5,0,3,1,7,2,3,0,1,2,0,2,0,1,0,0,4,0,0,1,0,0,3,1,2,0,0,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,,0,19,1,4,4,1,1,4,0,2,1,0,0,4,0,0,1,5,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,0,3,4,1,0,0,4,0,3,1,0,2,1,1,2,2,0,0,0,0,2,1,1,1,0,0,0,1,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,5,6,7,5,9,2,5,9,8,1,2,4,3,2,2,2,2,1,3,2,4,4,1,2,3,4,1,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,5,3,2,10,4,8,8,3,5,1,6,2,2,1,3,0,1,1,2,1,2,0,1,0,0,2,1,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,0,5,3,2,2,6,8,4,4,6,2,4,5,5,3,1,6,2,3,2,5,1,1,0,2,1,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,1,2,5,3,4,6,7,4,1,1,0,3,1,2,3,0,4,3,2,1,2,1,2,0,1,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,2,4,2,1,0,1,1,0,3,1,1,1,1,0,0,2,0,2,1,2,0,0,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,0,3,6,5,4,3,1,3,0,0,0,0,2,0,2,1,3,1,1,0,4,1,1,1,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,4,5,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,5,1,2,2,2,1,1,1,0,3,0,1,4,2,1,1,0,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,4,2,3,3,4,1,2,0,1,2,3,2,4,0,0,1,2,1,1,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,3,2,3,1,0,2,2,3,2,0,3,2,2,1,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,2,0,0,3,0,2,1,1,1,3,1,1,0,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,4,0,1,4,1,1,2,0,0,0,1,1,1,2,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,3,1,1,2,1,1,1,1,0,1,1,2,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,1,1,0,1,0,2,0,0,0,1,1,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,2,3,1,3,0,0,0,1,1,1,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,1,0,0,1,0,2,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,3,0,1,0,0,1,0,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3,1,2,0,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,1,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,91,53,46,43,13,5,58,50,49,49,42,41,41,39,31,26,24,24,24,23,21,19,19,17,17,16,16,16,13,13,11,10,9,9,8,6,6,6,6,6,6,6,5,5,5,4,4,2,0,2
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,Dwayne D Woodruff,David Wecht,Anne E Lazarus,John Henry Foradora,Ken Powell,Lyris Younge,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Daine Grey Jr,Jon Marshall,Michael Fanning,Vincent N Melchiorre,Abbe Fletman,Jodi Lobel,William J Ciancaglini,Scott Diclaudio,Chris Mallios,Frances Fattah,Leon Goodman,Edward William Louden Jr,Mia Roberts Perez,Deborah Watson Stokes,Thomas Martin,Leon A King Ii,Lynne M Summers,Jennifer Schultz,Stella Tsai,Tangie M Boston,Franklin A Bennett Iii,Rania Major,Sherman Toppin,Vincent Furlong,Wayne M D Bennett,Betsy Wahl,Chris Mccabe,Joshua Hill,Sandjai Weaver,Shanese Johnson,Lucretia Clemons,Rainy Papademetriou,Starr Marshall Cash,Vince Giusini,Brian T Ortelere,Marissa Brumbach,Anthony Kyriakakis,James F Berardinelli,3
Kevin M Dougherty,3,37,43,17,11,1,54,52,50,47,48,48,38,42,41,40,33,27,16,15,7,7,7,9,9,6,4,5,4,4,2,4,3,4,4,3,4,5,3,3,2,3,2,4,2,2,2,1,1,3
Christine Donohue,,1,34,3,6,0,38,38,38,34,35,35,37,35,31,31,30,27,7,4,3,6,5,3,2,3,3,3,5,5,1,4,1,4,2,2,0,3,2,1,0,0,2,1,1,2,1,0,1,3
Dwayne D Woodruff,,,1,11,5,0,42,40,41,39,41,39,33,36,38,36,32,27,4,10,4,2,1,2,5,2,5,2,4,4,3,4,1,3,2,4,1,0,2,2,2,2,1,1,2,0,1,1,0,3
David Wecht,,,,0,2,0,23,17,18,12,15,16,10,11,12,12,7,1,11,13,4,7,6,2,5,4,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,0,0,1,0,0,3
Anne E Lazarus,,,,,0,0,10,6,4,8,7,9,3,5,3,3,2,0,4,2,7,3,3,6,5,3,5,6,2,2,4,1,3,3,2,2,2,2,3,2,3,2,1,3,1,2,2,1,1,3
John Henry Foradora,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ken Powell,,,,,,,0,54,54,45,46,47,44,40,44,42,34,27,16,14,5,9,8,6,5,4,5,5,4,3,3,2,3,1,3,2,1,2,4,3,5,2,3,2,0,2,3,0,1,3
Lyris Younge,,,,,,,,1,51,47,49,46,42,43,46,40,36,28,14,16,5,4,5,7,5,2,0,2,2,2,1,1,0,2,1,2,2,3,1,1,1,2,2,3,2,2,1,1,1,3
Tracy B Roman,,,,,,,,,1,43,45,45,41,41,43,40,34,28,15,15,2,6,5,4,3,3,2,1,3,2,0,3,1,2,2,1,0,1,1,2,2,0,4,0,0,1,0,0,1,3
Kai Scott,,,,,,,,,,0,49,42,33,41,43,38,32,26,8,15,4,2,2,9,8,0,3,4,3,2,4,2,1,2,2,1,2,3,2,3,2,3,1,2,1,1,0,1,0,3
Stephanie M Sawyer,,,,,,,,,,,0,44,34,45,45,40,35,28,8,17,6,3,2,7,8,2,1,5,3,2,4,2,1,3,0,2,2,2,2,2,2,3,1,2,1,1,0,1,0,3
Daine Grey Jr,,,,,,,,,,,,0,34,41,41,40,33,25,11,16,6,4,2,7,6,4,5,3,4,3,1,3,3,5,3,3,1,4,2,2,2,0,3,3,0,2,2,0,1,3
Jon Marshall,,,,,,,,,,,,,0,34,32,32,30,27,7,4,0,5,5,1,2,2,1,2,2,2,0,1,0,1,1,1,0,1,2,0,1,0,1,1,0,1,1,0,1,3
Michael Fanning,,,,,,,,,,,,,,0,40,36,33,26,5,13,2,1,1,6,5,2,2,2,1,2,2,1,2,4,1,2,0,3,2,0,0,0,0,2,0,2,1,0,0,3
Vincent N Melchiorre,,,,,,,,,,,,,,,0,39,32,26,8,16,3,0,0,6,2,0,1,0,1,2,1,2,0,1,0,2,0,1,0,1,2,1,1,0,0,1,1,0,0,3
Abbe Fletman,,,,,,,,,,,,,,,,1,29,25,8,11,3,2,1,5,3,1,2,1,1,4,2,2,0,2,1,1,0,1,1,2,2,2,0,0,0,0,1,0,0,3
Jodi Lobel,,,,,,,,,,,,,,,,,0,25,2,8,1,0,1,0,1,1,0,2,1,3,1,2,0,1,0,2,2,1,1,0,0,1,1,2,1,0,1,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,2,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,3
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,8,3,6,7,4,1,1,2,0,3,3,0,1,1,2,2,1,0,1,0,1,1,0,2,0,0,1,0,0,1,3
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,2,1,1,4,3,1,0,0,2,2,0,3,0,2,0,3,0,3,0,1,1,0,1,1,1,1,0,0,0,3
Frances Fattah,,,,,,,,,,,,,,,,,,,,,0,2,2,3,4,4,3,4,2,2,2,1,4,1,2,2,2,0,0,1,3,1,1,2,0,0,1,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,6,1,3,3,2,3,4,1,2,2,1,2,1,0,0,1,2,1,0,1,2,0,0,1,0,0,1,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,1,2,2,1,1,1,1,1,1,1,0,1,1,0,2,1,0,2,1,0,1,1,3
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,1,0,2,3,2,2,2,3,0,1,2,1,3,1,3,0,1,1,1,1,1,0,3
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,4,2,2,5,0,4,3,3,0,2,1,2,2,1,3,1,2,1,0,0,1,0,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,2,1,0,2,2,2,2,2,1,2,2,1,2,0,1,2,2,0,2,1,0,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,2,2,3,3,4,2,1,0,1,2,2,1,1,1,1,0,2,1,0,3
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,4,1,2,1,0,1,2,1,4,1,3,2,0,3,0,0,2,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,1,1,2,1,0,0,1,0,0,0,2,0,1,1,0,0,1,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,2,1,1,1,0,2,1,2,0,1,1,0,1,0,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,1,1,0,2,2,2,3,0,1,0,1,1,0,0,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,1,0,3,1,1,0,0,1,0,1,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,1,0,0,1,2,0,1,1,0,1,1,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,0,0,0,1,1,0,0,1,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,2,1,1,1,0,3
