col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,col_51,col_52,col_53,col_54,col_55,col_56,col_57,col_58,col_59,col_60,division
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,33,280,185,190,181,146,124,296,128,112,109,103,176,171,156,152,132,135,158,162,105,149,160,160,110,80,110,103,63,81,64,66,49,53,63,59,40,51,27,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,7,160,111,220,210,142,255,208,130,157,98,266,163,185,171,196,145,184,132,168,142,156,118,167,172,138,120,113,92,70,102,86,74,48,81,87,65,32,All
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,6,132,119,144,84,150,113,98,102,127,142,123,108,148,87,115,125,110,116,83,81,88,72,70,107,54,62,79,43,60,55,62,56,50,56,39,21,All
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,3,229,261,234,130,245,273,269,293,79,165,66,92,147,139,97,136,151,144,52,129,59,62,47,62,71,40,27,29,26,28,38,28,21,26,14,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,1,400,339,159,280,285,248,232,127,80,137,118,99,154,154,82,80,75,121,50,87,90,78,57,54,55,56,47,40,47,33,44,47,50,20,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,,,,2,285,147,262,303,245,289,100,82,106,126,114,170,164,80,123,91,81,41,68,103,57,77,58,39,45,38,37,46,23,33,36,34,11,All
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,6,115,220,299,250,194,80,111,144,147,104,131,83,87,96,105,156,42,66,58,48,46,84,35,35,33,39,44,21,40,41,38,16,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,95,82,85,94,131,179,176,152,97,165,197,124,83,140,153,160,88,63,90,72,46,78,60,49,37,51,45,55,35,36,16,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,271,261,238,172,76,77,61,159,78,60,111,127,71,41,73,148,122,59,68,61,47,39,67,49,35,29,39,55,81,34,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,260,91,106,74,50,152,117,58,114,104,136,48,50,81,75,66,55,106,47,48,47,39,39,24,39,41,37,18,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,230,128,93,73,47,180,114,52,95,132,114,48,54,107,128,55,69,121,37,46,62,58,46,22,53,49,42,19,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,71,63,75,97,99,89,112,105,86,36,60,75,57,45,78,40,42,32,25,18,24,19,26,21,22,10,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,111,104,97,159,74,81,107,154,98,87,101,143,128,112,99,94,71,63,85,73,60,58,55,86,60,34,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,89,80,111,99,91,122,124,174,90,125,49,57,92,50,79,62,47,42,45,42,49,40,32,33,14,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,186,62,90,106,59,55,64,153,74,79,53,73,57,37,67,60,49,44,46,30,46,37,35,17,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,44,133,147,66,78,68,169,52,44,45,69,35,33,57,52,40,26,37,36,29,24,31,17,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,99,50,95,186,131,40,61,129,136,65,95,121,40,23,53,50,33,30,32,52,46,28,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,164,64,122,126,80,50,52,84,37,43,70,35,40,31,27,25,17,37,38,37,12,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,62,74,90,105,79,37,57,69,31,34,41,44,30,42,31,41,29,17,20,26,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,99,115,55,106,80,55,60,55,51,56,34,38,26,38,41,22,22,43,16,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,106,40,58,103,94,44,90,97,41,32,38,45,37,28,36,53,38,21,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,99,56,87,66,63,99,55,55,41,34,41,33,34,27,29,14,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,59,41,37,64,35,21,45,34,30,32,33,43,36,23,26,10,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,41,65,42,33,51,27,30,25,28,55,20,35,29,16,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,102,47,85,68,36,41,68,36,38,29,48,46,63,33,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,71,74,46,42,66,60,37,27,36,55,44,19,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,37,56,48,40,54,41,64,36,29,28,24,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,29,28,26,36,28,19,32,36,31,18,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,41,42,36,25,21,34,49,27,17,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,32,22,38,26,25,21,24,10,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,35,45,23,39,27,18,23,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,29,20,35,40,25,16,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,33,39,40,24,23,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,29,20,25,6,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,20,10,15,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,15,16,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,16,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,542","1,557","1,113","1,035",846,777,763,660,659,516,496,484,386,330,276,275,"1,361","1,058","1,038","1,019",888,779,758,722,713,695,663,630,590,584,574,544,503,484,468,462,458,453,448,437,427,421,392,342,341,334,302,282,255,215,208,204,184,171,167,166,165,155,86,All
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Ed Neilson,Allan Domb,Frank Rizzo,Jenne Ayers,Derek S Green,Paul Steinke,Thomas Wyatt,William K Greenlee,Helen Gym,Sherrie Cohen,Isaiah Thomas,Blondell Reynolds Brown,W Wilson Goode Jr,Wilson Alexander,Carla M Cain,Marnie Aument Loughrey,Michael Fanning,Tracy B Roman,Kai Scott,Ken Powell,Jennifer Schultz,Scott Diclaudio,Abbe Fletman,Chris Mallios,James F Berardinelli,Vincent N Melchiorre,Lyris Younge,Brian T Ortelere,Daine Grey Jr,Jon Marshall,Lynne M Summers,Mia Roberts Perez,Stephanie M Sawyer,Vincent Furlong,Betsy Wahl,Deborah Watson Stokes,Thomas Martin,Jodi Lobel,Rainy Papademetriou,Shanese Johnson,Anthony Kyriakakis,Chris Mccabe,Joshua Hill,Leon A King Ii,Lucretia Clemons,Sandjai Weaver,Stella Tsai,Vince Giusini,Frances Fattah,Leon Goodman,Marissa Brumbach,Starr Marshall Cash,William J Ciancaglini,Edward William Louden Jr,Wayne M D Bennett,Rania Major,Sherman Toppin,Franklin A Bennett Iii,Tangie M Boston,1
Ed Neilson,3,11,13,5,5,11,6,9,5,4,5,4,4,2,2,0,11,7,8,6,5,6,5,8,4,7,4,2,7,2,5,5,5,5,4,4,5,3,2,3,3,5,3,1,4,1,2,2,1,0,2,4,4,1,2,1,1,1,0,1
Allan Domb,,2,8,2,2,7,5,9,2,4,2,1,2,1,1,0,9,5,5,7,3,4,5,6,1,7,4,2,5,1,1,3,5,3,1,1,1,1,1,0,0,2,2,1,2,1,1,0,1,0,1,1,2,0,0,0,0,0,0,1
Frank Rizzo,,,2,4,3,5,3,6,2,1,2,2,3,1,0,0,4,6,5,4,4,5,4,6,3,4,2,1,4,1,5,2,3,2,2,2,3,2,0,3,2,2,2,2,3,2,0,3,1,0,1,1,4,1,2,1,0,1,0,1
Jenne Ayers,,,,1,5,1,3,1,2,3,1,1,1,5,4,0,1,5,5,4,4,3,2,1,3,1,2,3,2,3,5,2,3,1,3,3,1,4,3,3,1,0,1,4,1,2,3,1,1,2,2,1,1,2,2,1,0,1,0,1
Derek S Green,,,,,1,4,5,2,4,1,3,1,1,5,1,1,4,9,3,6,5,6,4,1,5,3,5,3,3,5,2,3,1,3,1,2,4,1,2,3,3,0,1,0,1,2,1,2,2,3,1,0,1,1,0,1,1,0,0,1
Paul Steinke,,,,,,0,7,5,5,3,4,0,0,0,0,0,7,6,5,6,4,5,6,4,4,5,5,3,4,4,1,3,3,4,3,2,2,1,3,1,3,2,1,0,1,1,2,2,0,1,1,1,1,0,0,0,0,0,0,1
Thomas Wyatt,,,,,,,0,0,4,2,3,2,0,2,2,0,4,5,6,4,3,3,6,2,4,3,4,2,2,4,0,2,2,3,3,1,3,1,4,1,4,1,1,2,2,2,2,2,0,2,1,0,0,0,1,0,0,0,0,1
William K Greenlee,,,,,,,,0,2,3,2,2,4,0,0,0,8,5,4,5,1,5,3,5,2,5,5,2,5,1,2,3,5,2,0,2,1,0,0,1,0,2,1,1,0,2,1,0,0,0,0,2,2,0,0,0,1,0,0,1
Helen Gym,,,,,,,,,0,3,3,2,3,1,1,1,2,6,4,3,5,3,6,2,2,1,3,1,1,2,3,4,3,2,3,3,1,1,3,4,1,2,1,0,0,1,2,1,2,2,3,1,0,0,0,1,1,0,0,1
Sherrie Cohen,,,,,,,,,,0,0,1,1,2,2,0,5,5,3,3,2,4,4,3,2,4,4,1,3,2,3,2,4,1,2,2,0,1,2,3,2,0,2,1,0,1,4,2,1,1,1,2,1,0,1,0,0,0,0,1
Isaiah Thomas,,,,,,,,,,,0,1,4,0,0,0,4,2,5,3,3,2,3,2,2,2,3,2,2,2,2,5,3,4,3,4,1,2,2,1,1,2,1,0,1,0,0,0,1,2,2,2,0,0,0,1,1,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,0,2,2,1,1,2,2,3,2,1,1,2,2,2,0,1,0,1,1,2,1,1,0,0,1,2,0,1,2,2,1,2,1,1,1,0,1,2,0,1,2,1,0,2,0,2,0,0,1
W Wilson Goode Jr,,,,,,,,,,,,,0,0,0,0,3,2,3,1,1,1,1,2,0,2,2,0,1,0,1,3,3,1,1,3,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1
Wilson Alexander,,,,,,,,,,,,,,0,1,1,2,3,1,2,1,2,2,1,1,0,2,0,0,3,2,0,1,1,0,0,1,1,0,2,1,0,3,1,0,0,1,1,2,2,1,1,1,1,1,0,1,0,0,1
Carla M Cain,,,,,,,,,,,,,,,0,0,1,1,1,1,2,0,0,0,1,0,0,2,1,0,2,1,1,0,2,2,0,2,2,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1
Marnie Aument Loughrey,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,1,8,8,9,3,5,6,7,3,10,7,1,6,4,2,5,7,4,3,3,4,2,1,1,2,2,3,1,2,2,2,1,1,1,2,2,0,0,0,0,2,0,0,1
Tracy B Roman,,,,,,,,,,,,,,,,,,0,7,8,7,8,9,4,5,5,8,4,5,5,4,4,7,2,2,3,4,1,3,5,2,0,2,1,1,3,4,2,1,3,3,1,1,2,0,0,1,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,0,6,3,4,8,8,4,7,6,2,5,2,2,7,7,4,5,3,3,4,2,1,2,2,1,4,4,2,3,1,1,2,2,1,0,2,2,2,1,1,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,0,5,7,5,5,4,8,7,2,4,4,3,3,4,3,1,2,3,1,2,1,3,1,2,2,2,2,1,1,2,2,1,1,0,2,2,1,1,1,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,1,4,2,5,1,1,5,2,3,5,2,2,3,4,5,2,2,2,3,1,2,3,0,1,0,1,1,2,1,3,2,0,1,0,0,1,0,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,5,8,2,4,3,3,3,4,2,1,0,2,0,2,3,3,0,1,0,1,3,2,3,1,2,0,1,2,1,1,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,0,5,2,4,6,1,4,3,2,4,6,2,3,1,2,2,3,3,1,1,2,1,1,1,3,1,1,2,3,0,0,0,0,0,1,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,0,2,7,5,0,5,1,2,4,6,2,3,1,1,3,1,1,1,2,2,1,3,2,1,1,1,0,1,2,1,1,2,1,1,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,2,5,3,0,0,3,1,2,3,1,3,3,4,1,2,2,1,4,2,4,1,1,0,2,2,1,2,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,1,4,5,2,3,1,3,3,1,0,2,0,0,1,3,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,4,0,4,6,3,1,1,1,0,2,1,2,1,1,1,1,2,3,1,0,3,0,1,0,1,0,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,0,2,1,2,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,5,0,2,3,2,2,1,1,1,2,0,0,0,1,1,1,0,0,1,1,2,0,0,0,1,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,4,1,2,2,1,2,1,2,1,2,1,1,2,2,2,0,3,0,1,0,1,0,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,4,2,3,1,5,1,1,3,1,1,1,1,2,2,0,3,3,2,1,2,1,1,1,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,4,1,2,2,2,1,1,0,0,1,0,1,0,1,1,3,2,0,0,0,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,0,2,2,2,0,1,1,1,0,1,3,0,0,1,3,2,0,0,0,0,1,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,1,1,0,1,1,3,1,3,1,1,0,1,3,0,1,1,0,0,1,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,2,2,1,1,0,0,2,1,1,0,0,0,3,1,0,0,0,0,0,0,0,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,1,2,1,0,0,0,1,1,1,1,2,3,0,0,0,1,1,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,2,0,1,0,3,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,1,1,0,1,0,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,1,0,2,2,1,0,1,2,1,0,0,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,0,2,2,2,2,0,3,2,2,0,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,1,3,1,0,0,1,1,0,2,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,2,1,1,2,1,0,1,0,1,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,0,0,1,2,1,0,1,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,1,0,0,0,0,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,32,20,19,17,16,16,12,12,11,9,8,7,7,7,6,1,19,19,16,14,13,13,11,11,11,11,10,9,9,9,9,9,9,9,7,7,7,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,2,2,1,0,1
,Council At Large - Democrat,,,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
