col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Brian T Ortelere,,,,,,,,,,,30,127,185,222,165,245,153,129,96,105,119,156,94,129,151,93,59,74,46,81,42,31,65,35,53,35,46,16,23,32,35,18,17,All
William J Ciancaglini,,,,,,,,,,,,156,117,305,146,71,108,92,106,114,163,79,68,123,54,83,108,131,67,82,45,58,31,46,49,53,49,35,25,39,24,16,24,All
Jon Marshall,,,,,,,,,,,,,21,142,137,263,160,62,50,55,118,75,42,73,97,177,74,56,56,145,38,38,47,38,68,48,48,24,42,32,43,23,10,All
James F Berardinelli,,,,,,,,,,,,,,48,265,94,135,144,97,143,229,95,108,172,164,150,104,109,75,114,61,82,68,61,81,58,75,41,43,43,39,19,23,All
Jennifer Schultz,,,,,,,,,,,,,,,38,123,124,240,220,226,196,170,162,147,183,161,207,106,164,123,122,131,95,116,97,88,95,100,72,39,57,38,36,All
Lyris Younge,,,,,,,,,,,,,,,,15,192,142,89,67,67,70,99,70,110,135,78,56,67,135,62,32,49,51,47,44,28,48,34,21,43,26,27,All
Chris Mallios,,,,,,,,,,,,,,,,,7,232,172,161,61,125,242,151,120,62,50,104,93,26,63,90,72,30,54,29,51,15,23,22,28,15,26,All
Mia Roberts Perez,,,,,,,,,,,,,,,,,,30,258,247,94,190,260,163,158,78,148,96,151,45,146,117,95,91,78,97,83,81,60,32,50,33,34,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,26,198,73,163,173,118,100,58,136,91,139,36,121,119,69,88,47,71,63,76,51,25,23,40,29,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,10,89,175,203,169,110,60,122,74,140,42,130,104,77,105,53,85,69,79,59,26,35,35,27,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,26,80,51,94,118,104,110,82,65,92,48,53,40,45,79,51,59,30,25,36,34,24,12,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,4,146,96,132,60,136,86,166,39,87,93,44,76,38,77,38,74,47,27,36,54,37,All
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,7,174,124,65,79,79,106,35,116,98,86,62,71,64,77,51,40,32,44,27,33,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,19,93,73,96,90,82,59,66,69,76,58,68,59,72,37,52,23,45,22,16,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,14,113,86,55,94,85,57,57,69,59,49,54,53,54,45,30,51,27,20,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,31,75,64,74,134,50,49,55,41,73,64,57,38,45,40,40,26,14,All
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,12,69,132,63,110,89,58,101,61,89,74,88,59,41,44,43,33,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,65,35,44,48,34,21,53,37,45,19,32,36,27,19,33,All
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,22,106,92,59,77,47,85,40,63,49,30,39,55,42,All
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,29,33,34,50,36,36,30,26,20,37,10,10,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,81,39,83,39,60,42,61,51,29,30,34,23,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,67,25,47,42,53,33,15,23,22,16,All
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34,45,61,42,39,36,26,39,20,9,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,41,65,34,75,58,35,33,35,28,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,39,44,28,30,47,34,19,8,All
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,33,61,53,37,28,27,24,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30,32,33,27,8,16,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,53,25,24,28,20,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,33,23,22,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,22,9,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,22,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All
Total,"2,074","1,773","1,764","1,499","1,456","1,433","1,404","1,324","1,231","1,171","1,067","1,035",936,854,757,716,715,681,583,563,528,519,515,513,470,444,441,372,369,332,295,289,269,267,266,262,229,212,185,157,156,115,97,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Marissa Brumbach,Vincent N Melchiorre,Vince Giusini,Scott Diclaudio,William J Ciancaglini,James F Berardinelli,Tracy B Roman,Mia Roberts Perez,Betsy Wahl,Jennifer Schultz,Rainy Papademetriou,Jodi Lobel,Lucretia Clemons,Vincent Furlong,Abbe Fletman,Chris Mallios,Rania Major,Stephanie M Sawyer,Deborah Watson Stokes,Leon Goodman,Lynne M Summers,Stella Tsai,Frances Fattah,Kai Scott,Thomas Martin,Daine Grey Jr,Lyris Younge,Shanese Johnson,Wayne M D Bennett,Anthony Kyriakakis,Chris Mccabe,Edward William Louden Jr,Jon Marshall,Ken Powell,Sandjai Weaver,Franklin A Bennett Iii,Leon A King Ii,Joshua Hill,Michael Fanning,Brian T Ortelere,Sherman Toppin,Starr Marshall Cash,Tangie M Boston,1
Marissa Brumbach,14,19,14,13,7,1,5,6,7,4,5,5,6,7,3,5,6,4,2,2,5,4,4,2,3,2,2,3,3,2,1,0,3,0,3,2,0,0,1,0,0,0,1,1
Vincent N Melchiorre,,0,19,10,11,6,2,4,3,2,3,4,4,3,2,2,2,0,3,3,1,2,1,2,1,2,0,0,1,1,1,1,1,2,0,0,0,0,1,0,1,1,0,1
Vince Giusini,,,0,15,13,7,2,4,4,2,5,5,4,4,4,2,1,1,3,3,2,2,1,2,2,2,0,0,2,2,2,1,1,3,1,0,0,0,1,0,1,1,0,1
Scott Diclaudio,,,,1,11,8,7,4,4,4,5,5,6,8,2,4,3,2,4,2,5,3,4,1,5,2,3,2,4,2,3,2,4,1,2,2,2,1,2,0,1,1,0,1
William J Ciancaglini,,,,,2,5,4,2,1,2,4,1,3,4,2,1,2,1,2,0,2,1,1,0,2,2,1,0,1,1,3,2,1,2,0,1,1,1,1,0,1,1,0,1
James F Berardinelli,,,,,,3,2,1,0,2,4,4,1,3,1,2,0,0,2,1,1,0,0,1,2,1,1,1,1,1,2,1,1,2,0,0,1,1,1,0,1,1,0,1
Tracy B Roman,,,,,,,2,6,5,5,3,3,4,4,3,2,5,4,3,2,4,4,4,2,2,1,1,3,0,1,2,2,1,1,1,1,1,1,0,0,0,1,1,1
Mia Roberts Perez,,,,,,,,1,8,6,5,6,6,4,5,4,5,4,4,3,3,6,3,5,1,1,1,3,1,3,0,0,0,0,1,0,0,0,2,0,1,0,1,1
Betsy Wahl,,,,,,,,,1,4,3,6,6,3,5,5,3,5,5,2,4,4,2,5,1,0,1,2,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,1,4,3,4,2,2,3,4,5,2,1,2,4,2,2,0,0,0,2,0,1,0,0,2,0,2,0,1,0,0,0,0,0,1,1
Rainy Papademetriou,,,,,,,,,,,0,5,3,2,3,3,3,1,0,0,2,2,3,2,1,2,0,1,2,1,0,0,0,0,2,0,0,0,1,1,1,0,0,1
Jodi Lobel,,,,,,,,,,,,0,3,2,6,6,2,2,4,3,2,3,2,5,1,0,1,2,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1
Lucretia Clemons,,,,,,,,,,,,,0,2,3,3,5,2,3,1,3,5,4,3,3,2,3,2,2,2,1,0,2,0,2,3,1,1,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,0,1,3,2,3,2,2,2,3,1,0,2,3,1,1,2,2,2,1,2,1,1,1,0,0,2,1,1,1,1,1
Abbe Fletman,,,,,,,,,,,,,,,0,2,1,3,3,2,2,3,1,4,1,1,1,1,0,2,1,0,0,1,1,1,1,1,0,0,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,0,1,2,3,2,1,1,1,3,2,0,2,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,0,2,1,1,3,4,5,2,1,1,1,4,2,1,0,0,2,0,2,2,0,0,0,0,0,0,1,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,3,2,3,4,0,2,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,0,2,4,3,0,4,1,0,1,2,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,1,0,2,1,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,0,2,2,2,2,0,1,3,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,2,2,0,0,1,2,0,2,2,0,0,0,0,0,0,0,1
Kai Scott,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,2,2,1,3,1,1,1,1,2,2,2,1,0,0,1,0,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,1,0,1,2,1,1,1,1,1,0,0,1
Lyris Younge,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,0,1,0,0,2,2,2,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,0,2,2,0,0,1,0,1,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,2,2,0,0,0,1,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,0,1
Ken Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,47,29,28,26,19,14,14,13,12,12,12,11,11,10,9,8,8,8,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Ken Powell,Rainy Papademetriou,Brian T Ortelere,Scott Diclaudio,Michael Fanning,Lyris Younge,Vincent N Melchiorre,Thomas Martin,Abbe Fletman,Stella Tsai,Mia Roberts Perez,Jennifer Schultz,James F Berardinelli,Kai Scott,Leon Goodman,Betsy Wahl,Chris Mallios,Lucretia Clemons,Marissa Brumbach,Rania Major,William J Ciancaglini,Anthony Kyriakakis,Jon Marshall,Deborah Watson Stokes,Leon A King Ii,Sandjai Weaver,Shanese Johnson,Sherman Toppin,Tracy B Roman,Vince Giusini,Vincent Furlong,Wayne M D Bennett,Chris Mccabe,Frances Fattah,Joshua Hill,Lynne M Summers,Tangie M Boston,Daine Grey Jr,Edward William Louden Jr,Jodi Lobel,Stephanie M Sawyer,Franklin A Bennett Iii,Starr Marshall Cash,2
Ken Powell,0,103,103,103,101,100,98,96,92,3,5,3,2,4,6,3,4,3,1,2,0,2,2,2,2,0,1,2,1,0,2,2,3,0,1,0,1,1,1,2,1,0,0,2
Rainy Papademetriou,,0,102,101,100,101,98,96,92,5,4,4,2,3,4,3,3,4,1,3,1,2,2,1,1,3,1,2,2,1,0,2,3,3,0,2,0,2,0,2,1,0,1,2
Brian T Ortelere,,,1,102,100,98,97,95,90,3,4,3,2,3,4,2,3,3,0,1,0,1,3,1,1,0,1,2,0,1,2,2,3,0,0,0,1,1,0,2,0,1,0,2
Scott Diclaudio,,,,0,103,100,99,97,90,4,3,4,4,1,4,0,1,1,1,2,0,3,2,0,1,0,1,1,1,1,1,1,1,0,2,0,0,1,1,0,0,1,0,2
Michael Fanning,,,,,0,98,99,96,89,3,2,4,4,1,4,0,1,0,0,3,0,1,2,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,2
Lyris Younge,,,,,,0,98,95,89,4,3,2,1,1,3,1,2,2,0,1,1,2,2,0,2,2,1,1,1,2,0,0,1,1,0,1,1,2,0,0,0,0,0,2
Vincent N Melchiorre,,,,,,,0,93,88,4,3,2,3,0,3,1,2,1,1,0,3,1,1,0,1,1,0,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,0,2
Thomas Martin,,,,,,,,0,84,4,2,4,3,1,3,0,1,0,0,2,1,3,2,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,2
Abbe Fletman,,,,,,,,,0,3,3,2,1,3,2,2,4,2,0,0,1,1,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,2,0,0,0,2
Stella Tsai,,,,,,,,,,0,5,6,5,2,2,1,1,3,3,4,4,3,1,3,2,2,4,1,4,1,3,2,1,2,2,2,1,1,2,0,2,1,0,2
Mia Roberts Perez,,,,,,,,,,,0,3,3,6,3,3,4,6,2,2,1,3,2,2,2,2,2,2,1,1,2,4,3,1,3,1,3,1,1,2,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,0,5,2,4,1,0,3,2,4,2,3,3,2,0,2,1,2,3,1,2,1,0,2,2,2,1,0,1,0,1,1,1,2
James F Berardinelli,,,,,,,,,,,,,0,1,3,0,1,1,2,4,2,3,2,1,1,1,2,1,3,2,3,1,0,1,2,1,0,0,2,0,1,1,1,2
Kai Scott,,,,,,,,,,,,,,1,2,2,3,4,0,2,0,2,1,2,1,1,2,2,0,0,1,3,2,1,2,1,2,1,0,2,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,0,1,1,2,0,3,0,2,4,2,3,2,1,3,1,1,2,0,0,1,1,1,2,1,1,0,1,0,1,2
Betsy Wahl,,,,,,,,,,,,,,,,2,4,4,2,1,0,0,1,1,1,2,0,0,1,1,0,2,2,1,0,0,1,0,0,2,1,0,0,2
Chris Mallios,,,,,,,,,,,,,,,,,0,3,2,0,1,0,1,0,1,1,0,0,0,1,1,2,2,0,0,0,1,0,0,2,0,0,0,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,0,2,2,0,1,2,2,1,3,1,1,2,1,1,3,2,2,1,1,2,1,1,2,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,2,1,1,1,0,1,0,1,0,0,2,0,1,1,0,1,1,0,0,0,1,0,1,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,3,3,1,2,0,2,0,0,3,1,2,0,1,1,0,2,1,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,1,2,2,1,0,2,0,0,3,0,1,1,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,0,1,2,0,0,1,0,1,2,1,0,0,0,1,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,0,2,1,0,1,1,0,2,0,1,0,2,0,0,2
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,1,0,0,1,0,2,1,1,0,1,0,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,3,0,2,1,1,0,0,1,0,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,1,1,1,1,1,1,0,1,1,0,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,2,1,0,0,0,0,1,2
Tracy B Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,0,0,0,2,0,2,0,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,1,1,0,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,1,0,1,2,0,0,0,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,0,2
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,1,0,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,108,107,106,106,104,103,103,98,94,12,10,9,8,8,8,7,7,7,6,6,6,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ken Powell,Michael Fanning,Marissa Brumbach,Abbe Fletman,Rainy Papademetriou,Scott Diclaudio,Brian T Ortelere,Vincent N Melchiorre,Thomas Martin,Lyris Younge,Mia Roberts Perez,Vince Giusini,James F Berardinelli,Betsy Wahl,Stephanie M Sawyer,William J Ciancaglini,Chris Mallios,Chris Mccabe,Jennifer Schultz,Lynne M Summers,Deborah Watson Stokes,Stella Tsai,Anthony Kyriakakis,Jodi Lobel,Kai Scott,Vincent Furlong,Shanese Johnson,Tracy B Roman,Daine Grey Jr,Wayne M D Bennett,Frances Fattah,Jon Marshall,Joshua Hill,Leon A King Ii,Sherman Toppin,Edward William Louden Jr,Leon Goodman,Rania Major,Sandjai Weaver,Starr Marshall Cash,Tangie M Boston,Franklin A Bennett Iii,Lucretia Clemons,3
Ken Powell,7,81,63,43,45,47,42,42,42,37,16,12,12,5,7,9,4,5,3,5,4,2,4,4,2,2,4,4,3,2,3,3,1,1,2,2,1,1,1,0,0,1,0,3
Michael Fanning,,8,51,36,37,37,37,42,38,28,11,10,6,4,7,4,3,3,1,4,4,2,2,3,1,0,1,3,3,1,1,2,0,0,0,0,0,1,0,1,2,0,1,3
Marissa Brumbach,,,6,25,20,22,18,25,17,19,14,7,8,7,11,3,7,6,5,2,5,3,3,5,4,1,6,3,2,4,3,3,0,2,0,1,2,0,1,2,1,0,0,3
Abbe Fletman,,,,3,46,40,42,36,35,36,10,7,8,6,9,5,7,5,8,4,3,2,5,6,7,2,3,3,3,5,1,2,1,3,1,2,2,1,1,0,0,1,0,3
Rainy Papademetriou,,,,,1,40,47,34,38,33,8,5,4,5,6,6,3,2,3,4,2,4,3,3,3,2,2,1,2,0,1,0,2,0,1,0,0,1,0,0,0,1,0,3
Scott Diclaudio,,,,,,4,43,38,36,34,8,9,11,4,5,9,0,4,3,4,2,5,3,3,2,3,2,2,1,1,3,3,1,2,2,2,1,2,1,0,1,1,1,3
Brian T Ortelere,,,,,,,2,36,38,31,5,8,5,3,5,8,0,4,2,3,1,4,2,1,2,2,2,0,0,0,2,1,0,0,0,0,0,2,0,0,1,1,1,3
Vincent N Melchiorre,,,,,,,,0,34,27,10,11,9,2,8,6,3,5,3,2,3,2,1,4,1,0,2,2,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,3
Thomas Martin,,,,,,,,,0,31,8,5,4,2,3,4,0,1,1,3,0,0,0,1,1,2,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,3
Lyris Younge,,,,,,,,,,0,7,6,2,5,1,5,3,4,5,4,0,0,5,1,4,2,1,2,0,4,2,1,0,2,1,2,1,1,0,0,0,1,0,3
Mia Roberts Perez,,,,,,,,,,,1,5,6,7,4,0,5,3,5,3,3,3,2,5,4,1,3,3,4,3,2,0,2,0,1,0,1,0,1,1,0,0,0,3
Vince Giusini,,,,,,,,,,,,1,7,7,3,6,3,7,4,3,2,3,5,0,2,0,1,3,2,2,1,2,1,0,1,0,0,0,1,0,0,0,0,3
James F Berardinelli,,,,,,,,,,,,,0,4,5,3,3,4,4,2,4,4,3,4,2,3,2,3,2,2,2,3,2,2,3,1,1,0,2,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,0,6,2,6,6,5,3,5,5,4,3,4,1,3,2,3,3,2,1,2,2,1,0,0,0,2,2,1,0,0,3
Stephanie M Sawyer,,,,,,,,,,,,,,,0,2,6,4,4,4,5,5,2,4,3,0,2,4,3,2,2,2,1,2,0,0,1,0,1,2,1,0,0,3
William J Ciancaglini,,,,,,,,,,,,,,,,2,1,4,1,2,1,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,3
Chris Mallios,,,,,,,,,,,,,,,,,0,4,6,2,5,2,3,4,6,0,0,2,3,4,0,0,1,1,0,0,1,0,0,1,1,0,0,3
