col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50,division
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,25,19,46,19,38,37,41,72,27,28,20,15,7,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,33,38,33,33,29,41,15,56,24,17,26,27,19,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,45,53,36,41,59,24,46,73,43,31,18,25,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,37,77,34,51,28,19,25,14,36,26,22,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,54,36,56,29,19,33,32,21,17,All
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,36,28,16,14,6,25,34,22,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34,38,25,20,29,27,25,18,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,23,27,21,35,17,22,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,21,16,35,25,16,14,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,23,14,13,14,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,40,17,14,12,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,14,17,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,17,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,162","1,207","1,082",927,368,251,944,916,885,878,842,726,710,708,638,629,616,548,531,505,501,450,430,411,398,369,368,364,346,342,333,320,313,302,302,291,272,269,256,250,242,223,215,190,173,163,139,117,100,All
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Kevin M Dougherty,Anne E Lazarus,David Wecht,Christine Donohue,John Henry Foradora,Dwayne D Woodruff,Mia Roberts Perez,Kai Scott,Daine Grey Jr,Deborah Watson Stokes,Stephanie M Sawyer,Lyris Younge,Frances Fattah,Tracy B Roman,Abbe Fletman,Ken Powell,Anthony Kyriakakis,Betsy Wahl,Rainy Papademetriou,Chris Mallios,Stella Tsai,Scott Diclaudio,Jennifer Schultz,Leon Goodman,Vincent N Melchiorre,Shanese Johnson,Jon Marshall,Leon A King Ii,Michael Fanning,Brian T Ortelere,Marissa Brumbach,Thomas Martin,Rania Major,Wayne M D Bennett,Lynne M Summers,Lucretia Clemons,Sherman Toppin,Jodi Lobel,Joshua Hill,Edward William Louden Jr,Sandjai Weaver,Tangie M Boston,Starr Marshall Cash,Vincent Furlong,James F Berardinelli,Chris Mccabe,Franklin A Bennett Iii,Vince Giusini,William J Ciancaglini,1
Kevin M Dougherty,9,52,32,29,4,8,38,42,36,29,30,33,28,29,20,30,20,17,22,24,15,28,20,18,14,17,16,17,21,20,17,16,15,19,11,12,12,14,13,12,10,8,8,6,9,6,6,6,5,1
Anne E Lazarus,,1,36,25,14,5,38,40,39,43,35,23,23,23,27,16,23,31,24,24,26,14,18,14,18,14,10,15,13,14,12,15,16,13,12,13,11,14,7,6,12,10,6,9,6,5,6,6,4,1
David Wecht,,,1,11,11,1,32,29,31,27,26,15,7,13,24,12,19,24,22,24,19,11,8,8,21,6,8,7,9,7,6,7,7,10,3,5,6,6,3,4,5,3,7,3,2,6,3,2,1,1
Christine Donohue,,,,0,4,9,18,17,16,19,15,17,17,16,10,18,6,8,7,8,12,15,20,11,7,13,11,8,9,14,8,8,11,6,12,9,9,9,9,5,7,8,5,7,6,5,4,3,3,1
John Henry Foradora,,,,,0,1,15,14,12,11,13,2,4,3,13,3,11,11,11,10,11,3,2,4,11,2,2,3,0,2,0,2,1,2,1,1,0,0,3,2,1,2,0,2,0,1,1,1,1,1
Dwayne D Woodruff,,,,,,0,8,6,2,7,9,8,10,4,0,6,4,2,2,1,4,3,5,7,1,6,3,3,3,5,5,2,5,2,4,2,4,1,2,2,2,2,1,1,0,0,1,0,1,1
Mia Roberts Perez,,,,,,,0,38,30,34,33,22,17,13,25,14,21,26,21,24,25,11,10,11,22,6,4,10,14,7,9,8,11,9,8,8,11,6,8,2,6,6,3,3,1,6,3,3,2,1
Kai Scott,,,,,,,,0,32,33,33,24,20,13,25,17,21,23,21,27,16,15,11,9,20,11,6,11,13,6,6,7,7,9,9,8,6,7,6,4,10,5,5,4,3,5,4,4,3,1
Daine Grey Jr,,,,,,,,,0,28,30,20,13,17,24,14,17,21,25,25,19,18,6,9,18,7,6,10,10,9,4,10,9,8,3,4,7,3,1,7,4,4,5,6,2,6,2,2,1,1
Deborah Watson Stokes,,,,,,,,,,0,33,19,16,11,19,6,19,27,19,23,22,6,12,13,18,10,6,12,9,7,11,9,13,6,10,12,10,12,6,4,7,8,6,9,1,7,4,2,3,1
Stephanie M Sawyer,,,,,,,,,,,1,19,12,9,18,8,18,23,20,23,21,8,11,6,16,10,2,7,12,7,9,6,10,5,5,6,5,5,3,2,5,8,6,4,1,6,1,1,4,1
Lyris Younge,,,,,,,,,,,,0,13,12,10,14,8,12,8,15,5,15,10,8,7,9,8,8,12,6,7,6,4,6,7,7,10,6,4,3,8,3,5,3,4,5,2,4,1,1
Frances Fattah,,,,,,,,,,,,,1,11,4,9,5,5,4,6,6,7,11,12,2,9,6,11,5,8,5,10,9,9,9,4,10,3,8,4,8,4,3,6,2,2,4,2,2,1
Tracy B Roman,,,,,,,,,,,,,,0,9,14,3,5,8,6,4,16,7,12,5,10,10,5,9,11,5,8,13,8,6,3,4,0,5,7,4,6,3,4,4,1,1,2,1,1
Abbe Fletman,,,,,,,,,,,,,,,0,8,18,19,20,21,18,7,5,4,18,4,5,2,6,6,5,4,4,3,3,6,1,5,1,1,3,3,1,2,3,3,3,3,1,1
Ken Powell,,,,,,,,,,,,,,,,0,7,4,7,7,6,16,11,12,8,10,11,6,10,10,6,7,6,8,6,3,4,4,8,7,6,3,0,4,4,0,3,2,2,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,0,20,21,17,18,4,5,6,17,5,4,4,5,4,9,3,2,5,1,7,3,7,1,1,3,0,1,3,1,1,0,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,0,16,19,19,3,9,4,17,5,0,5,7,3,10,4,6,2,6,7,3,7,0,0,3,5,4,3,0,2,2,3,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,0,17,19,8,6,6,15,4,5,2,5,6,6,7,4,5,3,9,1,7,1,4,4,3,1,2,2,2,0,2,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,0,14,10,2,1,18,1,3,4,9,4,6,2,0,4,1,3,4,5,2,1,3,1,4,0,1,5,1,2,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,0,4,9,7,15,4,1,1,5,5,6,3,7,3,5,7,4,6,2,2,4,5,0,3,0,3,2,1,0,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,7,8,6,8,10,4,4,5,7,4,1,4,1,5,9,4,3,1,2,6,1,3,2,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,11,2,8,7,5,6,7,7,6,10,6,13,6,5,6,6,5,5,7,2,6,5,0,4,4,3,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,10,7,3,9,5,7,8,8,4,2,5,3,6,7,2,4,1,7,3,1,3,1,1,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,6,2,4,0,0,1,0,2,1,4,3,0,1,2,2,1,0,3,0,1,2,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,7,4,4,9,8,8,4,4,4,6,4,6,9,4,4,0,0,0,0,1,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,10,4,6,4,5,3,2,3,5,5,5,3,1,1,3,3,0,2,1,0,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,5,6,6,6,3,7,4,9,4,4,4,2,4,0,1,2,0,2,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,9,7,7,2,2,4,7,5,1,1,2,4,5,1,2,4,1,2,2,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,4,0,3,3,5,7,3,2,1,1,5,1,3,3,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,2,3,7,3,7,1,1,1,5,3,1,0,1,0,2,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,4,5,5,2,1,2,3,2,5,1,1,2,3,1,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,6,3,8,2,2,3,4,9,2,4,2,1,2,1,2,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,0,6,3,5,2,2,2,2,1,1,2,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,5,7,3,5,3,2,4,2,0,4,3,2,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,1,0,4,3,2,4,1,1,2,2,0,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,1,4,2,4,1,1,5,1,0,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,4,3,1,2,1,2,2,1,2,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,1,1,2,0,4,1,2,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,2,0,1,1,0,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,0,2,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,1,0,0,2,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,4,1,1,1,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,2,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,109,77,58,49,18,14,62,58,52,52,48,43,37,37,36,35,34,34,34,33,31,30,29,29,28,24,23,23,23,22,22,22,21,21,19,18,18,17,15,14,14,13,11,11,10,8,8,7,5,1
,Justice Of The Supreme Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Kevin M Dougherty,Anne E Lazarus,Christine Donohue,David Wecht,John Henry Foradora,Dwayne D Woodruff,Ken Powell,Scott Diclaudio,Jon Marshall,Leon Goodman,Tracy B Roman,Lyris Younge,Daine Grey Jr,Mia Roberts Perez,Frances Fattah,Kai Scott,Leon A King Ii,Jennifer Schultz,Wayne M D Bennett,Edward William Louden Jr,Stephanie M Sawyer,Lynne M Summers,Abbe Fletman,Brian T Ortelere,Deborah Watson Stokes,Lucretia Clemons,Rania Major,Michael Fanning,Rainy Papademetriou,Marissa Brumbach,James F Berardinelli,Shanese Johnson,Stella Tsai,Thomas Martin,Chris Mallios,Franklin A Bennett Iii,Vincent Furlong,Sherman Toppin,Vincent N Melchiorre,Chris Mccabe,Jodi Lobel,Sandjai Weaver,Anthony Kyriakakis,Joshua Hill,Tangie M Boston,Vince Giusini,Betsy Wahl,Starr Marshall Cash,William J Ciancaglini,2
Kevin M Dougherty,14,41,27,21,10,7,28,24,25,28,23,18,27,22,22,21,23,20,21,14,18,20,19,15,14,14,13,11,13,12,10,11,9,11,8,11,9,9,8,8,5,8,8,8,6,5,4,4,3,2
Anne E Lazarus,,0,19,12,6,5,17,14,14,20,13,11,17,17,16,14,12,15,15,9,14,11,12,11,11,14,7,8,13,11,8,4,9,10,5,7,6,6,5,7,7,6,6,4,6,2,5,3,3,2
Christine Donohue,,,2,10,1,4,21,18,19,15,20,16,12,8,7,10,10,10,11,12,7,11,10,5,7,8,5,5,3,5,4,5,6,4,4,7,5,2,4,4,4,4,4,3,3,1,5,2,0,2
David Wecht,,,,1,2,3,17,18,9,9,11,11,9,9,5,8,7,7,6,12,5,8,6,5,3,4,7,3,3,1,4,3,4,3,4,3,6,4,5,1,2,2,1,3,3,3,1,3,2,2
John Henry Foradora,,,,,0,1,4,6,8,7,2,2,4,3,8,2,4,5,3,1,2,1,0,4,3,0,2,2,5,5,2,3,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,0,0,2
Dwayne D Woodruff,,,,,,0,6,2,5,2,2,3,5,2,6,2,6,3,1,2,3,5,2,1,1,3,3,2,2,2,0,2,3,1,2,0,2,2,1,2,2,1,1,1,1,2,2,1,0,2
Ken Powell,,,,,,,0,21,24,17,18,19,14,11,8,11,10,12,7,13,6,8,11,5,5,5,6,8,7,3,5,5,3,6,7,5,7,5,7,6,1,5,4,6,1,4,1,2,2,2
Scott Diclaudio,,,,,,,,0,20,16,21,18,13,13,7,12,9,6,10,13,6,7,7,6,3,4,6,7,4,4,7,4,3,3,3,5,5,2,6,1,0,1,0,2,2,1,1,1,2,2
Jon Marshall,,,,,,,,,0,19,19,19,12,9,9,9,9,9,7,10,4,6,8,6,5,2,4,5,6,6,4,5,1,5,5,5,4,4,5,5,0,5,3,5,0,1,1,0,0,2
Leon Goodman,,,,,,,,,,1,13,12,12,6,11,5,9,10,11,11,5,6,5,9,6,5,6,2,9,7,8,4,2,8,1,6,8,4,0,4,1,4,3,2,1,2,0,1,1,2
Tracy B Roman,,,,,,,,,,,0,17,10,10,4,9,7,8,6,11,3,8,6,5,3,3,2,4,3,4,4,3,3,4,4,5,4,1,5,0,0,3,1,1,2,2,1,2,0,2
Lyris Younge,,,,,,,,,,,,0,9,7,7,9,4,7,5,13,3,6,6,4,4,2,2,4,3,2,5,3,3,3,5,1,5,2,4,3,2,5,1,1,3,1,0,1,0,2
Daine Grey Jr,,,,,,,,,,,,,0,10,8,12,14,7,9,6,11,8,10,5,6,6,6,8,6,6,6,4,5,3,6,3,5,4,6,2,2,3,3,2,3,2,4,0,1,2
Mia Roberts Perez,,,,,,,,,,,,,,0,7,14,9,6,6,4,8,7,9,4,6,8,7,7,4,4,2,3,5,3,6,3,3,5,7,3,1,4,2,3,4,1,3,3,2,2
Frances Fattah,,,,,,,,,,,,,,,0,8,8,8,7,4,8,9,3,6,8,5,7,6,8,6,3,5,5,6,3,3,5,2,1,5,3,3,1,4,3,2,1,2,1,2
Kai Scott,,,,,,,,,,,,,,,,0,7,5,5,4,9,7,11,1,5,6,6,7,5,4,3,4,5,2,9,5,1,2,9,4,2,4,4,4,1,0,4,2,1,2
Leon A King Ii,,,,,,,,,,,,,,,,,0,5,12,5,11,10,7,2,6,6,9,4,4,6,3,7,4,3,2,5,4,7,3,3,1,2,3,4,3,2,0,2,1,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,5,4,4,7,4,7,4,6,2,3,8,4,4,7,5,4,3,1,5,1,3,1,3,4,2,2,2,4,2,2,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,0,6,6,7,6,5,6,6,8,6,2,3,4,5,3,6,2,7,4,5,2,0,2,2,2,1,4,1,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,2,2,3,5,5,2,2,2,0,2,3,5,1,2,2,0,4,3,3,1,2,1,1,1,1,1,1,0,1,1,2
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,1,8,4,2,7,9,5,5,5,5,1,4,6,3,4,3,0,6,3,4,2,2,3,4,3,1,5,0,3,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,,,,0,5,2,5,6,5,5,2,4,2,8,5,5,2,4,2,4,3,2,2,4,1,5,7,3,2,2,1,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,3,5,4,3,2,2,4,3,6,4,1,2,6,3,1,0,6,2,0,0,4,1,0,2
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,3,5,7,3,4,1,1,0,1,1,4,0,0,1,0,0,1,0,2,0,0,0,0,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,2,5,3,2,5,4,3,2,4,2,1,4,5,2,3,4,5,1,3,2,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,3,4,0,3,4,4,1,3,1,5,1,2,4,3,3,3,2,1,4,1,3,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,0,0,2,0,2,1,4,3,4,1,1,1,3,1,3,3,2,0,1,1,2
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,3,3,2,6,2,1,1,6,1,2,0,2,1,3,1,2,0,0,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,3,1,2,0,2,0,2,2,0,1,3,1,0,0,1,0,1,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,5,0,1,1,2,3,0,2,1,2,1,2,2,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,2,6,0,1,1,0,1,0,0,2,1,0,1,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,2,2,3,1,0,3,1,2,0,2,0,0,1,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,1,3,0,1,2,4,1,3,0,3,2,4,1,0,2
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,3,3,0,3,3,2,3,3,1,2,1,2,2,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,7,3,2,2,3,1,0,2,3,1,0,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,2,0,2,1,3,0,2,1,2,0,2
