col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,division
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,1,18,20,9,23,22,18,12,6,15,8,23,5,12,8,6,9,11,11,4,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,7,30,13,13,13,14,6,19,7,19,11,13,9,11,7,10,6,All
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,36,17,20,16,22,16,23,8,14,13,9,12,12,8,9,8,All
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,12,10,3,7,10,7,12,5,6,5,3,10,6,3,3,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,20,19,11,10,21,9,14,8,18,13,7,8,11,6,All
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,14,9,13,12,15,9,14,10,2,17,15,5,7,All
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,8,9,14,9,11,8,17,17,8,10,8,5,All
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,5,10,7,12,13,9,8,3,5,6,5,All
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,11,4,11,9,6,10,8,4,7,7,All
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,9,4,12,4,11,5,6,4,5,All
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,11,3,12,12,7,2,5,7,All
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,11,7,3,8,3,5,2,All
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,11,10,7,3,2,8,All
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,3,9,3,4,All
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,4,4,4,All
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,4,4,All
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,1,All
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,All
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,All
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,784,306,303,273,273,252,231,187,185,169,165,160,150,149,144,125,123,121,114,105,105,102,101,97,95,90,89,87,87,77,73,67,60,57,55,50,47,45,45,42,39,31,29,27,All
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Darrell L Clarke,Tracy B Roman,Ken Powell,Daine Grey Jr,Frances Fattah,Jennifer Schultz,Jon Marshall,Vincent Furlong,James F Berardinelli,Kai Scott,Deborah Watson Stokes,Leon Goodman,Lyris Younge,Scott Diclaudio,Abbe Fletman,Brian T Ortelere,Edward William Louden Jr,Stephanie M Sawyer,Leon A King Ii,Lynne M Summers,Mia Roberts Perez,Rainy Papademetriou,Rania Major,Betsy Wahl,Anthony Kyriakakis,Chris Mccabe,Sandjai Weaver,Wayne M D Bennett,Shanese Johnson,Marissa Brumbach,Sherman Toppin,Starr Marshall Cash,Stella Tsai,Tangie M Boston,Thomas Martin,Franklin A Bennett Iii,Jodi Lobel,Lucretia Clemons,Joshua Hill,Vince Giusini,Vincent N Melchiorre,William J Ciancaglini,Chris Mallios,Michael Fanning,1
Darrell L Clarke,10,14,14,12,10,13,13,10,10,10,10,10,7,7,6,8,8,7,7,7,6,6,8,7,5,4,5,6,5,3,4,3,4,4,4,2,3,3,2,2,1,2,1,0,1
Tracy B Roman,,1,5,5,4,5,6,1,4,3,5,4,6,4,4,4,5,5,0,2,2,2,2,3,2,0,3,1,3,1,1,1,2,2,1,1,0,1,1,0,0,0,0,0,1
Ken Powell,,,0,7,5,8,5,4,6,2,4,6,3,2,1,2,6,2,3,3,1,1,1,1,2,4,0,1,1,0,1,0,1,1,0,1,1,2,0,0,1,1,0,0,1
Daine Grey Jr,,,,0,5,9,5,5,7,5,5,4,6,4,5,5,5,4,2,3,2,4,1,3,2,3,1,3,1,1,2,0,2,1,1,2,1,2,0,0,2,1,1,1,1
Frances Fattah,,,,,1,3,3,4,3,4,6,3,4,1,1,1,3,6,2,3,5,2,2,0,2,2,2,3,2,1,2,2,2,2,1,1,0,1,1,0,2,1,0,1,1
Jennifer Schultz,,,,,,0,5,8,8,3,4,6,2,3,5,6,4,2,4,4,1,4,2,3,3,4,1,2,1,1,1,1,1,1,0,1,2,1,1,0,1,1,0,0,1
Jon Marshall,,,,,,,0,5,5,3,2,4,3,3,2,3,4,3,3,2,0,3,1,3,5,1,0,2,0,1,3,1,1,1,2,1,1,2,1,0,0,0,1,0,1
Vincent Furlong,,,,,,,,0,5,3,2,2,1,1,3,5,4,1,4,3,1,5,1,1,3,3,0,2,0,1,2,1,0,0,1,1,1,1,1,1,1,0,0,0,1
James F Berardinelli,,,,,,,,,0,1,2,3,3,3,4,4,4,2,2,3,0,4,0,2,3,2,1,1,1,1,1,0,1,1,0,0,2,2,1,0,0,1,0,0,1
Kai Scott,,,,,,,,,,0,6,2,5,2,3,3,2,5,2,4,5,1,5,6,1,3,3,2,2,3,3,2,2,2,2,1,2,1,0,1,1,1,1,1,1
Deborah Watson Stokes,,,,,,,,,,,0,3,4,2,2,2,2,6,2,4,5,2,5,4,1,1,4,2,4,2,2,2,3,4,1,1,1,1,0,0,1,1,0,0,1
Leon Goodman,,,,,,,,,,,,0,2,3,1,3,2,1,3,2,2,1,1,0,2,2,1,2,0,0,2,0,0,1,1,0,0,1,0,1,0,0,0,0,1
Lyris Younge,,,,,,,,,,,,,1,3,2,2,4,4,0,4,4,1,1,3,1,2,2,1,2,2,2,0,1,1,1,0,1,1,0,0,1,1,0,1,1
Scott Diclaudio,,,,,,,,,,,,,,2,2,4,2,1,0,1,1,2,0,1,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Abbe Fletman,,,,,,,,,,,,,,,0,4,2,3,0,1,2,5,2,2,0,1,2,0,1,2,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,0,3,1,1,0,2,4,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,1,1,2,0,3,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,0,0,2,4,2,3,3,2,1,2,0,3,2,2,3,3,3,2,0,1,1,0,0,1,1,0,1,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,1,3,1,0,2,2,3,2,0,4,0,1,1,0,1,0,1,2,1,2,1,1,1,0,1,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,4,1,2,4,3,2,2,3,1,3,2,0,0,2,0,1,3,1,1,0,1,1,0,0,1
Mia Roberts Perez,,,,,,,,,,,,,,,,,,,,,0,2,4,2,1,2,3,1,2,3,1,1,1,3,0,0,1,0,0,0,1,1,0,1,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,1,0,1,1,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,3,1,3,2,0,2,3,3,0,1,1,1,0,0,0,1,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,2,2,3,1,1,2,2,1,1,3,1,1,0,0,1,1,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,1,0,1,1,0,1,1,2,1,0,0,0,1,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,1,2,2,2,0,1,0,0,0,0,0,1,0,0,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,2,1,1,2,1,1,0,1,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,3,2,0,0,0,1,0,0,0,1,0,0,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,2,0,1,0,1,0,0,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,0,0,0,0,0,1,0,0,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,0,0,0,1,1,0,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,55,17,15,14,14,14,13,12,11,11,10,10,10,10,9,9,9,9,8,8,8,8,8,7,6,6,6,6,5,4,4,4,4,4,4,3,3,3,2,2,2,2,1,1,1
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Darrell L Clarke,Ken Powell,Scott Diclaudio,Tracy B Roman,Lyris Younge,Kai Scott,Daine Grey Jr,Stephanie M Sawyer,Abbe Fletman,Mia Roberts Perez,Chris Mallios,Leon Goodman,Michael Fanning,Vincent N Melchiorre,Frances Fattah,Jon Marshall,Edward William Louden Jr,Leon A King Ii,Jennifer Schultz,Lynne M Summers,Vincent Furlong,James F Berardinelli,Deborah Watson Stokes,Rania Major,Shanese Johnson,Stella Tsai,Wayne M D Bennett,Lucretia Clemons,Tangie M Boston,Sherman Toppin,Anthony Kyriakakis,Jodi Lobel,Rainy Papademetriou,Sandjai Weaver,Starr Marshall Cash,Vince Giusini,Betsy Wahl,Brian T Ortelere,Chris Mccabe,Marissa Brumbach,Thomas Martin,William J Ciancaglini,Joshua Hill,Franklin A Bennett Iii,9
Darrell L Clarke,4,33,31,32,28,27,23,24,22,20,18,15,15,13,11,12,9,10,9,9,9,8,6,6,7,7,7,5,6,5,4,4,3,4,3,4,3,2,3,3,2,2,1,0,9
Ken Powell,,1,29,27,26,21,20,20,19,19,18,13,15,13,5,10,9,4,3,3,5,3,5,3,0,2,2,1,1,2,2,0,1,1,1,2,2,1,2,1,0,0,0,0,9
Scott Diclaudio,,,1,28,25,22,18,20,17,16,16,11,14,13,5,7,8,3,0,2,4,3,2,1,1,0,2,0,1,1,1,1,0,2,0,2,2,0,1,0,1,1,1,0,9
Tracy B Roman,,,,0,26,19,17,17,19,16,17,12,14,13,2,9,9,4,2,3,4,2,3,1,3,1,5,1,0,0,1,2,0,1,0,1,3,1,0,0,2,1,1,0,9
Lyris Younge,,,,,0,19,15,18,18,17,15,8,14,13,4,10,7,3,4,2,3,2,1,2,2,3,3,2,2,2,2,0,2,1,1,1,2,0,1,0,0,0,0,0,9
Kai Scott,,,,,,0,18,23,17,19,17,6,16,13,6,2,1,6,2,3,6,4,3,3,3,2,3,2,3,1,1,2,1,2,1,3,2,1,1,1,1,1,1,0,9
Daine Grey Jr,,,,,,,0,17,19,17,15,4,12,10,7,1,0,5,3,4,5,4,5,4,1,3,1,3,1,1,0,2,1,2,2,2,1,2,3,2,1,0,1,0,9
Stephanie M Sawyer,,,,,,,,0,17,19,18,4,16,14,6,1,1,4,1,4,3,2,4,3,3,0,1,2,4,1,1,1,1,2,2,3,2,0,1,1,0,1,1,0,9
Abbe Fletman,,,,,,,,,0,16,17,2,14,13,2,1,1,2,5,2,2,2,2,2,0,1,3,1,1,0,1,2,3,0,1,2,2,1,1,1,0,1,0,0,9
Mia Roberts Perez,,,,,,,,,,0,16,2,15,13,4,1,0,3,1,3,2,1,5,4,1,2,2,3,2,1,0,1,1,0,2,1,2,1,1,1,0,0,0,0,9
Chris Mallios,,,,,,,,,,,0,1,15,14,1,1,0,2,2,2,0,2,4,1,0,1,2,0,1,1,0,1,0,0,0,1,2,0,1,1,0,1,0,0,9
Leon Goodman,,,,,,,,,,,,0,0,0,4,9,9,7,3,5,6,1,4,3,2,1,3,1,1,1,2,2,1,2,1,2,1,2,0,0,2,1,1,0,9
Michael Fanning,,,,,,,,,,,,,0,13,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9
Vincent N Melchiorre,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
Frances Fattah,,,,,,,,,,,,,,,1,1,0,4,2,3,4,2,3,5,2,3,0,3,1,2,2,1,0,3,3,1,0,1,2,1,0,1,1,0,9
Jon Marshall,,,,,,,,,,,,,,,,0,10,2,5,2,1,3,1,1,2,4,2,2,2,3,1,0,2,0,1,1,0,0,1,1,0,0,0,0,9
Edward William Louden Jr,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9
Leon A King Ii,,,,,,,,,,,,,,,,,,0,3,5,5,3,5,3,3,3,4,3,3,0,2,2,1,2,1,2,1,2,0,0,2,1,0,0,9
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,4,4,5,2,3,2,5,4,3,2,4,2,2,4,0,2,2,0,1,2,2,0,1,0,0,9
Lynne M Summers,,,,,,,,,,,,,,,,,,,,0,3,2,5,4,3,3,4,4,2,2,2,4,1,1,3,0,1,1,2,3,2,1,0,0,9
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,4,2,2,3,2,4,1,0,1,3,1,2,2,0,2,1,3,1,0,2,0,1,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,3,3,1,2,3,2,1,2,0,1,2,0,1,1,1,1,1,0,0,9
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,4,2,2,2,2,2,1,1,2,0,0,2,1,1,2,1,2,1,1,0,0,9
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,3,2,1,1,3,0,0,4,0,0,1,2,2,0,1,0,0,9
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,4,1,2,1,0,1,2,1,1,1,0,1,1,0,1,0,9
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,3,1,1,1,0,2,0,0,1,2,2,0,0,0,0,9
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,2,2,0,0,1,1,1,0,0,2,1,0,0,9
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,3,0,0,0,1,2,0,0,0,0,9
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,2,2,0,0,0,1,0,0,0,0,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,0,0,1,0,0,0,9
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,1,2,1,1,0,0,9
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,0,0,0,9
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,9
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,0,0,0,0,9
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,9
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,9
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,9
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,9
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,65,39,36,36,31,29,27,27,25,24,20,19,16,15,14,14,11,11,10,10,10,9,8,7,7,7,7,6,6,5,4,4,4,4,4,4,3,3,3,3,2,2,1,0,9
,District Council 5th District - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Darrell L Clarke,Kai Scott,Daine Grey Jr,Ken Powell,Scott Diclaudio,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Stephanie M Sawyer,Abbe Fletman,Frances Fattah,Lynne M Summers,Leon Goodman,Sandjai Weaver,Deborah Watson Stokes,Edward William Louden Jr,Shanese Johnson,Leon A King Ii,Rania Major,Chris Mallios,Jennifer Schultz,Jon Marshall,Michael Fanning,Vincent N Melchiorre,James F Berardinelli,Vince Giusini,Wayne M D Bennett,Lucretia Clemons,Marissa Brumbach,Sherman Toppin,Stella Tsai,Thomas Martin,Vincent Furlong,Betsy Wahl,Jodi Lobel,Starr Marshall Cash,William J Ciancaglini,Brian T Ortelere,Chris Mccabe,Franklin A Bennett Iii,Rainy Papademetriou,Anthony Kyriakakis,Joshua Hill,Tangie M Boston,10
Darrell L Clarke,9,17,14,16,14,14,13,10,10,11,12,9,9,9,6,10,8,8,8,5,5,6,4,6,4,5,5,5,4,4,5,5,4,3,2,2,4,2,2,3,2,2,2,2,10
Kai Scott,,0,13,9,7,12,12,8,8,9,6,4,5,3,4,1,3,2,4,6,4,1,6,7,0,0,1,1,1,2,3,2,1,1,1,3,2,0,3,1,0,1,1,0,10
Daine Grey Jr,,,0,11,8,10,10,8,8,11,5,2,5,4,5,2,4,4,6,6,2,3,7,6,2,1,2,2,1,3,2,3,3,1,0,2,2,2,1,1,2,1,0,0,10
Ken Powell,,,,0,9,9,10,8,7,10,3,3,6,3,0,3,1,4,5,4,1,4,6,5,2,3,1,2,0,3,1,2,2,0,1,0,1,1,0,0,1,0,0,0,10
Scott Diclaudio,,,,,0,9,8,6,6,9,1,1,2,1,1,3,1,2,0,5,0,2,5,5,2,2,1,1,1,1,0,2,2,1,0,0,1,1,0,1,2,1,0,1,10
Tracy B Roman,,,,,,0,9,10,10,9,6,4,5,2,2,2,5,2,3,6,5,0,5,6,0,1,1,1,3,1,2,2,1,1,1,2,2,1,0,2,0,1,1,0,10
Lyris Younge,,,,,,,0,6,8,8,3,4,1,1,2,1,2,0,2,5,2,1,6,4,2,1,0,1,0,3,2,1,0,2,2,2,2,0,1,0,0,0,0,1,10
Mia Roberts Perez,,,,,,,,0,7,7,3,3,2,2,3,2,3,2,2,6,1,1,6,5,1,4,2,0,3,2,0,1,1,1,1,1,0,0,1,1,0,1,0,0,10
Stephanie M Sawyer,,,,,,,,,1,7,6,5,2,3,3,2,4,1,1,6,4,1,6,5,1,1,2,2,2,1,2,1,0,1,2,2,1,1,1,0,0,0,2,0,10
Abbe Fletman,,,,,,,,,,0,3,3,5,1,0,1,3,4,2,5,3,3,5,5,3,3,0,2,1,2,1,3,3,1,0,0,1,3,0,0,2,0,1,1,10
Frances Fattah,,,,,,,,,,,0,4,4,4,4,3,7,4,5,1,4,2,1,2,2,3,2,4,3,1,3,4,1,1,1,3,4,1,1,1,0,1,2,2,10
